Bateria_descarregar,Bateria_carregar,potencia_REDE,SoC,PV_ref,custo_energia,Q_rede,Q_bat_PU,P_bat_PU,V_PCC
0.0,0.0,235.3,0.76049827,0.0,1.0,-58.927275,0.6297091,0.0,1.0
0.0,0.0,255.6,0.76049827,0.0,1.0,-58.927275,0.6557091,0.0,1.0
0.0,0.0,276.0,0.76049827,0.0,1.0,-58.927275,0.6817091,0.0,1.0
0.0,0.0,296.3,0.76049827,0.0,1.0,-58.927275,0.7077091,0.0,1.0
16.61,0.0,299.99,0.76049827,0.0,0.65,-58.927275,0.7337091,0.06644,1.0
37.01,0.0,299.99,0.75534873,0.0,0.65,-58.927275,0.7597091,0.14804,1.0
33.01,0.0,299.99,0.74387467,0.0,0.65,-58.927275,0.7556971,0.13204,1.0
28.91,0.0,299.99,0.73364071,0.0,0.65,-58.927275,0.7517091,0.11564,1.0
25.01,0.0,299.99,0.72467786,0.0,0.65,-58.927275,0.7477091,0.10004,1.0
21.01,0.0,299.99,0.71692411,0.0,0.65,-58.927275,0.7437091,0.08404,1.0
16.91,0.0,299.99,0.71041046,0.0,0.47,-58.927275,0.7397091,0.06764,1.0
13.01,0.0,299.99,0.70516792,0.0,0.47,-58.927275,0.7357091,0.05204,1.0
10.81,0.0,299.99,0.70113448,0.0,0.47,-58.927275,0.7350411,0.04324,1.0
8.61,0.0,299.99,0.6977831,0.0,0.47,-58.927275,0.7343771,0.03444,1.0
6.51,0.0,299.99,0.69511377,0.0,0.47,-58.927275,0.7337091,0.02604,1.0
4.31,0.0,299.99,0.6930955,0.0,0.47,-58.927275,0.7330411,0.01724,1.0
2.11,0.0,299.99,0.69175929,0.0,0.47,-58.927275,0.7323771,0.00844,1.0
0.01,0.0,299.99,0.69110514,0.0,0.47,-58.927275,0.7317091,4e-05,1.0
0.0,5.09,299.99,0.69110204,0.0,0.47,-58.927275,0.7250451,-0.02036,1.0
0.0,9.99,299.99,0.69255635,0.0,0.47,-58.927275,0.7183731,-0.03996,1.0
0.0,14.99,299.99,0.69541069,0.0,0.47,-58.927275,0.7117091,-0.05996,1.0
0.0,20.09,299.99,0.69969364,0.0,0.47,-58.927275,0.7050451,-0.08036,1.0
0.0,24.99,299.99,0.70543375,0.0,0.47,-58.927275,0.6983731,-0.09996,1.0
0.0,29.99,299.99,0.71257389,0.0,0.47,-58.927275,0.6917091,-0.11996,1.0
0.0,32.69,299.99,0.72114264,0.0,0.47,-58.927275,0.6930451,-0.13076,1.0
0.0,35.39,299.99,0.73048282,0.0,0.47,-58.927275,0.6943731,-0.14156,1.0
0.0,37.99,299.99,0.74059446,0.0,0.47,-58.927275,0.6957091,-0.15196,1.0
0.0,40.69,299.99,0.75144896,0.0,0.47,-58.927275,0.6970451,-0.16276,1.0
0.0,43.39,299.99,0.7630749,0.0,0.47,-58.927275,0.6983731,-0.17356,1.0
0.0,45.99,299.99,0.7754723,0.0,0.47,-58.927275,0.6997091,-0.18396,1.0
0.0,37.107127,288.40713,0.78861256,0.0,0.47,-58.927275,0.7017091,-0.14842851,1.0
0.0,0.12395054,248.72395,0.79921481,0.0,0.47,-58.927275,0.7037091,-0.00049580215,1.0
0.0,0.0,246.0,0.79925022,0.0,0.47,-58.927275,0.7057091,0.0,1.0
0.0,0.0,243.3,0.79925022,0.0,0.47,-58.927275,0.7077091,0.0,1.0
0.0,0.016355345,240.61636,0.79925022,0.0,0.47,-58.927275,0.7097091,-6.5421381e-05,1.0
0.0,0.28195061,238.28195,0.79925489,0.0,0.47,-58.927275,0.7117091,-0.0011278024,1.0
0.0,0.0,236.3,0.79933545,0.0,0.47,-58.927275,0.7090411,0.0,1.0
0.0,0.0,234.6,0.79933545,0.0,0.47,-58.927275,0.7063771,0.0,1.0
0.0,0.0,233.0,0.79933545,0.0,0.47,-58.927275,0.7037091,0.0,1.0
0.0,0.29969931,231.5997,0.79933545,0.0,0.47,-58.927275,0.7010411,-0.0011987972,1.0
0.0,0.00079884487,229.6008,0.79942108,0.0,0.47,-58.927275,0.6983771,-3.1953795e-06,1.0
0.0,0.23446733,228.23447,0.79942131,0.0,0.47,-58.927275,0.6957091,-0.00093786931,1.0
0.0,0.0,227.6,0.7994883,0.0,0.47,-58.927275,0.6983731,0.0,1.0
0.0,0.0,227.3,0.7994883,0.0,0.47,-58.927275,0.7010451,0.0,1.0
0.0,0.0,227.0,0.7994883,0.0,0.47,-58.927275,0.7037091,0.0,1.0
0.0,0.0,226.6,0.7994883,0.0,0.47,-58.927275,0.7063731,0.0,1.0
0.0,0.0,226.3,0.7994883,0.0,0.47,-58.927275,0.7090451,0.0,1.0
0.0,0.0,226.0,0.7994883,0.0,0.47,-58.927275,0.7117091,0.0,1.0
0.0,0.0,225.6,0.7994883,0.0,0.47,-58.927275,0.7090411,0.0,1.0
0.0,0.0,225.3,0.7994883,0.0,0.47,-58.927275,0.7063771,0.0,1.0
0.0,0.0,225.0,0.7994883,0.0,0.47,-58.927275,0.7037091,0.0,1.0
0.0,0.0,224.6,0.7994883,0.0,0.47,-58.927275,0.7010411,0.0,1.0
0.0,0.0,224.3,0.7994883,0.0,0.47,-58.927275,0.6983771,0.0,1.0
0.0,0.0,224.0,0.7994883,0.0,0.47,-58.927275,0.6957091,0.0,1.0
0.0,0.0,223.6,0.7994883,0.0,0.47,-58.927275,0.6943771,0.0,1.0
0.0,0.0,223.3,0.7994883,0.0,0.47,-58.927275,0.6930411,0.0,1.0
0.0,0.0,223.0,0.7994883,0.0,0.47,-58.927275,0.6917091,0.0,1.0
0.0,0.0,222.6,0.7994883,0.0,0.47,-58.927275,0.6903771,0.0,1.0
0.0,0.0,222.3,0.7994883,0.0,0.47,-58.927275,0.6890411,0.0,1.0
0.72075164,0.0,221.27925,0.7994883,0.0,0.47,-58.927275,0.6877091,0.0028830066,1.0
0.18109254,0.0,218.61891,0.79926485,0.1810925364494324,0.47,-58.927275,0.6817091,0.00072437015,1.0
0.49476901,0.0,215.10523,0.79920871,0.49476901292800896,0.47,-58.927275,0.6757091,0.0019790761,1.0
0.87621081,0.0,211.62379,0.79905532,0.8762108147144317,0.47,-58.927275,0.6697091,0.0035048433,1.0
1.3008071,0.0,207.99919,0.79878367,1.3008070707321169,0.47,-58.927275,0.6637091,0.0052032283,1.0
1.7425027,0.0,204.3575,0.79838039,1.7425026953220368,0.47,-58.927275,0.6577091,0.0069700108,1.0
2.149911,0.0,200.85009,0.79784016,2.1499110221862794,0.47,-58.927275,0.6517091,0.0085996441,1.0
2.5638597,0.0,187.83614,0.79717364,2.563859695196152,0.47,-58.927275,0.6397091,0.010255439,1.0
2.9162724,0.0,175.08373,0.79637877,2.9162724256515498,0.47,-58.927275,0.6277091,0.01166509,1.0
1.7563297,0.0,161.54367,0.79547465,3.9563297104835513,0.47,-58.927275,0.6157091,0.0070253188,1.0
0.0,0.36331242,146.26331,0.79493014,6.63668758392334,0.47,-58.927275,0.6037091,-0.0014532497,1.0
0.010916996,0.0,130.18908,0.79503395,10.310916996002195,0.47,-58.927275,0.5917091,4.3667984e-05,1.0
0.0,0.014448624,113.31445,0.79503057,14.685551376342774,0.47,-58.927275,0.5797091,-5.7794495e-05,1.0
0.23260792,0.0,110.26739,0.79503469,19.03260791778565,0.47,-58.927275,0.5810411,0.00093043167,1.0
1.3887173,0.0,108.01128,0.79496258,22.58871726989746,0.47,-58.927275,0.5823771,0.0055548691,1.0
0.0,0.92808853,105.72809,0.79453204,26.271911468505863,0.47,-58.927275,0.5837091,-0.0037123541,1.0
0.0,1.5973856,103.49739,0.79479721,29.802614364624034,0.47,-58.927275,0.5850411,-0.0063895425,1.0
0.0,2.2493705,101.34937,0.79525362,33.25062950134277,0.47,-58.927275,0.5863771,-0.008997482,1.0
0.0,2.6738531,99.173853,0.79589631,36.826146850585936,0.47,-58.927275,0.5877091,-0.010695413,1.0
0.70125099,0.0,98.898749,0.79666028,39.401250991821286,0.47,-58.927275,0.5870411,0.002805004,1.0
0.0,4.346666,97.946666,0.79644288,42.65333396911622,0.47,-58.927275,0.5863771,-0.017386664,1.0
0.0,4.8341187,97.034119,0.79768481,45.96588134765626,0.47,-58.927275,0.5857091,-0.019336475,1.0
0.0,3.2688993,93.868899,0.79906601,49.292555923461926,0.47,-58.927275,0.5850411,-0.013075597,1.0
0.0,3.9899172e-08,89.6,0.8,53.013043212890615,0.47,-58.927275,0.5843771,-1.5959669e-10,1.0
0.0,0.0,88.7,0.8,56.21797874450686,0.47,-58.927275,0.5837091,0.0,1.0
0.0,0.0,88.8,0.8,59.10680320739746,0.47,-58.927275,0.5850411,0.0,1.0
0.0,0.0,92.0,0.8,61.23216117858887,0.47,-58.927275,0.5863771,0.0,1.0
0.0,0.0,80.3,0.8,64.8269982910156,0.47,-58.927275,0.5877091,0.0,1.0
0.0,0.0,78.5,0.8,68.50302032470704,0.47,-58.927275,0.5890411,0.0,1.0
18.430926,0.0,90.769074,0.8,67.53092605590822,0.47,-58.927275,0.5903771,0.073723704,1.0
0.0,9.7039648,89.003965,0.79428593,70.99603515625002,0.47,-58.927275,0.5917091,-0.038815859,1.0
0.0,10.29487,84.59487,0.79705855,73.65721923828127,0.47,-58.927275,0.5917091,-0.041179479,1.0
0.0,0.0,69.9,0.8,76.25651550292969,0.47,-58.927275,0.5917091,0.0,1.0
0.0,0.0,66.4,0.8,81.2556640625,0.47,-58.927275,0.5917091,0.0,1.0
22.199801,0.0,81.800199,0.8,76.7998014831543,0.47,-58.927275,0.5917091,0.088799206,1.0
0.0,10.418438,81.418438,0.79311748,76.88156188964844,0.47,-58.927275,0.5917091,-0.041673752,1.0
0.0,13.669888,73.369888,0.79609424,80.86621749877929,0.47,-58.927275,0.5917091,-0.05467955,1.0
0.0,0.0,54.7,0.8,84.2255795288086,0.47,-58.927275,0.5943771,0.0,1.0
18.138593,0.0,71.661407,0.8,84.93859252929687,0.47,-58.927275,0.5970411,0.07255437,1.0
0.0,9.0906488,69.890649,0.79437656,86.10935119628907,0.47,-58.927275,0.5997091,-0.036362595,1.0
14.506078,0.0,72.893922,0.79697394,82.4060775756836,0.47,-58.927275,0.6023771,0.05802431,1.0
0.0,1.1648083,74.464808,0.79247668,80.13519165039062,0.47,-58.927275,0.6050411,-0.0046592334,1.0
0.0,25.166277,63.166277,0.79280949,85.28292449951172,0.47,-58.927275,0.6077091,-0.10066511,1.0
0.0,4.9909044e-07,43.8,0.8,87.95035217285157,0.47,-58.927275,0.6103771,-1.9963618e-09,1.0
31.981788,0.0,69.018212,0.8,84.98178848266602,0.47,-58.927275,0.6130411,0.12792715,1.0
19.895083,0.0,72.504917,0.79008481,81.49508316040041,0.47,-58.927275,0.6157091,0.079580333,1.0
2.1873181,0.0,77.612682,0.78391682,76.28731811523437,0.47,-58.927275,0.6183771,0.0087492725,1.0
23.038772,0.0,86.861228,0.78323869,67.13877151489258,0.47,-58.927275,0.6210411,0.092155086,1.0
13.989821,0.0,89.710179,0.77609607,64.2898210144043,0.47,-58.927275,0.6237091,0.055959284,1.0
0.0,23.445413,88.945413,0.77175887,66.65458732604979,0.47,-58.927275,0.6237091,-0.093781651,1.0
0.0,14.476895,90.576895,0.77845769,66.72310516357422,0.47,-58.927275,0.6237091,-0.057907579,1.0
0.0,5.1350401,90.33504,0.78259403,68.6649599456787,0.47,-58.927275,0.6237091,-0.02054016,1.0
11.736289,0.0,93.363711,0.78406121,67.23628898620605,0.47,-58.927275,0.6237091,0.046945156,1.0
0.0,16.55395,96.95395,0.78042266,65.34604972839354,0.47,-58.927275,0.6237091,-0.066215801,1.0
2.4190788,0.0,102.78092,0.78515245,61.21907882690429,0.47,-58.927275,0.6237091,0.0096763153,1.0
30.550116,0.0,110.64988,0.78440247,52.35011596679686,0.47,-58.927275,0.6243731,0.12220046,1.0
24.766122,0.0,117.53388,0.77493114,44.46612236022949,0.47,-58.927275,0.6250451,0.099064489,1.0
11.467166,0.0,126.63283,0.767253,34.367165679931645,0.47,-58.927275,0.6257091,0.045868663,1.0
0.0,7.5550751,130.75508,0.76369788,29.24492485046387,0.47,-58.927275,0.6263731,-0.030220301,1.0
2.5223729,0.0,132.47763,0.76585651,26.522372856140127,0.47,-58.927275,0.6270451,0.010089491,1.0
3.3281537,0.0,134.07185,0.76507451,23.92815368652344,0.47,-58.927275,0.6277091,0.013312615,1.0
0.0,25.387592,131.38759,0.7640427,26.912408180236817,0.47,-58.927275,0.6283771,-0.10155037,1.0
0.0,4.8191916,132.81919,0.77129644,25.78080835342407,0.47,-58.927275,0.6290411,-0.019276767,1.0
0.0,4.1064322,133.20643,0.77267338,25.793567790985108,0.47,-58.927275,0.6297091,-0.016425729,1.0
0.0,4.8917609,132.89176,0.77384667,26.408239135742193,0.47,-58.927275,0.6303771,-0.019567043,1.0
10.46743,0.0,138.93257,0.77524434,20.667430496215815,0.65,-58.927275,0.6310411,0.041869722,1.0
4.4027658,0.0,143.29723,0.77199917,16.702765817642213,0.65,-58.927275,0.6317091,0.017611063,1.0
4.7163209,0.0,148.88368,0.7706342,12.216320853233338,0.65,-58.927275,0.6310411,0.018865283,1.0
0.75263452,0.0,155.14737,0.76917201,7.152634515762334,0.65,-58.927275,0.6303771,0.0030105381,1.0
0.0,0.29983157,159.09983,0.76893868,4.400168433189394,0.65,-58.927275,0.6297091,-0.0011993263,1.0
0.0,0.03,162.53,0.76902435,2.0699999999999967,0.65,-58.927275,0.6290411,-0.00012,1.0
1.32,0.0,164.48,0.76903292,1.3199999999999998,1.0,-58.927275,0.6283771,0.00528,1.0
0.68,0.0,166.32,0.76862368,0.6799999999999999,1.0,-58.927275,0.6277091,0.00272,1.0
0.21,0.0,170.09,0.76841287,0.20999999999999988,1.0,-58.927275,0.6257091,0.00084,1.0
0.0,0.0,173.6,0.76834776,0.0,1.0,-58.927275,0.6237091,0.0,1.0
0.0,0.0,177.0,0.76834776,2.220446049250313e-16,1.0,-58.927275,0.6217091,0.0,1.0
0.0,0.0,180.3,0.76834776,4.440892098500625e-17,1.0,-58.927275,0.6197091,0.0,1.0
0.0,0.0,183.6,0.76834776,4.440892098500625e-17,1.0,-58.927275,0.6177091,0.0,1.0
0.0,0.0,187.0,0.76834776,0.0,1.0,-58.927275,0.6157091,0.0,1.0
0.0,0.0,191.6,0.76834776,0.0,1.0,-58.927275,0.6197091,0.0,1.0
0.0,0.0,196.3,0.76834776,0.0,1.0,-58.927275,0.6237091,0.0,1.0
0.0,0.0,201.0,0.76834776,0.0,1.0,-58.927275,0.6277091,0.0,1.0
0.0,0.0,205.6,0.76834776,0.0,1.0,-58.927275,0.6317091,0.0,1.0
0.0,0.0,210.3,0.76834776,0.0,1.0,-58.927275,0.6357091,0.0,1.0
0.0,0.0,215.0,0.76834776,0.0,1.0,-58.927275,0.6397091,0.0,1.0
0.0,0.0,236.3,0.76834776,0.0,1.0,-58.927275,0.6643771,0.0,1.0
0.0,0.0,257.6,0.76834776,0.0,1.0,-58.927275,0.6890411,0.0,1.0
0.0,0.0,279.0,0.76834776,0.0,1.0,-58.927275,0.7137091,0.0,1.0
0.31,0.0,299.99,0.76834776,0.0,1.0,-58.927275,0.7383771,0.00124,1.0
21.61,0.0,299.99,0.76825165,0.0,0.65,-58.927275,0.7630411,0.08644,1.0
43.01,0.0,299.99,0.76155199,0.0,0.65,-58.927275,0.7877091,0.17204,1.0
42.91,0.0,299.99,0.74821777,0.0,0.65,-58.927275,0.7823771,0.17164,1.0
43.01,0.0,299.99,0.73491455,0.0,0.65,-58.927275,0.7770411,0.17204,1.0
43.01,0.0,299.99,0.72158033,0.0,0.65,-58.927275,0.7717091,0.17204,1.0
42.91,0.0,299.99,0.70824611,0.0,0.65,-58.927275,0.7663771,0.17164,1.0
43.01,0.0,299.99,0.69494289,0.0,0.47,-58.927275,0.7610411,0.17204,1.0
43.01,0.0,299.99,0.68160867,0.0,0.47,-58.927275,0.7557091,0.17204,1.0
38.31,0.0,299.99,0.66827445,0.0,0.47,-58.927275,0.7563771,0.15324,1.0
33.61,0.0,299.99,0.65639736,0.0,0.47,-58.927275,0.7570411,0.13444,1.0
29.01,0.0,299.99,0.64597738,0.0,0.47,-58.927275,0.7577091,0.11604,1.0
24.31,0.0,299.99,0.63698353,0.0,0.47,-58.927275,0.7583771,0.09724,1.0
19.61,0.0,299.99,0.62944679,0.0,0.47,-58.927275,0.7590411,0.07844,1.0
15.01,0.0,299.99,0.62336718,0.0,0.47,-58.927275,0.7597091,0.06004,1.0
7.81,0.0,299.99,0.61871369,0.0,0.47,-58.927275,0.7590291,0.03124,1.0
0.61,0.0,299.99,0.61629239,0.0,0.47,-58.927275,0.7583891,0.00244,1.0
0.0,6.49,299.99,0.61610327,0.0,0.47,-58.927275,0.7577091,-0.02596,1.0
0.0,13.69,299.99,0.61795759,0.0,0.47,-58.927275,0.7570291,-0.05476,1.0
0.0,20.89,299.99,0.6218691,0.0,0.47,-58.927275,0.7563891,-0.08356,1.0
0.0,27.99,299.99,0.62783779,0.0,0.47,-58.927275,0.7557091,-0.11196,1.0
0.0,33.19,299.99,0.6358351,0.0,0.47,-58.927275,0.7490411,-0.13276,1.0
0.0,38.39,299.99,0.64531814,0.0,0.47,-58.927275,0.7423771,-0.15356,1.0
0.0,43.49,299.99,0.65628693,0.0,0.47,-58.927275,0.7357091,-0.17396,1.0
0.0,48.69,299.99,0.6687129,0.0,0.47,-58.927275,0.7290411,-0.19476,1.0
0.0,53.89,299.99,0.6826246,0.0,0.47,-58.927275,0.7223771,-0.21556,1.0
0.0,58.99,299.99,0.69802205,0.0,0.47,-58.927275,0.7157091,-0.23596,1.0
0.0,61.39,299.99,0.71487668,0.0,0.47,-58.927275,0.7177091,-0.24556,1.0
0.0,63.69,299.99,0.73241703,0.0,0.47,-58.927275,0.7197091,-0.25476,1.0
0.0,65.99,299.99,0.75061453,0.0,0.47,-58.927275,0.7217091,-0.26396,1.0
0.0,68.39,299.99,0.7694692,0.0,0.47,-58.927275,0.7237091,-0.27356,1.0
0.0,35.841752,265.14175,0.78900959,0.0,0.47,-58.927275,0.7257091,-0.14336701,1.0
0.0,0.0,227.0,0.79925029,0.0,0.47,-58.927275,0.7277091,0.0,1.0
0.0,0.0,226.5,0.79925029,0.0,0.47,-58.927275,0.7257091,0.0,1.0
0.0,0.0,226.0,0.79925029,0.0,0.47,-58.927275,0.7237091,0.0,1.0
0.0,0.0,225.5,0.79925029,0.0,0.47,-58.927275,0.7217091,0.0,1.0
0.0,0.0,225.0,0.79925029,0.0,0.47,-58.927275,0.7197091,0.0,1.0
0.0,0.0,224.5,0.79925029,0.0,0.47,-58.927275,0.7177091,0.0,1.0
0.0,0.0,224.0,0.79925029,0.0,0.47,-58.927275,0.7157091,0.0,1.0
0.0,0.0,222.6,0.79925029,0.0,0.47,-58.927275,0.7103731,0.0,1.0
0.0,0.0,221.3,0.79925029,0.0,0.47,-58.927275,0.7050451,0.0,1.0
0.0,0.0,220.0,0.79925029,0.0,0.47,-58.927275,0.6997091,0.0,1.0
0.0,0.0,218.6,0.79925029,0.0,0.47,-58.927275,0.6943731,0.0,1.0
0.0,0.0,217.3,0.79925029,0.0,0.47,-58.927275,0.6890451,0.0,1.0
0.0,0.0,216.0,0.79925029,0.0,0.47,-58.927275,0.6837091,0.0,1.0
0.0,0.0,215.8,0.79925029,0.0,0.47,-58.927275,0.6843731,0.0,1.0
0.0,0.0,215.6,0.79925029,0.0,0.47,-58.927275,0.6850451,0.0,1.0
0.0,0.0,215.5,0.79925029,0.0,0.47,-58.927275,0.6857091,0.0,1.0
0.0,0.0,215.3,0.79925029,0.0,0.47,-58.927275,0.6863731,0.0,1.0
0.0,0.0,215.1,0.79925029,0.0,0.47,-58.927275,0.6870451,0.0,1.0
0.0,0.0,215.0,0.79925029,0.0,0.47,-58.927275,0.6877091,0.0,1.0
0.0,0.0,215.8,0.79925029,0.0,0.47,-58.927275,0.6883771,0.0,1.0
0.0,0.0,216.6,0.79925029,0.0,0.47,-58.927275,0.6890411,0.0,1.0
0.80014574,0.0,216.69985,0.79925029,0.0,0.47,-58.927275,0.6897091,0.0032005829,1.0
0.21913602,0.0,218.08086,0.79900223,0.21913602352142333,0.47,-58.927275,0.6903771,0.00087654409,1.0
0.66235132,0.0,218.43765,0.79893429,0.6623513221740722,0.47,-58.927275,0.6910411,0.0026494053,1.0
1.2405085,0.0,218.75949,0.79872894,1.2405085325241092,0.47,-58.927275,0.6917091,0.0049620341,1.0
1.8582147,0.0,220.44179,0.79834435,1.858214694261551,0.47,-58.927275,0.6857091,0.0074328588,1.0
2.4768635,0.0,222.12314,0.79776826,2.476863527297973,0.47,-58.927275,0.6797091,0.0099074541,1.0
3.1128322,0.0,223.88717,0.79700037,3.112832200527192,0.47,-58.927275,0.6737091,0.012451329,1.0
3.6104399,0.0,225.68956,0.79603531,3.610439920425415,0.47,-58.927275,0.6677091,0.01444176,1.0
4.025977,0.0,227.57402,0.79491598,4.025976973772049,0.47,-58.927275,0.6617091,0.016103908,1.0
4.3038896,0.0,229.69611,0.79366782,4.303889608383178,0.47,-58.927275,0.6557091,0.017215558,1.0
4.4222831,0.0,217.67772,0.7923335,4.422283124923706,0.47,-58.927275,0.6463771,0.017689132,1.0
4.3786763,0.0,205.92132,0.79096248,4.378676271438598,0.47,-58.927275,0.6370411,0.017514705,1.0
2.6359277,0.0,193.56407,0.78960497,4.935927681922912,0.47,-58.927275,0.6277091,0.010543711,1.0
0.39798349,0.0,179.60202,0.78878777,6.997983493804933,0.47,-58.927275,0.6183771,0.001591934,1.0
0.73920277,0.0,164.6608,0.78866438,10.139202766418457,0.47,-58.927275,0.6090411,0.0029568111,1.0
0.25681381,0.0,148.54319,0.78843521,14.45681381225586,0.47,-58.927275,0.5997091,0.0010272552,1.0
0.75200119,0.0,146.248,0.78835559,19.052001190185546,0.47,-58.927275,0.5977091,0.0030080048,1.0
2.2288742,0.0,144.67113,0.78812245,22.928874168396,0.47,-58.927275,0.5957091,0.0089154967,1.0
0.25121445,0.0,143.04879,0.78743144,26.951214447021478,0.47,-58.927275,0.5937091,0.0010048578,1.0
0.0,0.1139381,141.71394,0.78735356,30.58606189727784,0.47,-58.927275,0.5917091,-0.00045575241,1.0
0.0,1.0611184,140.56112,0.78738611,34.038881607055664,0.47,-58.927275,0.5897091,-0.0042444736,1.0
0.0,1.5185459,139.51855,0.7876893,37.481454086303714,0.47,-58.927275,0.5877091,-0.0060741837,1.0
1.1521187,0.0,136.94788,0.78812318,39.85211868286133,0.47,-58.927275,0.5870451,0.0046084747,1.0
0.0,6.3381144,133.13811,0.78776599,43.46188560485841,0.47,-58.927275,0.5863731,-0.025352458,1.0
0.0,4.4699194,129.86992,0.78957691,46.63008056640625,0.47,-58.927275,0.5857091,-0.017879678,1.0
0.0,4.4891301,126.68913,0.79085406,49.61086990356446,0.47,-58.927275,0.5850451,-0.01795652,1.0
0.0,4.9109968,123.111,0.79213669,52.98900321960449,0.47,-58.927275,0.5843731,-0.019643987,1.0
0.0,5.5426926,120.44269,0.79353986,55.557307357788076,0.47,-58.927275,0.5837091,-0.022170771,1.0
0.0,1.6256646,122.62566,0.79512352,57.474335403442396,0.47,-58.927275,0.5857091,-0.0065026584,1.0
0.0,7.529508,124.02951,0.79558801,60.27049201965332,0.47,-58.927275,0.5877091,-0.030118032,1.0
0.0,7.7455451,125.44555,0.79773934,63.054454879760755,0.47,-58.927275,0.5897091,-0.03098218,1.0
0.0,0.16661308,119.46661,0.7999524,65.7060977935791,0.47,-58.927275,0.5917091,-0.00066645234,1.0
0.0,0.0,120.9,0.8,68.69075439453124,0.47,-58.927275,0.5937091,0.0,1.0
0.0,0.0,123.1,0.8,70.96926177978516,0.47,-58.927275,0.5957091,0.0,1.0
0.0,0.0,122.1,0.8,72.97591033935547,0.47,-58.927275,0.5950411,0.0,1.0
0.0,0.0,117.7,0.8,75.27414077758792,0.47,-58.927275,0.5943771,0.0,1.0
0.0,0.0,118.0,0.8,77.13547744750977,0.47,-58.927275,0.5937091,0.0,1.0
0.0,0.0,118.8,0.8,78.58386825561523,0.47,-58.927275,0.5930411,0.0,1.0
0.0,0.0,118.9,0.8,79.67224853515627,0.47,-58.927275,0.5923771,0.0,1.0
0.0,0.0,118.6,0.8,80.31334930419922,0.47,-58.927275,0.5917091,0.0,1.0
0.0,0.0,115.0,0.8,81.14472305297852,0.47,-58.927275,0.5930411,0.0,1.0
0.0,0.0,111.4,0.8,81.87345779418945,0.47,-58.927275,0.5943771,0.0,1.0
0.0,0.0,108.1,0.8,82.5947201538086,0.47,-58.927275,0.5957091,0.0,1.0
0.0,0.0,106.3,0.8,82.7903269958496,0.47,-58.927275,0.5970411,0.0,1.0
0.0,0.0,103.8,0.8,82.84973236083984,0.47,-58.927275,0.5983771,0.0,1.0
0.0,0.0,101.4,0.8,83.55955932617188,0.47,-58.927275,0.5997091,0.0,1.0
0.0,0.0,104.3,0.8,84.36038223266601,0.47,-58.927275,0.6003771,0.0,1.0
0.0,0.0,107.3,0.8,83.92801818847656,0.47,-58.927275,0.6010411,0.0,1.0
0.0,0.0,110.6,0.8,83.34207977294923,0.47,-58.927275,0.6017091,0.0,1.0
0.55841187,0.0,113.44159,0.8,82.55841186523439,0.47,-58.927275,0.6023771,0.0022336475,1.0
1.2390303,0.0,116.46097,0.79982688,81.53903030395506,0.47,-58.927275,0.6030411,0.0049561212,1.0
0.0,0.70342697,119.30343,0.79944275,80.69657302856443,0.47,-58.927275,0.6037091,-0.0028137079,1.0
0.30848251,0.0,119.59152,0.79964373,79.70848251342771,0.47,-58.927275,0.6050411,0.0012339301,1.0
0.0,1.0009897,119.80099,0.79954809,78.79901031494141,0.47,-58.927275,0.6063771,-0.0040039587,1.0
4.6986311,0.0,121.00137,0.79983409,76.99863113403319,0.47,-58.927275,0.6077091,0.018794525,1.0
4.9415753,0.0,122.55842,0.7983774,74.74157531738281,0.47,-58.927275,0.6090411,0.019766301,1.0
5.6049902,0.0,123.99501,0.79684538,72.60499023437502,0.47,-58.927275,0.6103771,0.022419961,1.0
6.078689,0.0,125.92131,0.79510769,70.07868896484376,0.47,-58.927275,0.6117091,0.024314756,1.0
6.4543634,0.0,130.54564,0.79322313,67.25436340332033,0.47,-58.927275,0.6150411,0.025817454,1.0
6.2995613,0.0,135.60044,0.79122211,63.999561309814474,0.47,-58.927275,0.6183771,0.025198245,1.0
6.5818832,0.0,141.21812,0.78926909,60.28188316345218,0.47,-58.927275,0.6217091,0.026327533,1.0
6.0527922,0.0,147.04721,0.78722853,56.252792205810564,0.47,-58.927275,0.6250411,0.024211169,1.0
6.0053347,0.0,153.29467,0.78535201,51.80533470153811,0.47,-58.927275,0.6283771,0.024021339,1.0
4.5807253,0.0,159.71927,0.7834902,47.280725326538104,0.47,-58.927275,0.6317091,0.018322901,1.0
4.1318526,0.0,164.96815,0.78207005,42.63185264587403,0.47,-58.927275,0.6303771,0.016527411,1.0
19.060976,0.0,172.53902,0.78078907,35.760976142883294,0.47,-58.927275,0.6290411,0.076243905,1.0
4.6365369,0.0,178.06346,0.77487967,30.93653690338134,0.47,-58.927275,0.6277091,0.018546148,1.0
1.6005324,0.0,182.69947,0.77344223,26.900532417297374,0.47,-58.927275,0.6263771,0.0064021297,1.0
2.5548993,0.0,187.2451,0.77294602,23.054899291992193,0.65,-58.927275,0.6250411,0.010219597,1.0
6.4254051,0.0,190.17459,0.77215393,20.82540512084961,0.65,-58.927275,0.6237091,0.02570162,1.0
6.1813627,0.0,192.41864,0.77016189,17.38136266708374,0.65,-58.927275,0.6237091,0.024725451,1.0
8.2578622,0.0,195.34214,0.76824551,13.257862243652339,0.65,-58.927275,0.6237091,0.033031449,1.0
6.0828507,0.0,198.01715,0.76568535,9.482850694656369,0.65,-58.927275,0.6237091,0.024331403,1.0
