#timPSTamp,	constant_power_A,constant_power_B,constant_power_C
2017-11-03 00:00:00,887.88+375.67j,887.88+375.67j,887.88+375.67j
2017-11-03 00:10:00,868.28+371.31j,868.28+371.31j,868.28+371.31j
2017-11-03 00:20:00,848.68+366.95j,848.68+366.95j,848.68+366.95j
2017-11-03 00:30:00,829.41+362.6j,829.41+362.6j,829.41+362.6j
2017-11-03 00:40:00,809.81+358.25j,809.81+358.25j,809.81+358.25j
2017-11-03 00:50:00,790.21+353.89j,790.21+353.89j,790.21+353.89j
2017-11-03 01:00:00,770.93+349.53j,770.93+349.53j,770.93+349.53j
2017-11-03 01:10:00,760.48+348.99j,760.48+348.99j,760.48+348.99j
2017-11-03 01:20:00,750.03+348.45j,750.03+348.45j,750.03+348.45j
2017-11-03 01:30:00,739.9+347.9j,739.9+347.9j,739.9+347.9j
2017-11-03 01:40:00,729.45+347.35j,729.45+347.35j,729.45+347.35j
2017-11-03 01:50:00,718.99+346.81j,718.99+346.81j,718.99+346.81j
2017-11-03 02:00:00,708.87+346.27j,708.87+346.27j,708.87+346.27j
2017-11-03 02:10:00,704.95+347.9j,704.95+347.9j,704.95+347.9j
2017-11-03 02:20:00,701.03+349.53j,701.03+349.53j,701.03+349.53j
2017-11-03 02:30:00,697.43+351.17j,697.43+351.17j,697.43+351.17j
2017-11-03 02:40:00,693.51+352.8j,693.51+352.8j,693.51+352.8j
2017-11-03 02:50:00,689.59+354.43j,689.59+354.43j,689.59+354.43j
2017-11-03 03:00:00,686+356.07j,686+356.07j,686+356.07j
2017-11-03 03:10:00,688.94+357.15j,688.94+357.15j,688.94+357.15j
2017-11-03 03:20:00,692.53+358.25j,692.53+358.25j,692.53+358.25j
2017-11-03 03:30:00,695.8+359.33j,695.8+359.33j,695.8+359.33j
2017-11-03 03:40:00,698.74+360.42j,698.74+360.42j,698.74+360.42j
2017-11-03 03:50:00,702.33+361.51j,702.33+361.51j,702.33+361.51j
2017-11-03 04:00:00,705.6+362.6j,705.6+362.6j,705.6+362.6j
2017-11-03 04:10:00,704.29+361.51j,704.29+361.51j,704.29+361.51j
2017-11-03 04:20:00,703.31+360.42j,703.31+360.42j,703.31+360.42j
2017-11-03 04:30:00,702.33+359.33j,702.33+359.33j,702.33+359.33j
2017-11-03 04:40:00,701.03+358.25j,701.03+358.25j,701.03+358.25j
2017-11-03 04:50:00,700.05+357.15j,700.05+357.15j,700.05+357.15j
2017-11-03 05:00:00,699.07+356.07j,699.07+356.07j,699.07+356.07j
2017-11-03 05:10:00,705.6+353.89j,705.6+353.89j,705.6+353.89j
2017-11-03 05:20:00,712.13+351.71j,712.13+351.71j,712.13+351.71j
2017-11-03 05:30:00,718.67+349.53j,718.67+349.53j,718.67+349.53j
2017-11-03 05:40:00,725.2+347.35j,725.2+347.35j,725.2+347.35j
2017-11-03 05:50:00,731.73+345.18j,731.73+345.18j,731.73+345.18j
2017-11-03 06:00:00,738.27+343j,738.27+343j,738.27+343j
2017-11-03 06:10:00,735.98+341.37j,735.98+341.37j,735.98+341.37j
2017-11-03 06:20:00,733.69+339.73j,733.69+339.73j,733.69+339.73j
2017-11-03 06:30:00,731.73+338.1j,731.73+338.1j,731.73+338.1j
2017-11-03 06:40:00,729.45+336.47j,729.45+336.47j,729.45+336.47j
2017-11-03 06:50:00,727.16+334.83j,727.16+334.83j,727.16+334.83j
2017-11-03 07:00:00,725.2+333.2j,725.2+333.2j,725.2+333.2j
2017-11-03 07:10:00,700.05+333.2j,700.05+333.2j,700.05+333.2j
2017-11-03 07:20:00,674.89+333.2j,674.89+333.2j,674.89+333.2j
2017-11-03 07:30:00,650.07+333.2j,650.07+333.2j,650.07+333.2j
2017-11-03 07:40:00,624.91+333.2j,624.91+333.2j,624.91+333.2j
2017-11-03 07:50:00,599.76+333.2j,599.76+333.2j,599.76+333.2j
2017-11-03 08:00:00,574.93+333.2j,574.93+333.2j,574.93+333.2j
2017-11-03 08:10:00,589.96+326.67j,589.96+326.67j,589.96+326.67j
2017-11-03 08:20:00,605.31+320.13j,605.31+320.13j,605.31+320.13j
2017-11-03 08:30:00,620.67+313.6j,620.67+313.6j,620.67+313.6j
2017-11-03 08:40:00,635.69+307.07j,635.69+307.07j,635.69+307.07j
2017-11-03 08:50:00,651.05+300.53j,651.05+300.53j,651.05+300.53j
2017-11-03 09:00:00,666.4+294j,666.4+294j,666.4+294j
2017-11-03 09:10:00,650.39+286.92j,650.39+286.92j,650.39+286.92j
2017-11-03 09:20:00,634.71+279.84j,634.71+279.84j,634.71+279.84j
2017-11-03 09:30:00,619.03+272.77j,619.03+272.77j,619.03+272.77j
2017-11-03 09:40:00,603.03+265.69j,603.03+265.69j,603.03+265.69j
2017-11-03 09:50:00,587.35+258.61j,587.35+258.61j,587.35+258.61j
2017-11-03 10:00:00,571.67+251.53j,571.67+251.53j,571.67+251.53j
2017-11-03 10:10:00,576.57+249.9j,576.57+249.9j,576.57+249.9j
2017-11-03 10:20:00,581.47+248.27j,581.47+248.27j,581.47+248.27j
2017-11-03 10:30:00,586.37+246.63j,586.37+246.63j,586.37+246.63j
2017-11-03 10:40:00,591.27+245j,591.27+245j,591.27+245j
2017-11-03 10:50:00,596.17+243.37j,596.17+243.37j,596.17+243.37j
2017-11-03 11:00:00,601.07+241.73j,601.07+241.73j,601.07+241.73j
2017-11-03 11:10:00,598.13+244.46j,598.13+244.46j,598.13+244.46j
2017-11-03 11:20:00,595.51+247.18j,595.51+247.18j,595.51+247.18j
2017-11-03 11:30:00,592.9+249.9j,592.9+249.9j,592.9+249.9j
2017-11-03 11:40:00,589.96+252.62j,589.96+252.62j,589.96+252.62j
2017-11-03 11:50:00,587.35+255.34j,587.35+255.34j,587.35+255.34j
2017-11-03 12:00:00,584.73+258.07j,584.73+258.07j,584.73+258.07j
2017-11-03 12:10:00,588+256.98j,588+256.98j,588+256.98j
2017-11-03 12:20:00,591.27+255.89j,591.27+255.89j,591.27+255.89j
2017-11-03 12:30:00,594.53+254.8j,594.53+254.8j,594.53+254.8j
2017-11-03 12:40:00,597.8+253.71j,597.8+253.71j,597.8+253.71j
2017-11-03 12:50:00,601.07+252.62j,601.07+252.62j,601.07+252.62j
2017-11-03 13:00:00,604.33+251.53j,604.33+251.53j,604.33+251.53j
2017-11-03 13:10:00,618.38+253.17j,618.38+253.17j,618.38+253.17j
2017-11-03 13:20:00,632.43+254.8j,632.43+254.8j,632.43+254.8j
2017-11-03 13:30:00,646.8+256.43j,646.8+256.43j,646.8+256.43j
2017-11-03 13:40:00,660.85+258.07j,660.85+258.07j,660.85+258.07j
2017-11-03 13:50:00,674.89+259.7j,674.89+259.7j,674.89+259.7j
2017-11-03 14:00:00,689.27+261.33j,689.27+261.33j,689.27+261.33j
2017-11-03 14:10:00,688.61+259.15j,688.61+259.15j,688.61+259.15j
2017-11-03 14:20:00,687.96+256.98j,687.96+256.98j,687.96+256.98j
2017-11-03 14:30:00,687.63+254.8j,687.63+254.8j,687.63+254.8j
2017-11-03 14:40:00,686.98+252.62j,686.98+252.62j,686.98+252.62j
2017-11-03 14:50:00,686.33+250.45j,686.33+250.45j,686.33+250.45j
2017-11-03 15:00:00,686+248.27j,686+248.27j,686+248.27j
2017-11-03 15:10:00,686.98+252.08j,686.98+252.08j,686.98+252.08j
2017-11-03 15:20:00,687.96+255.89j,687.96+255.89j,687.96+255.89j
2017-11-03 15:30:00,689.27+259.7j,689.27+259.7j,689.27+259.7j
2017-11-03 15:40:00,690.25+263.51j,690.25+263.51j,690.25+263.51j
2017-11-03 15:50:00,691.23+267.32j,691.23+267.32j,691.23+267.32j
2017-11-03 16:00:00,692.53+271.13j,692.53+271.13j,692.53+271.13j
2017-11-03 16:10:00,702.66+271.13j,702.66+271.13j,702.66+271.13j
2017-11-03 16:20:00,713.11+271.13j,713.11+271.13j,713.11+271.13j
2017-11-03 16:30:00,723.57+271.13j,723.57+271.13j,723.57+271.13j
2017-11-03 16:40:00,733.69+271.13j,733.69+271.13j,733.69+271.13j
2017-11-03 16:50:00,744.15+271.13j,744.15+271.13j,744.15+271.13j
2017-11-03 17:00:00,754.6+271.13j,754.6+271.13j,754.6+271.13j
2017-11-03 17:10:00,744.8+270.04j,744.8+270.04j,744.8+270.04j
2017-11-03 17:20:00,735+268.96j,735+268.96j,735+268.96j
2017-11-03 17:30:00,725.2+267.87j,725.2+267.87j,725.2+267.87j
2017-11-03 17:40:00,715.4+266.78j,715.4+266.78j,715.4+266.78j
2017-11-03 17:50:00,705.6+265.69j,705.6+265.69j,705.6+265.69j
2017-11-03 18:00:00,695.8+264.6j,695.8+264.6j,695.8+264.6j
2017-11-03 18:10:00,696.78+261.33j,696.78+261.33j,696.78+261.33j
2017-11-03 18:20:00,697.76+258.07j,697.76+258.07j,697.76+258.07j
2017-11-03 18:30:00,699.07+254.8j,699.07+254.8j,699.07+254.8j
