#timPSTamp,	constant_power_A,constant_power_B,constant_power_C
2017-11-03 00:00:00,4810.86+2035.5j,4810.86+2035.5j,4810.86+2035.5j
2017-11-03 00:10:00,4704.66+2011.91j,4704.66+2011.91j,4704.66+2011.91j
2017-11-03 00:20:00,4598.46+1988.29j,4598.46+1988.29j,4598.46+1988.29j
2017-11-03 00:30:00,4494.03+1964.7j,4494.03+1964.7j,4494.03+1964.7j
2017-11-03 00:40:00,4387.83+1941.11j,4387.83+1941.11j,4387.83+1941.11j
2017-11-03 00:50:00,4281.63+1917.49j,4281.63+1917.49j,4281.63+1917.49j
2017-11-03 01:00:00,4177.2+1893.9j,4177.2+1893.9j,4177.2+1893.9j
2017-11-03 01:10:00,4120.56+1890.94j,4120.56+1890.94j,4120.56+1890.94j
2017-11-03 01:20:00,4063.92+1888.01j,4063.92+1888.01j,4063.92+1888.01j
2017-11-03 01:30:00,4009.05+1885.05j,4009.05+1885.05j,4009.05+1885.05j
2017-11-03 01:40:00,3952.41+1882.09j,3952.41+1882.09j,3952.41+1882.09j
2017-11-03 01:50:00,3895.77+1879.16j,3895.77+1879.16j,3895.77+1879.16j
2017-11-03 02:00:00,3840.9+1876.2j,3840.9+1876.2j,3840.9+1876.2j
2017-11-03 02:10:00,3819.66+1885.05j,3819.66+1885.05j,3819.66+1885.05j
2017-11-03 02:20:00,3798.42+1893.9j,3798.42+1893.9j,3798.42+1893.9j
2017-11-03 02:30:00,3778.95+1902.75j,3778.95+1902.75j,3778.95+1902.75j
2017-11-03 02:40:00,3757.71+1911.6j,3757.71+1911.6j,3757.71+1911.6j
2017-11-03 02:50:00,3736.47+1920.45j,3736.47+1920.45j,3736.47+1920.45j
2017-11-03 03:00:00,3717+1929.3j,3717+1929.3j,3717+1929.3j
2017-11-03 03:10:00,3732.93+1935.19j,3732.93+1935.19j,3732.93+1935.19j
2017-11-03 03:20:00,3752.4+1941.11j,3752.4+1941.11j,3752.4+1941.11j
2017-11-03 03:30:00,3770.1+1947j,3770.1+1947j,3770.1+1947j
2017-11-03 03:40:00,3786.03+1952.89j,3786.03+1952.89j,3786.03+1952.89j
2017-11-03 03:50:00,3805.5+1958.81j,3805.5+1958.81j,3805.5+1958.81j
2017-11-03 04:00:00,3823.2+1964.7j,3823.2+1964.7j,3823.2+1964.7j
2017-11-03 04:10:00,3816.12+1958.81j,3816.12+1958.81j,3816.12+1958.81j
2017-11-03 04:20:00,3810.81+1952.89j,3810.81+1952.89j,3810.81+1952.89j
2017-11-03 04:30:00,3805.5+1947j,3805.5+1947j,3805.5+1947j
2017-11-03 04:40:00,3798.42+1941.11j,3798.42+1941.11j,3798.42+1941.11j
2017-11-03 04:50:00,3793.11+1935.19j,3793.11+1935.19j,3793.11+1935.19j
2017-11-03 05:00:00,3787.8+1929.3j,3787.8+1929.3j,3787.8+1929.3j
2017-11-03 05:10:00,3823.2+1917.49j,3823.2+1917.49j,3823.2+1917.49j
2017-11-03 05:20:00,3858.6+1905.71j,3858.6+1905.71j,3858.6+1905.71j
2017-11-03 05:30:00,3894+1893.9j,3894+1893.9j,3894+1893.9j
2017-11-03 05:40:00,3929.4+1882.09j,3929.4+1882.09j,3929.4+1882.09j
2017-11-03 05:50:00,3964.8+1870.31j,3964.8+1870.31j,3964.8+1870.31j
2017-11-03 06:00:00,4000.2+1858.5j,4000.2+1858.5j,4000.2+1858.5j
2017-11-03 06:10:00,3987.81+1849.65j,3987.81+1849.65j,3987.81+1849.65j
2017-11-03 06:20:00,3975.42+1840.8j,3975.42+1840.8j,3975.42+1840.8j
2017-11-03 06:30:00,3964.8+1831.95j,3964.8+1831.95j,3964.8+1831.95j
2017-11-03 06:40:00,3952.41+1823.1j,3952.41+1823.1j,3952.41+1823.1j
2017-11-03 06:50:00,3940.02+1814.25j,3940.02+1814.25j,3940.02+1814.25j
