#timPSTamp,	constant_power_A,constant_power_B,constant_power_C
2017-11-03 00:00:00,2400.9+1015.83j,2400.9+1015.83j,2400.9+1015.83j
2017-11-03 00:10:00,2347.9+1004.06j,2347.9+1004.06j,2347.9+1004.06j
2017-11-03 00:20:00,2294.9+992.27j,2294.9+992.27j,2294.9+992.27j
2017-11-03 00:30:00,2242.78+980.5j,2242.78+980.5j,2242.78+980.5j
2017-11-03 00:40:00,2189.78+968.73j,2189.78+968.73j,2189.78+968.73j
2017-11-03 00:50:00,2136.78+956.94j,2136.78+956.94j,2136.78+956.94j
2017-11-03 01:00:00,2084.67+945.17j,2084.67+945.17j,2084.67+945.17j
2017-11-03 01:10:00,2056.4+943.69j,2056.4+943.69j,2056.4+943.69j
2017-11-03 01:20:00,2028.13+942.23j,2028.13+942.23j,2028.13+942.23j
2017-11-03 01:30:00,2000.75+940.75j,2000.75+940.75j,2000.75+940.75j
2017-11-03 01:40:00,1972.48+939.27j,1972.48+939.27j,1972.48+939.27j
2017-11-03 01:50:00,1944.22+937.81j,1944.22+937.81j,1944.22+937.81j
2017-11-03 02:00:00,1916.83+936.33j,1916.83+936.33j,1916.83+936.33j
2017-11-03 02:10:00,1906.23+940.75j,1906.23+940.75j,1906.23+940.75j
2017-11-03 02:20:00,1895.63+945.17j,1895.63+945.17j,1895.63+945.17j
2017-11-03 02:30:00,1885.92+949.58j,1885.92+949.58j,1885.92+949.58j
2017-11-03 02:40:00,1875.32+954j,1875.32+954j,1875.32+954j
2017-11-03 02:50:00,1864.72+958.42j,1864.72+958.42j,1864.72+958.42j
2017-11-03 03:00:00,1855+962.83j,1855+962.83j,1855+962.83j
2017-11-03 03:10:00,1862.95+965.77j,1862.95+965.77j,1862.95+965.77j
2017-11-03 03:20:00,1872.67+968.73j,1872.67+968.73j,1872.67+968.73j
2017-11-03 03:30:00,1881.5+971.67j,1881.5+971.67j,1881.5+971.67j
2017-11-03 03:40:00,1889.45+974.61j,1889.45+974.61j,1889.45+974.61j
2017-11-03 03:50:00,1899.17+977.56j,1899.17+977.56j,1899.17+977.56j
2017-11-03 04:00:00,1908+980.5j,1908+980.5j,1908+980.5j
2017-11-03 04:10:00,1904.47+977.56j,1904.47+977.56j,1904.47+977.56j
2017-11-03 04:20:00,1901.82+974.61j,1901.82+974.61j,1901.82+974.61j
