#timPSTamp,	constant_power_A,constant_power_C
2017-11-03 16:10:00,53.78+20.75j,53.78+20.75j
2017-11-03 16:20:00,54.58+20.75j,54.58+20.75j
2017-11-03 16:30:00,55.38+20.75j,55.38+20.75j
2017-11-03 16:40:00,56.15+20.75j,56.15+20.75j
2017-11-03 16:50:00,56.95+20.75j,56.95+20.75j
2017-11-03 17:00:00,57.75+20.75j,57.75+20.75j
2017-11-03 17:10:00,57+20.67j,57+20.67j
2017-11-03 17:20:00,56.25+20.58j,56.25+20.58j
2017-11-03 17:30:00,55.5+20.5j,55.5+20.5j
2017-11-03 17:40:00,54.75+20.42j,54.75+20.42j
2017-11-03 17:50:00,54+20.33j,54+20.33j
2017-11-03 18:00:00,53.25+20.25j,53.25+20.25j
2017-11-03 18:10:00,53.33+20j,53.33+20j
2017-11-03 18:20:00,53.4+19.75j,53.4+19.75j
2017-11-03 18:30:00,53.5+19.5j,53.5+19.5j
2017-11-03 18:40:00,53.58+19.25j,53.58+19.25j
2017-11-03 18:50:00,53.65+19j,53.65+19j
2017-11-03 19:00:00,53.75+18.75j,53.75+18.75j
2017-11-03 19:10:00,54.58+19.21j,54.58+19.21j
2017-11-03 19:20:00,55.4+19.67j,55.4+19.67j
2017-11-03 19:30:00,56.25+20.13j,56.25+20.13j
2017-11-03 19:40:00,57.08+20.58j,57.08+20.58j
2017-11-03 19:50:00,57.9+21.04j,57.9+21.04j
2017-11-03 20:00:00,58.75+21.5j,58.75+21.5j
2017-11-03 20:10:00,62.5+22.25j,62.5+22.25j
2017-11-03 20:20:00,66.23+23j,66.23+23j
2017-11-03 20:30:00,70+23.75j,70+23.75j
2017-11-03 20:40:00,73.75+24.5j,73.75+24.5j
2017-11-03 20:50:00,77.48+25.25j,77.48+25.25j
2017-11-03 21:00:00,81.25+26j,81.25+26j
2017-11-03 21:10:00,78.83+25.54j,78.83+25.54j
2017-11-03 21:20:00,76.4+25.08j,76.4+25.08j
2017-11-03 21:30:00,74+24.63j,74+24.63j
2017-11-03 21:40:00,71.58+24.17j,71.58+24.17j
2017-11-03 21:50:00,69.15+23.71j,69.15+23.71j
2017-11-03 22:00:00,66.75+23.25j,66.75+23.25j
2017-11-03 22:10:00,66.65+23.79j,66.65+23.79j
2017-11-03 22:20:00,66.58+24.33j,66.58+24.33j
2017-11-03 22:30:00,66.5+24.88j,66.5+24.88j
2017-11-03 22:40:00,66.4+25.42j,66.4+25.42j
2017-11-03 22:50:00,66.33+25.96j,66.33+25.96j
2017-11-03 23:00:00,66.25+26.5j,66.25+26.5j
2017-11-03 23:10:00,66.53+27.04j,66.53+27.04j
2017-11-03 23:20:00,66.83+27.58j,66.83+27.58j
2017-11-03 23:30:00,67.13+28.13j,67.13+28.13j
2017-11-03 23:40:00,67.4+28.67j,67.4+28.67j
2017-11-03 23:50:00,67.7+29.21j,67.7+29.21j
2017-11-04 00:00:00,68+29.75j,68+29.75j
2017-11-04 00:10:00,66.7+29.33j,66.7+29.33j
2017-11-04 00:20:00,65.4+28.92j,65.4+28.92j
2017-11-04 00:30:00,64.13+28.5j,64.13+28.5j
2017-11-04 00:40:00,62.83+28.08j,62.83+28.08j
2017-11-04 00:50:00,61.53+27.67j,61.53+27.67j
2017-11-04 01:00:00,60.25+27.25j,60.25+27.25j
2017-11-04 01:10:00,59.83+27.29j,59.83+27.29j
2017-11-04 01:20:00,59.4+27.33j,59.4+27.33j
2017-11-04 01:30:00,59+27.38j,59+27.38j
2017-11-04 01:40:00,58.58+27.42j,58.58+27.42j
2017-11-04 01:50:00,58.15+27.46j,58.15+27.46j
2017-11-04 02:00:00,57.75+27.5j,57.75+27.5j
2017-11-04 02:10:00,57.58+27.5j,57.58+27.5j
2017-11-04 02:20:00,57.4+27.5j,57.4+27.5j
2017-11-04 02:30:00,57.25+27.5j,57.25+27.5j
2017-11-04 02:40:00,57.08+27.5j,57.08+27.5j
2017-11-04 02:50:00,56.9+27.5j,56.9+27.5j
2017-11-04 03:00:00,56.75+27.5j,56.75+27.5j
2017-11-04 03:10:00,56.48+27.58j,56.48+27.58j
2017-11-04 03:20:00,56.25+27.67j,56.25+27.67j
2017-11-04 03:30:00,56+27.75j,56+27.75j
2017-11-04 03:40:00,55.73+27.83j,55.73+27.83j
2017-11-04 03:50:00,55.5+27.92j,55.5+27.92j
2017-11-04 04:00:00,55.25+28j,55.25+28j
2017-11-04 04:10:00,55.28+27.88j,55.28+27.88j
2017-11-04 04:20:00,55.33+27.75j,55.33+27.75j
2017-11-04 04:30:00,55.38+27.63j,55.38+27.63j
2017-11-04 04:40:00,55.4+27.5j,55.4+27.5j
2017-11-04 04:50:00,55.45+27.38j,55.45+27.38j
2017-11-04 05:00:00,55.5+27.25j,55.5+27.25j
2017-11-04 05:10:00,55.4+27.25j,55.4+27.25j
2017-11-04 05:20:00,55.33+27.25j,55.33+27.25j
2017-11-04 05:30:00,55.25+27.25j,55.25+27.25j
2017-11-04 05:40:00,55.15+27.25j,55.15+27.25j
2017-11-04 05:50:00,55.08+27.25j,55.08+27.25j
2017-11-04 06:00:00,55+27.25j,55+27.25j
2017-11-04 06:10:00,54.03+26.92j,54.03+26.92j
2017-11-04 06:20:00,53.08+26.58j,53.08+26.58j
2017-11-04 06:30:00,52.13+26.25j,52.13+26.25j
2017-11-04 06:40:00,51.15+25.92j,51.15+25.92j
2017-11-04 06:50:00,50.2+25.58j,50.2+25.58j
2017-11-04 07:00:00,49.25+25.25j,49.25+25.25j
2017-11-04 07:10:00,48.1+24.5j,48.1+24.5j
2017-11-04 07:20:00,47+23.75j,47+23.75j
2017-11-04 07:30:00,45.88+23j,45.88+23j
2017-11-04 07:40:00,44.73+22.25j,44.73+22.25j
2017-11-04 07:50:00,43.63+21.5j,43.63+21.5j
2017-11-04 08:00:00,42.5+20.75j,42.5+20.75j
2017-11-04 08:10:00,42.83+21.29j,42.83+21.29j
2017-11-04 08:20:00,43.15+21.83j,43.15+21.83j
2017-11-04 08:30:00,43.5+22.38j,43.5+22.38j
2017-11-04 08:40:00,43.83+22.92j,43.83+22.92j
2017-11-04 08:50:00,44.15+23.46j,44.15+23.46j
2017-11-04 09:00:00,44.5+24j,44.5+24j
2017-11-04 09:10:00,46.63+24.58j,46.63+24.58j
2017-11-04 09:20:00,48.73+25.17j,48.73+25.17j
2017-11-04 09:30:00,50.88+25.75j,50.88+25.75j
2017-11-04 09:40:00,53+26.33j,53+26.33j
2017-11-04 09:50:00,55.1+26.92j,55.1+26.92j
2017-11-04 10:00:00,57.25+27.5j,57.25+27.5j
2017-11-04 10:10:00,58.78+27.71j,58.78+27.71j
2017-11-04 10:20:00,60.33+27.92j,60.33+27.92j
2017-11-04 10:30:00,61.88+28.13j,61.88+28.13j
2017-11-04 10:40:00,63.4+28.33j,63.4+28.33j
2017-11-04 10:50:00,64.95+28.54j,64.95+28.54j
2017-11-04 11:00:00,66.5+28.75j,66.5+28.75j
2017-11-04 11:10:00,63.9+27.79j,63.9+27.79j
2017-11-04 11:20:00,61.33+26.83j,61.33+26.83j
2017-11-04 11:30:00,58.75+25.88j,58.75+25.88j
2017-11-04 11:40:00,56.15+24.92j,56.15+24.92j
2017-11-04 11:50:00,53.58+23.96j,53.58+23.96j
2017-11-04 12:00:00,51+23j,51+23j
2017-11-04 12:10:00,50.25+22.88j,50.25+22.88j
2017-11-04 12:20:00,49.5+22.75j,49.5+22.75j
2017-11-04 12:30:00,48.75+22.63j,48.75+22.63j
2017-11-04 12:40:00,48+22.5j,48+22.5j
2017-11-04 12:50:00,47.25+22.38j,47.25+22.38j
2017-11-04 13:00:00,46.5+22.25j,46.5+22.25j
2017-11-04 13:10:00,47.4+22.13j,47.4+22.13j
2017-11-04 13:20:00,48.33+22j,48.33+22j
2017-11-04 13:30:00,49.25+21.88j,49.25+21.88j
2017-11-04 13:40:00,50.15+21.75j,50.15+21.75j
2017-11-04 13:50:00,51.08+21.63j,51.08+21.63j
2017-11-04 14:00:00,52+21.5j,52+21.5j
2017-11-04 14:10:00,51.75+21.42j,51.75+21.42j
2017-11-04 14:20:00,51.5+21.33j,51.5+21.33j
2017-11-04 14:30:00,51.25+21.25j,51.25+21.25j
2017-11-04 14:40:00,51+21.17j,51+21.17j
2017-11-04 14:50:00,50.75+21.08j,50.75+21.08j
2017-11-04 15:00:00,50.5+21j,50.5+21j
2017-11-04 15:10:00,49.95+21.04j,49.95+21.04j
2017-11-04 15:20:00,49.4+21.08j,49.4+21.08j
2017-11-04 15:30:00,48.88+21.13j,48.88+21.13j
2017-11-04 15:40:00,48.33+21.17j,48.33+21.17j
2017-11-04 15:50:00,47.78+21.21j,47.78+21.21j
2017-11-04 16:00:00,47.25+21.25j,47.25+21.25j
2017-11-04 16:10:00,46.5+21.42j,46.5+21.42j
2017-11-04 16:20:00,45.75+21.58j,45.75+21.58j
2017-11-04 16:30:00,45+21.75j,45+21.75j
2017-11-04 16:40:00,44.25+21.92j,44.25+21.92j
2017-11-04 16:50:00,43.5+22.08j,43.5+22.08j
2017-11-04 17:00:00,42.75+22.25j,42.75+22.25j
2017-11-04 17:10:00,43.85+22.29j,43.85+22.29j
2017-11-04 17:20:00,45+22.33j,45+22.33j
2017-11-04 17:30:00,46.13+22.38j,46.13+22.38j
2017-11-04 17:40:00,47.23+22.42j,47.23+22.42j
2017-11-04 17:50:00,48.38+22.46j,48.38+22.46j
2017-11-04 18:00:00,49.5+22.5j,49.5+22.5j
2017-11-04 18:10:00,49.83+22.46j,49.83+22.46j
2017-11-04 18:20:00,50.15+22.42j,50.15+22.42j
2017-11-04 18:30:00,50.5+22.38j,50.5+22.38j
2017-11-04 18:40:00,50.83+22.33j,50.83+22.33j
2017-11-04 18:50:00,51.15+22.29j,51.15+22.29j
2017-11-04 19:00:00,51.5+22.25j,51.5+22.25j
2017-11-04 19:10:00,51.88+22.38j,51.88+22.38j
2017-11-04 19:20:00,52.23+22.5j,52.23+22.5j
2017-11-04 19:30:00,52.63+22.63j,52.63+22.63j
2017-11-04 19:40:00,53+22.75j,53+22.75j
2017-11-04 19:50:00,53.35+22.88j,53.35+22.88j
2017-11-04 20:00:00,53.75+23j,53.75+23j
2017-11-04 20:10:00,58.83+24.63j,58.83+24.63j
2017-11-04 20:20:00,63.9+26.25j,63.9+26.25j
2017-11-04 20:30:00,69+27.88j,69+27.88j
2017-11-04 20:40:00,74.08+29.5j,74.08+29.5j
2017-11-04 20:50:00,79.15+31.13j,79.15+31.13j
2017-11-04 21:00:00,84.25+32.75j,84.25+32.75j
2017-11-04 21:10:00,83.25+32.5j,83.25+32.5j
2017-11-04 21:20:00,82.23+32.25j,82.23+32.25j
2017-11-04 21:30:00,81.25+32j,81.25+32j
2017-11-04 21:40:00,80.25+31.75j,80.25+31.75j
2017-11-04 21:50:00,79.23+31.5j,79.23+31.5j
2017-11-04 22:00:00,78.25+31.25j,78.25+31.25j
2017-11-04 22:10:00,77.7+31.21j,77.7+31.21j
2017-11-04 22:20:00,77.15+31.17j,77.15+31.17j
2017-11-04 22:30:00,76.63+31.13j,76.63+31.13j
2017-11-04 22:40:00,76.08+31.08j,76.08+31.08j
2017-11-04 22:50:00,75.53+31.04j,75.53+31.04j
2017-11-04 23:00:00,75+31j,75+31j
2017-11-04 23:10:00,73.73+30.58j,73.73+30.58j
2017-11-04 23:20:00,72.5+30.17j,72.5+30.17j
2017-11-04 23:30:00,71.25+29.75j,71.25+29.75j
2017-11-04 23:40:00,69.98+29.33j,69.98+29.33j
2017-11-04 23:50:00,68.75+28.92j,68.75+28.92j
2017-11-05 00:00:00,67.5+28.5j,67.5+28.5j
2017-11-05 00:10:00,66.83+28.58j,66.83+28.58j
2017-11-05 00:20:00,66.15+28.67j,66.15+28.67j
2017-11-05 00:30:00,65.5+28.75j,65.5+28.75j
2017-11-05 00:40:00,64.83+28.83j,64.83+28.83j
2017-11-05 00:50:00,64.15+28.92j,64.15+28.92j
2017-11-05 01:00:00,63.5+29j,63.5+29j
2017-11-05 01:10:00,62.83+29.13j,62.83+29.13j
2017-11-05 01:20:00,62.15+29.25j,62.15+29.25j
2017-11-05 01:30:00,61.5+29.38j,61.5+29.38j
2017-11-05 01:40:00,60.83+29.5j,60.83+29.5j
2017-11-05 01:50:00,60.15+29.63j,60.15+29.63j
2017-11-05 02:00:00,59.5+29.75j,59.5+29.75j
2017-11-05 02:10:00,59.08+29.58j,59.08+29.58j
2017-11-05 02:20:00,58.65+29.42j,58.65+29.42j
2017-11-05 02:30:00,58.25+29.25j,58.25+29.25j
2017-11-05 02:40:00,57.83+29.08j,57.83+29.08j
2017-11-05 02:50:00,57.4+28.92j,57.4+28.92j
2017-11-05 03:00:00,57+28.75j,57+28.75j
2017-11-05 03:10:00,56.9+28.92j,56.9+28.92j
2017-11-05 03:20:00,56.83+29.08j,56.83+29.08j
2017-11-05 03:30:00,56.75+29.25j,56.75+29.25j
2017-11-05 03:40:00,56.65+29.42j,56.65+29.42j
2017-11-05 03:50:00,56.58+29.58j,56.58+29.58j
2017-11-05 04:00:00,56.5+29.75j,56.5+29.75j
2017-11-05 04:10:00,56.4+29.58j,56.4+29.58j
2017-11-05 04:20:00,56.33+29.42j,56.33+29.42j
2017-11-05 04:30:00,56.25+29.25j,56.25+29.25j
2017-11-05 04:40:00,56.15+29.08j,56.15+29.08j
2017-11-05 04:50:00,56.08+28.92j,56.08+28.92j
2017-11-05 05:00:00,56+28.75j,56+28.75j
2017-11-05 05:10:00,55.9+28.67j,55.9+28.67j
2017-11-05 05:20:00,55.83+28.58j,55.83+28.58j
2017-11-05 05:30:00,55.75+28.5j,55.75+28.5j
2017-11-05 05:40:00,55.65+28.42j,55.65+28.42j
2017-11-05 05:50:00,55.58+28.33j,55.58+28.33j
2017-11-05 06:00:00,55.5+28.25j,55.5+28.25j
2017-11-05 06:10:00,54.7+27.88j,54.7+27.88j
2017-11-05 06:20:00,53.9+27.5j,53.9+27.5j
2017-11-05 06:30:00,53.13+27.13j,53.13+27.13j
2017-11-05 06:40:00,52.33+26.75j,52.33+26.75j
2017-11-05 06:50:00,51.53+26.38j,51.53+26.38j
2017-11-05 07:00:00,50.75+26j,50.75+26j
2017-11-05 07:10:00,47.6+25.25j,47.6+25.25j
2017-11-05 07:20:00,44.5+24.5j,44.5+24.5j
2017-11-05 07:30:00,41.38+23.75j,41.38+23.75j
2017-11-05 07:40:00,38.23+23j,38.23+23j
2017-11-05 07:50:00,35.13+22.25j,35.13+22.25j
2017-11-05 08:00:00,32+21.5j,32+21.5j
2017-11-05 08:10:00,32.33+21.58j,32.33+21.58j
2017-11-05 08:20:00,32.65+21.67j,32.65+21.67j
2017-11-05 08:30:00,33+21.75j,33+21.75j
2017-11-05 08:40:00,33.33+21.83j,33.33+21.83j
2017-11-05 08:50:00,33.65+21.92j,33.65+21.92j
2017-11-05 09:00:00,34+22j,34+22j
2017-11-05 09:10:00,34.58+21.96j,34.58+21.96j
2017-11-05 09:20:00,35.15+21.92j,35.15+21.92j
2017-11-05 09:30:00,35.75+21.88j,35.75+21.88j
2017-11-05 09:40:00,36.33+21.83j,36.33+21.83j
2017-11-05 09:50:00,36.9+21.79j,36.9+21.79j
2017-11-05 10:00:00,37.5+21.75j,37.5+21.75j
2017-11-05 10:10:00,37.9+21.83j,37.9+21.83j
2017-11-05 10:20:00,38.33+21.92j,38.33+21.92j
2017-11-05 10:30:00,38.75+22j,38.75+22j
2017-11-05 10:40:00,39.15+22.08j,39.15+22.08j
2017-11-05 10:50:00,39.58+22.17j,39.58+22.17j
2017-11-05 11:00:00,40+22.25j,40+22.25j
2017-11-05 11:10:00,39.9+22.25j,39.9+22.25j
2017-11-05 11:20:00,39.83+22.25j,39.83+22.25j
2017-11-05 11:30:00,39.75+22.25j,39.75+22.25j
2017-11-05 11:40:00,39.65+22.25j,39.65+22.25j
2017-11-05 11:50:00,39.58+22.25j,39.58+22.25j
2017-11-05 12:00:00,39.5+22.25j,39.5+22.25j
2017-11-05 12:10:00,39.33+22.42j,39.33+22.42j
2017-11-05 12:20:00,39.15+22.58j,39.15+22.58j
2017-11-05 12:30:00,39+22.75j,39+22.75j
2017-11-05 12:40:00,38.83+22.92j,38.83+22.92j
2017-11-05 12:50:00,38.65+23.08j,38.65+23.08j
2017-11-05 13:00:00,38.5+23.25j,38.5+23.25j
2017-11-05 13:10:00,38.48+23.42j,38.48+23.42j
2017-11-05 13:20:00,38.5+23.58j,38.5+23.58j
2017-11-05 13:30:00,38.5+23.75j,38.5+23.75j
2017-11-05 13:40:00,38.48+23.92j,38.48+23.92j
2017-11-05 13:50:00,38.5+24.08j,38.5+24.08j
2017-11-05 14:00:00,38.5+24.25j,38.5+24.25j
2017-11-05 14:10:00,38.9+24.25j,38.9+24.25j
2017-11-05 14:20:00,39.33+24.25j,39.33+24.25j
2017-11-05 14:30:00,39.75+24.25j,39.75+24.25j
2017-11-05 14:40:00,40.15+24.25j,40.15+24.25j
2017-11-05 14:50:00,40.58+24.25j,40.58+24.25j
2017-11-05 15:00:00,41+24.25j,41+24.25j
2017-11-05 15:10:00,40.75+24.29j,40.75+24.29j
2017-11-05 15:20:00,40.5+24.33j,40.5+24.33j
2017-11-05 15:30:00,40.25+24.38j,40.25+24.38j
2017-11-05 15:40:00,40+24.42j,40+24.42j
2017-11-05 15:50:00,39.75+24.46j,39.75+24.46j
2017-11-05 16:00:00,39.5+24.5j,39.5+24.5j
2017-11-05 16:10:00,39.58+24.54j,39.58+24.54j
2017-11-05 16:20:00,39.65+24.58j,39.65+24.58j
2017-11-05 16:30:00,39.75+24.63j,39.75+24.63j
2017-11-05 16:40:00,39.83+24.67j,39.83+24.67j
2017-11-05 16:50:00,39.9+24.71j,39.9+24.71j
2017-11-05 17:00:00,40+24.75j,40+24.75j
2017-11-05 17:10:00,40.28+24.71j,40.28+24.71j
2017-11-05 17:20:00,40.58+24.67j,40.58+24.67j
2017-11-05 17:30:00,40.88+24.63j,40.88+24.63j
2017-11-05 17:40:00,41.15+24.58j,41.15+24.58j
2017-11-05 17:50:00,41.45+24.54j,41.45+24.54j
2017-11-05 18:00:00,41.75+24.5j,41.75+24.5j
2017-11-05 18:10:00,42.58+24.38j,42.58+24.38j
2017-11-05 18:20:00,43.4+24.25j,43.4+24.25j
2017-11-05 18:30:00,44.25+24.13j,44.25+24.13j
2017-11-05 18:40:00,45.08+24j,45.08+24j
2017-11-05 18:50:00,45.9+23.88j,45.9+23.88j
2017-11-05 19:00:00,46.75+23.75j,46.75+23.75j
2017-11-05 19:10:00,47.9+24j,47.9+24j
2017-11-05 19:20:00,49.08+24.25j,49.08+24.25j
2017-11-05 19:30:00,50.25+24.5j,50.25+24.5j
2017-11-05 19:40:00,51.4+24.75j,51.4+24.75j
2017-11-05 19:50:00,52.58+25j,52.58+25j
2017-11-05 20:00:00,53.75+25.25j,53.75+25.25j
2017-11-05 20:10:00,59.08+26.79j,59.08+26.79j
2017-11-05 20:20:00,64.4+28.33j,64.4+28.33j
2017-11-05 20:30:00,69.75+29.88j,69.75+29.88j
2017-11-05 20:40:00,75.08+31.42j,75.08+31.42j
2017-11-05 20:50:00,80.4+32.96j,80.4+32.96j
2017-11-05 21:00:00,85.75+34.5j,85.75+34.5j
2017-11-05 21:10:00,85.73+34.17j,85.73+34.17j
2017-11-05 21:20:00,85.75+33.83j,85.75+33.83j
2017-11-05 21:30:00,85.75+33.5j,85.75+33.5j
2017-11-05 21:40:00,85.73+33.17j,85.73+33.17j
2017-11-05 21:50:00,85.75+32.83j,85.75+32.83j
2017-11-05 22:00:00,85.75+32.5j,85.75+32.5j
2017-11-05 22:10:00,84.58+32.54j,84.58+32.54j
2017-11-05 22:20:00,83.4+32.58j,83.4+32.58j
2017-11-05 22:30:00,82.25+32.63j,82.25+32.63j
2017-11-05 22:40:00,81.08+32.67j,81.08+32.67j
2017-11-05 22:50:00,79.9+32.71j,79.9+32.71j
2017-11-05 23:00:00,78.75+32.75j,78.75+32.75j
2017-11-05 23:10:00,76.95+32.71j,76.95+32.71j
2017-11-05 23:20:00,75.15+32.67j,75.15+32.67j
2017-11-05 23:30:00,73.38+32.63j,73.38+32.63j
2017-11-05 23:40:00,71.58+32.58j,71.58+32.58j
2017-11-05 23:50:00,69.78+32.54j,69.78+32.54j
2017-11-06 00:00:00,68+32.5j,68+32.5j
2017-11-06 00:10:00,66.7+32.08j,66.7+32.08j
2017-11-06 00:20:00,65.4+31.67j,65.4+31.67j
2017-11-06 00:30:00,64.13+31.25j,64.13+31.25j
2017-11-06 00:40:00,62.83+30.83j,62.83+30.83j
2017-11-06 00:50:00,61.53+30.42j,61.53+30.42j
2017-11-06 01:00:00,60.25+30j,60.25+30j
2017-11-06 01:10:00,59.65+30.13j,59.65+30.13j
2017-11-06 01:20:00,59.08+30.25j,59.08+30.25j
2017-11-06 01:30:00,58.5+30.38j,58.5+30.38j
2017-11-06 01:40:00,57.9+30.5j,57.9+30.5j
2017-11-06 01:50:00,57.33+30.63j,57.33+30.63j
2017-11-06 02:00:00,56.75+30.75j,56.75+30.75j
2017-11-06 02:10:00,56.63+30.63j,56.63+30.63j
2017-11-06 02:20:00,56.5+30.5j,56.5+30.5j
2017-11-06 02:30:00,56.38+30.38j,56.38+30.38j
2017-11-06 02:40:00,56.25+30.25j,56.25+30.25j
2017-11-06 02:50:00,56.13+30.13j,56.13+30.13j
2017-11-06 03:00:00,56+30j,56+30j
2017-11-06 03:10:00,55.65+29.67j,55.65+29.67j
2017-11-06 03:20:00,55.33+29.33j,55.33+29.33j
2017-11-06 03:30:00,55+29j,55+29j
2017-11-06 03:40:00,54.65+28.67j,54.65+28.67j
2017-11-06 03:50:00,54.33+28.33j,54.33+28.33j
2017-11-06 04:00:00,54+28j,54+28j
2017-11-06 04:10:00,53.95+28.04j,53.95+28.04j
2017-11-06 04:20:00,53.9+28.08j,53.9+28.08j
2017-11-06 04:30:00,53.88+28.13j,53.88+28.13j
