#timPSTamp,	constant_power_A,constant_power_B,constant_power_C
2017-11-03 00:00:00,1848.24+782j,1848.24+782j,1848.24+782j
2017-11-03 00:10:00,1807.44+772.94j,1807.44+772.94j,1807.44+772.94j
2017-11-03 00:20:00,1766.64+763.86j,1766.64+763.86j,1766.64+763.86j
2017-11-03 00:30:00,1726.52+754.8j,1726.52+754.8j,1726.52+754.8j
2017-11-03 00:40:00,1685.72+745.74j,1685.72+745.74j,1685.72+745.74j
2017-11-03 00:50:00,1644.92+736.66j,1644.92+736.66j,1644.92+736.66j
2017-11-03 01:00:00,1604.8+727.6j,1604.8+727.6j,1604.8+727.6j
2017-11-03 01:10:00,1583.04+726.46j,1583.04+726.46j,1583.04+726.46j
2017-11-03 01:20:00,1561.28+725.34j,1561.28+725.34j,1561.28+725.34j
2017-11-03 01:30:00,1540.2+724.2j,1540.2+724.2j,1540.2+724.2j
2017-11-03 01:40:00,1518.44+723.06j,1518.44+723.06j,1518.44+723.06j
2017-11-03 01:50:00,1496.68+721.94j,1496.68+721.94j,1496.68+721.94j
2017-11-03 02:00:00,1475.6+720.8j,1475.6+720.8j,1475.6+720.8j
2017-11-03 02:10:00,1467.44+724.2j,1467.44+724.2j,1467.44+724.2j
2017-11-03 02:20:00,1459.28+727.6j,1459.28+727.6j,1459.28+727.6j
2017-11-03 02:30:00,1451.8+731j,1451.8+731j,1451.8+731j
2017-11-03 02:40:00,1443.64+734.4j,1443.64+734.4j,1443.64+734.4j
2017-11-03 02:50:00,1435.48+737.8j,1435.48+737.8j,1435.48+737.8j
2017-11-03 03:00:00,1428+741.2j,1428+741.2j,1428+741.2j
2017-11-03 03:10:00,1434.12+743.46j,1434.12+743.46j,1434.12+743.46j
2017-11-03 03:20:00,1441.6+745.74j,1441.6+745.74j,1441.6+745.74j
2017-11-03 03:30:00,1448.4+748j,1448.4+748j,1448.4+748j
2017-11-03 03:40:00,1454.52+750.26j,1454.52+750.26j,1454.52+750.26j
2017-11-03 03:50:00,1462+752.54j,1462+752.54j,1462+752.54j
2017-11-03 04:00:00,1468.8+754.8j,1468.8+754.8j,1468.8+754.8j
2017-11-03 04:10:00,1466.08+752.54j,1466.08+752.54j,1466.08+752.54j
2017-11-03 04:20:00,1464.04+750.26j,1464.04+750.26j,1464.04+750.26j
2017-11-03 04:30:00,1462+748j,1462+748j,1462+748j
2017-11-03 04:40:00,1459.28+745.74j,1459.28+745.74j,1459.28+745.74j
2017-11-03 04:50:00,1457.24+743.46j,1457.24+743.46j,1457.24+743.46j
2017-11-03 05:00:00,1455.2+741.2j,1455.2+741.2j,1455.2+741.2j
2017-11-03 05:10:00,1468.8+736.66j,1468.8+736.66j,1468.8+736.66j
2017-11-03 05:20:00,1482.4+732.14j,1482.4+732.14j,1482.4+732.14j
2017-11-03 05:30:00,1496+727.6j,1496+727.6j,1496+727.6j
2017-11-03 05:40:00,1509.6+723.06j,1509.6+723.06j,1509.6+723.06j
2017-11-03 05:50:00,1523.2+718.54j,1523.2+718.54j,1523.2+718.54j
2017-11-03 06:00:00,1536.8+714j,1536.8+714j,1536.8+714j
2017-11-03 06:10:00,1532.04+710.6j,1532.04+710.6j,1532.04+710.6j
2017-11-03 06:20:00,1527.28+707.2j,1527.28+707.2j,1527.28+707.2j
2017-11-03 06:30:00,1523.2+703.8j,1523.2+703.8j,1523.2+703.8j
2017-11-03 06:40:00,1518.44+700.4j,1518.44+700.4j,1518.44+700.4j
2017-11-03 06:50:00,1513.68+697j,1513.68+697j,1513.68+697j
2017-11-03 07:00:00,1509.6+693.6j,1509.6+693.6j,1509.6+693.6j
2017-11-03 07:10:00,1457.24+693.6j,1457.24+693.6j,1457.24+693.6j
2017-11-03 07:20:00,1404.88+693.6j,1404.88+693.6j,1404.88+693.6j
2017-11-03 07:30:00,1353.2+693.6j,1353.2+693.6j,1353.2+693.6j
2017-11-03 07:40:00,1300.84+693.6j,1300.84+693.6j,1300.84+693.6j
2017-11-03 07:50:00,1248.48+693.6j,1248.48+693.6j,1248.48+693.6j
2017-11-03 08:00:00,1196.8+693.6j,1196.8+693.6j,1196.8+693.6j
2017-11-03 08:10:00,1228.08+680j,1228.08+680j,1228.08+680j
2017-11-03 08:20:00,1260.04+666.4j,1260.04+666.4j,1260.04+666.4j
2017-11-03 08:30:00,1292+652.8j,1292+652.8j,1292+652.8j
2017-11-03 08:40:00,1323.28+639.2j,1323.28+639.2j,1323.28+639.2j
2017-11-03 08:50:00,1355.24+625.6j,1355.24+625.6j,1355.24+625.6j
2017-11-03 09:00:00,1387.2+612j,1387.2+612j,1387.2+612j
2017-11-03 09:10:00,1353.88+597.27j,1353.88+597.27j,1353.88+597.27j
2017-11-03 09:20:00,1321.24+582.53j,1321.24+582.53j,1321.24+582.53j
2017-11-03 09:30:00,1288.6+567.8j,1288.6+567.8j,1288.6+567.8j
2017-11-03 09:40:00,1255.28+553.07j,1255.28+553.07j,1255.28+553.07j
2017-11-03 09:50:00,1222.64+538.33j,1222.64+538.33j,1222.64+538.33j
2017-11-03 10:00:00,1190+523.6j,1190+523.6j,1190+523.6j
2017-11-03 10:10:00,1200.2+520.2j,1200.2+520.2j,1200.2+520.2j
2017-11-03 10:20:00,1210.4+516.8j,1210.4+516.8j,1210.4+516.8j
2017-11-03 10:30:00,1220.6+513.4j,1220.6+513.4j,1220.6+513.4j
2017-11-03 10:40:00,1230.8+510j,1230.8+510j,1230.8+510j
2017-11-03 10:50:00,1241+506.6j,1241+506.6j,1241+506.6j
2017-11-03 11:00:00,1251.2+503.2j,1251.2+503.2j,1251.2+503.2j
2017-11-03 11:10:00,1245.08+508.87j,1245.08+508.87j,1245.08+508.87j
2017-11-03 11:20:00,1239.64+514.53j,1239.64+514.53j,1239.64+514.53j
2017-11-03 11:30:00,1234.2+520.2j,1234.2+520.2j,1234.2+520.2j
2017-11-03 11:40:00,1228.08+525.87j,1228.08+525.87j,1228.08+525.87j
2017-11-03 11:50:00,1222.64+531.53j,1222.64+531.53j,1222.64+531.53j
2017-11-03 12:00:00,1217.2+537.2j,1217.2+537.2j,1217.2+537.2j
2017-11-03 12:10:00,1224+534.94j,1224+534.94j,1224+534.94j
2017-11-03 12:20:00,1230.8+532.66j,1230.8+532.66j,1230.8+532.66j
2017-11-03 12:30:00,1237.6+530.4j,1237.6+530.4j,1237.6+530.4j
2017-11-03 12:40:00,1244.4+528.14j,1244.4+528.14j,1244.4+528.14j
2017-11-03 12:50:00,1251.2+525.86j,1251.2+525.86j,1251.2+525.86j
2017-11-03 13:00:00,1258+523.6j,1258+523.6j,1258+523.6j
2017-11-03 13:10:00,1287.24+527j,1287.24+527j,1287.24+527j
2017-11-03 13:20:00,1316.48+530.4j,1316.48+530.4j,1316.48+530.4j
2017-11-03 13:30:00,1346.4+533.8j,1346.4+533.8j,1346.4+533.8j
2017-11-03 13:40:00,1375.64+537.2j,1375.64+537.2j,1375.64+537.2j
2017-11-03 13:50:00,1404.88+540.6j,1404.88+540.6j,1404.88+540.6j
2017-11-03 14:00:00,1434.8+544j,1434.8+544j,1434.8+544j
2017-11-03 14:10:00,1433.44+539.46j,1433.44+539.46j,1433.44+539.46j
2017-11-03 14:20:00,1432.08+534.94j,1432.08+534.94j,1432.08+534.94j
2017-11-03 14:30:00,1431.4+530.4j,1431.4+530.4j,1431.4+530.4j
2017-11-03 14:40:00,1430.04+525.86j,1430.04+525.86j,1430.04+525.86j
2017-11-03 14:50:00,1428.68+521.34j,1428.68+521.34j,1428.68+521.34j
2017-11-03 15:00:00,1428+516.8j,1428+516.8j,1428+516.8j
2017-11-03 15:10:00,1430.04+524.74j,1430.04+524.74j,1430.04+524.74j
2017-11-03 15:20:00,1432.08+532.66j,1432.08+532.66j,1432.08+532.66j
2017-11-03 15:30:00,1434.8+540.6j,1434.8+540.6j,1434.8+540.6j
2017-11-03 15:40:00,1436.84+548.54j,1436.84+548.54j,1436.84+548.54j
2017-11-03 15:50:00,1438.88+556.46j,1438.88+556.46j,1438.88+556.46j
2017-11-03 16:00:00,1441.6+564.4j,1441.6+564.4j,1441.6+564.4j
2017-11-03 16:10:00,1462.68+564.4j,1462.68+564.4j,1462.68+564.4j
2017-11-03 16:20:00,1484.44+564.4j,1484.44+564.4j,1484.44+564.4j
2017-11-03 16:30:00,1506.2+564.4j,1506.2+564.4j,1506.2+564.4j
2017-11-03 16:40:00,1527.28+564.4j,1527.28+564.4j,1527.28+564.4j
2017-11-03 16:50:00,1549.04+564.4j,1549.04+564.4j,1549.04+564.4j
2017-11-03 17:00:00,1570.8+564.4j,1570.8+564.4j,1570.8+564.4j
2017-11-03 17:10:00,1550.4+562.13j,1550.4+562.13j,1550.4+562.13j
2017-11-03 17:20:00,1530+559.87j,1530+559.87j,1530+559.87j
2017-11-03 17:30:00,1509.6+557.6j,1509.6+557.6j,1509.6+557.6j
2017-11-03 17:40:00,1489.2+555.33j,1489.2+555.33j,1489.2+555.33j
2017-11-03 17:50:00,1468.8+553.07j,1468.8+553.07j,1468.8+553.07j
2017-11-03 18:00:00,1448.4+550.8j,1448.4+550.8j,1448.4+550.8j
2017-11-03 18:10:00,1450.44+544j,1450.44+544j,1450.44+544j
2017-11-03 18:20:00,1452.48+537.2j,1452.48+537.2j,1452.48+537.2j
2017-11-03 18:30:00,1455.2+530.4j,1455.2+530.4j,1455.2+530.4j
2017-11-03 18:40:00,1457.24+523.6j,1457.24+523.6j,1457.24+523.6j
2017-11-03 18:50:00,1459.28+516.8j,1459.28+516.8j,1459.28+516.8j
2017-11-03 19:00:00,1462+510j,1462+510j,1462+510j
2017-11-03 19:10:00,1484.44+522.46j,1484.44+522.46j,1484.44+522.46j
2017-11-03 19:20:00,1506.88+534.94j,1506.88+534.94j,1506.88+534.94j
2017-11-03 19:30:00,1530+547.4j,1530+547.4j,1530+547.4j
2017-11-03 19:40:00,1552.44+559.86j,1552.44+559.86j,1552.44+559.86j
2017-11-03 19:50:00,1574.88+572.34j,1574.88+572.34j,1574.88+572.34j
2017-11-03 20:00:00,1598+584.8j,1598+584.8j,1598+584.8j
2017-11-03 20:10:00,1700+605.2j,1700+605.2j,1700+605.2j
2017-11-03 20:20:00,1801.32+625.6j,1801.32+625.6j,1801.32+625.6j
2017-11-03 20:30:00,1904+646j,1904+646j,1904+646j
2017-11-03 20:40:00,2006+666.4j,2006+666.4j,2006+666.4j
2017-11-03 20:50:00,2107.32+686.8j,2107.32+686.8j,2107.32+686.8j
2017-11-03 21:00:00,2210+707.2j,2210+707.2j,2210+707.2j
2017-11-03 21:10:00,2144.04+694.73j,2144.04+694.73j,2144.04+694.73j
2017-11-03 21:20:00,2078.08+682.27j,2078.08+682.27j,2078.08+682.27j
2017-11-03 21:30:00,2012.8+669.8j,2012.8+669.8j,2012.8+669.8j
2017-11-03 21:40:00,1946.84+657.33j,1946.84+657.33j,1946.84+657.33j
2017-11-03 21:50:00,1880.88+644.87j,1880.88+644.87j,1880.88+644.87j
2017-11-03 22:00:00,1815.6+632.4j,1815.6+632.4j,1815.6+632.4j
2017-11-03 22:10:00,1812.88+647.14j,1812.88+647.14j,1812.88+647.14j
2017-11-03 22:20:00,1810.84+661.86j,1810.84+661.86j,1810.84+661.86j
2017-11-03 22:30:00,1808.8+676.6j,1808.8+676.6j,1808.8+676.6j
2017-11-03 22:40:00,1806.08+691.34j,1806.08+691.34j,1806.08+691.34j
2017-11-03 22:50:00,1804.04+706.06j,1804.04+706.06j,1804.04+706.06j
2017-11-03 23:00:00,1802+720.8j,1802+720.8j,1802+720.8j
2017-11-03 23:10:00,1809.48+735.53j,1809.48+735.53j,1809.48+735.53j
2017-11-03 23:20:00,1817.64+750.27j,1817.64+750.27j,1817.64+750.27j
2017-11-03 23:30:00,1825.8+765j,1825.8+765j,1825.8+765j
2017-11-03 23:40:00,1833.28+779.73j,1833.28+779.73j,1833.28+779.73j
2017-11-03 23:50:00,1841.44+794.47j,1841.44+794.47j,1841.44+794.47j
