#timPSTamp,	constant_power_A,constant_power_B,constant_power_C
2017-11-03 00:00:00,5716.86+2418.83j,5716.86+2418.83j,5716.86+2418.83j
2017-11-03 00:10:00,5590.66+2390.8j,5590.66+2390.8j,5590.66+2390.8j
2017-11-03 00:20:00,5464.46+2362.74j,5464.46+2362.74j,5464.46+2362.74j
2017-11-03 00:30:00,5340.36+2334.7j,5340.36+2334.7j,5340.36+2334.7j
2017-11-03 00:40:00,5214.16+2306.66j,5214.16+2306.66j,5214.16+2306.66j
2017-11-03 00:50:00,5087.96+2278.6j,5087.96+2278.6j,5087.96+2278.6j
2017-11-03 01:00:00,4963.87+2250.57j,4963.87+2250.57j,4963.87+2250.57j
2017-11-03 01:10:00,4896.56+2247.05j,4896.56+2247.05j,4896.56+2247.05j
2017-11-03 01:20:00,4829.25+2243.56j,4829.25+2243.56j,4829.25+2243.56j
2017-11-03 01:30:00,4764.05+2240.05j,4764.05+2240.05j,4764.05+2240.05j
2017-11-03 01:40:00,4696.74+2236.54j,4696.74+2236.54j,4696.74+2236.54j
2017-11-03 01:50:00,4629.44+2233.05j,4629.44+2233.05j,4629.44+2233.05j
2017-11-03 02:00:00,4564.23+2229.53j,4564.23+2229.53j,4564.23+2229.53j
2017-11-03 02:10:00,4538.99+2240.05j,4538.99+2240.05j,4538.99+2240.05j
2017-11-03 02:20:00,4513.75+2250.57j,4513.75+2250.57j,4513.75+2250.57j
2017-11-03 02:30:00,4490.62+2261.08j,4490.62+2261.08j,4490.62+2261.08j
2017-11-03 02:40:00,4465.38+2271.6j,4465.38+2271.6j,4465.38+2271.6j
2017-11-03 02:50:00,4440.14+2282.12j,4440.14+2282.12j,4440.14+2282.12j
2017-11-03 03:00:00,4417+2292.63j,4417+2292.63j,4417+2292.63j
2017-11-03 03:10:00,4435.93+2299.64j,4435.93+2299.64j,4435.93+2299.64j
2017-11-03 03:20:00,4459.07+2306.66j,4459.07+2306.66j,4459.07+2306.66j
2017-11-03 03:30:00,4480.1+2313.67j,4480.1+2313.67j,4480.1+2313.67j
2017-11-03 03:40:00,4499.03+2320.67j,4499.03+2320.67j,4499.03+2320.67j
2017-11-03 03:50:00,4522.17+2327.7j,4522.17+2327.7j,4522.17+2327.7j
2017-11-03 04:00:00,4543.2+2334.7j,4543.2+2334.7j,4543.2+2334.7j
2017-11-03 04:10:00,4534.79+2327.7j,4534.79+2327.7j,4534.79+2327.7j
2017-11-03 04:20:00,4528.48+2320.67j,4528.48+2320.67j,4528.48+2320.67j
2017-11-03 04:30:00,4522.17+2313.67j,4522.17+2313.67j,4522.17+2313.67j
2017-11-03 04:40:00,4513.75+2306.66j,4513.75+2306.66j,4513.75+2306.66j
2017-11-03 04:50:00,4507.44+2299.64j,4507.44+2299.64j,4507.44+2299.64j
2017-11-03 05:00:00,4501.13+2292.63j,4501.13+2292.63j,4501.13+2292.63j
2017-11-03 05:10:00,4543.2+2278.6j,4543.2+2278.6j,4543.2+2278.6j
2017-11-03 05:20:00,4585.27+2264.6j,4585.27+2264.6j,4585.27+2264.6j
2017-11-03 05:30:00,4627.33+2250.57j,4627.33+2250.57j,4627.33+2250.57j
2017-11-03 05:40:00,4669.4+2236.54j,4669.4+2236.54j,4669.4+2236.54j
2017-11-03 05:50:00,4711.47+2222.53j,4711.47+2222.53j,4711.47+2222.53j
2017-11-03 06:00:00,4753.53+2208.5j,4753.53+2208.5j,4753.53+2208.5j
2017-11-03 06:10:00,4738.81+2197.98j,4738.81+2197.98j,4738.81+2197.98j
2017-11-03 06:20:00,4724.09+2187.47j,4724.09+2187.47j,4724.09+2187.47j
2017-11-03 06:30:00,4711.47+2176.95j,4711.47+2176.95j,4711.47+2176.95j
