#timPSTamp,	constant_power_A,constant_power_B,constant_power_C
2017-11-03 00:00:00,8860.68+3749j,8860.68+3749j,8860.68+3749j
2017-11-03 00:10:00,8665.08+3705.54j,8665.08+3705.54j,8665.08+3705.54j
2017-11-03 00:20:00,8469.48+3662.06j,8469.48+3662.06j,8469.48+3662.06j
2017-11-03 00:30:00,8277.14+3618.6j,8277.14+3618.6j,8277.14+3618.6j
2017-11-03 00:40:00,8081.54+3575.14j,8081.54+3575.14j,8081.54+3575.14j
2017-11-03 00:50:00,7885.94+3531.66j,7885.94+3531.66j,7885.94+3531.66j
2017-11-03 01:00:00,7693.6+3488.2j,7693.6+3488.2j,7693.6+3488.2j
2017-11-03 01:10:00,7589.28+3482.76j,7589.28+3482.76j,7589.28+3482.76j
2017-11-03 01:20:00,7484.96+3477.34j,7484.96+3477.34j,7484.96+3477.34j
2017-11-03 01:30:00,7383.9+3471.9j,7383.9+3471.9j,7383.9+3471.9j
2017-11-03 01:40:00,7279.58+3466.46j,7279.58+3466.46j,7279.58+3466.46j
2017-11-03 01:50:00,7175.26+3461.04j,7175.26+3461.04j,7175.26+3461.04j
2017-11-03 02:00:00,7074.2+3455.6j,7074.2+3455.6j,7074.2+3455.6j
2017-11-03 02:10:00,7035.08+3471.9j,7035.08+3471.9j,7035.08+3471.9j
2017-11-03 02:20:00,6995.96+3488.2j,6995.96+3488.2j,6995.96+3488.2j
2017-11-03 02:30:00,6960.1+3504.5j,6960.1+3504.5j,6960.1+3504.5j
2017-11-03 02:40:00,6920.98+3520.8j,6920.98+3520.8j,6920.98+3520.8j
2017-11-03 02:50:00,6881.86+3537.1j,6881.86+3537.1j,6881.86+3537.1j
2017-11-03 03:00:00,6846+3553.4j,6846+3553.4j,6846+3553.4j
2017-11-03 03:10:00,6875.34+3564.26j,6875.34+3564.26j,6875.34+3564.26j
2017-11-03 03:20:00,6911.2+3575.14j,6911.2+3575.14j,6911.2+3575.14j
2017-11-03 03:30:00,6943.8+3586j,6943.8+3586j,6943.8+3586j
2017-11-03 03:40:00,6973.14+3596.86j,6973.14+3596.86j,6973.14+3596.86j
2017-11-03 03:50:00,7009+3607.74j,7009+3607.74j,7009+3607.74j
2017-11-03 04:00:00,7041.6+3618.6j,7041.6+3618.6j,7041.6+3618.6j
2017-11-03 04:10:00,7028.56+3607.74j,7028.56+3607.74j,7028.56+3607.74j
2017-11-03 04:20:00,7018.78+3596.86j,7018.78+3596.86j,7018.78+3596.86j
2017-11-03 04:30:00,7009+3586j,7009+3586j,7009+3586j
2017-11-03 04:40:00,6995.96+3575.14j,6995.96+3575.14j,6995.96+3575.14j
2017-11-03 04:50:00,6986.18+3564.26j,6986.18+3564.26j,6986.18+3564.26j
2017-11-03 05:00:00,6976.4+3553.4j,6976.4+3553.4j,6976.4+3553.4j
2017-11-03 05:10:00,7041.6+3531.66j,7041.6+3531.66j,7041.6+3531.66j
2017-11-03 05:20:00,7106.8+3509.94j,7106.8+3509.94j,7106.8+3509.94j
2017-11-03 05:30:00,7172+3488.2j,7172+3488.2j,7172+3488.2j
2017-11-03 05:40:00,7237.2+3466.46j,7237.2+3466.46j,7237.2+3466.46j
2017-11-03 05:50:00,7302.4+3444.74j,7302.4+3444.74j,7302.4+3444.74j
2017-11-03 06:00:00,7367.6+3423j,7367.6+3423j,7367.6+3423j
2017-11-03 06:10:00,7344.78+3406.7j,7344.78+3406.7j,7344.78+3406.7j
2017-11-03 06:20:00,7321.96+3390.4j,7321.96+3390.4j,7321.96+3390.4j
2017-11-03 06:30:00,7302.4+3374.1j,7302.4+3374.1j,7302.4+3374.1j
2017-11-03 06:40:00,7279.58+3357.8j,7279.58+3357.8j,7279.58+3357.8j
2017-11-03 06:50:00,7256.76+3341.5j,7256.76+3341.5j,7256.76+3341.5j
2017-11-03 07:00:00,7237.2+3325.2j,7237.2+3325.2j,7237.2+3325.2j
2017-11-03 07:10:00,6986.18+3325.2j,6986.18+3325.2j,6986.18+3325.2j
2017-11-03 07:20:00,6735.16+3325.2j,6735.16+3325.2j,6735.16+3325.2j
2017-11-03 07:30:00,6487.4+3325.2j,6487.4+3325.2j,6487.4+3325.2j
2017-11-03 07:40:00,6236.38+3325.2j,6236.38+3325.2j,6236.38+3325.2j
2017-11-03 07:50:00,5985.36+3325.2j,5985.36+3325.2j,5985.36+3325.2j
2017-11-03 08:00:00,5737.6+3325.2j,5737.6+3325.2j,5737.6+3325.2j
2017-11-03 08:10:00,5887.56+3260j,5887.56+3260j,5887.56+3260j
2017-11-03 08:20:00,6040.78+3194.8j,6040.78+3194.8j,6040.78+3194.8j
2017-11-03 08:30:00,6194+3129.6j,6194+3129.6j,6194+3129.6j
2017-11-03 08:40:00,6343.96+3064.4j,6343.96+3064.4j,6343.96+3064.4j
2017-11-03 08:50:00,6497.18+2999.2j,6497.18+2999.2j,6497.18+2999.2j
2017-11-03 09:00:00,6650.4+2934j,6650.4+2934j,6650.4+2934j
2017-11-03 09:10:00,6490.66+2863.39j,6490.66+2863.39j,6490.66+2863.39j
2017-11-03 09:20:00,6334.18+2792.71j,6334.18+2792.71j,6334.18+2792.71j
2017-11-03 09:30:00,6177.7+2722.1j,6177.7+2722.1j,6177.7+2722.1j
2017-11-03 09:40:00,6017.96+2651.49j,6017.96+2651.49j,6017.96+2651.49j
2017-11-03 09:50:00,5861.48+2580.81j,5861.48+2580.81j,5861.48+2580.81j
2017-11-03 10:00:00,5705+2510.2j,5705+2510.2j,5705+2510.2j
2017-11-03 10:10:00,5753.9+2493.9j,5753.9+2493.9j,5753.9+2493.9j
2017-11-03 10:20:00,5802.8+2477.6j,5802.8+2477.6j,5802.8+2477.6j
2017-11-03 10:30:00,5851.7+2461.3j,5851.7+2461.3j,5851.7+2461.3j
2017-11-03 10:40:00,5900.6+2445j,5900.6+2445j,5900.6+2445j
2017-11-03 10:50:00,5949.5+2428.7j,5949.5+2428.7j,5949.5+2428.7j
2017-11-03 11:00:00,5998.4+2412.4j,5998.4+2412.4j,5998.4+2412.4j
2017-11-03 11:10:00,5969.06+2439.59j,5969.06+2439.59j,5969.06+2439.59j
2017-11-03 11:20:00,5942.98+2466.71j,5942.98+2466.71j,5942.98+2466.71j
2017-11-03 11:30:00,5916.9+2493.9j,5916.9+2493.9j,5916.9+2493.9j
2017-11-03 11:40:00,5887.56+2521.09j,5887.56+2521.09j,5887.56+2521.09j
2017-11-03 11:50:00,5861.48+2548.21j,5861.48+2548.21j,5861.48+2548.21j
2017-11-03 12:00:00,5835.4+2575.4j,5835.4+2575.4j,5835.4+2575.4j
2017-11-03 12:10:00,5868+2564.54j,5868+2564.54j,5868+2564.54j
2017-11-03 12:20:00,5900.6+2553.66j,5900.6+2553.66j,5900.6+2553.66j
2017-11-03 12:30:00,5933.2+2542.8j,5933.2+2542.8j,5933.2+2542.8j
2017-11-03 12:40:00,5965.8+2531.94j,5965.8+2531.94j,5965.8+2531.94j
2017-11-03 12:50:00,5998.4+2521.06j,5998.4+2521.06j,5998.4+2521.06j
2017-11-03 13:00:00,6031+2510.2j,6031+2510.2j,6031+2510.2j
2017-11-03 13:10:00,6171.18+2526.5j,6171.18+2526.5j,6171.18+2526.5j
2017-11-03 13:20:00,6311.36+2542.8j,6311.36+2542.8j,6311.36+2542.8j
2017-11-03 13:30:00,6454.8+2559.1j,6454.8+2559.1j,6454.8+2559.1j
2017-11-03 13:40:00,6594.98+2575.4j,6594.98+2575.4j,6594.98+2575.4j
2017-11-03 13:50:00,6735.16+2591.7j,6735.16+2591.7j,6735.16+2591.7j
