#timPSTamp,	constant_power_A,constant_power_C
2017-11-03 07:10:00,321.45+153j,321.45+153j
2017-11-03 07:20:00,309.9+153j,309.9+153j
2017-11-03 07:30:00,298.5+153j,298.5+153j
2017-11-03 07:40:00,286.95+153j,286.95+153j
2017-11-03 07:50:00,275.4+153j,275.4+153j
2017-11-03 08:00:00,264+153j,264+153j
2017-11-03 08:10:00,270.9+150j,270.9+150j
2017-11-03 08:20:00,277.95+147j,277.95+147j
2017-11-03 08:30:00,285+144j,285+144j
2017-11-03 08:40:00,291.9+141j,291.9+141j
2017-11-03 08:50:00,298.95+138j,298.95+138j
2017-11-03 09:00:00,306+135j,306+135j
2017-11-03 09:10:00,298.65+131.75j,298.65+131.75j
2017-11-03 09:20:00,291.45+128.5j,291.45+128.5j
2017-11-03 09:30:00,284.25+125.25j,284.25+125.25j
2017-11-03 09:40:00,276.9+122j,276.9+122j
2017-11-03 09:50:00,269.7+118.75j,269.7+118.75j
2017-11-03 10:00:00,262.5+115.5j,262.5+115.5j
2017-11-03 10:10:00,264.75+114.75j,264.75+114.75j
2017-11-03 10:20:00,267+114j,267+114j
2017-11-03 10:30:00,269.25+113.25j,269.25+113.25j
2017-11-03 10:40:00,271.5+112.5j,271.5+112.5j
2017-11-03 10:50:00,273.75+111.75j,273.75+111.75j
2017-11-03 11:00:00,276+111j,276+111j
2017-11-03 11:10:00,274.65+112.25j,274.65+112.25j
2017-11-03 11:20:00,273.45+113.5j,273.45+113.5j
2017-11-03 11:30:00,272.25+114.75j,272.25+114.75j
2017-11-03 11:40:00,270.9+116j,270.9+116j
2017-11-03 11:50:00,269.7+117.25j,269.7+117.25j
2017-11-03 12:00:00,268.5+118.5j,268.5+118.5j
2017-11-03 12:10:00,270+118j,270+118j
2017-11-03 12:20:00,271.5+117.5j,271.5+117.5j
2017-11-03 12:30:00,273+117j,273+117j
2017-11-03 12:40:00,274.5+116.5j,274.5+116.5j
2017-11-03 12:50:00,276+116j,276+116j
2017-11-03 13:00:00,277.5+115.5j,277.5+115.5j
2017-11-03 13:10:00,283.95+116.25j,283.95+116.25j
2017-11-03 13:20:00,290.4+117j,290.4+117j
2017-11-03 13:30:00,297+117.75j,297+117.75j
2017-11-03 13:40:00,303.45+118.5j,303.45+118.5j
2017-11-03 13:50:00,309.9+119.25j,309.9+119.25j
2017-11-03 14:00:00,316.5+120j,316.5+120j
2017-11-03 14:10:00,316.2+119j,316.2+119j
2017-11-03 14:20:00,315.9+118j,315.9+118j
2017-11-03 14:30:00,315.75+117j,315.75+117j
2017-11-03 14:40:00,315.45+116j,315.45+116j
2017-11-03 14:50:00,315.15+115j,315.15+115j
2017-11-03 15:00:00,315+114j,315+114j
2017-11-03 15:10:00,315.45+115.75j,315.45+115.75j
2017-11-03 15:20:00,315.9+117.5j,315.9+117.5j
2017-11-03 15:30:00,316.5+119.25j,316.5+119.25j
2017-11-03 15:40:00,316.95+121j,316.95+121j
2017-11-03 15:50:00,317.4+122.75j,317.4+122.75j
2017-11-03 16:00:00,318+124.5j,318+124.5j
2017-11-03 16:10:00,322.65+124.5j,322.65+124.5j
2017-11-03 16:20:00,327.45+124.5j,327.45+124.5j
2017-11-03 16:30:00,332.25+124.5j,332.25+124.5j
2017-11-03 16:40:00,336.9+124.5j,336.9+124.5j
2017-11-03 16:50:00,341.7+124.5j,341.7+124.5j
2017-11-03 17:00:00,346.5+124.5j,346.5+124.5j
2017-11-03 17:10:00,342+124j,342+124j
2017-11-03 17:20:00,337.5+123.5j,337.5+123.5j
2017-11-03 17:30:00,333+123j,333+123j
2017-11-03 17:40:00,328.5+122.5j,328.5+122.5j
2017-11-03 17:50:00,324+122j,324+122j
2017-11-03 18:00:00,319.5+121.5j,319.5+121.5j
2017-11-03 18:10:00,319.95+120j,319.95+120j
2017-11-03 18:20:00,320.4+118.5j,320.4+118.5j
2017-11-03 18:30:00,321+117j,321+117j
2017-11-03 18:40:00,321.45+115.5j,321.45+115.5j
2017-11-03 18:50:00,321.9+114j,321.9+114j
2017-11-03 19:00:00,322.5+112.5j,322.5+112.5j
2017-11-03 19:10:00,327.45+115.25j,327.45+115.25j
2017-11-03 19:20:00,332.4+118j,332.4+118j
2017-11-03 19:30:00,337.5+120.75j,337.5+120.75j
2017-11-03 19:40:00,342.45+123.5j,342.45+123.5j
2017-11-03 19:50:00,347.4+126.25j,347.4+126.25j
2017-11-03 20:00:00,352.5+129j,352.5+129j
2017-11-03 20:10:00,375+133.5j,375+133.5j
2017-11-03 20:20:00,397.35+138j,397.35+138j
2017-11-03 20:30:00,420+142.5j,420+142.5j
2017-11-03 20:40:00,442.5+147j,442.5+147j
2017-11-03 20:50:00,464.85+151.5j,464.85+151.5j
2017-11-03 21:00:00,487.5+156j,487.5+156j
2017-11-03 21:10:00,472.95+153.25j,472.95+153.25j
2017-11-03 21:20:00,458.4+150.5j,458.4+150.5j
2017-11-03 21:30:00,444+147.75j,444+147.75j
2017-11-03 21:40:00,429.45+145j,429.45+145j
2017-11-03 21:50:00,414.9+142.25j,414.9+142.25j
2017-11-03 22:00:00,400.5+139.5j,400.5+139.5j
2017-11-03 22:10:00,399.9+142.75j,399.9+142.75j
2017-11-03 22:20:00,399.45+146j,399.45+146j
2017-11-03 22:30:00,399+149.25j,399+149.25j
2017-11-03 22:40:00,398.4+152.5j,398.4+152.5j
2017-11-03 22:50:00,397.95+155.75j,397.95+155.75j
2017-11-03 23:00:00,397.5+159j,397.5+159j
2017-11-03 23:10:00,399.15+162.25j,399.15+162.25j
2017-11-03 23:20:00,400.95+165.5j,400.95+165.5j
2017-11-03 23:30:00,402.75+168.75j,402.75+168.75j
2017-11-03 23:40:00,404.4+172j,404.4+172j
2017-11-03 23:50:00,406.2+175.25j,406.2+175.25j
2017-11-04 00:00:00,408+178.5j,408+178.5j
2017-11-04 00:10:00,400.2+176j,400.2+176j
2017-11-04 00:20:00,392.4+173.5j,392.4+173.5j
2017-11-04 00:30:00,384.75+171j,384.75+171j
2017-11-04 00:40:00,376.95+168.5j,376.95+168.5j
2017-11-04 00:50:00,369.15+166j,369.15+166j
2017-11-04 01:00:00,361.5+163.5j,361.5+163.5j
2017-11-04 01:10:00,358.95+163.75j,358.95+163.75j
2017-11-04 01:20:00,356.4+164j,356.4+164j
2017-11-04 01:30:00,354+164.25j,354+164.25j
2017-11-04 01:40:00,351.45+164.5j,351.45+164.5j
2017-11-04 01:50:00,348.9+164.75j,348.9+164.75j
2017-11-04 02:00:00,346.5+165j,346.5+165j
2017-11-04 02:10:00,345.45+165j,345.45+165j
2017-11-04 02:20:00,344.4+165j,344.4+165j
2017-11-04 02:30:00,343.5+165j,343.5+165j
2017-11-04 02:40:00,342.45+165j,342.45+165j
2017-11-04 02:50:00,341.4+165j,341.4+165j
2017-11-04 03:00:00,340.5+165j,340.5+165j
2017-11-04 03:10:00,338.85+165.5j,338.85+165.5j
2017-11-04 03:20:00,337.5+166j,337.5+166j
2017-11-04 03:30:00,336+166.5j,336+166.5j
2017-11-04 03:40:00,334.35+167j,334.35+167j
2017-11-04 03:50:00,333+167.5j,333+167.5j
2017-11-04 04:00:00,331.5+168j,331.5+168j
2017-11-04 04:10:00,331.65+167.25j,331.65+167.25j
2017-11-04 04:20:00,331.95+166.5j,331.95+166.5j
2017-11-04 04:30:00,332.25+165.75j,332.25+165.75j
2017-11-04 04:40:00,332.4+165j,332.4+165j
2017-11-04 04:50:00,332.7+164.25j,332.7+164.25j
2017-11-04 05:00:00,333+163.5j,333+163.5j
2017-11-04 05:10:00,332.4+163.5j,332.4+163.5j
2017-11-04 05:20:00,331.95+163.5j,331.95+163.5j
2017-11-04 05:30:00,331.5+163.5j,331.5+163.5j
2017-11-04 05:40:00,330.9+163.5j,330.9+163.5j
2017-11-04 05:50:00,330.45+163.5j,330.45+163.5j
2017-11-04 06:00:00,330+163.5j,330+163.5j
2017-11-04 06:10:00,324.15+161.5j,324.15+161.5j
2017-11-04 06:20:00,318.45+159.5j,318.45+159.5j
2017-11-04 06:30:00,312.75+157.5j,312.75+157.5j
2017-11-04 06:40:00,306.9+155.5j,306.9+155.5j
2017-11-04 06:50:00,301.2+153.5j,301.2+153.5j
2017-11-04 07:00:00,295.5+151.5j,295.5+151.5j
2017-11-04 07:10:00,288.6+147j,288.6+147j
2017-11-04 07:20:00,282+142.5j,282+142.5j
2017-11-04 07:30:00,275.25+138j,275.25+138j
2017-11-04 07:40:00,268.35+133.5j,268.35+133.5j
2017-11-04 07:50:00,261.75+129j,261.75+129j
2017-11-04 08:00:00,255+124.5j,255+124.5j
2017-11-04 08:10:00,256.95+127.75j,256.95+127.75j
2017-11-04 08:20:00,258.9+131j,258.9+131j
2017-11-04 08:30:00,261+134.25j,261+134.25j
2017-11-04 08:40:00,262.95+137.5j,262.95+137.5j
2017-11-04 08:50:00,264.9+140.75j,264.9+140.75j
2017-11-04 09:00:00,267+144j,267+144j
2017-11-04 09:10:00,279.75+147.5j,279.75+147.5j
2017-11-04 09:20:00,292.35+151j,292.35+151j
2017-11-04 09:30:00,305.25+154.5j,305.25+154.5j
2017-11-04 09:40:00,318+158j,318+158j
2017-11-04 09:50:00,330.6+161.5j,330.6+161.5j
2017-11-04 10:00:00,343.5+165j,343.5+165j
2017-11-04 10:10:00,352.65+166.25j,352.65+166.25j
2017-11-04 10:20:00,361.95+167.5j,361.95+167.5j
2017-11-04 10:30:00,371.25+168.75j,371.25+168.75j
2017-11-04 10:40:00,380.4+170j,380.4+170j
2017-11-04 10:50:00,389.7+171.25j,389.7+171.25j
2017-11-04 11:00:00,399+172.5j,399+172.5j
2017-11-04 11:10:00,383.4+166.75j,383.4+166.75j
2017-11-04 11:20:00,367.95+161j,367.95+161j
2017-11-04 11:30:00,352.5+155.25j,352.5+155.25j
2017-11-04 11:40:00,336.9+149.5j,336.9+149.5j
2017-11-04 11:50:00,321.45+143.75j,321.45+143.75j
2017-11-04 12:00:00,306+138j,306+138j
2017-11-04 12:10:00,301.5+137.25j,301.5+137.25j
2017-11-04 12:20:00,297+136.5j,297+136.5j
2017-11-04 12:30:00,292.5+135.75j,292.5+135.75j
2017-11-04 12:40:00,288+135j,288+135j
2017-11-04 12:50:00,283.5+134.25j,283.5+134.25j
2017-11-04 13:00:00,279+133.5j,279+133.5j
2017-11-04 13:10:00,284.4+132.75j,284.4+132.75j
2017-11-04 13:20:00,289.95+132j,289.95+132j
2017-11-04 13:30:00,295.5+131.25j,295.5+131.25j
2017-11-04 13:40:00,300.9+130.5j,300.9+130.5j
2017-11-04 13:50:00,306.45+129.75j,306.45+129.75j
2017-11-04 14:00:00,312+129j,312+129j
2017-11-04 14:10:00,310.5+128.5j,310.5+128.5j
2017-11-04 14:20:00,309+128j,309+128j
2017-11-04 14:30:00,307.5+127.5j,307.5+127.5j
2017-11-04 14:40:00,306+127j,306+127j
2017-11-04 14:50:00,304.5+126.5j,304.5+126.5j
2017-11-04 15:00:00,303+126j,303+126j
2017-11-04 15:10:00,299.7+126.25j,299.7+126.25j
2017-11-04 15:20:00,296.4+126.5j,296.4+126.5j
2017-11-04 15:30:00,293.25+126.75j,293.25+126.75j
2017-11-04 15:40:00,289.95+127j,289.95+127j
2017-11-04 15:50:00,286.65+127.25j,286.65+127.25j
2017-11-04 16:00:00,283.5+127.5j,283.5+127.5j
2017-11-04 16:10:00,279+128.5j,279+128.5j
2017-11-04 16:20:00,274.5+129.5j,274.5+129.5j
2017-11-04 16:30:00,270+130.5j,270+130.5j
2017-11-04 16:40:00,265.5+131.5j,265.5+131.5j
2017-11-04 16:50:00,261+132.5j,261+132.5j
2017-11-04 17:00:00,256.5+133.5j,256.5+133.5j
2017-11-04 17:10:00,263.1+133.75j,263.1+133.75j
2017-11-04 17:20:00,270+134j,270+134j
2017-11-04 17:30:00,276.75+134.25j,276.75+134.25j
2017-11-04 17:40:00,283.35+134.5j,283.35+134.5j
2017-11-04 17:50:00,290.25+134.75j,290.25+134.75j
2017-11-04 18:00:00,297+135j,297+135j
2017-11-04 18:10:00,298.95+134.75j,298.95+134.75j
2017-11-04 18:20:00,300.9+134.5j,300.9+134.5j
2017-11-04 18:30:00,303+134.25j,303+134.25j
2017-11-04 18:40:00,304.95+134j,304.95+134j
2017-11-04 18:50:00,306.9+133.75j,306.9+133.75j
2017-11-04 19:00:00,309+133.5j,309+133.5j
2017-11-04 19:10:00,311.25+134.25j,311.25+134.25j
2017-11-04 19:20:00,313.35+135j,313.35+135j
2017-11-04 19:30:00,315.75+135.75j,315.75+135.75j
2017-11-04 19:40:00,318+136.5j,318+136.5j
2017-11-04 19:50:00,320.1+137.25j,320.1+137.25j
2017-11-04 20:00:00,322.5+138j,322.5+138j
2017-11-04 20:10:00,352.95+147.75j,352.95+147.75j
2017-11-04 20:20:00,383.4+157.5j,383.4+157.5j
2017-11-04 20:30:00,414+167.25j,414+167.25j
2017-11-04 20:40:00,444.45+177j,444.45+177j
2017-11-04 20:50:00,474.9+186.75j,474.9+186.75j
2017-11-04 21:00:00,505.5+196.5j,505.5+196.5j
2017-11-04 21:10:00,499.5+195j,499.5+195j
2017-11-04 21:20:00,493.35+193.5j,493.35+193.5j
2017-11-04 21:30:00,487.5+192j,487.5+192j
2017-11-04 21:40:00,481.5+190.5j,481.5+190.5j
2017-11-04 21:50:00,475.35+189j,475.35+189j
2017-11-04 22:00:00,469.5+187.5j,469.5+187.5j
2017-11-04 22:10:00,466.2+187.25j,466.2+187.25j
2017-11-04 22:20:00,462.9+187j,462.9+187j
2017-11-04 22:30:00,459.75+186.75j,459.75+186.75j
2017-11-04 22:40:00,456.45+186.5j,456.45+186.5j
2017-11-04 22:50:00,453.15+186.25j,453.15+186.25j
2017-11-04 23:00:00,450+186j,450+186j
2017-11-04 23:10:00,442.35+183.5j,442.35+183.5j
2017-11-04 23:20:00,435+181j,435+181j
2017-11-04 23:30:00,427.5+178.5j,427.5+178.5j
2017-11-04 23:40:00,419.85+176j,419.85+176j
2017-11-04 23:50:00,412.5+173.5j,412.5+173.5j
2017-11-05 00:00:00,405+171j,405+171j
2017-11-05 00:10:00,400.95+171.5j,400.95+171.5j
2017-11-05 00:20:00,396.9+172j,396.9+172j
2017-11-05 00:30:00,393+172.5j,393+172.5j
2017-11-05 00:40:00,388.95+173j,388.95+173j
2017-11-05 00:50:00,384.9+173.5j,384.9+173.5j
2017-11-05 01:00:00,381+174j,381+174j
2017-11-05 01:10:00,376.95+174.75j,376.95+174.75j
2017-11-05 01:20:00,372.9+175.5j,372.9+175.5j
2017-11-05 01:30:00,369+176.25j,369+176.25j
2017-11-05 01:40:00,364.95+177j,364.95+177j
2017-11-05 01:50:00,360.9+177.75j,360.9+177.75j
2017-11-05 02:00:00,357+178.5j,357+178.5j
2017-11-05 02:10:00,354.45+177.5j,354.45+177.5j
2017-11-05 02:20:00,351.9+176.5j,351.9+176.5j
2017-11-05 02:30:00,349.5+175.5j,349.5+175.5j
2017-11-05 02:40:00,346.95+174.5j,346.95+174.5j
2017-11-05 02:50:00,344.4+173.5j,344.4+173.5j
2017-11-05 03:00:00,342+172.5j,342+172.5j
2017-11-05 03:10:00,341.4+173.5j,341.4+173.5j
2017-11-05 03:20:00,340.95+174.5j,340.95+174.5j
2017-11-05 03:30:00,340.5+175.5j,340.5+175.5j
2017-11-05 03:40:00,339.9+176.5j,339.9+176.5j
2017-11-05 03:50:00,339.45+177.5j,339.45+177.5j
2017-11-05 04:00:00,339+178.5j,339+178.5j
2017-11-05 04:10:00,338.4+177.5j,338.4+177.5j
2017-11-05 04:20:00,337.95+176.5j,337.95+176.5j
2017-11-05 04:30:00,337.5+175.5j,337.5+175.5j
2017-11-05 04:40:00,336.9+174.5j,336.9+174.5j
2017-11-05 04:50:00,336.45+173.5j,336.45+173.5j
2017-11-05 05:00:00,336+172.5j,336+172.5j
2017-11-05 05:10:00,335.4+172j,335.4+172j
2017-11-05 05:20:00,334.95+171.5j,334.95+171.5j
2017-11-05 05:30:00,334.5+171j,334.5+171j
2017-11-05 05:40:00,333.9+170.5j,333.9+170.5j
2017-11-05 05:50:00,333.45+170j,333.45+170j
2017-11-05 06:00:00,333+169.5j,333+169.5j
2017-11-05 06:10:00,328.2+167.25j,328.2+167.25j
2017-11-05 06:20:00,323.4+165j,323.4+165j
2017-11-05 06:30:00,318.75+162.75j,318.75+162.75j
2017-11-05 06:40:00,313.95+160.5j,313.95+160.5j
2017-11-05 06:50:00,309.15+158.25j,309.15+158.25j
2017-11-05 07:00:00,304.5+156j,304.5+156j
2017-11-05 07:10:00,285.6+151.5j,285.6+151.5j
2017-11-05 07:20:00,267+147j,267+147j
2017-11-05 07:30:00,248.25+142.5j,248.25+142.5j
2017-11-05 07:40:00,229.35+138j,229.35+138j
2017-11-05 07:50:00,210.75+133.5j,210.75+133.5j
2017-11-05 08:00:00,192+129j,192+129j
2017-11-05 08:10:00,193.95+129.5j,193.95+129.5j
2017-11-05 08:20:00,195.9+130j,195.9+130j
2017-11-05 08:30:00,198+130.5j,198+130.5j
2017-11-05 08:40:00,199.95+131j,199.95+131j
2017-11-05 08:50:00,201.9+131.5j,201.9+131.5j
2017-11-05 09:00:00,204+132j,204+132j
2017-11-05 09:10:00,207.45+131.75j,207.45+131.75j
2017-11-05 09:20:00,210.9+131.5j,210.9+131.5j
2017-11-05 09:30:00,214.5+131.25j,214.5+131.25j
2017-11-05 09:40:00,217.95+131j,217.95+131j
2017-11-05 09:50:00,221.4+130.75j,221.4+130.75j
2017-11-05 10:00:00,225+130.5j,225+130.5j
2017-11-05 10:10:00,227.4+131j,227.4+131j
2017-11-05 10:20:00,229.95+131.5j,229.95+131.5j
2017-11-05 10:30:00,232.5+132j,232.5+132j
2017-11-05 10:40:00,234.9+132.5j,234.9+132.5j
2017-11-05 10:50:00,237.45+133j,237.45+133j
2017-11-05 11:00:00,240+133.5j,240+133.5j
2017-11-05 11:10:00,239.4+133.5j,239.4+133.5j
2017-11-05 11:20:00,238.95+133.5j,238.95+133.5j
2017-11-05 11:30:00,238.5+133.5j,238.5+133.5j
2017-11-05 11:40:00,237.9+133.5j,237.9+133.5j
2017-11-05 11:50:00,237.45+133.5j,237.45+133.5j
2017-11-05 12:00:00,237+133.5j,237+133.5j
2017-11-05 12:10:00,235.95+134.5j,235.95+134.5j
2017-11-05 12:20:00,234.9+135.5j,234.9+135.5j
2017-11-05 12:30:00,234+136.5j,234+136.5j
2017-11-05 12:40:00,232.95+137.5j,232.95+137.5j
2017-11-05 12:50:00,231.9+138.5j,231.9+138.5j
2017-11-05 13:00:00,231+139.5j,231+139.5j
2017-11-05 13:10:00,230.85+140.5j,230.85+140.5j
2017-11-05 13:20:00,231+141.5j,231+141.5j
2017-11-05 13:30:00,231+142.5j,231+142.5j
2017-11-05 13:40:00,230.85+143.5j,230.85+143.5j
2017-11-05 13:50:00,231+144.5j,231+144.5j
2017-11-05 14:00:00,231+145.5j,231+145.5j
2017-11-05 14:10:00,233.4+145.5j,233.4+145.5j
2017-11-05 14:20:00,235.95+145.5j,235.95+145.5j
2017-11-05 14:30:00,238.5+145.5j,238.5+145.5j
2017-11-05 14:40:00,240.9+145.5j,240.9+145.5j
2017-11-05 14:50:00,243.45+145.5j,243.45+145.5j
2017-11-05 15:00:00,246+145.5j,246+145.5j
2017-11-05 15:10:00,244.5+145.75j,244.5+145.75j
2017-11-05 15:20:00,243+146j,243+146j
2017-11-05 15:30:00,241.5+146.25j,241.5+146.25j
2017-11-05 15:40:00,240+146.5j,240+146.5j
2017-11-05 15:50:00,238.5+146.75j,238.5+146.75j
2017-11-05 16:00:00,237+147j,237+147j
2017-11-05 16:10:00,237.45+147.25j,237.45+147.25j
2017-11-05 16:20:00,237.9+147.5j,237.9+147.5j
2017-11-05 16:30:00,238.5+147.75j,238.5+147.75j
2017-11-05 16:40:00,238.95+148j,238.95+148j
2017-11-05 16:50:00,239.4+148.25j,239.4+148.25j
2017-11-05 17:00:00,240+148.5j,240+148.5j
2017-11-05 17:10:00,241.65+148.25j,241.65+148.25j
2017-11-05 17:20:00,243.45+148j,243.45+148j
2017-11-05 17:30:00,245.25+147.75j,245.25+147.75j
2017-11-05 17:40:00,246.9+147.5j,246.9+147.5j
2017-11-05 17:50:00,248.7+147.25j,248.7+147.25j
2017-11-05 18:00:00,250.5+147j,250.5+147j
2017-11-05 18:10:00,255.45+146.25j,255.45+146.25j
2017-11-05 18:20:00,260.4+145.5j,260.4+145.5j
2017-11-05 18:30:00,265.5+144.75j,265.5+144.75j
2017-11-05 18:40:00,270.45+144j,270.45+144j
2017-11-05 18:50:00,275.4+143.25j,275.4+143.25j
2017-11-05 19:00:00,280.5+142.5j,280.5+142.5j
2017-11-05 19:10:00,287.4+144j,287.4+144j
2017-11-05 19:20:00,294.45+145.5j,294.45+145.5j
2017-11-05 19:30:00,301.5+147j,301.5+147j
2017-11-05 19:40:00,308.4+148.5j,308.4+148.5j
2017-11-05 19:50:00,315.45+150j,315.45+150j
2017-11-05 20:00:00,322.5+151.5j,322.5+151.5j
2017-11-05 20:10:00,354.45+160.75j,354.45+160.75j
2017-11-05 20:20:00,386.4+170j,386.4+170j
2017-11-05 20:30:00,418.5+179.25j,418.5+179.25j
2017-11-05 20:40:00,450.45+188.5j,450.45+188.5j
2017-11-05 20:50:00,482.4+197.75j,482.4+197.75j
2017-11-05 21:00:00,514.5+207j,514.5+207j
2017-11-05 21:10:00,514.35+205j,514.35+205j
2017-11-05 21:20:00,514.5+203j,514.5+203j
2017-11-05 21:30:00,514.5+201j,514.5+201j
2017-11-05 21:40:00,514.35+199j,514.35+199j
2017-11-05 21:50:00,514.5+197j,514.5+197j
2017-11-05 22:00:00,514.5+195j,514.5+195j
2017-11-05 22:10:00,507.45+195.25j,507.45+195.25j
2017-11-05 22:20:00,500.4+195.5j,500.4+195.5j
2017-11-05 22:30:00,493.5+195.75j,493.5+195.75j
2017-11-05 22:40:00,486.45+196j,486.45+196j
2017-11-05 22:50:00,479.4+196.25j,479.4+196.25j
2017-11-05 23:00:00,472.5+196.5j,472.5+196.5j
2017-11-05 23:10:00,461.7+196.25j,461.7+196.25j
2017-11-05 23:20:00,450.9+196.01j,450.9+196.01j
2017-11-05 23:30:00,440.25+195.75j,440.25+195.75j
2017-11-05 23:40:00,429.45+195.5j,429.45+195.5j
2017-11-05 23:50:00,418.65+195.26j,418.65+195.26j
2017-11-06 00:00:00,408+195j,408+195j
2017-11-06 00:10:00,400.2+192.5j,400.2+192.5j
2017-11-06 00:20:00,392.4+190j,392.4+190j
2017-11-06 00:30:00,384.75+187.5j,384.75+187.5j
2017-11-06 00:40:00,376.95+185j,376.95+185j
2017-11-06 00:50:00,369.15+182.5j,369.15+182.5j
2017-11-06 01:00:00,361.5+180j,361.5+180j
2017-11-06 01:10:00,357.9+180.75j,357.9+180.75j
2017-11-06 01:20:00,354.45+181.5j,354.45+181.5j
2017-11-06 01:30:00,351+182.25j,351+182.25j
2017-11-06 01:40:00,347.4+183j,347.4+183j
2017-11-06 01:50:00,343.95+183.75j,343.95+183.75j
2017-11-06 02:00:00,340.5+184.5j,340.5+184.5j
2017-11-06 02:10:00,339.75+183.75j,339.75+183.75j
2017-11-06 02:20:00,339+183j,339+183j
2017-11-06 02:30:00,338.25+182.25j,338.25+182.25j
2017-11-06 02:40:00,337.5+181.5j,337.5+181.5j
2017-11-06 02:50:00,336.75+180.75j,336.75+180.75j
2017-11-06 03:00:00,336+180j,336+180j
2017-11-06 03:10:00,333.9+178j,333.9+178j
2017-11-06 03:20:00,331.95+176j,331.95+176j
2017-11-06 03:30:00,330+174j,330+174j
2017-11-06 03:40:00,327.9+172j,327.9+172j
2017-11-06 03:50:00,325.95+170j,325.95+170j
2017-11-06 04:00:00,324+168j,324+168j
2017-11-06 04:10:00,323.7+168.25j,323.7+168.25j
2017-11-06 04:20:00,323.4+168.5j,323.4+168.5j
2017-11-06 04:30:00,323.25+168.75j,323.25+168.75j
2017-11-06 04:40:00,322.95+169j,322.95+169j
2017-11-06 04:50:00,322.65+169.25j,322.65+169.25j
2017-11-06 05:00:00,322.5+169.5j,322.5+169.5j
2017-11-06 05:10:00,323.7+169.75j,323.7+169.75j
2017-11-06 05:20:00,324.9+170j,324.9+170j
2017-11-06 05:30:00,326.25+170.25j,326.25+170.25j
2017-11-06 05:40:00,327.45+170.5j,327.45+170.5j
2017-11-06 05:50:00,328.65+170.75j,328.65+170.75j
2017-11-06 06:00:00,330+171j,330+171j
2017-11-06 06:10:00,333.45+168.75j,333.45+168.75j
2017-11-06 06:20:00,336.9+166.5j,336.9+166.5j
2017-11-06 06:30:00,340.5+164.25j,340.5+164.25j
2017-11-06 06:40:00,343.95+162j,343.95+162j
2017-11-06 06:50:00,347.4+159.75j,347.4+159.75j
2017-11-06 07:00:00,351+157.5j,351+157.5j
2017-11-06 07:10:00,333.15+154j,333.15+154j
2017-11-06 07:20:00,315.45+150.5j,315.45+150.5j
2017-11-06 07:30:00,297.75+147j,297.75+147j
2017-11-06 07:40:00,279.9+143.5j,279.9+143.5j
2017-11-06 07:50:00,262.2+140j,262.2+140j
2017-11-06 08:00:00,244.5+136.5j,244.5+136.5j
2017-11-06 08:10:00,247.95+135.75j,247.95+135.75j
2017-11-06 08:20:00,251.4+135j,251.4+135j
