#timPSTamp,	constant_power_A,constant_power_B,constant_power_C
2017-11-03 00:00:00,3297.84+1395.33j,3297.84+1395.33j,3297.84+1395.33j
2017-11-03 00:10:00,3225.04+1379.16j,3225.04+1379.16j,3225.04+1379.16j
2017-11-03 00:20:00,3152.24+1362.97j,3152.24+1362.97j,3152.24+1362.97j
2017-11-03 00:30:00,3080.65+1346.8j,3080.65+1346.8j,3080.65+1346.8j
2017-11-03 00:40:00,3007.85+1330.63j,3007.85+1330.63j,3007.85+1330.63j
2017-11-03 00:50:00,2935.05+1314.44j,2935.05+1314.44j,2935.05+1314.44j
2017-11-03 01:00:00,2863.47+1298.27j,2863.47+1298.27j,2863.47+1298.27j
2017-11-03 01:10:00,2824.64+1296.24j,2824.64+1296.24j,2824.64+1296.24j
2017-11-03 01:20:00,2785.81+1294.23j,2785.81+1294.23j,2785.81+1294.23j
2017-11-03 01:30:00,2748.2+1292.2j,2748.2+1292.2j,2748.2+1292.2j
2017-11-03 01:40:00,2709.37+1290.17j,2709.37+1290.17j,2709.37+1290.17j
2017-11-03 01:50:00,2670.55+1288.16j,2670.55+1288.16j,2670.55+1288.16j
2017-11-03 02:00:00,2632.93+1286.13j,2632.93+1286.13j,2632.93+1286.13j
2017-11-03 02:10:00,2618.37+1292.2j,2618.37+1292.2j,2618.37+1292.2j
2017-11-03 02:20:00,2603.81+1298.27j,2603.81+1298.27j,2603.81+1298.27j
2017-11-03 02:30:00,2590.47+1304.33j,2590.47+1304.33j,2590.47+1304.33j
2017-11-03 02:40:00,2575.91+1310.4j,2575.91+1310.4j,2575.91+1310.4j
2017-11-03 02:50:00,2561.35+1316.47j,2561.35+1316.47j,2561.35+1316.47j
2017-11-03 03:00:00,2548+1322.53j,2548+1322.53j,2548+1322.53j
2017-11-03 03:10:00,2558.92+1326.57j,2558.92+1326.57j,2558.92+1326.57j
2017-11-03 03:20:00,2572.27+1330.63j,2572.27+1330.63j,2572.27+1330.63j
2017-11-03 03:30:00,2584.4+1334.67j,2584.4+1334.67j,2584.4+1334.67j
2017-11-03 03:40:00,2595.32+1338.71j,2595.32+1338.71j,2595.32+1338.71j
2017-11-03 03:50:00,2608.67+1342.76j,2608.67+1342.76j,2608.67+1342.76j
2017-11-03 04:00:00,2620.8+1346.8j,2620.8+1346.8j,2620.8+1346.8j
2017-11-03 04:10:00,2615.95+1342.76j,2615.95+1342.76j,2615.95+1342.76j
2017-11-03 04:20:00,2612.31+1338.71j,2612.31+1338.71j,2612.31+1338.71j
2017-11-03 04:30:00,2608.67+1334.67j,2608.67+1334.67j,2608.67+1334.67j
2017-11-03 04:40:00,2603.81+1330.63j,2603.81+1330.63j,2603.81+1330.63j
2017-11-03 04:50:00,2600.17+1326.57j,2600.17+1326.57j,2600.17+1326.57j
2017-11-03 05:00:00,2596.53+1322.53j,2596.53+1322.53j,2596.53+1322.53j
2017-11-03 05:10:00,2620.8+1314.44j,2620.8+1314.44j,2620.8+1314.44j
2017-11-03 05:20:00,2645.07+1306.36j,2645.07+1306.36j,2645.07+1306.36j
2017-11-03 05:30:00,2669.33+1298.27j,2669.33+1298.27j,2669.33+1298.27j
2017-11-03 05:40:00,2693.6+1290.17j,2693.6+1290.17j,2693.6+1290.17j
2017-11-03 05:50:00,2717.87+1282.09j,2717.87+1282.09j,2717.87+1282.09j
2017-11-03 06:00:00,2742.13+1274j,2742.13+1274j,2742.13+1274j
2017-11-03 06:10:00,2733.64+1267.93j,2733.64+1267.93j,2733.64+1267.93j
2017-11-03 06:20:00,2725.15+1261.87j,2725.15+1261.87j,2725.15+1261.87j
2017-11-03 06:30:00,2717.87+1255.8j,2717.87+1255.8j,2717.87+1255.8j
2017-11-03 06:40:00,2709.37+1249.73j,2709.37+1249.73j,2709.37+1249.73j
2017-11-03 06:50:00,2700.88+1243.67j,2700.88+1243.67j,2700.88+1243.67j
2017-11-03 07:00:00,2693.6+1237.6j,2693.6+1237.6j,2693.6+1237.6j
2017-11-03 07:10:00,2600.17+1237.6j,2600.17+1237.6j,2600.17+1237.6j
2017-11-03 07:20:00,2506.75+1237.6j,2506.75+1237.6j,2506.75+1237.6j
2017-11-03 07:30:00,2414.53+1237.6j,2414.53+1237.6j,2414.53+1237.6j
2017-11-03 07:40:00,2321.11+1237.6j,2321.11+1237.6j,2321.11+1237.6j
2017-11-03 07:50:00,2227.68+1237.6j,2227.68+1237.6j,2227.68+1237.6j
2017-11-03 08:00:00,2135.47+1237.6j,2135.47+1237.6j,2135.47+1237.6j
2017-11-03 08:10:00,2191.28+1213.33j,2191.28+1213.33j,2191.28+1213.33j
2017-11-03 08:20:00,2248.31+1189.07j,2248.31+1189.07j,2248.31+1189.07j
2017-11-03 08:30:00,2305.33+1164.8j,2305.33+1164.8j,2305.33+1164.8j
