#timPSTamp,	constant_power_A,constant_power_B,constant_power_C
2017-11-03 00:00:00,724.8+306.67j,724.8+306.67j,724.8+306.67j
2017-11-03 00:10:00,708.8+303.11j,708.8+303.11j,708.8+303.11j
2017-11-03 00:20:00,692.8+299.55j,692.8+299.55j,692.8+299.55j
2017-11-03 00:30:00,677.07+296j,677.07+296j,677.07+296j
2017-11-03 00:40:00,661.07+292.45j,661.07+292.45j,661.07+292.45j
2017-11-03 00:50:00,645.07+288.89j,645.07+288.89j,645.07+288.89j
2017-11-03 01:00:00,629.33+285.33j,629.33+285.33j,629.33+285.33j
2017-11-03 01:10:00,620.8+284.89j,620.8+284.89j,620.8+284.89j
2017-11-03 01:20:00,612.27+284.45j,612.27+284.45j,612.27+284.45j
2017-11-03 01:30:00,604+284j,604+284j,604+284j
2017-11-03 01:40:00,595.47+283.55j,595.47+283.55j,595.47+283.55j
2017-11-03 01:50:00,586.93+283.11j,586.93+283.11j,586.93+283.11j
2017-11-03 02:00:00,578.67+282.67j,578.67+282.67j,578.67+282.67j
2017-11-03 02:10:00,575.47+284j,575.47+284j,575.47+284j
2017-11-03 02:20:00,572.27+285.33j,572.27+285.33j,572.27+285.33j
2017-11-03 02:30:00,569.33+286.67j,569.33+286.67j,569.33+286.67j
2017-11-03 02:40:00,566.13+288j,566.13+288j,566.13+288j
2017-11-03 02:50:00,562.93+289.33j,562.93+289.33j,562.93+289.33j
2017-11-03 03:00:00,560+290.67j,560+290.67j,560+290.67j
2017-11-03 03:10:00,562.4+291.55j,562.4+291.55j,562.4+291.55j
2017-11-03 03:20:00,565.33+292.45j,565.33+292.45j,565.33+292.45j
2017-11-03 03:30:00,568+293.33j,568+293.33j,568+293.33j
2017-11-03 03:40:00,570.4+294.22j,570.4+294.22j,570.4+294.22j
2017-11-03 03:50:00,573.33+295.11j,573.33+295.11j,573.33+295.11j
2017-11-03 04:00:00,576+296j,576+296j,576+296j
2017-11-03 04:10:00,574.93+295.11j,574.93+295.11j,574.93+295.11j
2017-11-03 04:20:00,574.13+294.22j,574.13+294.22j,574.13+294.22j
2017-11-03 04:30:00,573.33+293.33j,573.33+293.33j,573.33+293.33j
2017-11-03 04:40:00,572.27+292.45j,572.27+292.45j,572.27+292.45j
2017-11-03 04:50:00,571.47+291.55j,571.47+291.55j,571.47+291.55j
2017-11-03 05:00:00,570.67+290.67j,570.67+290.67j,570.67+290.67j
2017-11-03 05:10:00,576+288.89j,576+288.89j,576+288.89j
2017-11-03 05:20:00,581.33+287.11j,581.33+287.11j,581.33+287.11j
2017-11-03 05:30:00,586.67+285.33j,586.67+285.33j,586.67+285.33j
2017-11-03 05:40:00,592+283.55j,592+283.55j,592+283.55j
2017-11-03 05:50:00,597.33+281.78j,597.33+281.78j,597.33+281.78j
2017-11-03 06:00:00,602.67+280j,602.67+280j,602.67+280j
2017-11-03 06:10:00,600.8+278.67j,600.8+278.67j,600.8+278.67j
2017-11-03 06:20:00,598.93+277.33j,598.93+277.33j,598.93+277.33j
2017-11-03 06:30:00,597.33+276j,597.33+276j,597.33+276j
2017-11-03 06:40:00,595.47+274.67j,595.47+274.67j,595.47+274.67j
