#timPSTamp,	constant_power_A,constant_power_B,constant_power_C
2017-11-03 00:00:00,3243.48+1372.33j,3243.48+1372.33j,3243.48+1372.33j
2017-11-03 00:10:00,3171.88+1356.43j,3171.88+1356.43j,3171.88+1356.43j
2017-11-03 00:20:00,3100.28+1340.51j,3100.28+1340.51j,3100.28+1340.51j
2017-11-03 00:30:00,3029.87+1324.6j,3029.87+1324.6j,3029.87+1324.6j
2017-11-03 00:40:00,2958.27+1308.69j,2958.27+1308.69j,2958.27+1308.69j
2017-11-03 00:50:00,2886.67+1292.77j,2886.67+1292.77j,2886.67+1292.77j
2017-11-03 01:00:00,2816.27+1276.87j,2816.27+1276.87j,2816.27+1276.87j
2017-11-03 01:10:00,2778.08+1274.87j,2778.08+1274.87j,2778.08+1274.87j
2017-11-03 01:20:00,2739.89+1272.89j,2739.89+1272.89j,2739.89+1272.89j
2017-11-03 01:30:00,2702.9+1270.9j,2702.9+1270.9j,2702.9+1270.9j
2017-11-03 01:40:00,2664.71+1268.91j,2664.71+1268.91j,2664.71+1268.91j
2017-11-03 01:50:00,2626.53+1266.93j,2626.53+1266.93j,2626.53+1266.93j
2017-11-03 02:00:00,2589.53+1264.93j,2589.53+1264.93j,2589.53+1264.93j
2017-11-03 02:10:00,2575.21+1270.9j,2575.21+1270.9j,2575.21+1270.9j
2017-11-03 02:20:00,2560.89+1276.87j,2560.89+1276.87j,2560.89+1276.87j
2017-11-03 02:30:00,2547.77+1282.83j,2547.77+1282.83j,2547.77+1282.83j
2017-11-03 02:40:00,2533.45+1288.8j,2533.45+1288.8j,2533.45+1288.8j
2017-11-03 02:50:00,2519.13+1294.77j,2519.13+1294.77j,2519.13+1294.77j
2017-11-03 03:00:00,2506+1300.73j,2506+1300.73j,2506+1300.73j
2017-11-03 03:10:00,2516.74+1304.71j,2516.74+1304.71j,2516.74+1304.71j
2017-11-03 03:20:00,2529.87+1308.69j,2529.87+1308.69j,2529.87+1308.69j
2017-11-03 03:30:00,2541.8+1312.67j,2541.8+1312.67j,2541.8+1312.67j
2017-11-03 03:40:00,2552.54+1316.64j,2552.54+1316.64j,2552.54+1316.64j
2017-11-03 03:50:00,2565.67+1320.63j,2565.67+1320.63j,2565.67+1320.63j
2017-11-03 04:00:00,2577.6+1324.6j,2577.6+1324.6j,2577.6+1324.6j
2017-11-03 04:10:00,2572.83+1320.63j,2572.83+1320.63j,2572.83+1320.63j
2017-11-03 04:20:00,2569.25+1316.64j,2569.25+1316.64j,2569.25+1316.64j
2017-11-03 04:30:00,2565.67+1312.67j,2565.67+1312.67j,2565.67+1312.67j
2017-11-03 04:40:00,2560.89+1308.69j,2560.89+1308.69j,2560.89+1308.69j
2017-11-03 04:50:00,2557.31+1304.71j,2557.31+1304.71j,2557.31+1304.71j
2017-11-03 05:00:00,2553.73+1300.73j,2553.73+1300.73j,2553.73+1300.73j
2017-11-03 05:10:00,2577.6+1292.77j,2577.6+1292.77j,2577.6+1292.77j
2017-11-03 05:20:00,2601.47+1284.83j,2601.47+1284.83j,2601.47+1284.83j
2017-11-03 05:30:00,2625.33+1276.87j,2625.33+1276.87j,2625.33+1276.87j
2017-11-03 05:40:00,2649.2+1268.91j,2649.2+1268.91j,2649.2+1268.91j
2017-11-03 05:50:00,2673.07+1260.96j,2673.07+1260.96j,2673.07+1260.96j
2017-11-03 06:00:00,2696.93+1253j,2696.93+1253j,2696.93+1253j
2017-11-03 06:10:00,2688.58+1247.03j,2688.58+1247.03j,2688.58+1247.03j
2017-11-03 06:20:00,2680.23+1241.07j,2680.23+1241.07j,2680.23+1241.07j
2017-11-03 06:30:00,2673.07+1235.1j,2673.07+1235.1j,2673.07+1235.1j
2017-11-03 06:40:00,2664.71+1229.13j,2664.71+1229.13j,2664.71+1229.13j
2017-11-03 06:50:00,2656.36+1223.17j,2656.36+1223.17j,2656.36+1223.17j
2017-11-03 07:00:00,2649.2+1217.2j,2649.2+1217.2j,2649.2+1217.2j
2017-11-03 07:10:00,2557.31+1217.2j,2557.31+1217.2j,2557.31+1217.2j
2017-11-03 07:20:00,2465.43+1217.2j,2465.43+1217.2j,2465.43+1217.2j
2017-11-03 07:30:00,2374.73+1217.2j,2374.73+1217.2j,2374.73+1217.2j
2017-11-03 07:40:00,2282.85+1217.2j,2282.85+1217.2j,2282.85+1217.2j
2017-11-03 07:50:00,2190.96+1217.2j,2190.96+1217.2j,2190.96+1217.2j
