#timPSTamp,	constant_power_A,constant_power_B,constant_power_C
2017-11-03 00:00:00,3922.98+1659.83j,3922.98+1659.83j,3922.98+1659.83j
2017-11-03 00:10:00,3836.38+1640.59j,3836.38+1640.59j,3836.38+1640.59j
2017-11-03 00:20:00,3749.78+1621.34j,3749.78+1621.34j,3749.78+1621.34j
2017-11-03 00:30:00,3664.62+1602.1j,3664.62+1602.1j,3664.62+1602.1j
2017-11-03 00:40:00,3578.02+1582.86j,3578.02+1582.86j,3578.02+1582.86j
2017-11-03 00:50:00,3491.42+1563.61j,3491.42+1563.61j,3491.42+1563.61j
2017-11-03 01:00:00,3406.27+1544.37j,3406.27+1544.37j,3406.27+1544.37j
2017-11-03 01:10:00,3360.08+1541.96j,3360.08+1541.96j,3360.08+1541.96j
2017-11-03 01:20:00,3313.89+1539.56j,3313.89+1539.56j,3313.89+1539.56j
2017-11-03 01:30:00,3269.15+1537.15j,3269.15+1537.15j,3269.15+1537.15j
2017-11-03 01:40:00,3222.96+1534.74j,3222.96+1534.74j,3222.96+1534.74j
2017-11-03 01:50:00,3176.78+1532.34j,3176.78+1532.34j,3176.78+1532.34j
2017-11-03 02:00:00,3132.03+1529.93j,3132.03+1529.93j,3132.03+1529.93j
2017-11-03 02:10:00,3114.71+1537.15j,3114.71+1537.15j,3114.71+1537.15j
2017-11-03 02:20:00,3097.39+1544.37j,3097.39+1544.37j,3097.39+1544.37j
2017-11-03 02:30:00,3081.52+1551.58j,3081.52+1551.58j,3081.52+1551.58j
2017-11-03 02:40:00,3064.2+1558.8j,3064.2+1558.8j,3064.2+1558.8j
2017-11-03 02:50:00,3046.88+1566.02j,3046.88+1566.02j,3046.88+1566.02j
2017-11-03 03:00:00,3031+1573.23j,3031+1573.23j,3031+1573.23j
2017-11-03 03:10:00,3043.99+1578.04j,3043.99+1578.04j,3043.99+1578.04j
2017-11-03 03:20:00,3059.87+1582.86j,3059.87+1582.86j,3059.87+1582.86j
2017-11-03 03:30:00,3074.3+1587.67j,3074.3+1587.67j,3074.3+1587.67j
2017-11-03 03:40:00,3087.29+1592.47j,3087.29+1592.47j,3087.29+1592.47j
2017-11-03 03:50:00,3103.17+1597.29j,3103.17+1597.29j,3103.17+1597.29j
2017-11-03 04:00:00,3117.6+1602.1j,3117.6+1602.1j,3117.6+1602.1j
2017-11-03 04:10:00,3111.83+1597.29j,3111.83+1597.29j,3111.83+1597.29j
2017-11-03 04:20:00,3107.5+1592.47j,3107.5+1592.47j,3107.5+1592.47j
2017-11-03 04:30:00,3103.17+1587.67j,3103.17+1587.67j,3103.17+1587.67j
2017-11-03 04:40:00,3097.39+1582.86j,3097.39+1582.86j,3097.39+1582.86j
2017-11-03 04:50:00,3093.06+1578.04j,3093.06+1578.04j,3093.06+1578.04j
2017-11-03 05:00:00,3088.73+1573.23j,3088.73+1573.23j,3088.73+1573.23j
2017-11-03 05:10:00,3117.6+1563.61j,3117.6+1563.61j,3117.6+1563.61j
2017-11-03 05:20:00,3146.47+1553.99j,3146.47+1553.99j,3146.47+1553.99j
2017-11-03 05:30:00,3175.33+1544.37j,3175.33+1544.37j,3175.33+1544.37j
2017-11-03 05:40:00,3204.2+1534.74j,3204.2+1534.74j,3204.2+1534.74j
2017-11-03 05:50:00,3233.07+1525.13j,3233.07+1525.13j,3233.07+1525.13j
2017-11-03 06:00:00,3261.93+1515.5j,3261.93+1515.5j,3261.93+1515.5j
2017-11-03 06:10:00,3251.83+1508.28j,3251.83+1508.28j,3251.83+1508.28j
