#timPSTamp,	constant_power_A,constant_power_C
2017-11-05 19:10:00,335.3+168j,335.3+168j
2017-11-05 19:20:00,343.53+169.75j,343.53+169.75j
2017-11-05 19:30:00,351.75+171.5j,351.75+171.5j
2017-11-05 19:40:00,359.8+173.25j,359.8+173.25j
2017-11-05 19:50:00,368.03+175j,368.03+175j
2017-11-05 20:00:00,376.25+176.75j,376.25+176.75j
2017-11-05 20:10:00,413.53+187.54j,413.53+187.54j
2017-11-05 20:20:00,450.8+198.33j,450.8+198.33j
2017-11-05 20:30:00,488.25+209.13j,488.25+209.13j
2017-11-05 20:40:00,525.53+219.92j,525.53+219.92j
2017-11-05 20:50:00,562.8+230.71j,562.8+230.71j
2017-11-05 21:00:00,600.25+241.5j,600.25+241.5j
2017-11-05 21:10:00,600.08+239.17j,600.08+239.17j
2017-11-05 21:20:00,600.25+236.83j,600.25+236.83j
2017-11-05 21:30:00,600.25+234.5j,600.25+234.5j
2017-11-05 21:40:00,600.08+232.17j,600.08+232.17j
2017-11-05 21:50:00,600.25+229.83j,600.25+229.83j
2017-11-05 22:00:00,600.25+227.5j,600.25+227.5j
2017-11-05 22:10:00,592.03+227.79j,592.03+227.79j
2017-11-05 22:20:00,583.8+228.08j,583.8+228.08j
2017-11-05 22:30:00,575.75+228.38j,575.75+228.38j
2017-11-05 22:40:00,567.53+228.67j,567.53+228.67j
2017-11-05 22:50:00,559.3+228.96j,559.3+228.96j
2017-11-05 23:00:00,551.25+229.25j,551.25+229.25j
2017-11-05 23:10:00,538.65+228.95j,538.65+228.95j
2017-11-05 23:20:00,526.05+228.67j,526.05+228.67j
2017-11-05 23:30:00,513.63+228.38j,513.63+228.38j
2017-11-05 23:40:00,501.03+228.08j,501.03+228.08j
2017-11-05 23:50:00,488.43+227.8j,488.43+227.8j
2017-11-06 00:00:00,476+227.5j,476+227.5j
2017-11-06 00:10:00,466.9+224.58j,466.9+224.58j
2017-11-06 00:20:00,457.8+221.67j,457.8+221.67j
2017-11-06 00:30:00,448.88+218.75j,448.88+218.75j
2017-11-06 00:40:00,439.78+215.83j,439.78+215.83j
2017-11-06 00:50:00,430.68+212.92j,430.68+212.92j
2017-11-06 01:00:00,421.75+210j,421.75+210j
2017-11-06 01:10:00,417.55+210.88j,417.55+210.88j
2017-11-06 01:20:00,413.53+211.75j,413.53+211.75j
2017-11-06 01:30:00,409.5+212.63j,409.5+212.63j
2017-11-06 01:40:00,405.3+213.5j,405.3+213.5j
2017-11-06 01:50:00,401.28+214.38j,401.28+214.38j
2017-11-06 02:00:00,397.25+215.25j,397.25+215.25j
2017-11-06 02:10:00,396.38+214.38j,396.38+214.38j
2017-11-06 02:20:00,395.5+213.5j,395.5+213.5j
2017-11-06 02:30:00,394.63+212.63j,394.63+212.63j
2017-11-06 02:40:00,393.75+211.75j,393.75+211.75j
2017-11-06 02:50:00,392.88+210.88j,392.88+210.88j
2017-11-06 03:00:00,392+210j,392+210j
2017-11-06 03:10:00,389.55+207.67j,389.55+207.67j
2017-11-06 03:20:00,387.28+205.33j,387.28+205.33j
2017-11-06 03:30:00,385+203j,385+203j
2017-11-06 03:40:00,382.55+200.67j,382.55+200.67j
