#timPSTamp,	constant_power_A,constant_power_B,constant_power_C
2017-11-03 00:00:00,1549.26+655.5j,1549.26+655.5j,1549.26+655.5j
2017-11-03 00:10:00,1515.06+647.9j,1515.06+647.9j,1515.06+647.9j
2017-11-03 00:20:00,1480.86+640.3j,1480.86+640.3j,1480.86+640.3j
2017-11-03 00:30:00,1447.23+632.7j,1447.23+632.7j,1447.23+632.7j
2017-11-03 00:40:00,1413.03+625.1j,1413.03+625.1j,1413.03+625.1j
2017-11-03 00:50:00,1378.83+617.5j,1378.83+617.5j,1378.83+617.5j
2017-11-03 01:00:00,1345.2+609.9j,1345.2+609.9j,1345.2+609.9j
2017-11-03 01:10:00,1326.96+608.95j,1326.96+608.95j,1326.96+608.95j
2017-11-03 01:20:00,1308.72+608j,1308.72+608j,1308.72+608j
2017-11-03 01:30:00,1291.05+607.05j,1291.05+607.05j,1291.05+607.05j
2017-11-03 01:40:00,1272.81+606.1j,1272.81+606.1j,1272.81+606.1j
2017-11-03 01:50:00,1254.57+605.15j,1254.57+605.15j,1254.57+605.15j
2017-11-03 02:00:00,1236.9+604.2j,1236.9+604.2j,1236.9+604.2j
2017-11-03 02:10:00,1230.06+607.05j,1230.06+607.05j,1230.06+607.05j
2017-11-03 02:20:00,1223.22+609.9j,1223.22+609.9j,1223.22+609.9j
2017-11-03 02:30:00,1216.95+612.75j,1216.95+612.75j,1216.95+612.75j
2017-11-03 02:40:00,1210.11+615.6j,1210.11+615.6j,1210.11+615.6j
2017-11-03 02:50:00,1203.27+618.45j,1203.27+618.45j,1203.27+618.45j
2017-11-03 03:00:00,1197+621.3j,1197+621.3j,1197+621.3j
2017-11-03 03:10:00,1202.13+623.2j,1202.13+623.2j,1202.13+623.2j
2017-11-03 03:20:00,1208.4+625.1j,1208.4+625.1j,1208.4+625.1j
2017-11-03 03:30:00,1214.1+627j,1214.1+627j,1214.1+627j
2017-11-03 03:40:00,1219.23+628.9j,1219.23+628.9j,1219.23+628.9j
2017-11-03 03:50:00,1225.5+630.8j,1225.5+630.8j,1225.5+630.8j
2017-11-03 04:00:00,1231.2+632.7j,1231.2+632.7j,1231.2+632.7j
2017-11-03 04:10:00,1228.92+630.8j,1228.92+630.8j,1228.92+630.8j
2017-11-03 04:20:00,1227.21+628.9j,1227.21+628.9j,1227.21+628.9j
2017-11-03 04:30:00,1225.5+627j,1225.5+627j,1225.5+627j
2017-11-03 04:40:00,1223.22+625.1j,1223.22+625.1j,1223.22+625.1j
2017-11-03 04:50:00,1221.51+623.2j,1221.51+623.2j,1221.51+623.2j
2017-11-03 05:00:00,1219.8+621.3j,1219.8+621.3j,1219.8+621.3j
2017-11-03 05:10:00,1231.2+617.5j,1231.2+617.5j,1231.2+617.5j
2017-11-03 05:20:00,1242.6+613.7j,1242.6+613.7j,1242.6+613.7j
2017-11-03 05:30:00,1254+609.9j,1254+609.9j,1254+609.9j
2017-11-03 05:40:00,1265.4+606.1j,1265.4+606.1j,1265.4+606.1j
2017-11-03 05:50:00,1276.8+602.3j,1276.8+602.3j,1276.8+602.3j
2017-11-03 06:00:00,1288.2+598.5j,1288.2+598.5j,1288.2+598.5j
2017-11-03 06:10:00,1284.21+595.65j,1284.21+595.65j,1284.21+595.65j
2017-11-03 06:20:00,1280.22+592.8j,1280.22+592.8j,1280.22+592.8j
2017-11-03 06:30:00,1276.8+589.95j,1276.8+589.95j,1276.8+589.95j
2017-11-03 06:40:00,1272.81+587.1j,1272.81+587.1j,1272.81+587.1j
2017-11-03 06:50:00,1268.82+584.25j,1268.82+584.25j,1268.82+584.25j
2017-11-03 07:00:00,1265.4+581.4j,1265.4+581.4j,1265.4+581.4j
2017-11-03 07:10:00,1221.51+581.4j,1221.51+581.4j,1221.51+581.4j
2017-11-03 07:20:00,1177.62+581.4j,1177.62+581.4j,1177.62+581.4j
2017-11-03 07:30:00,1134.3+581.4j,1134.3+581.4j,1134.3+581.4j
2017-11-03 07:40:00,1090.41+581.4j,1090.41+581.4j,1090.41+581.4j
2017-11-03 07:50:00,1046.52+581.4j,1046.52+581.4j,1046.52+581.4j
2017-11-03 08:00:00,1003.2+581.4j,1003.2+581.4j,1003.2+581.4j
2017-11-03 08:10:00,1029.42+570j,1029.42+570j,1029.42+570j
2017-11-03 08:20:00,1056.21+558.6j,1056.21+558.6j,1056.21+558.6j
2017-11-03 08:30:00,1083+547.2j,1083+547.2j,1083+547.2j
2017-11-03 08:40:00,1109.22+535.8j,1109.22+535.8j,1109.22+535.8j
2017-11-03 08:50:00,1136.01+524.4j,1136.01+524.4j,1136.01+524.4j
2017-11-03 09:00:00,1162.8+513j,1162.8+513j,1162.8+513j
2017-11-03 09:10:00,1134.87+500.65j,1134.87+500.65j,1134.87+500.65j
2017-11-03 09:20:00,1107.51+488.3j,1107.51+488.3j,1107.51+488.3j
2017-11-03 09:30:00,1080.15+475.95j,1080.15+475.95j,1080.15+475.95j
2017-11-03 09:40:00,1052.22+463.6j,1052.22+463.6j,1052.22+463.6j
2017-11-03 09:50:00,1024.86+451.25j,1024.86+451.25j,1024.86+451.25j
2017-11-03 10:00:00,997.5+438.9j,997.5+438.9j,997.5+438.9j
2017-11-03 10:10:00,1006.05+436.05j,1006.05+436.05j,1006.05+436.05j
2017-11-03 10:20:00,1014.6+433.2j,1014.6+433.2j,1014.6+433.2j
2017-11-03 10:30:00,1023.15+430.35j,1023.15+430.35j,1023.15+430.35j
2017-11-03 10:40:00,1031.7+427.5j,1031.7+427.5j,1031.7+427.5j
2017-11-03 10:50:00,1040.25+424.65j,1040.25+424.65j,1040.25+424.65j
2017-11-03 11:00:00,1048.8+421.8j,1048.8+421.8j,1048.8+421.8j
2017-11-03 11:10:00,1043.67+426.55j,1043.67+426.55j,1043.67+426.55j
2017-11-03 11:20:00,1039.11+431.3j,1039.11+431.3j,1039.11+431.3j
2017-11-03 11:30:00,1034.55+436.05j,1034.55+436.05j,1034.55+436.05j
2017-11-03 11:40:00,1029.42+440.8j,1029.42+440.8j,1029.42+440.8j
2017-11-03 11:50:00,1024.86+445.55j,1024.86+445.55j,1024.86+445.55j
2017-11-03 12:00:00,1020.3+450.3j,1020.3+450.3j,1020.3+450.3j
2017-11-03 12:10:00,1026+448.4j,1026+448.4j,1026+448.4j
2017-11-03 12:20:00,1031.7+446.5j,1031.7+446.5j,1031.7+446.5j
2017-11-03 12:30:00,1037.4+444.6j,1037.4+444.6j,1037.4+444.6j
2017-11-03 12:40:00,1043.1+442.7j,1043.1+442.7j,1043.1+442.7j
2017-11-03 12:50:00,1048.8+440.8j,1048.8+440.8j,1048.8+440.8j
2017-11-03 13:00:00,1054.5+438.9j,1054.5+438.9j,1054.5+438.9j
2017-11-03 13:10:00,1079.01+441.75j,1079.01+441.75j,1079.01+441.75j
