#timPSTamp,	constant_power_A,constant_power_B,constant_power_C
2017-11-03 00:00:00,172.14+72.83j,172.14+72.83j,172.14+72.83j
2017-11-03 00:10:00,168.34+71.99j,168.34+71.99j,168.34+71.99j
2017-11-03 00:20:00,164.54+71.14j,164.54+71.14j,164.54+71.14j
2017-11-03 00:30:00,160.8+70.3j,160.8+70.3j,160.8+70.3j
2017-11-03 00:40:00,157+69.46j,157+69.46j,157+69.46j
2017-11-03 00:50:00,153.2+68.61j,153.2+68.61j,153.2+68.61j
2017-11-03 01:00:00,149.47+67.77j,149.47+67.77j,149.47+67.77j
2017-11-03 01:10:00,147.44+67.66j,147.44+67.66j,147.44+67.66j
2017-11-03 01:20:00,145.41+67.56j,145.41+67.56j,145.41+67.56j
2017-11-03 01:30:00,143.45+67.45j,143.45+67.45j,143.45+67.45j
2017-11-03 01:40:00,141.42+67.34j,141.42+67.34j,141.42+67.34j
2017-11-03 01:50:00,139.4+67.24j,139.4+67.24j,139.4+67.24j
2017-11-03 02:00:00,137.43+67.13j,137.43+67.13j,137.43+67.13j
2017-11-03 02:10:00,136.67+67.45j,136.67+67.45j,136.67+67.45j
2017-11-03 02:20:00,135.91+67.77j,135.91+67.77j,135.91+67.77j
2017-11-03 02:30:00,135.22+68.08j,135.22+68.08j,135.22+68.08j
2017-11-03 02:40:00,134.46+68.4j,134.46+68.4j,134.46+68.4j
2017-11-03 02:50:00,133.7+68.72j,133.7+68.72j,133.7+68.72j
2017-11-03 03:00:00,133+69.03j,133+69.03j,133+69.03j
2017-11-03 03:10:00,133.57+69.24j,133.57+69.24j,133.57+69.24j
2017-11-03 03:20:00,134.27+69.46j,134.27+69.46j,134.27+69.46j
2017-11-03 03:30:00,134.9+69.67j,134.9+69.67j,134.9+69.67j
2017-11-03 03:40:00,135.47+69.88j,135.47+69.88j,135.47+69.88j
2017-11-03 03:50:00,136.17+70.09j,136.17+70.09j,136.17+70.09j
2017-11-03 04:00:00,136.8+70.3j,136.8+70.3j,136.8+70.3j
2017-11-03 04:10:00,136.55+70.09j,136.55+70.09j,136.55+70.09j
2017-11-03 04:20:00,136.36+69.88j,136.36+69.88j,136.36+69.88j
2017-11-03 04:30:00,136.17+69.67j,136.17+69.67j,136.17+69.67j
2017-11-03 04:40:00,135.91+69.46j,135.91+69.46j,135.91+69.46j
2017-11-03 04:50:00,135.72+69.24j,135.72+69.24j,135.72+69.24j
2017-11-03 05:00:00,135.53+69.03j,135.53+69.03j,135.53+69.03j
2017-11-03 05:10:00,136.8+68.61j,136.8+68.61j,136.8+68.61j
2017-11-03 05:20:00,138.07+68.19j,138.07+68.19j,138.07+68.19j
2017-11-03 05:30:00,139.33+67.77j,139.33+67.77j,139.33+67.77j
2017-11-03 05:40:00,140.6+67.34j,140.6+67.34j,140.6+67.34j
2017-11-03 05:50:00,141.87+66.92j,141.87+66.92j,141.87+66.92j
2017-11-03 06:00:00,143.13+66.5j,143.13+66.5j,143.13+66.5j
2017-11-03 06:10:00,142.69+66.18j,142.69+66.18j,142.69+66.18j
2017-11-03 06:20:00,142.25+65.87j,142.25+65.87j,142.25+65.87j
2017-11-03 06:30:00,141.87+65.55j,141.87+65.55j,141.87+65.55j
2017-11-03 06:40:00,141.42+65.23j,141.42+65.23j,141.42+65.23j
2017-11-03 06:50:00,140.98+64.92j,140.98+64.92j,140.98+64.92j
2017-11-03 07:00:00,140.6+64.6j,140.6+64.6j,140.6+64.6j
2017-11-03 07:10:00,135.72+64.6j,135.72+64.6j,135.72+64.6j
2017-11-03 07:20:00,130.85+64.6j,130.85+64.6j,130.85+64.6j
2017-11-03 07:30:00,126.03+64.6j,126.03+64.6j,126.03+64.6j
2017-11-03 07:40:00,121.16+64.6j,121.16+64.6j,121.16+64.6j
2017-11-03 07:50:00,116.28+64.6j,116.28+64.6j,116.28+64.6j
2017-11-03 08:00:00,111.47+64.6j,111.47+64.6j,111.47+64.6j
2017-11-03 08:10:00,114.38+63.33j,114.38+63.33j,114.38+63.33j
2017-11-03 08:20:00,117.36+62.07j,117.36+62.07j,117.36+62.07j
2017-11-03 08:30:00,120.33+60.8j,120.33+60.8j,120.33+60.8j
2017-11-03 08:40:00,123.25+59.53j,123.25+59.53j,123.25+59.53j
2017-11-03 08:50:00,126.22+58.27j,126.22+58.27j,126.22+58.27j
2017-11-03 09:00:00,129.2+57j,129.2+57j,129.2+57j
2017-11-03 09:10:00,126.1+55.63j,126.1+55.63j,126.1+55.63j
2017-11-03 09:20:00,123.06+54.26j,123.06+54.26j,123.06+54.26j
2017-11-03 09:30:00,120.02+52.88j,120.02+52.88j,120.02+52.88j
2017-11-03 09:40:00,116.91+51.51j,116.91+51.51j,116.91+51.51j
2017-11-03 09:50:00,113.87+50.14j,113.87+50.14j,113.87+50.14j
2017-11-03 10:00:00,110.83+48.77j,110.83+48.77j,110.83+48.77j
2017-11-03 10:10:00,111.78+48.45j,111.78+48.45j,111.78+48.45j
2017-11-03 10:20:00,112.73+48.13j,112.73+48.13j,112.73+48.13j
2017-11-03 10:30:00,113.68+47.82j,113.68+47.82j,113.68+47.82j
2017-11-03 10:40:00,114.63+47.5j,114.63+47.5j,114.63+47.5j
2017-11-03 10:50:00,115.58+47.18j,115.58+47.18j,115.58+47.18j
2017-11-03 11:00:00,116.53+46.87j,116.53+46.87j,116.53+46.87j
2017-11-03 11:10:00,115.96+47.39j,115.96+47.39j,115.96+47.39j
2017-11-03 11:20:00,115.46+47.92j,115.46+47.92j,115.46+47.92j
2017-11-03 11:30:00,114.95+48.45j,114.95+48.45j,114.95+48.45j
2017-11-03 11:40:00,114.38+48.98j,114.38+48.98j,114.38+48.98j
2017-11-03 11:50:00,113.87+49.51j,113.87+49.51j,113.87+49.51j
2017-11-03 12:00:00,113.37+50.03j,113.37+50.03j,113.37+50.03j
2017-11-03 12:10:00,114+49.82j,114+49.82j,114+49.82j
2017-11-03 12:20:00,114.63+49.61j,114.63+49.61j,114.63+49.61j
2017-11-03 12:30:00,115.27+49.4j,115.27+49.4j,115.27+49.4j
2017-11-03 12:40:00,115.9+49.19j,115.9+49.19j,115.9+49.19j
2017-11-03 12:50:00,116.53+48.98j,116.53+48.98j,116.53+48.98j
2017-11-03 13:00:00,117.17+48.77j,117.17+48.77j,117.17+48.77j
2017-11-03 13:10:00,119.89+49.08j,119.89+49.08j,119.89+49.08j
2017-11-03 13:20:00,122.61+49.4j,122.61+49.4j,122.61+49.4j
2017-11-03 13:30:00,125.4+49.72j,125.4+49.72j,125.4+49.72j
2017-11-03 13:40:00,128.12+50.03j,128.12+50.03j,128.12+50.03j
2017-11-03 13:50:00,130.85+50.35j,130.85+50.35j,130.85+50.35j
2017-11-03 14:00:00,133.63+50.67j,133.63+50.67j,133.63+50.67j
2017-11-03 14:10:00,133.51+50.24j,133.51+50.24j,133.51+50.24j
2017-11-03 14:20:00,133.38+49.82j,133.38+49.82j,133.38+49.82j
2017-11-03 14:30:00,133.32+49.4j,133.32+49.4j,133.32+49.4j
2017-11-03 14:40:00,133.19+48.98j,133.19+48.98j,133.19+48.98j
2017-11-03 14:50:00,133.06+48.56j,133.06+48.56j,133.06+48.56j
2017-11-03 15:00:00,133+48.13j,133+48.13j,133+48.13j
2017-11-03 15:10:00,133.19+48.87j,133.19+48.87j,133.19+48.87j
2017-11-03 15:20:00,133.38+49.61j,133.38+49.61j,133.38+49.61j
2017-11-03 15:30:00,133.63+50.35j,133.63+50.35j,133.63+50.35j
2017-11-03 15:40:00,133.82+51.09j,133.82+51.09j,133.82+51.09j
2017-11-03 15:50:00,134.01+51.83j,134.01+51.83j,134.01+51.83j
2017-11-03 16:00:00,134.27+52.57j,134.27+52.57j,134.27+52.57j
2017-11-03 16:10:00,136.23+52.57j,136.23+52.57j,136.23+52.57j
2017-11-03 16:20:00,138.26+52.57j,138.26+52.57j,138.26+52.57j
2017-11-03 16:30:00,140.28+52.57j,140.28+52.57j,140.28+52.57j
2017-11-03 16:40:00,142.25+52.57j,142.25+52.57j,142.25+52.57j
2017-11-03 16:50:00,144.27+52.57j,144.27+52.57j,144.27+52.57j
2017-11-03 17:00:00,146.3+52.57j,146.3+52.57j,146.3+52.57j
2017-11-03 17:10:00,144.4+52.36j,144.4+52.36j,144.4+52.36j
2017-11-03 17:20:00,142.5+52.14j,142.5+52.14j,142.5+52.14j
2017-11-03 17:30:00,140.6+51.93j,140.6+51.93j,140.6+51.93j
2017-11-03 17:40:00,138.7+51.72j,138.7+51.72j,138.7+51.72j
2017-11-03 17:50:00,136.8+51.51j,136.8+51.51j,136.8+51.51j
2017-11-03 18:00:00,134.9+51.3j,134.9+51.3j,134.9+51.3j
2017-11-03 18:10:00,135.09+50.67j,135.09+50.67j,135.09+50.67j
2017-11-03 18:20:00,135.28+50.03j,135.28+50.03j,135.28+50.03j
2017-11-03 18:30:00,135.53+49.4j,135.53+49.4j,135.53+49.4j
2017-11-03 18:40:00,135.72+48.77j,135.72+48.77j,135.72+48.77j
2017-11-03 18:50:00,135.91+48.13j,135.91+48.13j,135.91+48.13j
2017-11-03 19:00:00,136.17+47.5j,136.17+47.5j,136.17+47.5j
2017-11-03 19:10:00,138.26+48.66j,138.26+48.66j,138.26+48.66j
2017-11-03 19:20:00,140.35+49.82j,140.35+49.82j,140.35+49.82j
2017-11-03 19:30:00,142.5+50.98j,142.5+50.98j,142.5+50.98j
2017-11-03 19:40:00,144.59+52.14j,144.59+52.14j,144.59+52.14j
2017-11-03 19:50:00,146.68+53.31j,146.68+53.31j,146.68+53.31j
2017-11-03 20:00:00,148.83+54.47j,148.83+54.47j,148.83+54.47j
2017-11-03 20:10:00,158.33+56.37j,158.33+56.37j,158.33+56.37j
2017-11-03 20:20:00,167.77+58.27j,167.77+58.27j,167.77+58.27j
2017-11-03 20:30:00,177.33+60.17j,177.33+60.17j,177.33+60.17j
2017-11-03 20:40:00,186.83+62.07j,186.83+62.07j,186.83+62.07j
2017-11-03 20:50:00,196.27+63.97j,196.27+63.97j,196.27+63.97j
2017-11-03 21:00:00,205.83+65.87j,205.83+65.87j,205.83+65.87j
2017-11-03 21:10:00,199.69+64.71j,199.69+64.71j,199.69+64.71j
2017-11-03 21:20:00,193.55+63.54j,193.55+63.54j,193.55+63.54j
2017-11-03 21:30:00,187.47+62.38j,187.47+62.38j,187.47+62.38j
2017-11-03 21:40:00,181.32+61.22j,181.32+61.22j,181.32+61.22j
2017-11-03 21:50:00,175.18+60.06j,175.18+60.06j,175.18+60.06j
2017-11-03 22:00:00,169.1+58.9j,169.1+58.9j,169.1+58.9j
2017-11-03 22:10:00,168.85+60.27j,168.85+60.27j,168.85+60.27j
2017-11-03 22:20:00,168.66+61.64j,168.66+61.64j,168.66+61.64j
2017-11-03 22:30:00,168.47+63.02j,168.47+63.02j,168.47+63.02j
2017-11-03 22:40:00,168.21+64.39j,168.21+64.39j,168.21+64.39j
2017-11-03 22:50:00,168.02+65.76j,168.02+65.76j,168.02+65.76j
2017-11-03 23:00:00,167.83+67.13j,167.83+67.13j,167.83+67.13j
2017-11-03 23:10:00,168.53+68.51j,168.53+68.51j,168.53+68.51j
2017-11-03 23:20:00,169.29+69.88j,169.29+69.88j,169.29+69.88j
2017-11-03 23:30:00,170.05+71.25j,170.05+71.25j,170.05+71.25j
2017-11-03 23:40:00,170.75+72.62j,170.75+72.62j,170.75+72.62j
2017-11-03 23:50:00,171.51+73.99j,171.51+73.99j,171.51+73.99j
2017-11-04 00:00:00,172.27+75.37j,172.27+75.37j,172.27+75.37j
2017-11-04 00:10:00,168.97+74.31j,168.97+74.31j,168.97+74.31j
2017-11-04 00:20:00,165.68+73.26j,165.68+73.26j,165.68+73.26j
2017-11-04 00:30:00,162.45+72.2j,162.45+72.2j,162.45+72.2j
2017-11-04 00:40:00,159.16+71.14j,159.16+71.14j,159.16+71.14j
2017-11-04 00:50:00,155.86+70.09j,155.86+70.09j,155.86+70.09j
2017-11-04 01:00:00,152.63+69.03j,152.63+69.03j,152.63+69.03j
2017-11-04 01:10:00,151.56+69.14j,151.56+69.14j,151.56+69.14j
2017-11-04 01:20:00,150.48+69.24j,150.48+69.24j,150.48+69.24j
2017-11-04 01:30:00,149.47+69.35j,149.47+69.35j,149.47+69.35j
2017-11-04 01:40:00,148.39+69.46j,148.39+69.46j,148.39+69.46j
2017-11-04 01:50:00,147.31+69.56j,147.31+69.56j,147.31+69.56j
2017-11-04 02:00:00,146.3+69.67j,146.3+69.67j,146.3+69.67j
2017-11-04 02:10:00,145.86+69.67j,145.86+69.67j,145.86+69.67j
2017-11-04 02:20:00,145.41+69.67j,145.41+69.67j,145.41+69.67j
2017-11-04 02:30:00,145.03+69.67j,145.03+69.67j,145.03+69.67j
2017-11-04 02:40:00,144.59+69.67j,144.59+69.67j,144.59+69.67j
2017-11-04 02:50:00,144.15+69.67j,144.15+69.67j,144.15+69.67j
2017-11-04 03:00:00,143.77+69.67j,143.77+69.67j,143.77+69.67j
2017-11-04 03:10:00,143.07+69.88j,143.07+69.88j,143.07+69.88j
2017-11-04 03:20:00,142.5+70.09j,142.5+70.09j,142.5+70.09j
2017-11-04 03:30:00,141.87+70.3j,141.87+70.3j,141.87+70.3j
2017-11-04 03:40:00,141.17+70.51j,141.17+70.51j,141.17+70.51j
2017-11-04 03:50:00,140.6+70.72j,140.6+70.72j,140.6+70.72j
2017-11-04 04:00:00,139.97+70.93j,139.97+70.93j,139.97+70.93j
2017-11-04 04:10:00,140.03+70.62j,140.03+70.62j,140.03+70.62j
2017-11-04 04:20:00,140.16+70.3j,140.16+70.3j,140.16+70.3j
2017-11-04 04:30:00,140.28+69.98j,140.28+69.98j,140.28+69.98j
2017-11-04 04:40:00,140.35+69.67j,140.35+69.67j,140.35+69.67j
2017-11-04 04:50:00,140.47+69.35j,140.47+69.35j,140.47+69.35j
2017-11-04 05:00:00,140.6+69.03j,140.6+69.03j,140.6+69.03j
2017-11-04 05:10:00,140.35+69.03j,140.35+69.03j,140.35+69.03j
2017-11-04 05:20:00,140.16+69.03j,140.16+69.03j,140.16+69.03j
2017-11-04 05:30:00,139.97+69.03j,139.97+69.03j,139.97+69.03j
2017-11-04 05:40:00,139.71+69.03j,139.71+69.03j,139.71+69.03j
2017-11-04 05:50:00,139.52+69.03j,139.52+69.03j,139.52+69.03j
2017-11-04 06:00:00,139.33+69.03j,139.33+69.03j,139.33+69.03j
2017-11-04 06:10:00,136.86+68.19j,136.86+68.19j,136.86+68.19j
2017-11-04 06:20:00,134.46+67.34j,134.46+67.34j,134.46+67.34j
2017-11-04 06:30:00,132.05+66.5j,132.05+66.5j,132.05+66.5j
2017-11-04 06:40:00,129.58+65.66j,129.58+65.66j,129.58+65.66j
2017-11-04 06:50:00,127.17+64.81j,127.17+64.81j,127.17+64.81j
2017-11-04 07:00:00,124.77+63.97j,124.77+63.97j,124.77+63.97j
2017-11-04 07:10:00,121.85+62.07j,121.85+62.07j,121.85+62.07j
2017-11-04 07:20:00,119.07+60.17j,119.07+60.17j,119.07+60.17j
2017-11-04 07:30:00,116.22+58.27j,116.22+58.27j,116.22+58.27j
2017-11-04 07:40:00,113.3+56.37j,113.3+56.37j,113.3+56.37j
2017-11-04 07:50:00,110.52+54.47j,110.52+54.47j,110.52+54.47j
2017-11-04 08:00:00,107.67+52.57j,107.67+52.57j,107.67+52.57j
2017-11-04 08:10:00,108.49+53.94j,108.49+53.94j,108.49+53.94j
2017-11-04 08:20:00,109.31+55.31j,109.31+55.31j,109.31+55.31j
2017-11-04 08:30:00,110.2+56.68j,110.2+56.68j,110.2+56.68j
2017-11-04 08:40:00,111.02+58.06j,111.02+58.06j,111.02+58.06j
2017-11-04 08:50:00,111.85+59.43j,111.85+59.43j,111.85+59.43j
2017-11-04 09:00:00,112.73+60.8j,112.73+60.8j,112.73+60.8j
2017-11-04 09:10:00,118.12+62.28j,118.12+62.28j,118.12+62.28j
2017-11-04 09:20:00,123.44+63.76j,123.44+63.76j,123.44+63.76j
2017-11-04 09:30:00,128.88+65.23j,128.88+65.23j,128.88+65.23j
2017-11-04 09:40:00,134.27+66.71j,134.27+66.71j,134.27+66.71j
2017-11-04 09:50:00,139.59+68.19j,139.59+68.19j,139.59+68.19j
2017-11-04 10:00:00,145.03+69.67j,145.03+69.67j,145.03+69.67j
2017-11-04 10:10:00,148.9+70.19j,148.9+70.19j,148.9+70.19j
2017-11-04 10:20:00,152.82+70.72j,152.82+70.72j,152.82+70.72j
