#timPSTamp,	constant_power_A,constant_power_B,constant_power_C
2017-11-03 00:00:00,2563.98+1084.83j,2563.98+1084.83j,2563.98+1084.83j
2017-11-03 00:10:00,2507.38+1072.26j,2507.38+1072.26j,2507.38+1072.26j
2017-11-03 00:20:00,2450.78+1059.67j,2450.78+1059.67j,2450.78+1059.67j
2017-11-03 00:30:00,2395.12+1047.1j,2395.12+1047.1j,2395.12+1047.1j
2017-11-03 00:40:00,2338.52+1034.53j,2338.52+1034.53j,2338.52+1034.53j
2017-11-03 00:50:00,2281.92+1021.94j,2281.92+1021.94j,2281.92+1021.94j
2017-11-03 01:00:00,2226.27+1009.37j,2226.27+1009.37j,2226.27+1009.37j
2017-11-03 01:10:00,2196.08+1007.79j,2196.08+1007.79j,2196.08+1007.79j
2017-11-03 01:20:00,2165.89+1006.23j,2165.89+1006.23j,2165.89+1006.23j
2017-11-03 01:30:00,2136.65+1004.65j,2136.65+1004.65j,2136.65+1004.65j
2017-11-03 01:40:00,2106.46+1003.07j,2106.46+1003.07j,2106.46+1003.07j
2017-11-03 01:50:00,2076.28+1001.51j,2076.28+1001.51j,2076.28+1001.51j
2017-11-03 02:00:00,2047.03+999.93j,2047.03+999.93j,2047.03+999.93j
2017-11-03 02:10:00,2035.71+1004.65j,2035.71+1004.65j,2035.71+1004.65j
2017-11-03 02:20:00,2024.39+1009.37j,2024.39+1009.37j,2024.39+1009.37j
2017-11-03 02:30:00,2014.02+1014.08j,2014.02+1014.08j,2014.02+1014.08j
2017-11-03 02:40:00,2002.7+1018.8j,2002.7+1018.8j,2002.7+1018.8j
2017-11-03 02:50:00,1991.38+1023.52j,1991.38+1023.52j,1991.38+1023.52j
2017-11-03 03:00:00,1981+1028.23j,1981+1028.23j,1981+1028.23j
2017-11-03 03:10:00,1989.49+1031.37j,1989.49+1031.37j,1989.49+1031.37j
2017-11-03 03:20:00,1999.87+1034.53j,1999.87+1034.53j,1999.87+1034.53j
2017-11-03 03:30:00,2009.3+1037.67j,2009.3+1037.67j,2009.3+1037.67j
2017-11-03 03:40:00,2017.79+1040.81j,2017.79+1040.81j,2017.79+1040.81j
2017-11-03 03:50:00,2028.17+1043.96j,2028.17+1043.96j,2028.17+1043.96j
2017-11-03 04:00:00,2037.6+1047.1j,2037.6+1047.1j,2037.6+1047.1j
2017-11-03 04:10:00,2033.83+1043.96j,2033.83+1043.96j,2033.83+1043.96j
2017-11-03 04:20:00,2031+1040.81j,2031+1040.81j,2031+1040.81j
2017-11-03 04:30:00,2028.17+1037.67j,2028.17+1037.67j,2028.17+1037.67j
2017-11-03 04:40:00,2024.39+1034.53j,2024.39+1034.53j,2024.39+1034.53j
2017-11-03 04:50:00,2021.56+1031.37j,2021.56+1031.37j,2021.56+1031.37j
2017-11-03 05:00:00,2018.73+1028.23j,2018.73+1028.23j,2018.73+1028.23j
2017-11-03 05:10:00,2037.6+1021.94j,2037.6+1021.94j,2037.6+1021.94j
2017-11-03 05:20:00,2056.47+1015.66j,2056.47+1015.66j,2056.47+1015.66j
2017-11-03 05:30:00,2075.33+1009.37j,2075.33+1009.37j,2075.33+1009.37j
2017-11-03 05:40:00,2094.2+1003.07j,2094.2+1003.07j,2094.2+1003.07j
2017-11-03 05:50:00,2113.07+996.79j,2113.07+996.79j,2113.07+996.79j
2017-11-03 06:00:00,2131.93+990.5j,2131.93+990.5j,2131.93+990.5j
2017-11-03 06:10:00,2125.33+985.78j,2125.33+985.78j,2125.33+985.78j
2017-11-03 06:20:00,2118.73+981.07j,2118.73+981.07j,2118.73+981.07j
2017-11-03 06:30:00,2113.07+976.35j,2113.07+976.35j,2113.07+976.35j
2017-11-03 06:40:00,2106.46+971.63j,2106.46+971.63j,2106.46+971.63j
2017-11-03 06:50:00,2099.86+966.92j,2099.86+966.92j,2099.86+966.92j
2017-11-03 07:00:00,2094.2+962.2j,2094.2+962.2j,2094.2+962.2j
2017-11-03 07:10:00,2021.56+962.2j,2021.56+962.2j,2021.56+962.2j
2017-11-03 07:20:00,1948.93+962.2j,1948.93+962.2j,1948.93+962.2j
2017-11-03 07:30:00,1877.23+962.2j,1877.23+962.2j,1877.23+962.2j
2017-11-03 07:40:00,1804.6+962.2j,1804.6+962.2j,1804.6+962.2j
2017-11-03 07:50:00,1731.96+962.2j,1731.96+962.2j,1731.96+962.2j
2017-11-03 08:00:00,1660.27+962.2j,1660.27+962.2j,1660.27+962.2j
2017-11-03 08:10:00,1703.66+943.33j,1703.66+943.33j,1703.66+943.33j
2017-11-03 08:20:00,1748+924.47j,1748+924.47j,1748+924.47j
2017-11-03 08:30:00,1792.33+905.6j,1792.33+905.6j,1792.33+905.6j
2017-11-03 08:40:00,1835.73+886.73j,1835.73+886.73j,1835.73+886.73j
2017-11-03 08:50:00,1880.06+867.87j,1880.06+867.87j,1880.06+867.87j
2017-11-03 09:00:00,1924.4+849j,1924.4+849j,1924.4+849j
2017-11-03 09:10:00,1878.18+828.57j,1878.18+828.57j,1878.18+828.57j
2017-11-03 09:20:00,1832.9+808.12j,1832.9+808.12j,1832.9+808.12j
2017-11-03 09:30:00,1787.62+787.68j,1787.62+787.68j,1787.62+787.68j
2017-11-03 09:40:00,1741.39+767.25j,1741.39+767.25j,1741.39+767.25j
2017-11-03 09:50:00,1696.11+746.8j,1696.11+746.8j,1696.11+746.8j
2017-11-03 10:00:00,1650.83+726.37j,1650.83+726.37j,1650.83+726.37j
2017-11-03 10:10:00,1664.98+721.65j,1664.98+721.65j,1664.98+721.65j
2017-11-03 10:20:00,1679.13+716.93j,1679.13+716.93j,1679.13+716.93j
2017-11-03 10:30:00,1693.28+712.22j,1693.28+712.22j,1693.28+712.22j
2017-11-03 10:40:00,1707.43+707.5j,1707.43+707.5j,1707.43+707.5j
2017-11-03 10:50:00,1721.58+702.78j,1721.58+702.78j,1721.58+702.78j
2017-11-03 11:00:00,1735.73+698.07j,1735.73+698.07j,1735.73+698.07j
2017-11-03 11:10:00,1727.24+705.93j,1727.24+705.93j,1727.24+705.93j
2017-11-03 11:20:00,1719.7+713.78j,1719.7+713.78j,1719.7+713.78j
2017-11-03 11:30:00,1712.15+721.65j,1712.15+721.65j,1712.15+721.65j
2017-11-03 11:40:00,1703.66+729.52j,1703.66+729.52j,1703.66+729.52j
2017-11-03 11:50:00,1696.11+737.37j,1696.11+737.37j,1696.11+737.37j
2017-11-03 12:00:00,1688.57+745.23j,1688.57+745.23j,1688.57+745.23j
2017-11-03 12:10:00,1698+742.09j,1698+742.09j,1698+742.09j
2017-11-03 12:20:00,1707.43+738.94j,1707.43+738.94j,1707.43+738.94j
2017-11-03 12:30:00,1716.87+735.8j,1716.87+735.8j,1716.87+735.8j
2017-11-03 12:40:00,1726.3+732.66j,1726.3+732.66j,1726.3+732.66j
2017-11-03 12:50:00,1735.73+729.51j,1735.73+729.51j,1735.73+729.51j
2017-11-03 13:00:00,1745.17+726.37j,1745.17+726.37j,1745.17+726.37j
2017-11-03 13:10:00,1785.73+731.08j,1785.73+731.08j,1785.73+731.08j
2017-11-03 13:20:00,1826.29+735.8j,1826.29+735.8j,1826.29+735.8j
2017-11-03 13:30:00,1867.8+740.52j,1867.8+740.52j,1867.8+740.52j
2017-11-03 13:40:00,1908.36+745.23j,1908.36+745.23j,1908.36+745.23j
2017-11-03 13:50:00,1948.93+749.95j,1948.93+749.95j,1948.93+749.95j
2017-11-03 14:00:00,1990.43+754.67j,1990.43+754.67j,1990.43+754.67j
2017-11-03 14:10:00,1988.55+748.37j,1988.55+748.37j,1988.55+748.37j
2017-11-03 14:20:00,1986.66+742.09j,1986.66+742.09j,1986.66+742.09j
2017-11-03 14:30:00,1985.72+735.8j,1985.72+735.8j,1985.72+735.8j
2017-11-03 14:40:00,1983.83+729.51j,1983.83+729.51j,1983.83+729.51j
2017-11-03 14:50:00,1981.94+723.23j,1981.94+723.23j,1981.94+723.23j
2017-11-03 15:00:00,1981+716.93j,1981+716.93j,1981+716.93j
2017-11-03 15:10:00,1983.83+727.94j,1983.83+727.94j,1983.83+727.94j
2017-11-03 15:20:00,1986.66+738.94j,1986.66+738.94j,1986.66+738.94j
2017-11-03 15:30:00,1990.43+749.95j,1990.43+749.95j,1990.43+749.95j
2017-11-03 15:40:00,1993.26+760.96j,1993.26+760.96j,1993.26+760.96j
2017-11-03 15:50:00,1996.09+771.96j,1996.09+771.96j,1996.09+771.96j
2017-11-03 16:00:00,1999.87+782.97j,1999.87+782.97j,1999.87+782.97j
2017-11-03 16:10:00,2029.11+782.97j,2029.11+782.97j,2029.11+782.97j
2017-11-03 16:20:00,2059.3+782.97j,2059.3+782.97j,2059.3+782.97j
2017-11-03 16:30:00,2089.48+782.97j,2089.48+782.97j,2089.48+782.97j
2017-11-03 16:40:00,2118.73+782.97j,2118.73+782.97j,2118.73+782.97j
2017-11-03 16:50:00,2148.91+782.97j,2148.91+782.97j,2148.91+782.97j
2017-11-03 17:00:00,2179.1+782.97j,2179.1+782.97j,2179.1+782.97j
2017-11-03 17:10:00,2150.8+779.82j,2150.8+779.82j,2150.8+779.82j
2017-11-03 17:20:00,2122.5+776.68j,2122.5+776.68j,2122.5+776.68j
2017-11-03 17:30:00,2094.2+773.53j,2094.2+773.53j,2094.2+773.53j
2017-11-03 17:40:00,2065.9+770.38j,2065.9+770.38j,2065.9+770.38j
2017-11-03 17:50:00,2037.6+767.25j,2037.6+767.25j,2037.6+767.25j
2017-11-03 18:00:00,2009.3+764.1j,2009.3+764.1j,2009.3+764.1j
2017-11-03 18:10:00,2012.13+754.67j,2012.13+754.67j,2012.13+754.67j
2017-11-03 18:20:00,2014.96+745.23j,2014.96+745.23j,2014.96+745.23j
2017-11-03 18:30:00,2018.73+735.8j,2018.73+735.8j,2018.73+735.8j
2017-11-03 18:40:00,2021.56+726.37j,2021.56+726.37j,2021.56+726.37j
2017-11-03 18:50:00,2024.39+716.93j,2024.39+716.93j,2024.39+716.93j
2017-11-03 19:00:00,2028.17+707.5j,2028.17+707.5j,2028.17+707.5j
2017-11-03 19:10:00,2059.3+724.79j,2059.3+724.79j,2059.3+724.79j
2017-11-03 19:20:00,2090.43+742.09j,2090.43+742.09j,2090.43+742.09j
2017-11-03 19:30:00,2122.5+759.38j,2122.5+759.38j,2122.5+759.38j
2017-11-03 19:40:00,2153.63+776.67j,2153.63+776.67j,2153.63+776.67j
2017-11-03 19:50:00,2184.76+793.98j,2184.76+793.98j,2184.76+793.98j
