#timPSTamp,	constant_power_A,constant_power_C
2017-11-03 07:50:00,73.44+40.8j,73.44+40.8j
2017-11-03 08:00:00,70.4+40.8j,70.4+40.8j
2017-11-03 08:10:00,72.24+40j,72.24+40j
2017-11-03 08:20:00,74.12+39.2j,74.12+39.2j
2017-11-03 08:30:00,76+38.4j,76+38.4j
2017-11-03 08:40:00,77.84+37.6j,77.84+37.6j
2017-11-03 08:50:00,79.72+36.8j,79.72+36.8j
2017-11-03 09:00:00,81.6+36j,81.6+36j
2017-11-03 09:10:00,79.64+35.13j,79.64+35.13j
2017-11-03 09:20:00,77.72+34.27j,77.72+34.27j
2017-11-03 09:30:00,75.8+33.4j,75.8+33.4j
2017-11-03 09:40:00,73.84+32.53j,73.84+32.53j
2017-11-03 09:50:00,71.92+31.67j,71.92+31.67j
2017-11-03 10:00:00,70+30.8j,70+30.8j
2017-11-03 10:10:00,70.6+30.6j,70.6+30.6j
2017-11-03 10:20:00,71.2+30.4j,71.2+30.4j
2017-11-03 10:30:00,71.8+30.2j,71.8+30.2j
2017-11-03 10:40:00,72.4+30j,72.4+30j
2017-11-03 10:50:00,73+29.8j,73+29.8j
2017-11-03 11:00:00,73.6+29.6j,73.6+29.6j
2017-11-03 11:10:00,73.24+29.93j,73.24+29.93j
2017-11-03 11:20:00,72.92+30.27j,72.92+30.27j
2017-11-03 11:30:00,72.6+30.6j,72.6+30.6j
2017-11-03 11:40:00,72.24+30.93j,72.24+30.93j
2017-11-03 11:50:00,71.92+31.27j,71.92+31.27j
2017-11-03 12:00:00,71.6+31.6j,71.6+31.6j
2017-11-03 12:10:00,72+31.47j,72+31.47j
2017-11-03 12:20:00,72.4+31.33j,72.4+31.33j
2017-11-03 12:30:00,72.8+31.2j,72.8+31.2j
2017-11-03 12:40:00,73.2+31.07j,73.2+31.07j
2017-11-03 12:50:00,73.6+30.93j,73.6+30.93j
2017-11-03 13:00:00,74+30.8j,74+30.8j
2017-11-03 13:10:00,75.72+31j,75.72+31j
2017-11-03 13:20:00,77.44+31.2j,77.44+31.2j
2017-11-03 13:30:00,79.2+31.4j,79.2+31.4j
2017-11-03 13:40:00,80.92+31.6j,80.92+31.6j
2017-11-03 13:50:00,82.64+31.8j,82.64+31.8j
2017-11-03 14:00:00,84.4+32j,84.4+32j
2017-11-03 14:10:00,84.32+31.73j,84.32+31.73j
2017-11-03 14:20:00,84.24+31.47j,84.24+31.47j
2017-11-03 14:30:00,84.2+31.2j,84.2+31.2j
2017-11-03 14:40:00,84.12+30.93j,84.12+30.93j
2017-11-03 14:50:00,84.04+30.67j,84.04+30.67j
2017-11-03 15:00:00,84+30.4j,84+30.4j
2017-11-03 15:10:00,84.12+30.87j,84.12+30.87j
2017-11-03 15:20:00,84.24+31.33j,84.24+31.33j
2017-11-03 15:30:00,84.4+31.8j,84.4+31.8j
2017-11-03 15:40:00,84.52+32.27j,84.52+32.27j
2017-11-03 15:50:00,84.64+32.73j,84.64+32.73j
2017-11-03 16:00:00,84.8+33.2j,84.8+33.2j
2017-11-03 16:10:00,86.04+33.2j,86.04+33.2j
2017-11-03 16:20:00,87.32+33.2j,87.32+33.2j
2017-11-03 16:30:00,88.6+33.2j,88.6+33.2j
2017-11-03 16:40:00,89.84+33.2j,89.84+33.2j
2017-11-03 16:50:00,91.12+33.2j,91.12+33.2j
2017-11-03 17:00:00,92.4+33.2j,92.4+33.2j
2017-11-03 17:10:00,91.2+33.07j,91.2+33.07j
2017-11-03 17:20:00,90+32.93j,90+32.93j
2017-11-03 17:30:00,88.8+32.8j,88.8+32.8j
2017-11-03 17:40:00,87.6+32.67j,87.6+32.67j
2017-11-03 17:50:00,86.4+32.53j,86.4+32.53j
2017-11-03 18:00:00,85.2+32.4j,85.2+32.4j
2017-11-03 18:10:00,85.32+32j,85.32+32j
2017-11-03 18:20:00,85.44+31.6j,85.44+31.6j
2017-11-03 18:30:00,85.6+31.2j,85.6+31.2j
2017-11-03 18:40:00,85.72+30.8j,85.72+30.8j
2017-11-03 18:50:00,85.84+30.4j,85.84+30.4j
2017-11-03 19:00:00,86+30j,86+30j
2017-11-03 19:10:00,87.32+30.73j,87.32+30.73j
2017-11-03 19:20:00,88.64+31.47j,88.64+31.47j
2017-11-03 19:30:00,90+32.2j,90+32.2j
2017-11-03 19:40:00,91.32+32.93j,91.32+32.93j
2017-11-03 19:50:00,92.64+33.67j,92.64+33.67j
2017-11-03 20:00:00,94+34.4j,94+34.4j
2017-11-03 20:10:00,100+35.6j,100+35.6j
2017-11-03 20:20:00,105.96+36.8j,105.96+36.8j
2017-11-03 20:30:00,112+38j,112+38j
2017-11-03 20:40:00,118+39.2j,118+39.2j
2017-11-03 20:50:00,123.96+40.4j,123.96+40.4j
2017-11-03 21:00:00,130+41.6j,130+41.6j
2017-11-03 21:10:00,126.12+40.87j,126.12+40.87j
2017-11-03 21:20:00,122.24+40.13j,122.24+40.13j
2017-11-03 21:30:00,118.4+39.4j,118.4+39.4j
2017-11-03 21:40:00,114.52+38.67j,114.52+38.67j
2017-11-03 21:50:00,110.64+37.93j,110.64+37.93j
2017-11-03 22:00:00,106.8+37.2j,106.8+37.2j
2017-11-03 22:10:00,106.64+38.07j,106.64+38.07j
2017-11-03 22:20:00,106.52+38.93j,106.52+38.93j
2017-11-03 22:30:00,106.4+39.8j,106.4+39.8j
2017-11-03 22:40:00,106.24+40.67j,106.24+40.67j
2017-11-03 22:50:00,106.12+41.53j,106.12+41.53j
2017-11-03 23:00:00,106+42.4j,106+42.4j
2017-11-03 23:10:00,106.44+43.27j,106.44+43.27j
2017-11-03 23:20:00,106.92+44.13j,106.92+44.13j
2017-11-03 23:30:00,107.4+45j,107.4+45j
2017-11-03 23:40:00,107.84+45.87j,107.84+45.87j
2017-11-03 23:50:00,108.32+46.73j,108.32+46.73j
2017-11-04 00:00:00,108.8+47.6j,108.8+47.6j
2017-11-04 00:10:00,106.72+46.93j,106.72+46.93j
2017-11-04 00:20:00,104.64+46.27j,104.64+46.27j
2017-11-04 00:30:00,102.6+45.6j,102.6+45.6j
2017-11-04 00:40:00,100.52+44.93j,100.52+44.93j
2017-11-04 00:50:00,98.44+44.27j,98.44+44.27j
2017-11-04 01:00:00,96.4+43.6j,96.4+43.6j
2017-11-04 01:10:00,95.72+43.67j,95.72+43.67j
2017-11-04 01:20:00,95.04+43.73j,95.04+43.73j
2017-11-04 01:30:00,94.4+43.8j,94.4+43.8j
2017-11-04 01:40:00,93.72+43.87j,93.72+43.87j
2017-11-04 01:50:00,93.04+43.93j,93.04+43.93j
2017-11-04 02:00:00,92.4+44j,92.4+44j
2017-11-04 02:10:00,92.12+44j,92.12+44j
2017-11-04 02:20:00,91.84+44j,91.84+44j
2017-11-04 02:30:00,91.6+44j,91.6+44j
2017-11-04 02:40:00,91.32+44j,91.32+44j
2017-11-04 02:50:00,91.04+44j,91.04+44j
2017-11-04 03:00:00,90.8+44j,90.8+44j
2017-11-04 03:10:00,90.36+44.13j,90.36+44.13j
2017-11-04 03:20:00,90+44.27j,90+44.27j
2017-11-04 03:30:00,89.6+44.4j,89.6+44.4j
2017-11-04 03:40:00,89.16+44.53j,89.16+44.53j
2017-11-04 03:50:00,88.8+44.67j,88.8+44.67j
2017-11-04 04:00:00,88.4+44.8j,88.4+44.8j
2017-11-04 04:10:00,88.44+44.6j,88.44+44.6j
2017-11-04 04:20:00,88.52+44.4j,88.52+44.4j
2017-11-04 04:30:00,88.6+44.2j,88.6+44.2j
2017-11-04 04:40:00,88.64+44j,88.64+44j
2017-11-04 04:50:00,88.72+43.8j,88.72+43.8j
2017-11-04 05:00:00,88.8+43.6j,88.8+43.6j
2017-11-04 05:10:00,88.64+43.6j,88.64+43.6j
2017-11-04 05:20:00,88.52+43.6j,88.52+43.6j
2017-11-04 05:30:00,88.4+43.6j,88.4+43.6j
2017-11-04 05:40:00,88.24+43.6j,88.24+43.6j
2017-11-04 05:50:00,88.12+43.6j,88.12+43.6j
2017-11-04 06:00:00,88+43.6j,88+43.6j
2017-11-04 06:10:00,86.44+43.07j,86.44+43.07j
2017-11-04 06:20:00,84.92+42.53j,84.92+42.53j
2017-11-04 06:30:00,83.4+42j,83.4+42j
2017-11-04 06:40:00,81.84+41.47j,81.84+41.47j
2017-11-04 06:50:00,80.32+40.93j,80.32+40.93j
2017-11-04 07:00:00,78.8+40.4j,78.8+40.4j
2017-11-04 07:10:00,76.96+39.2j,76.96+39.2j
2017-11-04 07:20:00,75.2+38j,75.2+38j
2017-11-04 07:30:00,73.4+36.8j,73.4+36.8j
2017-11-04 07:40:00,71.56+35.6j,71.56+35.6j
2017-11-04 07:50:00,69.8+34.4j,69.8+34.4j
2017-11-04 08:00:00,68+33.2j,68+33.2j
2017-11-04 08:10:00,68.52+34.07j,68.52+34.07j
2017-11-04 08:20:00,69.04+34.93j,69.04+34.93j
2017-11-04 08:30:00,69.6+35.8j,69.6+35.8j
2017-11-04 08:40:00,70.12+36.67j,70.12+36.67j
2017-11-04 08:50:00,70.64+37.53j,70.64+37.53j
2017-11-04 09:00:00,71.2+38.4j,71.2+38.4j
2017-11-04 09:10:00,74.6+39.33j,74.6+39.33j
2017-11-04 09:20:00,77.96+40.27j,77.96+40.27j
2017-11-04 09:30:00,81.4+41.2j,81.4+41.2j
2017-11-04 09:40:00,84.8+42.13j,84.8+42.13j
2017-11-04 09:50:00,88.16+43.07j,88.16+43.07j
2017-11-04 10:00:00,91.6+44j,91.6+44j
2017-11-04 10:10:00,94.04+44.33j,94.04+44.33j
2017-11-04 10:20:00,96.52+44.67j,96.52+44.67j
2017-11-04 10:30:00,99+45j,99+45j
2017-11-04 10:40:00,101.44+45.33j,101.44+45.33j
2017-11-04 10:50:00,103.92+45.67j,103.92+45.67j
2017-11-04 11:00:00,106.4+46j,106.4+46j
2017-11-04 11:10:00,102.24+44.47j,102.24+44.47j
2017-11-04 11:20:00,98.12+42.93j,98.12+42.93j
2017-11-04 11:30:00,94+41.4j,94+41.4j
2017-11-04 11:40:00,89.84+39.87j,89.84+39.87j
2017-11-04 11:50:00,85.72+38.33j,85.72+38.33j
2017-11-04 12:00:00,81.6+36.8j,81.6+36.8j
2017-11-04 12:10:00,80.4+36.6j,80.4+36.6j
2017-11-04 12:20:00,79.2+36.4j,79.2+36.4j
2017-11-04 12:30:00,78+36.2j,78+36.2j
2017-11-04 12:40:00,76.8+36j,76.8+36j
2017-11-04 12:50:00,75.6+35.8j,75.6+35.8j
2017-11-04 13:00:00,74.4+35.6j,74.4+35.6j
2017-11-04 13:10:00,75.84+35.4j,75.84+35.4j
2017-11-04 13:20:00,77.32+35.2j,77.32+35.2j
2017-11-04 13:30:00,78.8+35j,78.8+35j
2017-11-04 13:40:00,80.24+34.8j,80.24+34.8j
2017-11-04 13:50:00,81.72+34.6j,81.72+34.6j
2017-11-04 14:00:00,83.2+34.4j,83.2+34.4j
2017-11-04 14:10:00,82.8+34.27j,82.8+34.27j
2017-11-04 14:20:00,82.4+34.13j,82.4+34.13j
2017-11-04 14:30:00,82+34j,82+34j
2017-11-04 14:40:00,81.6+33.87j,81.6+33.87j
2017-11-04 14:50:00,81.2+33.73j,81.2+33.73j
2017-11-04 15:00:00,80.8+33.6j,80.8+33.6j
2017-11-04 15:10:00,79.92+33.67j,79.92+33.67j
2017-11-04 15:20:00,79.04+33.73j,79.04+33.73j
2017-11-04 15:30:00,78.2+33.8j,78.2+33.8j
2017-11-04 15:40:00,77.32+33.87j,77.32+33.87j
2017-11-04 15:50:00,76.44+33.93j,76.44+33.93j
2017-11-04 16:00:00,75.6+34j,75.6+34j
2017-11-04 16:10:00,74.4+34.27j,74.4+34.27j
2017-11-04 16:20:00,73.2+34.53j,73.2+34.53j
2017-11-04 16:30:00,72+34.8j,72+34.8j
2017-11-04 16:40:00,70.8+35.07j,70.8+35.07j
2017-11-04 16:50:00,69.6+35.33j,69.6+35.33j
2017-11-04 17:00:00,68.4+35.6j,68.4+35.6j
2017-11-04 17:10:00,70.16+35.67j,70.16+35.67j
2017-11-04 17:20:00,72+35.73j,72+35.73j
2017-11-04 17:30:00,73.8+35.8j,73.8+35.8j
2017-11-04 17:40:00,75.56+35.87j,75.56+35.87j
2017-11-04 17:50:00,77.4+35.93j,77.4+35.93j
2017-11-04 18:00:00,79.2+36j,79.2+36j
2017-11-04 18:10:00,79.72+35.93j,79.72+35.93j
2017-11-04 18:20:00,80.24+35.87j,80.24+35.87j
2017-11-04 18:30:00,80.8+35.8j,80.8+35.8j
2017-11-04 18:40:00,81.32+35.73j,81.32+35.73j
2017-11-04 18:50:00,81.84+35.67j,81.84+35.67j
2017-11-04 19:00:00,82.4+35.6j,82.4+35.6j
2017-11-04 19:10:00,83+35.8j,83+35.8j
2017-11-04 19:20:00,83.56+36j,83.56+36j
2017-11-04 19:30:00,84.2+36.2j,84.2+36.2j
2017-11-04 19:40:00,84.8+36.4j,84.8+36.4j
2017-11-04 19:50:00,85.36+36.6j,85.36+36.6j
2017-11-04 20:00:00,86+36.8j,86+36.8j
2017-11-04 20:10:00,94.12+39.4j,94.12+39.4j
2017-11-04 20:20:00,102.24+42j,102.24+42j
2017-11-04 20:30:00,110.4+44.6j,110.4+44.6j
2017-11-04 20:40:00,118.52+47.2j,118.52+47.2j
2017-11-04 20:50:00,126.64+49.8j,126.64+49.8j
2017-11-04 21:00:00,134.8+52.4j,134.8+52.4j
2017-11-04 21:10:00,133.2+52j,133.2+52j
2017-11-04 21:20:00,131.56+51.6j,131.56+51.6j
2017-11-04 21:30:00,130+51.2j,130+51.2j
2017-11-04 21:40:00,128.4+50.8j,128.4+50.8j
2017-11-04 21:50:00,126.76+50.4j,126.76+50.4j
2017-11-04 22:00:00,125.2+50j,125.2+50j
2017-11-04 22:10:00,124.32+49.93j,124.32+49.93j
2017-11-04 22:20:00,123.44+49.87j,123.44+49.87j
2017-11-04 22:30:00,122.6+49.8j,122.6+49.8j
2017-11-04 22:40:00,121.72+49.73j,121.72+49.73j
2017-11-04 22:50:00,120.84+49.67j,120.84+49.67j
2017-11-04 23:00:00,120+49.6j,120+49.6j
2017-11-04 23:10:00,117.96+48.93j,117.96+48.93j
2017-11-04 23:20:00,116+48.27j,116+48.27j
2017-11-04 23:30:00,114+47.6j,114+47.6j
2017-11-04 23:40:00,111.96+46.93j,111.96+46.93j
2017-11-04 23:50:00,110+46.27j,110+46.27j
2017-11-05 00:00:00,108+45.6j,108+45.6j
2017-11-05 00:10:00,106.92+45.73j,106.92+45.73j
2017-11-05 00:20:00,105.84+45.87j,105.84+45.87j
2017-11-05 00:30:00,104.8+46j,104.8+46j
2017-11-05 00:40:00,103.72+46.13j,103.72+46.13j
2017-11-05 00:50:00,102.64+46.27j,102.64+46.27j
2017-11-05 01:00:00,101.6+46.4j,101.6+46.4j
2017-11-05 01:10:00,100.52+46.6j,100.52+46.6j
2017-11-05 01:20:00,99.44+46.8j,99.44+46.8j
2017-11-05 01:30:00,98.4+47j,98.4+47j
2017-11-05 01:40:00,97.32+47.2j,97.32+47.2j
2017-11-05 01:50:00,96.24+47.4j,96.24+47.4j
2017-11-05 02:00:00,95.2+47.6j,95.2+47.6j
2017-11-05 02:10:00,94.52+47.33j,94.52+47.33j
2017-11-05 02:20:00,93.84+47.07j,93.84+47.07j
2017-11-05 02:30:00,93.2+46.8j,93.2+46.8j
2017-11-05 02:40:00,92.52+46.53j,92.52+46.53j
2017-11-05 02:50:00,91.84+46.27j,91.84+46.27j
2017-11-05 03:00:00,91.2+46j,91.2+46j
2017-11-05 03:10:00,91.04+46.27j,91.04+46.27j
2017-11-05 03:20:00,90.92+46.53j,90.92+46.53j
2017-11-05 03:30:00,90.8+46.8j,90.8+46.8j
2017-11-05 03:40:00,90.64+47.07j,90.64+47.07j
2017-11-05 03:50:00,90.52+47.33j,90.52+47.33j
2017-11-05 04:00:00,90.4+47.6j,90.4+47.6j
2017-11-05 04:10:00,90.24+47.33j,90.24+47.33j
2017-11-05 04:20:00,90.12+47.07j,90.12+47.07j
2017-11-05 04:30:00,90+46.8j,90+46.8j
2017-11-05 04:40:00,89.84+46.53j,89.84+46.53j
2017-11-05 04:50:00,89.72+46.27j,89.72+46.27j
2017-11-05 05:00:00,89.6+46j,89.6+46j
2017-11-05 05:10:00,89.44+45.87j,89.44+45.87j
2017-11-05 05:20:00,89.32+45.73j,89.32+45.73j
2017-11-05 05:30:00,89.2+45.6j,89.2+45.6j
2017-11-05 05:40:00,89.04+45.47j,89.04+45.47j
2017-11-05 05:50:00,88.92+45.33j,88.92+45.33j
2017-11-05 06:00:00,88.8+45.2j,88.8+45.2j
2017-11-05 06:10:00,87.52+44.6j,87.52+44.6j
2017-11-05 06:20:00,86.24+44j,86.24+44j
2017-11-05 06:30:00,85+43.4j,85+43.4j
2017-11-05 06:40:00,83.72+42.8j,83.72+42.8j
2017-11-05 06:50:00,82.44+42.2j,82.44+42.2j
2017-11-05 07:00:00,81.2+41.6j,81.2+41.6j
2017-11-05 07:10:00,76.16+40.4j,76.16+40.4j
2017-11-05 07:20:00,71.2+39.2j,71.2+39.2j
2017-11-05 07:30:00,66.2+38j,66.2+38j
2017-11-05 07:40:00,61.16+36.8j,61.16+36.8j
2017-11-05 07:50:00,56.2+35.6j,56.2+35.6j
2017-11-05 08:00:00,51.2+34.4j,51.2+34.4j
2017-11-05 08:10:00,51.72+34.53j,51.72+34.53j
2017-11-05 08:20:00,52.24+34.67j,52.24+34.67j
2017-11-05 08:30:00,52.8+34.8j,52.8+34.8j
2017-11-05 08:40:00,53.32+34.93j,53.32+34.93j
2017-11-05 08:50:00,53.84+35.07j,53.84+35.07j
2017-11-05 09:00:00,54.4+35.2j,54.4+35.2j
2017-11-05 09:10:00,55.32+35.13j,55.32+35.13j
2017-11-05 09:20:00,56.24+35.07j,56.24+35.07j
2017-11-05 09:30:00,57.2+35j,57.2+35j
2017-11-05 09:40:00,58.12+34.93j,58.12+34.93j
2017-11-05 09:50:00,59.04+34.87j,59.04+34.87j
2017-11-05 10:00:00,60+34.8j,60+34.8j
2017-11-05 10:10:00,60.64+34.93j,60.64+34.93j
2017-11-05 10:20:00,61.32+35.07j,61.32+35.07j
2017-11-05 10:30:00,62+35.2j,62+35.2j
2017-11-05 10:40:00,62.64+35.33j,62.64+35.33j
2017-11-05 10:50:00,63.32+35.47j,63.32+35.47j
2017-11-05 11:00:00,64+35.6j,64+35.6j
2017-11-05 11:10:00,63.84+35.6j,63.84+35.6j
2017-11-05 11:20:00,63.72+35.6j,63.72+35.6j
2017-11-05 11:30:00,63.6+35.6j,63.6+35.6j
2017-11-05 11:40:00,63.44+35.6j,63.44+35.6j
2017-11-05 11:50:00,63.32+35.6j,63.32+35.6j
2017-11-05 12:00:00,63.2+35.6j,63.2+35.6j
2017-11-05 12:10:00,62.92+35.87j,62.92+35.87j
2017-11-05 12:20:00,62.64+36.13j,62.64+36.13j
2017-11-05 12:30:00,62.4+36.4j,62.4+36.4j
2017-11-05 12:40:00,62.12+36.67j,62.12+36.67j
2017-11-05 12:50:00,61.84+36.93j,61.84+36.93j
2017-11-05 13:00:00,61.6+37.2j,61.6+37.2j
2017-11-05 13:10:00,61.56+37.47j,61.56+37.47j
2017-11-05 13:20:00,61.6+37.73j,61.6+37.73j
2017-11-05 13:30:00,61.6+38j,61.6+38j
2017-11-05 13:40:00,61.56+38.27j,61.56+38.27j
2017-11-05 13:50:00,61.6+38.53j,61.6+38.53j
2017-11-05 14:00:00,61.6+38.8j,61.6+38.8j
2017-11-05 14:10:00,62.24+38.8j,62.24+38.8j
2017-11-05 14:20:00,62.92+38.8j,62.92+38.8j
2017-11-05 14:30:00,63.6+38.8j,63.6+38.8j
2017-11-05 14:40:00,64.24+38.8j,64.24+38.8j
2017-11-05 14:50:00,64.92+38.8j,64.92+38.8j
2017-11-05 15:00:00,65.6+38.8j,65.6+38.8j
2017-11-05 15:10:00,65.2+38.87j,65.2+38.87j
2017-11-05 15:20:00,64.8+38.93j,64.8+38.93j
2017-11-05 15:30:00,64.4+39j,64.4+39j
2017-11-05 15:40:00,64+39.07j,64+39.07j
2017-11-05 15:50:00,63.6+39.13j,63.6+39.13j
2017-11-05 16:00:00,63.2+39.2j,63.2+39.2j
2017-11-05 16:10:00,63.32+39.27j,63.32+39.27j
2017-11-05 16:20:00,63.44+39.33j,63.44+39.33j
2017-11-05 16:30:00,63.6+39.4j,63.6+39.4j
2017-11-05 16:40:00,63.72+39.47j,63.72+39.47j
2017-11-05 16:50:00,63.84+39.53j,63.84+39.53j
2017-11-05 17:00:00,64+39.6j,64+39.6j
2017-11-05 17:10:00,64.44+39.53j,64.44+39.53j
2017-11-05 17:20:00,64.92+39.47j,64.92+39.47j
2017-11-05 17:30:00,65.4+39.4j,65.4+39.4j
2017-11-05 17:40:00,65.84+39.33j,65.84+39.33j
2017-11-05 17:50:00,66.32+39.27j,66.32+39.27j
2017-11-05 18:00:00,66.8+39.2j,66.8+39.2j
2017-11-05 18:10:00,68.12+39j,68.12+39j
2017-11-05 18:20:00,69.44+38.8j,69.44+38.8j
2017-11-05 18:30:00,70.8+38.6j,70.8+38.6j
2017-11-05 18:40:00,72.12+38.4j,72.12+38.4j
2017-11-05 18:50:00,73.44+38.2j,73.44+38.2j
2017-11-05 19:00:00,74.8+38j,74.8+38j
2017-11-05 19:10:00,76.64+38.4j,76.64+38.4j
2017-11-05 19:20:00,78.52+38.8j,78.52+38.8j
2017-11-05 19:30:00,80.4+39.2j,80.4+39.2j
2017-11-05 19:40:00,82.24+39.6j,82.24+39.6j
2017-11-05 19:50:00,84.12+40j,84.12+40j
2017-11-05 20:00:00,86+40.4j,86+40.4j
2017-11-05 20:10:00,94.52+42.87j,94.52+42.87j
2017-11-05 20:20:00,103.04+45.33j,103.04+45.33j
2017-11-05 20:30:00,111.6+47.8j,111.6+47.8j
2017-11-05 20:40:00,120.12+50.27j,120.12+50.27j
2017-11-05 20:50:00,128.64+52.73j,128.64+52.73j
2017-11-05 21:00:00,137.2+55.2j,137.2+55.2j
2017-11-05 21:10:00,137.16+54.67j,137.16+54.67j
2017-11-05 21:20:00,137.2+54.13j,137.2+54.13j
2017-11-05 21:30:00,137.2+53.6j,137.2+53.6j
2017-11-05 21:40:00,137.16+53.07j,137.16+53.07j
2017-11-05 21:50:00,137.2+52.53j,137.2+52.53j
2017-11-05 22:00:00,137.2+52j,137.2+52j
2017-11-05 22:10:00,135.32+52.07j,135.32+52.07j
2017-11-05 22:20:00,133.44+52.13j,133.44+52.13j
2017-11-05 22:30:00,131.6+52.2j,131.6+52.2j
2017-11-05 22:40:00,129.72+52.27j,129.72+52.27j
2017-11-05 22:50:00,127.84+52.33j,127.84+52.33j
2017-11-05 23:00:00,126+52.4j,126+52.4j
2017-11-05 23:10:00,123.12+52.33j,123.12+52.33j
2017-11-05 23:20:00,120.24+52.27j,120.24+52.27j
2017-11-05 23:30:00,117.4+52.2j,117.4+52.2j
2017-11-05 23:40:00,114.52+52.13j,114.52+52.13j
2017-11-05 23:50:00,111.64+52.07j,111.64+52.07j
2017-11-06 00:00:00,108.8+52j,108.8+52j
2017-11-06 00:10:00,106.72+51.33j,106.72+51.33j
2017-11-06 00:20:00,104.64+50.67j,104.64+50.67j
2017-11-06 00:30:00,102.6+50j,102.6+50j
2017-11-06 00:40:00,100.52+49.33j,100.52+49.33j
2017-11-06 00:50:00,98.44+48.67j,98.44+48.67j
2017-11-06 01:00:00,96.4+48j,96.4+48j
2017-11-06 01:10:00,95.44+48.2j,95.44+48.2j
2017-11-06 01:20:00,94.52+48.4j,94.52+48.4j
2017-11-06 01:30:00,93.6+48.6j,93.6+48.6j
2017-11-06 01:40:00,92.64+48.8j,92.64+48.8j
2017-11-06 01:50:00,91.72+49j,91.72+49j
2017-11-06 02:00:00,90.8+49.2j,90.8+49.2j
2017-11-06 02:10:00,90.6+49j,90.6+49j
2017-11-06 02:20:00,90.4+48.8j,90.4+48.8j
2017-11-06 02:30:00,90.2+48.6j,90.2+48.6j
2017-11-06 02:40:00,90+48.4j,90+48.4j
2017-11-06 02:50:00,89.8+48.2j,89.8+48.2j
2017-11-06 03:00:00,89.6+48j,89.6+48j
2017-11-06 03:10:00,89.04+47.47j,89.04+47.47j
2017-11-06 03:20:00,88.52+46.93j,88.52+46.93j
2017-11-06 03:30:00,88+46.4j,88+46.4j
2017-11-06 03:40:00,87.44+45.87j,87.44+45.87j
2017-11-06 03:50:00,86.92+45.33j,86.92+45.33j
2017-11-06 04:00:00,86.4+44.8j,86.4+44.8j
2017-11-06 04:10:00,86.32+44.87j,86.32+44.87j
2017-11-06 04:20:00,86.24+44.93j,86.24+44.93j
2017-11-06 04:30:00,86.2+45j,86.2+45j
2017-11-06 04:40:00,86.12+45.07j,86.12+45.07j
2017-11-06 04:50:00,86.04+45.13j,86.04+45.13j
2017-11-06 05:00:00,86+45.2j,86+45.2j
