#timPSTamp,	constant_power_A,constant_power_B,constant_power_C
2017-11-03 00:00:00,362.4+153.33j,362.4+153.33j,362.4+153.33j
2017-11-03 00:10:00,354.4+151.56j,354.4+151.56j,354.4+151.56j
2017-11-03 00:20:00,346.4+149.78j,346.4+149.78j,346.4+149.78j
2017-11-03 00:30:00,338.53+148j,338.53+148j,338.53+148j
2017-11-03 00:40:00,330.53+146.22j,330.53+146.22j,330.53+146.22j
2017-11-03 00:50:00,322.53+144.44j,322.53+144.44j,322.53+144.44j
2017-11-03 01:00:00,314.67+142.67j,314.67+142.67j,314.67+142.67j
2017-11-03 01:10:00,310.4+142.44j,310.4+142.44j,310.4+142.44j
2017-11-03 01:20:00,306.13+142.22j,306.13+142.22j,306.13+142.22j
2017-11-03 01:30:00,302+142j,302+142j,302+142j
2017-11-03 01:40:00,297.73+141.78j,297.73+141.78j,297.73+141.78j
2017-11-03 01:50:00,293.47+141.56j,293.47+141.56j,293.47+141.56j
2017-11-03 02:00:00,289.33+141.33j,289.33+141.33j,289.33+141.33j
2017-11-03 02:10:00,287.73+142j,287.73+142j,287.73+142j
2017-11-03 02:20:00,286.13+142.67j,286.13+142.67j,286.13+142.67j
2017-11-03 02:30:00,284.67+143.33j,284.67+143.33j,284.67+143.33j
2017-11-03 02:40:00,283.07+144j,283.07+144j,283.07+144j
2017-11-03 02:50:00,281.47+144.67j,281.47+144.67j,281.47+144.67j
2017-11-03 03:00:00,280+145.33j,280+145.33j,280+145.33j
2017-11-03 03:10:00,281.2+145.78j,281.2+145.78j,281.2+145.78j
2017-11-03 03:20:00,282.67+146.22j,282.67+146.22j,282.67+146.22j
2017-11-03 03:30:00,284+146.67j,284+146.67j,284+146.67j
2017-11-03 03:40:00,285.2+147.11j,285.2+147.11j,285.2+147.11j
2017-11-03 03:50:00,286.67+147.56j,286.67+147.56j,286.67+147.56j
2017-11-03 04:00:00,288+148j,288+148j,288+148j
2017-11-03 04:10:00,287.47+147.56j,287.47+147.56j,287.47+147.56j
2017-11-03 04:20:00,287.07+147.11j,287.07+147.11j,287.07+147.11j
2017-11-03 04:30:00,286.67+146.67j,286.67+146.67j,286.67+146.67j
2017-11-03 04:40:00,286.13+146.22j,286.13+146.22j,286.13+146.22j
2017-11-03 04:50:00,285.73+145.78j,285.73+145.78j,285.73+145.78j
2017-11-03 05:00:00,285.33+145.33j,285.33+145.33j,285.33+145.33j
2017-11-03 05:10:00,288+144.44j,288+144.44j,288+144.44j
2017-11-03 05:20:00,290.67+143.56j,290.67+143.56j,290.67+143.56j
2017-11-03 05:30:00,293.33+142.67j,293.33+142.67j,293.33+142.67j
2017-11-03 05:40:00,296+141.78j,296+141.78j,296+141.78j
2017-11-03 05:50:00,298.67+140.89j,298.67+140.89j,298.67+140.89j
2017-11-03 06:00:00,301.33+140j,301.33+140j,301.33+140j
2017-11-03 06:10:00,300.4+139.33j,300.4+139.33j,300.4+139.33j
2017-11-03 06:20:00,299.47+138.67j,299.47+138.67j,299.47+138.67j
2017-11-03 06:30:00,298.67+138j,298.67+138j,298.67+138j
2017-11-03 06:40:00,297.73+137.33j,297.73+137.33j,297.73+137.33j
2017-11-03 06:50:00,296.8+136.67j,296.8+136.67j,296.8+136.67j
2017-11-03 07:00:00,296+136j,296+136j,296+136j
2017-11-03 07:10:00,285.73+136j,285.73+136j,285.73+136j
2017-11-03 07:20:00,275.47+136j,275.47+136j,275.47+136j
2017-11-03 07:30:00,265.33+136j,265.33+136j,265.33+136j
2017-11-03 07:40:00,255.07+136j,255.07+136j,255.07+136j
2017-11-03 07:50:00,244.8+136j,244.8+136j,244.8+136j
2017-11-03 08:00:00,234.67+136j,234.67+136j,234.67+136j
2017-11-03 08:10:00,240.8+133.33j,240.8+133.33j,240.8+133.33j
2017-11-03 08:20:00,247.07+130.67j,247.07+130.67j,247.07+130.67j
2017-11-03 08:30:00,253.33+128j,253.33+128j,253.33+128j
2017-11-03 08:40:00,259.47+125.33j,259.47+125.33j,259.47+125.33j
2017-11-03 08:50:00,265.73+122.67j,265.73+122.67j,265.73+122.67j
2017-11-03 09:00:00,272+120j,272+120j,272+120j
2017-11-03 09:10:00,265.47+117.11j,265.47+117.11j,265.47+117.11j
2017-11-03 09:20:00,259.07+114.22j,259.07+114.22j,259.07+114.22j
2017-11-03 09:30:00,252.67+111.33j,252.67+111.33j,252.67+111.33j
2017-11-03 09:40:00,246.13+108.45j,246.13+108.45j,246.13+108.45j
2017-11-03 09:50:00,239.73+105.55j,239.73+105.55j,239.73+105.55j
2017-11-03 10:00:00,233.33+102.67j,233.33+102.67j,233.33+102.67j
2017-11-03 10:10:00,235.33+102j,235.33+102j,235.33+102j
2017-11-03 10:20:00,237.33+101.33j,237.33+101.33j,237.33+101.33j
2017-11-03 10:30:00,239.33+100.67j,239.33+100.67j,239.33+100.67j
2017-11-03 10:40:00,241.33+100j,241.33+100j,241.33+100j
2017-11-03 10:50:00,243.33+99.33j,243.33+99.33j,243.33+99.33j
2017-11-03 11:00:00,245.33+98.67j,245.33+98.67j,245.33+98.67j
2017-11-03 11:10:00,244.13+99.78j,244.13+99.78j,244.13+99.78j
2017-11-03 11:20:00,243.07+100.89j,243.07+100.89j,243.07+100.89j
2017-11-03 11:30:00,242+102j,242+102j,242+102j
2017-11-03 11:40:00,240.8+103.11j,240.8+103.11j,240.8+103.11j
2017-11-03 11:50:00,239.73+104.22j,239.73+104.22j,239.73+104.22j
2017-11-03 12:00:00,238.67+105.33j,238.67+105.33j,238.67+105.33j
2017-11-03 12:10:00,240+104.89j,240+104.89j,240+104.89j
2017-11-03 12:20:00,241.33+104.44j,241.33+104.44j,241.33+104.44j
2017-11-03 12:30:00,242.67+104j,242.67+104j,242.67+104j
2017-11-03 12:40:00,244+103.56j,244+103.56j,244+103.56j
2017-11-03 12:50:00,245.33+103.11j,245.33+103.11j,245.33+103.11j
2017-11-03 13:00:00,246.67+102.67j,246.67+102.67j,246.67+102.67j
2017-11-03 13:10:00,252.4+103.33j,252.4+103.33j,252.4+103.33j
2017-11-03 13:20:00,258.13+104j,258.13+104j,258.13+104j
2017-11-03 13:30:00,264+104.67j,264+104.67j,264+104.67j
2017-11-03 13:40:00,269.73+105.33j,269.73+105.33j,269.73+105.33j
2017-11-03 13:50:00,275.47+106j,275.47+106j,275.47+106j
2017-11-03 14:00:00,281.33+106.67j,281.33+106.67j,281.33+106.67j
2017-11-03 14:10:00,281.07+105.78j,281.07+105.78j,281.07+105.78j
