#timPSTamp,	constant_power_A,constant_power_B,constant_power_C
2017-11-03 00:00:00,1268.4+536.67j,1268.4+536.67j,1268.4+536.67j
2017-11-03 00:10:00,1240.4+530.45j,1240.4+530.45j,1240.4+530.45j
2017-11-03 00:20:00,1212.4+524.22j,1212.4+524.22j,1212.4+524.22j
2017-11-03 00:30:00,1184.87+518j,1184.87+518j,1184.87+518j
2017-11-03 00:40:00,1156.87+511.78j,1156.87+511.78j,1156.87+511.78j
2017-11-03 00:50:00,1128.87+505.55j,1128.87+505.55j,1128.87+505.55j
2017-11-03 01:00:00,1101.33+499.33j,1101.33+499.33j,1101.33+499.33j
2017-11-03 01:10:00,1086.4+498.55j,1086.4+498.55j,1086.4+498.55j
2017-11-03 01:20:00,1071.47+497.78j,1071.47+497.78j,1071.47+497.78j
2017-11-03 01:30:00,1057+497j,1057+497j,1057+497j
2017-11-03 01:40:00,1042.07+496.22j,1042.07+496.22j,1042.07+496.22j
2017-11-03 01:50:00,1027.13+495.45j,1027.13+495.45j,1027.13+495.45j
2017-11-03 02:00:00,1012.67+494.67j,1012.67+494.67j,1012.67+494.67j
2017-11-03 02:10:00,1007.07+497j,1007.07+497j,1007.07+497j
2017-11-03 02:20:00,1001.47+499.33j,1001.47+499.33j,1001.47+499.33j
2017-11-03 02:30:00,996.33+501.67j,996.33+501.67j,996.33+501.67j
2017-11-03 02:40:00,990.73+504j,990.73+504j,990.73+504j
2017-11-03 02:50:00,985.13+506.33j,985.13+506.33j,985.13+506.33j
2017-11-03 03:00:00,980+508.67j,980+508.67j,980+508.67j
2017-11-03 03:10:00,984.2+510.22j,984.2+510.22j,984.2+510.22j
2017-11-03 03:20:00,989.33+511.78j,989.33+511.78j,989.33+511.78j
2017-11-03 03:30:00,994+513.33j,994+513.33j,994+513.33j
2017-11-03 03:40:00,998.2+514.89j,998.2+514.89j,998.2+514.89j
2017-11-03 03:50:00,1003.33+516.45j,1003.33+516.45j,1003.33+516.45j
2017-11-03 04:00:00,1008+518j,1008+518j,1008+518j
2017-11-03 04:10:00,1006.13+516.45j,1006.13+516.45j,1006.13+516.45j
2017-11-03 04:20:00,1004.73+514.89j,1004.73+514.89j,1004.73+514.89j
2017-11-03 04:30:00,1003.33+513.33j,1003.33+513.33j,1003.33+513.33j
2017-11-03 04:40:00,1001.47+511.78j,1001.47+511.78j,1001.47+511.78j
2017-11-03 04:50:00,1000.07+510.22j,1000.07+510.22j,1000.07+510.22j
2017-11-03 05:00:00,998.67+508.67j,998.67+508.67j,998.67+508.67j
2017-11-03 05:10:00,1008+505.55j,1008+505.55j,1008+505.55j
2017-11-03 05:20:00,1017.33+502.45j,1017.33+502.45j,1017.33+502.45j
2017-11-03 05:30:00,1026.67+499.33j,1026.67+499.33j,1026.67+499.33j
2017-11-03 05:40:00,1036+496.22j,1036+496.22j,1036+496.22j
2017-11-03 05:50:00,1045.33+493.11j,1045.33+493.11j,1045.33+493.11j
2017-11-03 06:00:00,1054.67+490j,1054.67+490j,1054.67+490j
2017-11-03 06:10:00,1051.4+487.67j,1051.4+487.67j,1051.4+487.67j
2017-11-03 06:20:00,1048.13+485.33j,1048.13+485.33j,1048.13+485.33j
