#timPSTamp,	constant_power_A,constant_power_B,constant_power_C
2017-11-03 00:00:00,2002.26+847.17j,2002.26+847.17j,2002.26+847.17j
2017-11-03 00:10:00,1958.06+837.35j,1958.06+837.35j,1958.06+837.35j
2017-11-03 00:20:00,1913.86+827.52j,1913.86+827.52j,1913.86+827.52j
2017-11-03 00:30:00,1870.4+817.7j,1870.4+817.7j,1870.4+817.7j
2017-11-03 00:40:00,1826.2+807.88j,1826.2+807.88j,1826.2+807.88j
2017-11-03 00:50:00,1782+798.05j,1782+798.05j,1782+798.05j
2017-11-03 01:00:00,1738.53+788.23j,1738.53+788.23j,1738.53+788.23j
2017-11-03 01:10:00,1714.96+787j,1714.96+787j,1714.96+787j
2017-11-03 01:20:00,1691.39+785.78j,1691.39+785.78j,1691.39+785.78j
2017-11-03 01:30:00,1668.55+784.55j,1668.55+784.55j,1668.55+784.55j
2017-11-03 01:40:00,1644.98+783.32j,1644.98+783.32j,1644.98+783.32j
2017-11-03 01:50:00,1621.4+782.1j,1621.4+782.1j,1621.4+782.1j
2017-11-03 02:00:00,1598.57+780.87j,1598.57+780.87j,1598.57+780.87j
2017-11-03 02:10:00,1589.73+784.55j,1589.73+784.55j,1589.73+784.55j
2017-11-03 02:20:00,1580.89+788.23j,1580.89+788.23j,1580.89+788.23j
2017-11-03 02:30:00,1572.78+791.92j,1572.78+791.92j,1572.78+791.92j
2017-11-03 02:40:00,1563.94+795.6j,1563.94+795.6j,1563.94+795.6j
2017-11-03 02:50:00,1555.1+799.28j,1555.1+799.28j,1555.1+799.28j
2017-11-03 03:00:00,1547+802.97j,1547+802.97j,1547+802.97j
2017-11-03 03:10:00,1553.63+805.42j,1553.63+805.42j,1553.63+805.42j
2017-11-03 03:20:00,1561.73+807.88j,1561.73+807.88j,1561.73+807.88j
2017-11-03 03:30:00,1569.1+810.33j,1569.1+810.33j,1569.1+810.33j
2017-11-03 03:40:00,1575.73+812.79j,1575.73+812.79j,1575.73+812.79j
2017-11-03 03:50:00,1583.83+815.25j,1583.83+815.25j,1583.83+815.25j
2017-11-03 04:00:00,1591.2+817.7j,1591.2+817.7j,1591.2+817.7j
2017-11-03 04:10:00,1588.25+815.25j,1588.25+815.25j,1588.25+815.25j
2017-11-03 04:20:00,1586.04+812.79j,1586.04+812.79j,1586.04+812.79j
2017-11-03 04:30:00,1583.83+810.33j,1583.83+810.33j,1583.83+810.33j
