#timPSTamp,	constant_power_A,constant_power_C
2017-11-03 14:30:00,336.8+124.8j,336.8+124.8j
2017-11-03 14:40:00,336.48+123.73j,336.48+123.73j
2017-11-03 14:50:00,336.16+122.67j,336.16+122.67j
2017-11-03 15:00:00,336+121.6j,336+121.6j
2017-11-03 15:10:00,336.48+123.47j,336.48+123.47j
2017-11-03 15:20:00,336.96+125.33j,336.96+125.33j
2017-11-03 15:30:00,337.6+127.2j,337.6+127.2j
2017-11-03 15:40:00,338.08+129.07j,338.08+129.07j
2017-11-03 15:50:00,338.56+130.93j,338.56+130.93j
2017-11-03 16:00:00,339.2+132.8j,339.2+132.8j
2017-11-03 16:10:00,344.16+132.8j,344.16+132.8j
2017-11-03 16:20:00,349.28+132.8j,349.28+132.8j
2017-11-03 16:30:00,354.4+132.8j,354.4+132.8j
2017-11-03 16:40:00,359.36+132.8j,359.36+132.8j
2017-11-03 16:50:00,364.48+132.8j,364.48+132.8j
2017-11-03 17:00:00,369.6+132.8j,369.6+132.8j
2017-11-03 17:10:00,364.8+132.27j,364.8+132.27j
2017-11-03 17:20:00,360+131.73j,360+131.73j
2017-11-03 17:30:00,355.2+131.2j,355.2+131.2j
2017-11-03 17:40:00,350.4+130.67j,350.4+130.67j
2017-11-03 17:50:00,345.6+130.13j,345.6+130.13j
2017-11-03 18:00:00,340.8+129.6j,340.8+129.6j
2017-11-03 18:10:00,341.28+128j,341.28+128j
2017-11-03 18:20:00,341.76+126.4j,341.76+126.4j
2017-11-03 18:30:00,342.4+124.8j,342.4+124.8j
2017-11-03 18:40:00,342.88+123.2j,342.88+123.2j
2017-11-03 18:50:00,343.36+121.6j,343.36+121.6j
2017-11-03 19:00:00,344+120j,344+120j
2017-11-03 19:10:00,349.28+122.93j,349.28+122.93j
2017-11-03 19:20:00,354.56+125.87j,354.56+125.87j
2017-11-03 19:30:00,360+128.8j,360+128.8j
2017-11-03 19:40:00,365.28+131.73j,365.28+131.73j
2017-11-03 19:50:00,370.56+134.67j,370.56+134.67j
2017-11-03 20:00:00,376+137.6j,376+137.6j
2017-11-03 20:10:00,400+142.4j,400+142.4j
2017-11-03 20:20:00,423.84+147.2j,423.84+147.2j
2017-11-03 20:30:00,448+152j,448+152j
2017-11-03 20:40:00,472+156.8j,472+156.8j
2017-11-03 20:50:00,495.84+161.6j,495.84+161.6j
2017-11-03 21:00:00,520+166.4j,520+166.4j
2017-11-03 21:10:00,504.48+163.47j,504.48+163.47j
2017-11-03 21:20:00,488.96+160.53j,488.96+160.53j
2017-11-03 21:30:00,473.6+157.6j,473.6+157.6j
2017-11-03 21:40:00,458.08+154.67j,458.08+154.67j
2017-11-03 21:50:00,442.56+151.73j,442.56+151.73j
2017-11-03 22:00:00,427.2+148.8j,427.2+148.8j
2017-11-03 22:10:00,426.56+152.27j,426.56+152.27j
2017-11-03 22:20:00,426.08+155.73j,426.08+155.73j
2017-11-03 22:30:00,425.6+159.2j,425.6+159.2j
2017-11-03 22:40:00,424.96+162.67j,424.96+162.67j
2017-11-03 22:50:00,424.48+166.13j,424.48+166.13j
2017-11-03 23:00:00,424+169.6j,424+169.6j
2017-11-03 23:10:00,425.76+173.07j,425.76+173.07j
2017-11-03 23:20:00,427.68+176.53j,427.68+176.53j
2017-11-03 23:30:00,429.6+180j,429.6+180j
2017-11-03 23:40:00,431.36+183.47j,431.36+183.47j
2017-11-03 23:50:00,433.28+186.93j,433.28+186.93j
2017-11-04 00:00:00,435.2+190.4j,435.2+190.4j
2017-11-04 00:10:00,426.88+187.73j,426.88+187.73j
2017-11-04 00:20:00,418.56+185.07j,418.56+185.07j
2017-11-04 00:30:00,410.4+182.4j,410.4+182.4j
2017-11-04 00:40:00,402.08+179.73j,402.08+179.73j
2017-11-04 00:50:00,393.76+177.07j,393.76+177.07j
2017-11-04 01:00:00,385.6+174.4j,385.6+174.4j
2017-11-04 01:10:00,382.88+174.67j,382.88+174.67j
2017-11-04 01:20:00,380.16+174.93j,380.16+174.93j
2017-11-04 01:30:00,377.6+175.2j,377.6+175.2j
2017-11-04 01:40:00,374.88+175.47j,374.88+175.47j
2017-11-04 01:50:00,372.16+175.73j,372.16+175.73j
2017-11-04 02:00:00,369.6+176j,369.6+176j
2017-11-04 02:10:00,368.48+176j,368.48+176j
2017-11-04 02:20:00,367.36+176j,367.36+176j
2017-11-04 02:30:00,366.4+176j,366.4+176j
2017-11-04 02:40:00,365.28+176j,365.28+176j
2017-11-04 02:50:00,364.16+176j,364.16+176j
2017-11-04 03:00:00,363.2+176j,363.2+176j
2017-11-04 03:10:00,361.44+176.53j,361.44+176.53j
2017-11-04 03:20:00,360+177.07j,360+177.07j
2017-11-04 03:30:00,358.4+177.6j,358.4+177.6j
2017-11-04 03:40:00,356.64+178.13j,356.64+178.13j
2017-11-04 03:50:00,355.2+178.67j,355.2+178.67j
2017-11-04 04:00:00,353.6+179.2j,353.6+179.2j
2017-11-04 04:10:00,353.76+178.4j,353.76+178.4j
2017-11-04 04:20:00,354.08+177.6j,354.08+177.6j
2017-11-04 04:30:00,354.4+176.8j,354.4+176.8j
2017-11-04 04:40:00,354.56+176j,354.56+176j
2017-11-04 04:50:00,354.88+175.2j,354.88+175.2j
2017-11-04 05:00:00,355.2+174.4j,355.2+174.4j
2017-11-04 05:10:00,354.56+174.4j,354.56+174.4j
2017-11-04 05:20:00,354.08+174.4j,354.08+174.4j
2017-11-04 05:30:00,353.6+174.4j,353.6+174.4j
2017-11-04 05:40:00,352.96+174.4j,352.96+174.4j
2017-11-04 05:50:00,352.48+174.4j,352.48+174.4j
2017-11-04 06:00:00,352+174.4j,352+174.4j
2017-11-04 06:10:00,345.76+172.27j,345.76+172.27j
2017-11-04 06:20:00,339.68+170.13j,339.68+170.13j
2017-11-04 06:30:00,333.6+168j,333.6+168j
2017-11-04 06:40:00,327.36+165.87j,327.36+165.87j
2017-11-04 06:50:00,321.28+163.73j,321.28+163.73j
2017-11-04 07:00:00,315.2+161.6j,315.2+161.6j
2017-11-04 07:10:00,307.84+156.8j,307.84+156.8j
2017-11-04 07:20:00,300.8+152j,300.8+152j
2017-11-04 07:30:00,293.6+147.2j,293.6+147.2j
2017-11-04 07:40:00,286.24+142.4j,286.24+142.4j
2017-11-04 07:50:00,279.2+137.6j,279.2+137.6j
2017-11-04 08:00:00,272+132.8j,272+132.8j
2017-11-04 08:10:00,274.08+136.27j,274.08+136.27j
2017-11-04 08:20:00,276.16+139.73j,276.16+139.73j
2017-11-04 08:30:00,278.4+143.2j,278.4+143.2j
2017-11-04 08:40:00,280.48+146.67j,280.48+146.67j
2017-11-04 08:50:00,282.56+150.13j,282.56+150.13j
2017-11-04 09:00:00,284.8+153.6j,284.8+153.6j
2017-11-04 09:10:00,298.4+157.33j,298.4+157.33j
2017-11-04 09:20:00,311.84+161.07j,311.84+161.07j
2017-11-04 09:30:00,325.6+164.8j,325.6+164.8j
2017-11-04 09:40:00,339.2+168.53j,339.2+168.53j
2017-11-04 09:50:00,352.64+172.27j,352.64+172.27j
2017-11-04 10:00:00,366.4+176j,366.4+176j
2017-11-04 10:10:00,376.16+177.33j,376.16+177.33j
2017-11-04 10:20:00,386.08+178.67j,386.08+178.67j
2017-11-04 10:30:00,396+180j,396+180j
2017-11-04 10:40:00,405.76+181.33j,405.76+181.33j
2017-11-04 10:50:00,415.68+182.67j,415.68+182.67j
2017-11-04 11:00:00,425.6+184j,425.6+184j
2017-11-04 11:10:00,408.96+177.87j,408.96+177.87j
2017-11-04 11:20:00,392.48+171.73j,392.48+171.73j
2017-11-04 11:30:00,376+165.6j,376+165.6j
2017-11-04 11:40:00,359.36+159.47j,359.36+159.47j
2017-11-04 11:50:00,342.88+153.33j,342.88+153.33j
2017-11-04 12:00:00,326.4+147.2j,326.4+147.2j
2017-11-04 12:10:00,321.6+146.4j,321.6+146.4j
2017-11-04 12:20:00,316.8+145.6j,316.8+145.6j
2017-11-04 12:30:00,312+144.8j,312+144.8j
2017-11-04 12:40:00,307.2+144j,307.2+144j
2017-11-04 12:50:00,302.4+143.2j,302.4+143.2j
2017-11-04 13:00:00,297.6+142.4j,297.6+142.4j
2017-11-04 13:10:00,303.36+141.6j,303.36+141.6j
2017-11-04 13:20:00,309.28+140.8j,309.28+140.8j
2017-11-04 13:30:00,315.2+140j,315.2+140j
2017-11-04 13:40:00,320.96+139.2j,320.96+139.2j
2017-11-04 13:50:00,326.88+138.4j,326.88+138.4j
2017-11-04 14:00:00,332.8+137.6j,332.8+137.6j
2017-11-04 14:10:00,331.2+137.07j,331.2+137.07j
2017-11-04 14:20:00,329.6+136.53j,329.6+136.53j
2017-11-04 14:30:00,328+136j,328+136j
2017-11-04 14:40:00,326.4+135.47j,326.4+135.47j
2017-11-04 14:50:00,324.8+134.93j,324.8+134.93j
2017-11-04 15:00:00,323.2+134.4j,323.2+134.4j
2017-11-04 15:10:00,319.68+134.67j,319.68+134.67j
2017-11-04 15:20:00,316.16+134.93j,316.16+134.93j
2017-11-04 15:30:00,312.8+135.2j,312.8+135.2j
2017-11-04 15:40:00,309.28+135.47j,309.28+135.47j
2017-11-04 15:50:00,305.76+135.73j,305.76+135.73j
2017-11-04 16:00:00,302.4+136j,302.4+136j
2017-11-04 16:10:00,297.6+137.07j,297.6+137.07j
2017-11-04 16:20:00,292.8+138.13j,292.8+138.13j
2017-11-04 16:30:00,288+139.2j,288+139.2j
2017-11-04 16:40:00,283.2+140.27j,283.2+140.27j
2017-11-04 16:50:00,278.4+141.33j,278.4+141.33j
2017-11-04 17:00:00,273.6+142.4j,273.6+142.4j
2017-11-04 17:10:00,280.64+142.67j,280.64+142.67j
2017-11-04 17:20:00,288+142.93j,288+142.93j
2017-11-04 17:30:00,295.2+143.2j,295.2+143.2j
2017-11-04 17:40:00,302.24+143.47j,302.24+143.47j
2017-11-04 17:50:00,309.6+143.73j,309.6+143.73j
2017-11-04 18:00:00,316.8+144j,316.8+144j
2017-11-04 18:10:00,318.88+143.73j,318.88+143.73j
2017-11-04 18:20:00,320.96+143.47j,320.96+143.47j
2017-11-04 18:30:00,323.2+143.2j,323.2+143.2j
2017-11-04 18:40:00,325.28+142.93j,325.28+142.93j
2017-11-04 18:50:00,327.36+142.67j,327.36+142.67j
2017-11-04 19:00:00,329.6+142.4j,329.6+142.4j
2017-11-04 19:10:00,332+143.2j,332+143.2j
2017-11-04 19:20:00,334.24+144j,334.24+144j
2017-11-04 19:30:00,336.8+144.8j,336.8+144.8j
2017-11-04 19:40:00,339.2+145.6j,339.2+145.6j
2017-11-04 19:50:00,341.44+146.4j,341.44+146.4j
2017-11-04 20:00:00,344+147.2j,344+147.2j
2017-11-04 20:10:00,376.48+157.6j,376.48+157.6j
2017-11-04 20:20:00,408.96+168j,408.96+168j
2017-11-04 20:30:00,441.6+178.4j,441.6+178.4j
2017-11-04 20:40:00,474.08+188.8j,474.08+188.8j
2017-11-04 20:50:00,506.56+199.2j,506.56+199.2j
2017-11-04 21:00:00,539.2+209.6j,539.2+209.6j
2017-11-04 21:10:00,532.8+208j,532.8+208j
2017-11-04 21:20:00,526.24+206.4j,526.24+206.4j
2017-11-04 21:30:00,520+204.8j,520+204.8j
2017-11-04 21:40:00,513.6+203.2j,513.6+203.2j
2017-11-04 21:50:00,507.04+201.6j,507.04+201.6j
2017-11-04 22:00:00,500.8+200j,500.8+200j
2017-11-04 22:10:00,497.28+199.73j,497.28+199.73j
2017-11-04 22:20:00,493.76+199.47j,493.76+199.47j
2017-11-04 22:30:00,490.4+199.2j,490.4+199.2j
2017-11-04 22:40:00,486.88+198.93j,486.88+198.93j
2017-11-04 22:50:00,483.36+198.67j,483.36+198.67j
2017-11-04 23:00:00,480+198.4j,480+198.4j
2017-11-04 23:10:00,471.84+195.73j,471.84+195.73j
2017-11-04 23:20:00,464+193.07j,464+193.07j
2017-11-04 23:30:00,456+190.4j,456+190.4j
2017-11-04 23:40:00,447.84+187.73j,447.84+187.73j
2017-11-04 23:50:00,440+185.07j,440+185.07j
2017-11-05 00:00:00,432+182.4j,432+182.4j
2017-11-05 00:10:00,427.68+182.93j,427.68+182.93j
2017-11-05 00:20:00,423.36+183.47j,423.36+183.47j
2017-11-05 00:30:00,419.2+184j,419.2+184j
2017-11-05 00:40:00,414.88+184.53j,414.88+184.53j
2017-11-05 00:50:00,410.56+185.07j,410.56+185.07j
2017-11-05 01:00:00,406.4+185.6j,406.4+185.6j
2017-11-05 01:10:00,402.08+186.4j,402.08+186.4j
2017-11-05 01:20:00,397.76+187.2j,397.76+187.2j
2017-11-05 01:30:00,393.6+188j,393.6+188j
2017-11-05 01:40:00,389.28+188.8j,389.28+188.8j
2017-11-05 01:50:00,384.96+189.6j,384.96+189.6j
2017-11-05 02:00:00,380.8+190.4j,380.8+190.4j
2017-11-05 02:10:00,378.08+189.33j,378.08+189.33j
2017-11-05 02:20:00,375.36+188.27j,375.36+188.27j
2017-11-05 02:30:00,372.8+187.2j,372.8+187.2j
2017-11-05 02:40:00,370.08+186.13j,370.08+186.13j
2017-11-05 02:50:00,367.36+185.07j,367.36+185.07j
2017-11-05 03:00:00,364.8+184j,364.8+184j
2017-11-05 03:10:00,364.16+185.07j,364.16+185.07j
2017-11-05 03:20:00,363.68+186.13j,363.68+186.13j
2017-11-05 03:30:00,363.2+187.2j,363.2+187.2j
2017-11-05 03:40:00,362.56+188.27j,362.56+188.27j
2017-11-05 03:50:00,362.08+189.33j,362.08+189.33j
2017-11-05 04:00:00,361.6+190.4j,361.6+190.4j
2017-11-05 04:10:00,360.96+189.33j,360.96+189.33j
2017-11-05 04:20:00,360.48+188.27j,360.48+188.27j
2017-11-05 04:30:00,360+187.2j,360+187.2j
2017-11-05 04:40:00,359.36+186.13j,359.36+186.13j
2017-11-05 04:50:00,358.88+185.07j,358.88+185.07j
2017-11-05 05:00:00,358.4+184j,358.4+184j
2017-11-05 05:10:00,357.76+183.47j,357.76+183.47j
2017-11-05 05:20:00,357.28+182.93j,357.28+182.93j
2017-11-05 05:30:00,356.8+182.4j,356.8+182.4j
2017-11-05 05:40:00,356.16+181.87j,356.16+181.87j
2017-11-05 05:50:00,355.68+181.33j,355.68+181.33j
2017-11-05 06:00:00,355.2+180.8j,355.2+180.8j
2017-11-05 06:10:00,350.08+178.4j,350.08+178.4j
2017-11-05 06:20:00,344.96+176j,344.96+176j
2017-11-05 06:30:00,340+173.6j,340+173.6j
2017-11-05 06:40:00,334.88+171.2j,334.88+171.2j
2017-11-05 06:50:00,329.76+168.8j,329.76+168.8j
2017-11-05 07:00:00,324.8+166.4j,324.8+166.4j
2017-11-05 07:10:00,304.64+161.6j,304.64+161.6j
2017-11-05 07:20:00,284.8+156.8j,284.8+156.8j
2017-11-05 07:30:00,264.8+152j,264.8+152j
2017-11-05 07:40:00,244.64+147.2j,244.64+147.2j
2017-11-05 07:50:00,224.8+142.4j,224.8+142.4j
2017-11-05 08:00:00,204.8+137.6j,204.8+137.6j
2017-11-05 08:10:00,206.88+138.13j,206.88+138.13j
2017-11-05 08:20:00,208.96+138.67j,208.96+138.67j
2017-11-05 08:30:00,211.2+139.2j,211.2+139.2j
2017-11-05 08:40:00,213.28+139.73j,213.28+139.73j
2017-11-05 08:50:00,215.36+140.27j,215.36+140.27j
2017-11-05 09:00:00,217.6+140.8j,217.6+140.8j
2017-11-05 09:10:00,221.28+140.53j,221.28+140.53j
2017-11-05 09:20:00,224.96+140.27j,224.96+140.27j
2017-11-05 09:30:00,228.8+140j,228.8+140j
2017-11-05 09:40:00,232.48+139.73j,232.48+139.73j
2017-11-05 09:50:00,236.16+139.47j,236.16+139.47j
2017-11-05 10:00:00,240+139.2j,240+139.2j
2017-11-05 10:10:00,242.56+139.73j,242.56+139.73j
2017-11-05 10:20:00,245.28+140.27j,245.28+140.27j
2017-11-05 10:30:00,248+140.8j,248+140.8j
2017-11-05 10:40:00,250.56+141.33j,250.56+141.33j
2017-11-05 10:50:00,253.28+141.87j,253.28+141.87j
2017-11-05 11:00:00,256+142.4j,256+142.4j
2017-11-05 11:10:00,255.36+142.4j,255.36+142.4j
2017-11-05 11:20:00,254.88+142.4j,254.88+142.4j
2017-11-05 11:30:00,254.4+142.4j,254.4+142.4j
2017-11-05 11:40:00,253.76+142.4j,253.76+142.4j
2017-11-05 11:50:00,253.28+142.4j,253.28+142.4j
2017-11-05 12:00:00,252.8+142.4j,252.8+142.4j
2017-11-05 12:10:00,251.68+143.47j,251.68+143.47j
2017-11-05 12:20:00,250.56+144.53j,250.56+144.53j
2017-11-05 12:30:00,249.6+145.6j,249.6+145.6j
2017-11-05 12:40:00,248.48+146.67j,248.48+146.67j
2017-11-05 12:50:00,247.36+147.73j,247.36+147.73j
2017-11-05 13:00:00,246.4+148.8j,246.4+148.8j
2017-11-05 13:10:00,246.24+149.87j,246.24+149.87j
2017-11-05 13:20:00,246.4+150.93j,246.4+150.93j
2017-11-05 13:30:00,246.4+152j,246.4+152j
2017-11-05 13:40:00,246.24+153.07j,246.24+153.07j
2017-11-05 13:50:00,246.4+154.13j,246.4+154.13j
2017-11-05 14:00:00,246.4+155.2j,246.4+155.2j
2017-11-05 14:10:00,248.96+155.2j,248.96+155.2j
2017-11-05 14:20:00,251.68+155.2j,251.68+155.2j
2017-11-05 14:30:00,254.4+155.2j,254.4+155.2j
2017-11-05 14:40:00,256.96+155.2j,256.96+155.2j
2017-11-05 14:50:00,259.68+155.2j,259.68+155.2j
2017-11-05 15:00:00,262.4+155.2j,262.4+155.2j
2017-11-05 15:10:00,260.8+155.47j,260.8+155.47j
2017-11-05 15:20:00,259.2+155.73j,259.2+155.73j
2017-11-05 15:30:00,257.6+156j,257.6+156j
2017-11-05 15:40:00,256+156.27j,256+156.27j
2017-11-05 15:50:00,254.4+156.53j,254.4+156.53j
2017-11-05 16:00:00,252.8+156.8j,252.8+156.8j
2017-11-05 16:10:00,253.28+157.07j,253.28+157.07j
2017-11-05 16:20:00,253.76+157.33j,253.76+157.33j
2017-11-05 16:30:00,254.4+157.6j,254.4+157.6j
2017-11-05 16:40:00,254.88+157.87j,254.88+157.87j
2017-11-05 16:50:00,255.36+158.13j,255.36+158.13j
2017-11-05 17:00:00,256+158.4j,256+158.4j
2017-11-05 17:10:00,257.76+158.13j,257.76+158.13j
2017-11-05 17:20:00,259.68+157.87j,259.68+157.87j
2017-11-05 17:30:00,261.6+157.6j,261.6+157.6j
2017-11-05 17:40:00,263.36+157.33j,263.36+157.33j
2017-11-05 17:50:00,265.28+157.07j,265.28+157.07j
2017-11-05 18:00:00,267.2+156.8j,267.2+156.8j
2017-11-05 18:10:00,272.48+156j,272.48+156j
2017-11-05 18:20:00,277.76+155.2j,277.76+155.2j
2017-11-05 18:30:00,283.2+154.4j,283.2+154.4j
2017-11-05 18:40:00,288.48+153.6j,288.48+153.6j
2017-11-05 18:50:00,293.76+152.8j,293.76+152.8j
2017-11-05 19:00:00,299.2+152j,299.2+152j
2017-11-05 19:10:00,306.56+153.6j,306.56+153.6j
2017-11-05 19:20:00,314.08+155.2j,314.08+155.2j
2017-11-05 19:30:00,321.6+156.8j,321.6+156.8j
2017-11-05 19:40:00,328.96+158.4j,328.96+158.4j
2017-11-05 19:50:00,336.48+160j,336.48+160j
2017-11-05 20:00:00,344+161.6j,344+161.6j
2017-11-05 20:10:00,378.08+171.47j,378.08+171.47j
2017-11-05 20:20:00,412.16+181.33j,412.16+181.33j
2017-11-05 20:30:00,446.4+191.2j,446.4+191.2j
2017-11-05 20:40:00,480.48+201.07j,480.48+201.07j
2017-11-05 20:50:00,514.56+210.93j,514.56+210.93j
2017-11-05 21:00:00,548.8+220.8j,548.8+220.8j
2017-11-05 21:10:00,548.64+218.67j,548.64+218.67j
2017-11-05 21:20:00,548.8+216.53j,548.8+216.53j
2017-11-05 21:30:00,548.8+214.4j,548.8+214.4j
2017-11-05 21:40:00,548.64+212.27j,548.64+212.27j
2017-11-05 21:50:00,548.8+210.13j,548.8+210.13j
2017-11-05 22:00:00,548.8+208j,548.8+208j
2017-11-05 22:10:00,541.28+208.27j,541.28+208.27j
2017-11-05 22:20:00,533.76+208.53j,533.76+208.53j
2017-11-05 22:30:00,526.4+208.8j,526.4+208.8j
2017-11-05 22:40:00,518.88+209.07j,518.88+209.07j
2017-11-05 22:50:00,511.36+209.33j,511.36+209.33j
2017-11-05 23:00:00,504+209.6j,504+209.6j
2017-11-05 23:10:00,492.48+209.33j,492.48+209.33j
2017-11-05 23:20:00,480.96+209.07j,480.96+209.07j
2017-11-05 23:30:00,469.6+208.8j,469.6+208.8j
2017-11-05 23:40:00,458.08+208.53j,458.08+208.53j
2017-11-05 23:50:00,446.56+208.27j,446.56+208.27j
2017-11-06 00:00:00,435.2+208j,435.2+208j
2017-11-06 00:10:00,426.88+205.33j,426.88+205.33j
2017-11-06 00:20:00,418.56+202.67j,418.56+202.67j
2017-11-06 00:30:00,410.4+200j,410.4+200j
2017-11-06 00:40:00,402.08+197.33j,402.08+197.33j
2017-11-06 00:50:00,393.76+194.67j,393.76+194.67j
2017-11-06 01:00:00,385.6+192j,385.6+192j
2017-11-06 01:10:00,381.76+192.8j,381.76+192.8j
2017-11-06 01:20:00,378.08+193.6j,378.08+193.6j
2017-11-06 01:30:00,374.4+194.4j,374.4+194.4j
2017-11-06 01:40:00,370.56+195.2j,370.56+195.2j
2017-11-06 01:50:00,366.88+196j,366.88+196j
2017-11-06 02:00:00,363.2+196.8j,363.2+196.8j
2017-11-06 02:10:00,362.4+196j,362.4+196j
2017-11-06 02:20:00,361.6+195.2j,361.6+195.2j
2017-11-06 02:30:00,360.8+194.4j,360.8+194.4j
2017-11-06 02:40:00,360+193.6j,360+193.6j
2017-11-06 02:50:00,359.2+192.8j,359.2+192.8j
2017-11-06 03:00:00,358.4+192j,358.4+192j
2017-11-06 03:10:00,356.16+189.87j,356.16+189.87j
2017-11-06 03:20:00,354.08+187.73j,354.08+187.73j
2017-11-06 03:30:00,352+185.6j,352+185.6j
2017-11-06 03:40:00,349.76+183.47j,349.76+183.47j
2017-11-06 03:50:00,347.68+181.33j,347.68+181.33j
2017-11-06 04:00:00,345.6+179.2j,345.6+179.2j
2017-11-06 04:10:00,345.28+179.47j,345.28+179.47j
2017-11-06 04:20:00,344.96+179.73j,344.96+179.73j
2017-11-06 04:30:00,344.8+180j,344.8+180j
2017-11-06 04:40:00,344.48+180.27j,344.48+180.27j
2017-11-06 04:50:00,344.16+180.53j,344.16+180.53j
2017-11-06 05:00:00,344+180.8j,344+180.8j
