#timPSTamp,	constant_power_A,constant_power_B,constant_power_C
2017-11-03 00:00:00,5028.3+2127.5j,5028.3+2127.5j,5028.3+2127.5j
2017-11-03 00:10:00,4917.3+2102.84j,4917.3+2102.84j,4917.3+2102.84j
2017-11-03 00:20:00,4806.3+2078.16j,4806.3+2078.16j,4806.3+2078.16j
2017-11-03 00:30:00,4697.15+2053.5j,4697.15+2053.5j,4697.15+2053.5j
2017-11-03 00:40:00,4586.15+2028.84j,4586.15+2028.84j,4586.15+2028.84j
2017-11-03 00:50:00,4475.15+2004.16j,4475.15+2004.16j,4475.15+2004.16j
2017-11-03 01:00:00,4366+1979.5j,4366+1979.5j,4366+1979.5j
2017-11-03 01:10:00,4306.8+1976.41j,4306.8+1976.41j,4306.8+1976.41j
2017-11-03 01:20:00,4247.6+1973.34j,4247.6+1973.34j,4247.6+1973.34j
2017-11-03 01:30:00,4190.25+1970.25j,4190.25+1970.25j,4190.25+1970.25j
2017-11-03 01:40:00,4131.05+1967.16j,4131.05+1967.16j,4131.05+1967.16j
2017-11-03 01:50:00,4071.85+1964.09j,4071.85+1964.09j,4071.85+1964.09j
2017-11-03 02:00:00,4014.5+1961j,4014.5+1961j,4014.5+1961j
2017-11-03 02:10:00,3992.3+1970.25j,3992.3+1970.25j,3992.3+1970.25j
2017-11-03 02:20:00,3970.1+1979.5j,3970.1+1979.5j,3970.1+1979.5j
2017-11-03 02:30:00,3949.75+1988.75j,3949.75+1988.75j,3949.75+1988.75j
2017-11-03 02:40:00,3927.55+1998j,3927.55+1998j,3927.55+1998j
2017-11-03 02:50:00,3905.35+2007.25j,3905.35+2007.25j,3905.35+2007.25j
2017-11-03 03:00:00,3885+2016.5j,3885+2016.5j,3885+2016.5j
2017-11-03 03:10:00,3901.65+2022.66j,3901.65+2022.66j,3901.65+2022.66j
2017-11-03 03:20:00,3922+2028.84j,3922+2028.84j,3922+2028.84j
2017-11-03 03:30:00,3940.5+2035j,3940.5+2035j,3940.5+2035j
2017-11-03 03:40:00,3957.15+2041.16j,3957.15+2041.16j,3957.15+2041.16j
2017-11-03 03:50:00,3977.5+2047.34j,3977.5+2047.34j,3977.5+2047.34j
2017-11-03 04:00:00,3996+2053.5j,3996+2053.5j,3996+2053.5j
2017-11-03 04:10:00,3988.6+2047.34j,3988.6+2047.34j,3988.6+2047.34j
