#timPSTamp,	constant_power_A,constant_power_B,constant_power_C
2017-11-03 00:00:00,3696.48+1564j,3696.48+1564j,3696.48+1564j
2017-11-03 00:10:00,3614.88+1545.87j,3614.88+1545.87j,3614.88+1545.87j
2017-11-03 00:20:00,3533.28+1527.73j,3533.28+1527.73j,3533.28+1527.73j
2017-11-03 00:30:00,3453.04+1509.6j,3453.04+1509.6j,3453.04+1509.6j
2017-11-03 00:40:00,3371.44+1491.47j,3371.44+1491.47j,3371.44+1491.47j
2017-11-03 00:50:00,3289.84+1473.33j,3289.84+1473.33j,3289.84+1473.33j
2017-11-03 01:00:00,3209.6+1455.2j,3209.6+1455.2j,3209.6+1455.2j
2017-11-03 01:10:00,3166.08+1452.93j,3166.08+1452.93j,3166.08+1452.93j
2017-11-03 01:20:00,3122.56+1450.67j,3122.56+1450.67j,3122.56+1450.67j
2017-11-03 01:30:00,3080.4+1448.4j,3080.4+1448.4j,3080.4+1448.4j
2017-11-03 01:40:00,3036.88+1446.13j,3036.88+1446.13j,3036.88+1446.13j
2017-11-03 01:50:00,2993.36+1443.87j,2993.36+1443.87j,2993.36+1443.87j
2017-11-03 02:00:00,2951.2+1441.6j,2951.2+1441.6j,2951.2+1441.6j
2017-11-03 02:10:00,2934.88+1448.4j,2934.88+1448.4j,2934.88+1448.4j
2017-11-03 02:20:00,2918.56+1455.2j,2918.56+1455.2j,2918.56+1455.2j
2017-11-03 02:30:00,2903.6+1462j,2903.6+1462j,2903.6+1462j
2017-11-03 02:40:00,2887.28+1468.8j,2887.28+1468.8j,2887.28+1468.8j
2017-11-03 02:50:00,2870.96+1475.6j,2870.96+1475.6j,2870.96+1475.6j
2017-11-03 03:00:00,2856+1482.4j,2856+1482.4j,2856+1482.4j
2017-11-03 03:10:00,2868.24+1486.93j,2868.24+1486.93j,2868.24+1486.93j
2017-11-03 03:20:00,2883.2+1491.47j,2883.2+1491.47j,2883.2+1491.47j
2017-11-03 03:30:00,2896.8+1496j,2896.8+1496j,2896.8+1496j
2017-11-03 03:40:00,2909.04+1500.53j,2909.04+1500.53j,2909.04+1500.53j
2017-11-03 03:50:00,2924+1505.07j,2924+1505.07j,2924+1505.07j
2017-11-03 04:00:00,2937.6+1509.6j,2937.6+1509.6j,2937.6+1509.6j
2017-11-03 04:10:00,2932.16+1505.07j,2932.16+1505.07j,2932.16+1505.07j
2017-11-03 04:20:00,2928.08+1500.53j,2928.08+1500.53j,2928.08+1500.53j
2017-11-03 04:30:00,2924+1496j,2924+1496j,2924+1496j
2017-11-03 04:40:00,2918.56+1491.47j,2918.56+1491.47j,2918.56+1491.47j
2017-11-03 04:50:00,2914.48+1486.93j,2914.48+1486.93j,2914.48+1486.93j
2017-11-03 05:00:00,2910.4+1482.4j,2910.4+1482.4j,2910.4+1482.4j
2017-11-03 05:10:00,2937.6+1473.33j,2937.6+1473.33j,2937.6+1473.33j
2017-11-03 05:20:00,2964.8+1464.27j,2964.8+1464.27j,2964.8+1464.27j
2017-11-03 05:30:00,2992+1455.2j,2992+1455.2j,2992+1455.2j
2017-11-03 05:40:00,3019.2+1446.13j,3019.2+1446.13j,3019.2+1446.13j
2017-11-03 05:50:00,3046.4+1437.07j,3046.4+1437.07j,3046.4+1437.07j
2017-11-03 06:00:00,3073.6+1428j,3073.6+1428j,3073.6+1428j
2017-11-03 06:10:00,3064.08+1421.2j,3064.08+1421.2j,3064.08+1421.2j
2017-11-03 06:20:00,3054.56+1414.4j,3054.56+1414.4j,3054.56+1414.4j
2017-11-03 06:30:00,3046.4+1407.6j,3046.4+1407.6j,3046.4+1407.6j
2017-11-03 06:40:00,3036.88+1400.8j,3036.88+1400.8j,3036.88+1400.8j
2017-11-03 06:50:00,3027.36+1394j,3027.36+1394j,3027.36+1394j
2017-11-03 07:00:00,3019.2+1387.2j,3019.2+1387.2j,3019.2+1387.2j
2017-11-03 07:10:00,2914.48+1387.2j,2914.48+1387.2j,2914.48+1387.2j
2017-11-03 07:20:00,2809.76+1387.2j,2809.76+1387.2j,2809.76+1387.2j
2017-11-03 07:30:00,2706.4+1387.2j,2706.4+1387.2j,2706.4+1387.2j
2017-11-03 07:40:00,2601.68+1387.2j,2601.68+1387.2j,2601.68+1387.2j
2017-11-03 07:50:00,2496.96+1387.2j,2496.96+1387.2j,2496.96+1387.2j
2017-11-03 08:00:00,2393.6+1387.2j,2393.6+1387.2j,2393.6+1387.2j
2017-11-03 08:10:00,2456.16+1360j,2456.16+1360j,2456.16+1360j
2017-11-03 08:20:00,2520.08+1332.8j,2520.08+1332.8j,2520.08+1332.8j
2017-11-03 08:30:00,2584+1305.6j,2584+1305.6j,2584+1305.6j
2017-11-03 08:40:00,2646.56+1278.4j,2646.56+1278.4j,2646.56+1278.4j
2017-11-03 08:50:00,2710.48+1251.2j,2710.48+1251.2j,2710.48+1251.2j
2017-11-03 09:00:00,2774.4+1224j,2774.4+1224j,2774.4+1224j
2017-11-03 09:10:00,2707.76+1194.54j,2707.76+1194.54j,2707.76+1194.54j
2017-11-03 09:20:00,2642.48+1165.06j,2642.48+1165.06j,2642.48+1165.06j
2017-11-03 09:30:00,2577.2+1135.6j,2577.2+1135.6j,2577.2+1135.6j
2017-11-03 09:40:00,2510.56+1106.14j,2510.56+1106.14j,2510.56+1106.14j
2017-11-03 09:50:00,2445.28+1076.66j,2445.28+1076.66j,2445.28+1076.66j
2017-11-03 10:00:00,2380+1047.2j,2380+1047.2j,2380+1047.2j
2017-11-03 10:10:00,2400.4+1040.4j,2400.4+1040.4j,2400.4+1040.4j
2017-11-03 10:20:00,2420.8+1033.6j,2420.8+1033.6j,2420.8+1033.6j
2017-11-03 10:30:00,2441.2+1026.8j,2441.2+1026.8j,2441.2+1026.8j
2017-11-03 10:40:00,2461.6+1020j,2461.6+1020j,2461.6+1020j
2017-11-03 10:50:00,2482+1013.2j,2482+1013.2j,2482+1013.2j
2017-11-03 11:00:00,2502.4+1006.4j,2502.4+1006.4j,2502.4+1006.4j
2017-11-03 11:10:00,2490.16+1017.74j,2490.16+1017.74j,2490.16+1017.74j
2017-11-03 11:20:00,2479.28+1029.06j,2479.28+1029.06j,2479.28+1029.06j
2017-11-03 11:30:00,2468.4+1040.4j,2468.4+1040.4j,2468.4+1040.4j
2017-11-03 11:40:00,2456.16+1051.74j,2456.16+1051.74j,2456.16+1051.74j
2017-11-03 11:50:00,2445.28+1063.06j,2445.28+1063.06j,2445.28+1063.06j
2017-11-03 12:00:00,2434.4+1074.4j,2434.4+1074.4j,2434.4+1074.4j
2017-11-03 12:10:00,2448+1069.87j,2448+1069.87j,2448+1069.87j
2017-11-03 12:20:00,2461.6+1065.33j,2461.6+1065.33j,2461.6+1065.33j
2017-11-03 12:30:00,2475.2+1060.8j,2475.2+1060.8j,2475.2+1060.8j
2017-11-03 12:40:00,2488.8+1056.27j,2488.8+1056.27j,2488.8+1056.27j
2017-11-03 12:50:00,2502.4+1051.73j,2502.4+1051.73j,2502.4+1051.73j
2017-11-03 13:00:00,2516+1047.2j,2516+1047.2j,2516+1047.2j
2017-11-03 13:10:00,2574.48+1054j,2574.48+1054j,2574.48+1054j
2017-11-03 13:20:00,2632.96+1060.8j,2632.96+1060.8j,2632.96+1060.8j
2017-11-03 13:30:00,2692.8+1067.6j,2692.8+1067.6j,2692.8+1067.6j
2017-11-03 13:40:00,2751.28+1074.4j,2751.28+1074.4j,2751.28+1074.4j
2017-11-03 13:50:00,2809.76+1081.2j,2809.76+1081.2j,2809.76+1081.2j
2017-11-03 14:00:00,2869.6+1088j,2869.6+1088j,2869.6+1088j
2017-11-03 14:10:00,2866.88+1078.93j,2866.88+1078.93j,2866.88+1078.93j
2017-11-03 14:20:00,2864.16+1069.87j,2864.16+1069.87j,2864.16+1069.87j
2017-11-03 14:30:00,2862.8+1060.8j,2862.8+1060.8j,2862.8+1060.8j
2017-11-03 14:40:00,2860.08+1051.73j,2860.08+1051.73j,2860.08+1051.73j
2017-11-03 14:50:00,2857.36+1042.67j,2857.36+1042.67j,2857.36+1042.67j
2017-11-03 15:00:00,2856+1033.6j,2856+1033.6j,2856+1033.6j
2017-11-03 15:10:00,2860.08+1049.47j,2860.08+1049.47j,2860.08+1049.47j
2017-11-03 15:20:00,2864.16+1065.33j,2864.16+1065.33j,2864.16+1065.33j
