#timPSTamp,	constant_power_A,constant_power_B,constant_power_C
2017-10-18 00:00:00,1470+745j,1470+745j,1470+745j
2017-10-18 00:10:00,1450.5+741.65j,1450.5+741.65j,1450.5+741.65j
2017-10-18 00:20:00,1431.5+738.35j,1431.5+738.35j,1431.5+738.35j
2017-10-18 00:30:00,1412.5+735j,1412.5+735j,1412.5+735j
2017-10-18 00:40:00,1393+731.65j,1393+731.65j,1393+731.65j
2017-10-18 00:50:00,1374+728.35j,1374+728.35j,1374+728.35j
2017-10-18 01:00:00,1355+725j,1355+725j,1355+725j
2017-10-18 01:10:00,1342+729.15j,1342+729.15j,1342+729.15j
2017-10-18 01:20:00,1330+733.35j,1330+733.35j,1330+733.35j
2017-10-18 01:30:00,1317.5+737.5j,1317.5+737.5j,1317.5+737.5j
2017-10-18 01:40:00,1304.5+741.65j,1304.5+741.65j,1304.5+741.65j
2017-10-18 01:50:00,1292.5+745.85j,1292.5+745.85j,1292.5+745.85j
2017-10-18 02:00:00,1280+750j,1280+750j,1280+750j
2017-10-18 02:10:00,1269+750j,1269+750j,1269+750j
2017-10-18 02:20:00,1258+750j,1258+750j,1258+750j
2017-10-18 02:30:00,1247.5+750j,1247.5+750j,1247.5+750j
2017-10-18 02:40:00,1236.5+750j,1236.5+750j,1236.5+750j
2017-10-18 02:50:00,1225.5+750j,1225.5+750j,1225.5+750j
2017-10-18 03:00:00,1215+750j,1215+750j,1215+750j
2017-10-18 03:10:00,1215.5+749.15j,1215.5+749.15j,1215.5+749.15j
2017-10-18 03:20:00,1216.5+748.35j,1216.5+748.35j,1216.5+748.35j
2017-10-18 03:30:00,1217.5+747.5j,1217.5+747.5j,1217.5+747.5j
2017-10-18 03:40:00,1218+746.65j,1218+746.65j,1218+746.65j
2017-10-18 03:50:00,1219+745.85j,1219+745.85j,1219+745.85j
2017-10-18 04:00:00,1220+745j,1220+745j,1220+745j
2017-10-18 04:10:00,1220+745.85j,1220+745.85j,1220+745.85j
2017-10-18 04:20:00,1219.5+746.65j,1219.5+746.65j,1219.5+746.65j
2017-10-18 04:30:00,1220+747.5j,1220+747.5j,1220+747.5j
2017-10-18 04:40:00,1220+748.35j,1220+748.35j,1220+748.35j
2017-10-18 04:50:00,1219.5+749.15j,1219.5+749.15j,1219.5+749.15j
2017-10-18 05:00:00,1220+750j,1220+750j,1220+750j
2017-10-18 05:10:00,1226.5+749.15j,1226.5+749.15j,1226.5+749.15j
2017-10-18 05:20:00,1233+748.35j,1233+748.35j,1233+748.35j
2017-10-18 05:30:00,1240+747.5j,1240+747.5j,1240+747.5j
2017-10-18 05:40:00,1246.5+746.65j,1246.5+746.65j,1246.5+746.65j
2017-10-18 05:50:00,1253+745.85j,1253+745.85j,1253+745.85j
2017-10-18 06:00:00,1260+745j,1260+745j,1260+745j
2017-10-18 06:10:00,1272.5+732.49j,1272.5+732.49j,1272.5+732.49j
2017-10-18 06:20:00,1284.5+720.02j,1284.5+720.02j,1284.5+720.02j
2017-10-18 06:30:00,1297.5+707.5j,1297.5+707.5j,1297.5+707.5j
2017-10-18 06:40:00,1310+694.99j,1310+694.99j,1310+694.99j
2017-10-18 06:50:00,1322+682.52j,1322+682.52j,1322+682.52j
2017-10-18 07:00:00,1335+670j,1335+670j,1335+670j
2017-10-18 07:10:00,1270.5+657.5j,1270.5+657.5j,1270.5+657.5j
2017-10-18 07:20:00,1206.5+645j,1206.5+645j,1206.5+645j
2017-10-18 07:30:00,1142.5+632.5j,1142.5+632.5j,1142.5+632.5j
2017-10-18 07:40:00,1078+620j,1078+620j,1078+620j
2017-10-18 07:50:00,1014+607.5j,1014+607.5j,1014+607.5j
2017-10-18 08:00:00,950+595j,950+595j,950+595j
2017-10-18 08:10:00,968+588.34j,968+588.34j,968+588.34j
2017-10-18 08:20:00,986.5+581.67j,986.5+581.67j,986.5+581.67j
2017-10-18 08:30:00,1005+575j,1005+575j,1005+575j
2017-10-18 08:40:00,1023+568.34j,1023+568.34j,1023+568.34j
2017-10-18 08:50:00,1041.5+561.67j,1041.5+561.67j,1041.5+561.67j
2017-10-18 09:00:00,1060+555j,1060+555j,1060+555j
2017-10-18 09:10:00,1048+570.84j,1048+570.84j,1048+570.84j
2017-10-18 09:20:00,1036.5+586.67j,1036.5+586.67j,1036.5+586.67j
2017-10-18 09:30:00,1025+602.5j,1025+602.5j,1025+602.5j
2017-10-18 09:40:00,1013+618.34j,1013+618.34j,1013+618.34j
2017-10-18 09:50:00,1001.5+634.17j,1001.5+634.17j,1001.5+634.17j
2017-10-18 10:00:00,990+650j,990+650j,990+650j
2017-10-18 10:10:00,988+645.85j,988+645.85j,988+645.85j
2017-10-18 10:20:00,986.5+641.67j,986.5+641.67j,986.5+641.67j
2017-10-18 10:30:00,985+637.5j,985+637.5j,985+637.5j
2017-10-18 10:40:00,983+633.34j,983+633.34j,983+633.34j
2017-10-18 10:50:00,981.5+629.17j,981.5+629.17j,981.5+629.17j
2017-10-18 11:00:00,980+625j,980+625j,980+625j
2017-10-18 11:10:00,993+631.67j,993+631.67j,993+631.67j
2017-10-18 11:20:00,1006.5+638.33j,1006.5+638.33j,1006.5+638.33j
2017-10-18 11:30:00,1020+645j,1020+645j,1020+645j
2017-10-18 11:40:00,1033+651.69j,1033+651.69j,1033+651.69j
2017-10-18 11:50:00,1046.5+658.32j,1046.5+658.32j,1046.5+658.32j
2017-10-18 12:00:00,1060+665j,1060+665j,1060+665j
2017-10-18 12:10:00,1066.5+712.49j,1066.5+712.49j,1066.5+712.49j
2017-10-18 12:20:00,1073+760.02j,1073+760.02j,1073+760.02j
2017-10-18 12:30:00,1080+807.5j,1080+807.5j,1080+807.5j
2017-10-18 12:40:00,1086.5+854.99j,1086.5+854.99j,1086.5+854.99j
2017-10-18 12:50:00,1093+902.52j,1093+902.52j,1093+902.52j
2017-10-18 13:00:00,1100+950j,1100+950j,1100+950j
2017-10-18 13:10:00,1095.5+924.19j,1095.5+924.19j,1095.5+924.19j
2017-10-18 13:20:00,1091.5+898.32j,1091.5+898.32j,1091.5+898.32j
2017-10-18 13:30:00,1087.5+872.5j,1087.5+872.5j,1087.5+872.5j
2017-10-18 13:40:00,1083+846.69j,1083+846.69j,1083+846.69j
2017-10-18 13:50:00,1079+820.82j,1079+820.82j,1079+820.82j
2017-10-18 14:00:00,1075+795j,1075+795j,1075+795j
2017-10-18 14:10:00,1071.5+820.02j,1071.5+820.02j,1071.5+820.02j
2017-10-18 14:20:00,1068+844.99j,1068+844.99j,1068+844.99j
2017-10-18 14:30:00,1065+870j,1065+870j,1065+870j
2017-10-18 14:40:00,1061.5+895.02j,1061.5+895.02j,1061.5+895.02j
2017-10-18 14:50:00,1058+919.99j,1058+919.99j,1058+919.99j
2017-10-18 15:00:00,1055+945j,1055+945j,1055+945j
2017-10-18 15:10:00,1074+938.34j,1074+938.34j,1074+938.34j
2017-10-18 15:20:00,1093+931.67j,1093+931.67j,1093+931.67j
2017-10-18 15:30:00,1112.5+925j,1112.5+925j,1112.5+925j
2017-10-18 15:40:00,1131.5+918.34j,1131.5+918.34j,1131.5+918.34j
2017-10-18 15:50:00,1150.5+911.67j,1150.5+911.67j,1150.5+911.67j
2017-10-18 16:00:00,1170+905j,1170+905j,1170+905j
2017-10-18 16:10:00,1185.5+907.49j,1185.5+907.49j,1185.5+907.49j
2017-10-18 16:20:00,1201.5+910.02j,1201.5+910.02j,1201.5+910.02j
2017-10-18 16:30:00,1217.5+912.5j,1217.5+912.5j,1217.5+912.5j
2017-10-18 16:40:00,1233+914.99j,1233+914.99j,1233+914.99j
2017-10-18 16:50:00,1249+917.52j,1249+917.52j,1249+917.52j
2017-10-18 17:00:00,1265+920j,1265+920j,1265+920j
2017-10-18 17:10:00,1246.5+916.69j,1246.5+916.69j,1246.5+916.69j
2017-10-18 17:20:00,1228+913.32j,1228+913.32j,1228+913.32j
2017-10-18 17:30:00,1210+910j,1210+910j,1210+910j
2017-10-18 17:40:00,1191.5+906.69j,1191.5+906.69j,1191.5+906.69j
2017-10-18 17:50:00,1173+903.32j,1173+903.32j,1173+903.32j
2017-10-18 18:00:00,1155+900j,1155+900j,1155+900j
2017-10-18 18:10:00,1165+899.17j,1165+899.17j,1165+899.17j
