#timPSTamp,	constant_power_A,constant_power_B,constant_power_C
2017-10-18 00:00:00,5439+2756.5j,5439+2756.5j,5439+2756.5j
2017-10-18 00:10:00,5366.85+2744.11j,5366.85+2744.11j,5366.85+2744.11j
2017-10-18 00:20:00,5296.55+2731.9j,5296.55+2731.9j,5296.55+2731.9j
2017-10-18 00:30:00,5226.25+2719.5j,5226.25+2719.5j,5226.25+2719.5j
2017-10-18 00:40:00,5154.1+2707.11j,5154.1+2707.11j,5154.1+2707.11j
2017-10-18 00:50:00,5083.8+2694.9j,5083.8+2694.9j,5083.8+2694.9j
2017-10-18 01:00:00,5013.5+2682.5j,5013.5+2682.5j,5013.5+2682.5j
2017-10-18 01:10:00,4965.4+2697.86j,4965.4+2697.86j,4965.4+2697.86j
2017-10-18 01:20:00,4921+2713.4j,4921+2713.4j,4921+2713.4j
2017-10-18 01:30:00,4874.75+2728.75j,4874.75+2728.75j,4874.75+2728.75j
2017-10-18 01:40:00,4826.65+2744.11j,4826.65+2744.11j,4826.65+2744.11j
2017-10-18 01:50:00,4782.25+2759.65j,4782.25+2759.65j,4782.25+2759.65j
2017-10-18 02:00:00,4736+2775j,4736+2775j,4736+2775j
2017-10-18 02:10:00,4695.3+2775j,4695.3+2775j,4695.3+2775j
2017-10-18 02:20:00,4654.6+2775j,4654.6+2775j,4654.6+2775j
2017-10-18 02:30:00,4615.75+2775j,4615.75+2775j,4615.75+2775j
2017-10-18 02:40:00,4575.05+2775j,4575.05+2775j,4575.05+2775j
2017-10-18 02:50:00,4534.35+2775j,4534.35+2775j,4534.35+2775j
2017-10-18 03:00:00,4495.5+2775j,4495.5+2775j,4495.5+2775j
2017-10-18 03:10:00,4497.35+2771.86j,4497.35+2771.86j,4497.35+2771.86j
2017-10-18 03:20:00,4501.05+2768.9j,4501.05+2768.9j,4501.05+2768.9j
2017-10-18 03:30:00,4504.75+2765.75j,4504.75+2765.75j,4504.75+2765.75j
2017-10-18 03:40:00,4506.6+2762.61j,4506.6+2762.61j,4506.6+2762.61j
2017-10-18 03:50:00,4510.3+2759.65j,4510.3+2759.65j,4510.3+2759.65j
2017-10-18 04:00:00,4514+2756.5j,4514+2756.5j,4514+2756.5j
2017-10-18 04:10:00,4514+2759.65j,4514+2759.65j,4514+2759.65j
2017-10-18 04:20:00,4512.15+2762.61j,4512.15+2762.61j,4512.15+2762.61j
2017-10-18 04:30:00,4514+2765.75j,4514+2765.75j,4514+2765.75j
2017-10-18 04:40:00,4514+2768.9j,4514+2768.9j,4514+2768.9j
2017-10-18 04:50:00,4512.15+2771.86j,4512.15+2771.86j,4512.15+2771.86j
2017-10-18 05:00:00,4514+2775j,4514+2775j,4514+2775j
2017-10-18 05:10:00,4538.05+2771.86j,4538.05+2771.86j,4538.05+2771.86j
2017-10-18 05:20:00,4562.1+2768.9j,4562.1+2768.9j,4562.1+2768.9j
2017-10-18 05:30:00,4588+2765.75j,4588+2765.75j,4588+2765.75j
2017-10-18 05:40:00,4612.05+2762.61j,4612.05+2762.61j,4612.05+2762.61j
2017-10-18 05:50:00,4636.1+2759.65j,4636.1+2759.65j,4636.1+2759.65j
2017-10-18 06:00:00,4662+2756.5j,4662+2756.5j,4662+2756.5j
2017-10-18 06:10:00,4708.25+2710.19j,4708.25+2710.19j,4708.25+2710.19j
2017-10-18 06:20:00,4752.65+2664.06j,4752.65+2664.06j,4752.65+2664.06j
2017-10-18 06:30:00,4800.75+2617.75j,4800.75+2617.75j,4800.75+2617.75j
2017-10-18 06:40:00,4847+2571.44j,4847+2571.44j,4847+2571.44j
2017-10-18 06:50:00,4891.4+2525.31j,4891.4+2525.31j,4891.4+2525.31j
2017-10-18 07:00:00,4939.5+2479j,4939.5+2479j,4939.5+2479j
2017-10-18 07:10:00,4700.85+2432.75j,4700.85+2432.75j,4700.85+2432.75j
2017-10-18 07:20:00,4464.05+2386.5j,4464.05+2386.5j,4464.05+2386.5j
2017-10-18 07:30:00,4227.25+2340.25j,4227.25+2340.25j,4227.25+2340.25j
2017-10-18 07:40:00,3988.6+2294j,3988.6+2294j,3988.6+2294j
2017-10-18 07:50:00,3751.8+2247.75j,3751.8+2247.75j,3751.8+2247.75j
2017-10-18 08:00:00,3515+2201.5j,3515+2201.5j,3515+2201.5j
2017-10-18 08:10:00,3581.6+2176.84j,3581.6+2176.84j,3581.6+2176.84j
2017-10-18 08:20:00,3650.05+2152.16j,3650.05+2152.16j,3650.05+2152.16j
2017-10-18 08:30:00,3718.5+2127.5j,3718.5+2127.5j,3718.5+2127.5j
2017-10-18 08:40:00,3785.1+2102.84j,3785.1+2102.84j,3785.1+2102.84j
2017-10-18 08:50:00,3853.55+2078.16j,3853.55+2078.16j,3853.55+2078.16j
2017-10-18 09:00:00,3922+2053.5j,3922+2053.5j,3922+2053.5j
2017-10-18 09:10:00,3877.6+2112.09j,3877.6+2112.09j,3877.6+2112.09j
2017-10-18 09:20:00,3835.05+2170.66j,3835.05+2170.66j,3835.05+2170.66j
2017-10-18 09:30:00,3792.5+2229.25j,3792.5+2229.25j,3792.5+2229.25j
2017-10-18 09:40:00,3748.1+2287.84j,3748.1+2287.84j,3748.1+2287.84j
2017-10-18 09:50:00,3705.55+2346.41j,3705.55+2346.41j,3705.55+2346.41j
2017-10-18 10:00:00,3663+2405j,3663+2405j,3663+2405j
2017-10-18 10:10:00,3655.6+2389.65j,3655.6+2389.65j,3655.6+2389.65j
2017-10-18 10:20:00,3650.05+2374.16j,3650.05+2374.16j,3650.05+2374.16j
2017-10-18 10:30:00,3644.5+2358.75j,3644.5+2358.75j,3644.5+2358.75j
2017-10-18 10:40:00,3637.1+2343.34j,3637.1+2343.34j,3637.1+2343.34j
2017-10-18 10:50:00,3631.55+2327.91j,3631.55+2327.91j,3631.55+2327.91j
2017-10-18 11:00:00,3626+2312.5j,3626+2312.5j,3626+2312.5j
2017-10-18 11:10:00,3674.1+2337.18j,3674.1+2337.18j,3674.1+2337.18j
