#timPSTamp,	constant_power_A,constant_power_B,constant_power_C
2017-10-18 00:00:00,2597+1316.17j,2597+1316.17j,2597+1316.17j
2017-10-18 00:10:00,2562.55+1310.25j,2562.55+1310.25j,2562.55+1310.25j
2017-10-18 00:20:00,2528.98+1304.42j,2528.98+1304.42j,2528.98+1304.42j
2017-10-18 00:30:00,2495.42+1298.5j,2495.42+1298.5j,2495.42+1298.5j
2017-10-18 00:40:00,2460.97+1292.58j,2460.97+1292.58j,2460.97+1292.58j
2017-10-18 00:50:00,2427.4+1286.75j,2427.4+1286.75j,2427.4+1286.75j
2017-10-18 01:00:00,2393.83+1280.83j,2393.83+1280.83j,2393.83+1280.83j
2017-10-18 01:10:00,2370.87+1288.17j,2370.87+1288.17j,2370.87+1288.17j
2017-10-18 01:20:00,2349.67+1295.59j,2349.67+1295.59j,2349.67+1295.59j
2017-10-18 01:30:00,2327.58+1302.92j,2327.58+1302.92j,2327.58+1302.92j
2017-10-18 01:40:00,2304.62+1310.25j,2304.62+1310.25j,2304.62+1310.25j
2017-10-18 01:50:00,2283.42+1317.67j,2283.42+1317.67j,2283.42+1317.67j
2017-10-18 02:00:00,2261.33+1325j,2261.33+1325j,2261.33+1325j
2017-10-18 02:10:00,2241.9+1325j,2241.9+1325j,2241.9+1325j
2017-10-18 02:20:00,2222.47+1325j,2222.47+1325j,2222.47+1325j
2017-10-18 02:30:00,2203.92+1325j,2203.92+1325j,2203.92+1325j
2017-10-18 02:40:00,2184.48+1325j,2184.48+1325j,2184.48+1325j
2017-10-18 02:50:00,2165.05+1325j,2165.05+1325j,2165.05+1325j
2017-10-18 03:00:00,2146.5+1325j,2146.5+1325j,2146.5+1325j
2017-10-18 03:10:00,2147.38+1323.5j,2147.38+1323.5j,2147.38+1323.5j
2017-10-18 03:20:00,2149.15+1322.09j,2149.15+1322.09j,2149.15+1322.09j
2017-10-18 03:30:00,2150.92+1320.58j,2150.92+1320.58j,2150.92+1320.58j
2017-10-18 03:40:00,2151.8+1319.08j,2151.8+1319.08j,2151.8+1319.08j
2017-10-18 03:50:00,2153.57+1317.67j,2153.57+1317.67j,2153.57+1317.67j
2017-10-18 04:00:00,2155.33+1316.17j,2155.33+1316.17j,2155.33+1316.17j
2017-10-18 04:10:00,2155.33+1317.67j,2155.33+1317.67j,2155.33+1317.67j
2017-10-18 04:20:00,2154.45+1319.08j,2154.45+1319.08j,2154.45+1319.08j
2017-10-18 04:30:00,2155.33+1320.58j,2155.33+1320.58j,2155.33+1320.58j
2017-10-18 04:40:00,2155.33+1322.09j,2155.33+1322.09j,2155.33+1322.09j
2017-10-18 04:50:00,2154.45+1323.5j,2154.45+1323.5j,2154.45+1323.5j
2017-10-18 05:00:00,2155.33+1325j,2155.33+1325j,2155.33+1325j
2017-10-18 05:10:00,2166.82+1323.5j,2166.82+1323.5j,2166.82+1323.5j
2017-10-18 05:20:00,2178.3+1322.09j,2178.3+1322.09j,2178.3+1322.09j
2017-10-18 05:30:00,2190.67+1320.58j,2190.67+1320.58j,2190.67+1320.58j
2017-10-18 05:40:00,2202.15+1319.08j,2202.15+1319.08j,2202.15+1319.08j
2017-10-18 05:50:00,2213.63+1317.67j,2213.63+1317.67j,2213.63+1317.67j
2017-10-18 06:00:00,2226+1316.17j,2226+1316.17j,2226+1316.17j
2017-10-18 06:10:00,2248.08+1294.06j,2248.08+1294.06j,2248.08+1294.06j
2017-10-18 06:20:00,2269.28+1272.03j,2269.28+1272.03j,2269.28+1272.03j
2017-10-18 06:30:00,2292.25+1249.92j,2292.25+1249.92j,2292.25+1249.92j
2017-10-18 06:40:00,2314.33+1227.81j,2314.33+1227.81j,2314.33+1227.81j
2017-10-18 06:50:00,2335.53+1205.78j,2335.53+1205.78j,2335.53+1205.78j
2017-10-18 07:00:00,2358.5+1183.67j,2358.5+1183.67j,2358.5+1183.67j
2017-10-18 07:10:00,2244.55+1161.58j,2244.55+1161.58j,2244.55+1161.58j
2017-10-18 07:20:00,2131.48+1139.5j,2131.48+1139.5j,2131.48+1139.5j
2017-10-18 07:30:00,2018.42+1117.42j,2018.42+1117.42j,2018.42+1117.42j
2017-10-18 07:40:00,1904.47+1095.33j,1904.47+1095.33j,1904.47+1095.33j
2017-10-18 07:50:00,1791.4+1073.25j,1791.4+1073.25j,1791.4+1073.25j
2017-10-18 08:00:00,1678.33+1051.17j,1678.33+1051.17j,1678.33+1051.17j
2017-10-18 08:10:00,1710.13+1039.39j,1710.13+1039.39j,1710.13+1039.39j
2017-10-18 08:20:00,1742.82+1027.61j,1742.82+1027.61j,1742.82+1027.61j
2017-10-18 08:30:00,1775.5+1015.83j,1775.5+1015.83j,1775.5+1015.83j
2017-10-18 08:40:00,1807.3+1004.06j,1807.3+1004.06j,1807.3+1004.06j
2017-10-18 08:50:00,1839.98+992.27j,1839.98+992.27j,1839.98+992.27j
2017-10-18 09:00:00,1872.67+980.5j,1872.67+980.5j,1872.67+980.5j
2017-10-18 09:10:00,1851.47+1008.48j,1851.47+1008.48j,1851.47+1008.48j
2017-10-18 09:20:00,1831.15+1036.44j,1831.15+1036.44j,1831.15+1036.44j
2017-10-18 09:30:00,1810.83+1064.42j,1810.83+1064.42j,1810.83+1064.42j
2017-10-18 09:40:00,1789.63+1092.39j,1789.63+1092.39j,1789.63+1092.39j
2017-10-18 09:50:00,1769.32+1120.36j,1769.32+1120.36j,1769.32+1120.36j
2017-10-18 10:00:00,1749+1148.33j,1749+1148.33j,1749+1148.33j
2017-10-18 10:10:00,1745.47+1141j,1745.47+1141j,1745.47+1141j
2017-10-18 10:20:00,1742.82+1133.61j,1742.82+1133.61j,1742.82+1133.61j
2017-10-18 10:30:00,1740.17+1126.25j,1740.17+1126.25j,1740.17+1126.25j
2017-10-18 10:40:00,1736.63+1118.89j,1736.63+1118.89j,1736.63+1118.89j
2017-10-18 10:50:00,1733.98+1111.52j,1733.98+1111.52j,1733.98+1111.52j
2017-10-18 11:00:00,1731.33+1104.17j,1731.33+1104.17j,1731.33+1104.17j
2017-10-18 11:10:00,1754.3+1115.95j,1754.3+1115.95j,1754.3+1115.95j
2017-10-18 11:20:00,1778.15+1127.72j,1778.15+1127.72j,1778.15+1127.72j
2017-10-18 11:30:00,1802+1139.5j,1802+1139.5j,1802+1139.5j
2017-10-18 11:40:00,1824.97+1151.31j,1824.97+1151.31j,1824.97+1151.31j
2017-10-18 11:50:00,1848.82+1163.02j,1848.82+1163.02j,1848.82+1163.02j
2017-10-18 12:00:00,1872.67+1174.83j,1872.67+1174.83j,1872.67+1174.83j
2017-10-18 12:10:00,1884.15+1258.72j,1884.15+1258.72j,1884.15+1258.72j
2017-10-18 12:20:00,1895.63+1342.69j,1895.63+1342.69j,1895.63+1342.69j
2017-10-18 12:30:00,1908+1426.58j,1908+1426.58j,1908+1426.58j
2017-10-18 12:40:00,1919.48+1510.47j,1919.48+1510.47j,1919.48+1510.47j
2017-10-18 12:50:00,1930.97+1594.44j,1930.97+1594.44j,1930.97+1594.44j
2017-10-18 13:00:00,1943.33+1678.33j,1943.33+1678.33j,1943.33+1678.33j
2017-10-18 13:10:00,1935.38+1632.73j,1935.38+1632.73j,1935.38+1632.73j
2017-10-18 13:20:00,1928.32+1587.02j,1928.32+1587.02j,1928.32+1587.02j
2017-10-18 13:30:00,1921.25+1541.42j,1921.25+1541.42j,1921.25+1541.42j
2017-10-18 13:40:00,1913.3+1495.81j,1913.3+1495.81j,1913.3+1495.81j
2017-10-18 13:50:00,1906.23+1450.11j,1906.23+1450.11j,1906.23+1450.11j
2017-10-18 14:00:00,1899.17+1404.5j,1899.17+1404.5j,1899.17+1404.5j
2017-10-18 14:10:00,1892.98+1448.69j,1892.98+1448.69j,1892.98+1448.69j
2017-10-18 14:20:00,1886.8+1492.81j,1886.8+1492.81j,1886.8+1492.81j
2017-10-18 14:30:00,1881.5+1537j,1881.5+1537j,1881.5+1537j
2017-10-18 14:40:00,1875.32+1581.19j,1875.32+1581.19j,1875.32+1581.19j
2017-10-18 14:50:00,1869.13+1625.31j,1869.13+1625.31j,1869.13+1625.31j
2017-10-18 15:00:00,1863.83+1669.5j,1863.83+1669.5j,1863.83+1669.5j
2017-10-18 15:10:00,1897.4+1657.73j,1897.4+1657.73j,1897.4+1657.73j
2017-10-18 15:20:00,1930.97+1645.94j,1930.97+1645.94j,1930.97+1645.94j
2017-10-18 15:30:00,1965.42+1634.17j,1965.42+1634.17j,1965.42+1634.17j
2017-10-18 15:40:00,1998.98+1622.39j,1998.98+1622.39j,1998.98+1622.39j
2017-10-18 15:50:00,2032.55+1610.61j,2032.55+1610.61j,2032.55+1610.61j
2017-10-18 16:00:00,2067+1598.83j,2067+1598.83j,2067+1598.83j
2017-10-18 16:10:00,2094.38+1603.22j,2094.38+1603.22j,2094.38+1603.22j
2017-10-18 16:20:00,2122.65+1607.69j,2122.65+1607.69j,2122.65+1607.69j
2017-10-18 16:30:00,2150.92+1612.08j,2150.92+1612.08j,2150.92+1612.08j
2017-10-18 16:40:00,2178.3+1616.47j,2178.3+1616.47j,2178.3+1616.47j
2017-10-18 16:50:00,2206.57+1620.94j,2206.57+1620.94j,2206.57+1620.94j
2017-10-18 17:00:00,2234.83+1625.33j,2234.83+1625.33j,2234.83+1625.33j
2017-10-18 17:10:00,2202.15+1619.48j,2202.15+1619.48j,2202.15+1619.48j
2017-10-18 17:20:00,2169.47+1613.52j,2169.47+1613.52j,2169.47+1613.52j
2017-10-18 17:30:00,2137.67+1607.67j,2137.67+1607.67j,2137.67+1607.67j
2017-10-18 17:40:00,2104.98+1601.81j,2104.98+1601.81j,2104.98+1601.81j
2017-10-18 17:50:00,2072.3+1595.86j,2072.3+1595.86j,2072.3+1595.86j
2017-10-18 18:00:00,2040.5+1590j,2040.5+1590j,2040.5+1590j
2017-10-18 18:10:00,2058.17+1588.52j,2058.17+1588.52j,2058.17+1588.52j
