#timPSTamp,	constant_power_A,constant_power_B,constant_power_C
2017-10-18 00:00:00,3567.2+1807.87j,3567.2+1807.87j,3567.2+1807.87j
2017-10-18 00:10:00,3519.88+1799.74j,3519.88+1799.74j,3519.88+1799.74j
2017-10-18 00:20:00,3473.77+1791.73j,3473.77+1791.73j,3473.77+1791.73j
2017-10-18 00:30:00,3427.67+1783.6j,3427.67+1783.6j,3427.67+1783.6j
2017-10-18 00:40:00,3380.35+1775.47j,3380.35+1775.47j,3380.35+1775.47j
2017-10-18 00:50:00,3334.24+1767.46j,3334.24+1767.46j,3334.24+1767.46j
2017-10-18 01:00:00,3288.13+1759.33j,3288.13+1759.33j,3288.13+1759.33j
2017-10-18 01:10:00,3256.59+1769.4j,3256.59+1769.4j,3256.59+1769.4j
2017-10-18 01:20:00,3227.47+1779.6j,3227.47+1779.6j,3227.47+1779.6j
2017-10-18 01:30:00,3197.13+1789.67j,3197.13+1789.67j,3197.13+1789.67j
2017-10-18 01:40:00,3165.59+1799.74j,3165.59+1799.74j,3165.59+1799.74j
2017-10-18 01:50:00,3136.47+1809.93j,3136.47+1809.93j,3136.47+1809.93j
2017-10-18 02:00:00,3106.13+1820j,3106.13+1820j,3106.13+1820j
2017-10-18 02:10:00,3079.44+1820j,3079.44+1820j,3079.44+1820j
2017-10-18 02:20:00,3052.75+1820j,3052.75+1820j,3052.75+1820j
2017-10-18 02:30:00,3027.27+1820j,3027.27+1820j,3027.27+1820j
2017-10-18 02:40:00,3000.57+1820j,3000.57+1820j,3000.57+1820j
2017-10-18 02:50:00,2973.88+1820j,2973.88+1820j,2973.88+1820j
2017-10-18 03:00:00,2948.4+1820j,2948.4+1820j,2948.4+1820j
2017-10-18 03:10:00,2949.61+1817.94j,2949.61+1817.94j,2949.61+1817.94j
2017-10-18 03:20:00,2952.04+1816j,2952.04+1816j,2952.04+1816j
2017-10-18 03:30:00,2954.47+1813.93j,2954.47+1813.93j,2954.47+1813.93j
2017-10-18 03:40:00,2955.68+1811.87j,2955.68+1811.87j,2955.68+1811.87j
2017-10-18 03:50:00,2958.11+1809.93j,2958.11+1809.93j,2958.11+1809.93j
2017-10-18 04:00:00,2960.53+1807.87j,2960.53+1807.87j,2960.53+1807.87j
2017-10-18 04:10:00,2960.53+1809.93j,2960.53+1809.93j,2960.53+1809.93j
2017-10-18 04:20:00,2959.32+1811.87j,2959.32+1811.87j,2959.32+1811.87j
2017-10-18 04:30:00,2960.53+1813.93j,2960.53+1813.93j,2960.53+1813.93j
2017-10-18 04:40:00,2960.53+1816j,2960.53+1816j,2960.53+1816j
