#timPSTamp,	constant_power_A,constant_power_B,constant_power_C
2017-10-18 00:00:00,2773.4+1405.57j,2773.4+1405.57j,2773.4+1405.57j
2017-10-18 00:10:00,2736.61+1399.25j,2736.61+1399.25j,2736.61+1399.25j
2017-10-18 00:20:00,2700.76+1393.02j,2700.76+1393.02j,2700.76+1393.02j
2017-10-18 00:30:00,2664.92+1386.7j,2664.92+1386.7j,2664.92+1386.7j
2017-10-18 00:40:00,2628.13+1380.38j,2628.13+1380.38j,2628.13+1380.38j
2017-10-18 00:50:00,2592.28+1374.15j,2592.28+1374.15j,2592.28+1374.15j
2017-10-18 01:00:00,2556.43+1367.83j,2556.43+1367.83j,2556.43+1367.83j
2017-10-18 01:10:00,2531.91+1375.66j,2531.91+1375.66j,2531.91+1375.66j
2017-10-18 01:20:00,2509.27+1383.59j,2509.27+1383.59j,2509.27+1383.59j
2017-10-18 01:30:00,2485.68+1391.42j,2485.68+1391.42j,2485.68+1391.42j
2017-10-18 01:40:00,2461.16+1399.25j,2461.16+1399.25j,2461.16+1399.25j
2017-10-18 01:50:00,2438.52+1407.17j,2438.52+1407.17j,2438.52+1407.17j
2017-10-18 02:00:00,2414.93+1415j,2414.93+1415j,2414.93+1415j
2017-10-18 02:10:00,2394.18+1415j,2394.18+1415j,2394.18+1415j
2017-10-18 02:20:00,2373.43+1415j,2373.43+1415j,2373.43+1415j
2017-10-18 02:30:00,2353.62+1415j,2353.62+1415j,2353.62+1415j
2017-10-18 02:40:00,2332.86+1415j,2332.86+1415j,2332.86+1415j
2017-10-18 02:50:00,2312.11+1415j,2312.11+1415j,2312.11+1415j
2017-10-18 03:00:00,2292.3+1415j,2292.3+1415j,2292.3+1415j
2017-10-18 03:10:00,2293.24+1413.4j,2293.24+1413.4j,2293.24+1413.4j
2017-10-18 03:20:00,2295.13+1411.89j,2295.13+1411.89j,2295.13+1411.89j
2017-10-18 03:30:00,2297.02+1410.28j,2297.02+1410.28j,2297.02+1410.28j
