#timPSTamp,	constant_power_A,constant_power_B,constant_power_C
2017-10-18 00:00:00,9466.8+4797.8j,9466.8+4797.8j,9466.8+4797.8j
2017-10-18 00:10:00,9341.22+4776.23j,9341.22+4776.23j,9341.22+4776.23j
2017-10-18 00:20:00,9218.86+4754.97j,9218.86+4754.97j,9218.86+4754.97j
2017-10-18 00:30:00,9096.5+4733.4j,9096.5+4733.4j,9096.5+4733.4j
2017-10-18 00:40:00,8970.92+4711.83j,8970.92+4711.83j,8970.92+4711.83j
2017-10-18 00:50:00,8848.56+4690.57j,8848.56+4690.57j,8848.56+4690.57j
2017-10-18 01:00:00,8726.2+4669j,8726.2+4669j,8726.2+4669j
2017-10-18 01:10:00,8642.48+4695.73j,8642.48+4695.73j,8642.48+4695.73j
2017-10-18 01:20:00,8565.2+4722.77j,8565.2+4722.77j,8565.2+4722.77j
2017-10-18 01:30:00,8484.7+4749.5j,8484.7+4749.5j,8484.7+4749.5j
2017-10-18 01:40:00,8400.98+4776.23j,8400.98+4776.23j,8400.98+4776.23j
2017-10-18 01:50:00,8323.7+4803.27j,8323.7+4803.27j,8323.7+4803.27j
2017-10-18 02:00:00,8243.2+4830j,8243.2+4830j,8243.2+4830j
2017-10-18 02:10:00,8172.36+4830j,8172.36+4830j,8172.36+4830j
2017-10-18 02:20:00,8101.52+4830j,8101.52+4830j,8101.52+4830j
2017-10-18 02:30:00,8033.9+4830j,8033.9+4830j,8033.9+4830j
2017-10-18 02:40:00,7963.06+4830j,7963.06+4830j,7963.06+4830j
2017-10-18 02:50:00,7892.22+4830j,7892.22+4830j,7892.22+4830j
2017-10-18 03:00:00,7824.6+4830j,7824.6+4830j,7824.6+4830j
2017-10-18 03:10:00,7827.82+4824.53j,7827.82+4824.53j,7827.82+4824.53j
2017-10-18 03:20:00,7834.26+4819.37j,7834.26+4819.37j,7834.26+4819.37j
2017-10-18 03:30:00,7840.7+4813.9j,7840.7+4813.9j,7840.7+4813.9j
2017-10-18 03:40:00,7843.92+4808.43j,7843.92+4808.43j,7843.92+4808.43j
2017-10-18 03:50:00,7850.36+4803.27j,7850.36+4803.27j,7850.36+4803.27j
2017-10-18 04:00:00,7856.8+4797.8j,7856.8+4797.8j,7856.8+4797.8j
2017-10-18 04:10:00,7856.8+4803.27j,7856.8+4803.27j,7856.8+4803.27j
2017-10-18 04:20:00,7853.58+4808.43j,7853.58+4808.43j,7853.58+4808.43j
2017-10-18 04:30:00,7856.8+4813.9j,7856.8+4813.9j,7856.8+4813.9j
2017-10-18 04:40:00,7856.8+4819.37j,7856.8+4819.37j,7856.8+4819.37j
2017-10-18 04:50:00,7853.58+4824.53j,7853.58+4824.53j,7853.58+4824.53j
2017-10-18 05:00:00,7856.8+4830j,7856.8+4830j,7856.8+4830j
2017-10-18 05:10:00,7898.66+4824.53j,7898.66+4824.53j,7898.66+4824.53j
2017-10-18 05:20:00,7940.52+4819.37j,7940.52+4819.37j,7940.52+4819.37j
