#timPSTamp,	constant_power_A,constant_power_B,constant_power_C
2017-10-18 00:00:00,509.6+258.27j,509.6+258.27j,509.6+258.27j
2017-10-18 00:10:00,502.84+257.11j,502.84+257.11j,502.84+257.11j
2017-10-18 00:20:00,496.25+255.96j,496.25+255.96j,496.25+255.96j
2017-10-18 00:30:00,489.67+254.8j,489.67+254.8j,489.67+254.8j
2017-10-18 00:40:00,482.91+253.64j,482.91+253.64j,482.91+253.64j
2017-10-18 00:50:00,476.32+252.49j,476.32+252.49j,476.32+252.49j
2017-10-18 01:00:00,469.73+251.33j,469.73+251.33j,469.73+251.33j
2017-10-18 01:10:00,465.23+252.77j,465.23+252.77j,465.23+252.77j
2017-10-18 01:20:00,461.07+254.23j,461.07+254.23j,461.07+254.23j
2017-10-18 01:30:00,456.73+255.67j,456.73+255.67j,456.73+255.67j
2017-10-18 01:40:00,452.23+257.11j,452.23+257.11j,452.23+257.11j
2017-10-18 01:50:00,448.07+258.56j,448.07+258.56j,448.07+258.56j
2017-10-18 02:00:00,443.73+260j,443.73+260j,443.73+260j
2017-10-18 02:10:00,439.92+260j,439.92+260j,439.92+260j
2017-10-18 02:20:00,436.11+260j,436.11+260j,436.11+260j
2017-10-18 02:30:00,432.47+260j,432.47+260j,432.47+260j
2017-10-18 02:40:00,428.65+260j,428.65+260j,428.65+260j
2017-10-18 02:50:00,424.84+260j,424.84+260j,424.84+260j
2017-10-18 03:00:00,421.2+260j,421.2+260j,421.2+260j
2017-10-18 03:10:00,421.37+259.71j,421.37+259.71j,421.37+259.71j
2017-10-18 03:20:00,421.72+259.43j,421.72+259.43j,421.72+259.43j
2017-10-18 03:30:00,422.07+259.13j,422.07+259.13j,422.07+259.13j
2017-10-18 03:40:00,422.24+258.84j,422.24+258.84j,422.24+258.84j
2017-10-18 03:50:00,422.59+258.56j,422.59+258.56j,422.59+258.56j
2017-10-18 04:00:00,422.93+258.27j,422.93+258.27j,422.93+258.27j
2017-10-18 04:10:00,422.93+258.56j,422.93+258.56j,422.93+258.56j
2017-10-18 04:20:00,422.76+258.84j,422.76+258.84j,422.76+258.84j
2017-10-18 04:30:00,422.93+259.13j,422.93+259.13j,422.93+259.13j
2017-10-18 04:40:00,422.93+259.43j,422.93+259.43j,422.93+259.43j
2017-10-18 04:50:00,422.76+259.71j,422.76+259.71j,422.76+259.71j
2017-10-18 05:00:00,422.93+260j,422.93+260j,422.93+260j
2017-10-18 05:10:00,425.19+259.71j,425.19+259.71j,425.19+259.71j
2017-10-18 05:20:00,427.44+259.43j,427.44+259.43j,427.44+259.43j
2017-10-18 05:30:00,429.87+259.13j,429.87+259.13j,429.87+259.13j
2017-10-18 05:40:00,432.12+258.84j,432.12+258.84j,432.12+258.84j
2017-10-18 05:50:00,434.37+258.56j,434.37+258.56j,434.37+258.56j
2017-10-18 06:00:00,436.8+258.27j,436.8+258.27j,436.8+258.27j
2017-10-18 06:10:00,441.13+253.93j,441.13+253.93j,441.13+253.93j
2017-10-18 06:20:00,445.29+249.61j,445.29+249.61j,445.29+249.61j
2017-10-18 06:30:00,449.8+245.27j,449.8+245.27j,449.8+245.27j
2017-10-18 06:40:00,454.13+240.93j,454.13+240.93j,454.13+240.93j
2017-10-18 06:50:00,458.29+236.61j,458.29+236.61j,458.29+236.61j
2017-10-18 07:00:00,462.8+232.27j,462.8+232.27j,462.8+232.27j
