#timPSTamp,	constant_power_A,constant_power_C
2017-10-18 07:30:00,399.88+221.38j,399.88+221.38j
2017-10-18 07:40:00,377.3+217j,377.3+217j
2017-10-18 07:50:00,354.9+212.63j,354.9+212.63j
2017-10-18 08:00:00,332.5+208.25j,332.5+208.25j
2017-10-18 08:10:00,338.8+205.92j,338.8+205.92j
2017-10-18 08:20:00,345.28+203.58j,345.28+203.58j
2017-10-18 08:30:00,351.75+201.25j,351.75+201.25j
2017-10-18 08:40:00,358.05+198.92j,358.05+198.92j
2017-10-18 08:50:00,364.53+196.58j,364.53+196.58j
2017-10-18 09:00:00,371+194.25j,371+194.25j
2017-10-18 09:10:00,366.8+199.79j,366.8+199.79j
2017-10-18 09:20:00,362.78+205.33j,362.78+205.33j
2017-10-18 09:30:00,358.75+210.88j,358.75+210.88j
2017-10-18 09:40:00,354.55+216.42j,354.55+216.42j
2017-10-18 09:50:00,350.53+221.96j,350.53+221.96j
2017-10-18 10:00:00,346.5+227.5j,346.5+227.5j
2017-10-18 10:10:00,345.8+226.05j,345.8+226.05j
2017-10-18 10:20:00,345.28+224.58j,345.28+224.58j
2017-10-18 10:30:00,344.75+223.13j,344.75+223.13j
2017-10-18 10:40:00,344.05+221.67j,344.05+221.67j
2017-10-18 10:50:00,343.53+220.21j,343.53+220.21j
2017-10-18 11:00:00,343+218.75j,343+218.75j
2017-10-18 11:10:00,347.55+221.08j,347.55+221.08j
2017-10-18 11:20:00,352.28+223.42j,352.28+223.42j
2017-10-18 11:30:00,357+225.75j,357+225.75j
2017-10-18 11:40:00,361.55+228.09j,361.55+228.09j
2017-10-18 11:50:00,366.28+230.41j,366.28+230.41j
2017-10-18 12:00:00,371+232.75j,371+232.75j
2017-10-18 12:10:00,373.28+249.37j,373.28+249.37j
2017-10-18 12:20:00,375.55+266.01j,375.55+266.01j
2017-10-18 12:30:00,378+282.63j,378+282.63j
2017-10-18 12:40:00,380.28+299.24j,380.28+299.24j
2017-10-18 12:50:00,382.55+315.88j,382.55+315.88j
2017-10-18 13:00:00,385+332.5j,385+332.5j
2017-10-18 13:10:00,383.43+323.46j,383.43+323.46j
2017-10-18 13:20:00,382.03+314.41j,382.03+314.41j
2017-10-18 13:30:00,380.63+305.38j,380.63+305.38j
2017-10-18 13:40:00,379.05+296.34j,379.05+296.34j
2017-10-18 13:50:00,377.65+287.29j,377.65+287.29j
2017-10-18 14:00:00,376.25+278.25j,376.25+278.25j
2017-10-18 14:10:00,375.03+287.01j,375.03+287.01j
2017-10-18 14:20:00,373.8+295.74j,373.8+295.74j
2017-10-18 14:30:00,372.75+304.5j,372.75+304.5j
2017-10-18 14:40:00,371.53+313.26j,371.53+313.26j
2017-10-18 14:50:00,370.3+321.99j,370.3+321.99j
2017-10-18 15:00:00,369.25+330.75j,369.25+330.75j
2017-10-18 15:10:00,375.9+328.42j,375.9+328.42j
2017-10-18 15:20:00,382.55+326.08j,382.55+326.08j
2017-10-18 15:30:00,389.38+323.75j,389.38+323.75j
2017-10-18 15:40:00,396.03+321.42j,396.03+321.42j
2017-10-18 15:50:00,402.68+319.08j,402.68+319.08j
2017-10-18 16:00:00,409.5+316.75j,409.5+316.75j
2017-10-18 16:10:00,414.93+317.62j,414.93+317.62j
2017-10-18 16:20:00,420.53+318.51j,420.53+318.51j
2017-10-18 16:30:00,426.13+319.38j,426.13+319.38j
2017-10-18 16:40:00,431.55+320.24j,431.55+320.24j
2017-10-18 16:50:00,437.15+321.13j,437.15+321.13j
2017-10-18 17:00:00,442.75+322j,442.75+322j
2017-10-18 17:10:00,436.28+320.84j,436.28+320.84j
2017-10-18 17:20:00,429.8+319.66j,429.8+319.66j
2017-10-18 17:30:00,423.5+318.5j,423.5+318.5j
2017-10-18 17:40:00,417.03+317.34j,417.03+317.34j
2017-10-18 17:50:00,410.55+316.16j,410.55+316.16j
2017-10-18 18:00:00,404.25+315j,404.25+315j
2017-10-18 18:10:00,407.75+314.71j,407.75+314.71j
2017-10-18 18:20:00,411.25+314.42j,411.25+314.42j
2017-10-18 18:30:00,414.75+314.13j,414.75+314.13j
2017-10-18 18:40:00,418.25+313.83j,418.25+313.83j
2017-10-18 18:50:00,421.75+313.54j,421.75+313.54j
2017-10-18 19:00:00,425.25+313.25j,425.25+313.25j
2017-10-18 19:10:00,444.33+316.17j,444.33+316.17j
2017-10-18 19:20:00,463.75+319.08j,463.75+319.08j
2017-10-18 19:30:00,483+322j,483+322j
2017-10-18 19:40:00,502.08+324.92j,502.08+324.92j
2017-10-18 19:50:00,521.5+327.83j,521.5+327.83j
2017-10-18 20:00:00,540.75+330.75j,540.75+330.75j
2017-10-18 20:10:00,574.53+331.63j,574.53+331.63j
2017-10-18 20:20:00,608.3+332.49j,608.3+332.49j
2017-10-18 20:30:00,642.25+333.38j,642.25+333.38j
2017-10-18 20:40:00,676.03+334.26j,676.03+334.26j
2017-10-18 20:50:00,709.8+335.12j,709.8+335.12j
2017-10-18 21:00:00,743.75+336j,743.75+336j
2017-10-18 21:10:00,733.78+336.58j,733.78+336.58j
2017-10-18 21:20:00,723.8+337.17j,723.8+337.17j
2017-10-18 21:30:00,714+337.75j,714+337.75j
2017-10-18 21:40:00,704.03+338.33j,704.03+338.33j
2017-10-18 21:50:00,694.05+338.92j,694.05+338.92j
2017-10-18 22:00:00,684.25+339.5j,684.25+339.5j
2017-10-18 22:10:00,668.33+336.29j,668.33+336.29j
2017-10-18 22:20:00,652.75+333.08j,652.75+333.08j
2017-10-18 22:30:00,637+329.88j,637+329.88j
2017-10-18 22:40:00,621.08+326.67j,621.08+326.67j
2017-10-18 22:50:00,605.5+323.46j,605.5+323.46j
2017-10-18 23:00:00,589.75+320.25j,589.75+320.25j
2017-10-18 23:10:00,584.68+324.05j,584.68+324.05j
2017-10-18 23:20:00,579.78+327.83j,579.78+327.83j
2017-10-18 23:30:00,574.88+331.63j,574.88+331.63j
2017-10-18 23:40:00,569.8+335.42j,569.8+335.42j
2017-10-18 23:50:00,564.9+339.2j,564.9+339.2j
