#timPSTamp,	constant_power_A,constant_power_B,constant_power_C
2017-10-18 00:00:00,1999.2+1013.2j,1999.2+1013.2j,1999.2+1013.2j
2017-10-18 00:10:00,1972.68+1008.64j,1972.68+1008.64j,1972.68+1008.64j
2017-10-18 00:20:00,1946.84+1004.16j,1946.84+1004.16j,1946.84+1004.16j
2017-10-18 00:30:00,1921+999.6j,1921+999.6j,1921+999.6j
2017-10-18 00:40:00,1894.48+995.04j,1894.48+995.04j,1894.48+995.04j
2017-10-18 00:50:00,1868.64+990.56j,1868.64+990.56j,1868.64+990.56j
2017-10-18 01:00:00,1842.8+986j,1842.8+986j,1842.8+986j
2017-10-18 01:10:00,1825.12+991.64j,1825.12+991.64j,1825.12+991.64j
2017-10-18 01:20:00,1808.8+997.36j,1808.8+997.36j,1808.8+997.36j
2017-10-18 01:30:00,1791.8+1003j,1791.8+1003j,1791.8+1003j
2017-10-18 01:40:00,1774.12+1008.64j,1774.12+1008.64j,1774.12+1008.64j
2017-10-18 01:50:00,1757.8+1014.36j,1757.8+1014.36j,1757.8+1014.36j
2017-10-18 02:00:00,1740.8+1020j,1740.8+1020j,1740.8+1020j
2017-10-18 02:10:00,1725.84+1020j,1725.84+1020j,1725.84+1020j
2017-10-18 02:20:00,1710.88+1020j,1710.88+1020j,1710.88+1020j
2017-10-18 02:30:00,1696.6+1020j,1696.6+1020j,1696.6+1020j
2017-10-18 02:40:00,1681.64+1020j,1681.64+1020j,1681.64+1020j
2017-10-18 02:50:00,1666.68+1020j,1666.68+1020j,1666.68+1020j
2017-10-18 03:00:00,1652.4+1020j,1652.4+1020j,1652.4+1020j
2017-10-18 03:10:00,1653.08+1018.84j,1653.08+1018.84j,1653.08+1018.84j
2017-10-18 03:20:00,1654.44+1017.76j,1654.44+1017.76j,1654.44+1017.76j
2017-10-18 03:30:00,1655.8+1016.6j,1655.8+1016.6j,1655.8+1016.6j
2017-10-18 03:40:00,1656.48+1015.44j,1656.48+1015.44j,1656.48+1015.44j
2017-10-18 03:50:00,1657.84+1014.36j,1657.84+1014.36j,1657.84+1014.36j
2017-10-18 04:00:00,1659.2+1013.2j,1659.2+1013.2j,1659.2+1013.2j
2017-10-18 04:10:00,1659.2+1014.36j,1659.2+1014.36j,1659.2+1014.36j
2017-10-18 04:20:00,1658.52+1015.44j,1658.52+1015.44j,1658.52+1015.44j
2017-10-18 04:30:00,1659.2+1016.6j,1659.2+1016.6j,1659.2+1016.6j
2017-10-18 04:40:00,1659.2+1017.76j,1659.2+1017.76j,1659.2+1017.76j
2017-10-18 04:50:00,1658.52+1018.84j,1658.52+1018.84j,1658.52+1018.84j
2017-10-18 05:00:00,1659.2+1020j,1659.2+1020j,1659.2+1020j
2017-10-18 05:10:00,1668.04+1018.84j,1668.04+1018.84j,1668.04+1018.84j
2017-10-18 05:20:00,1676.88+1017.76j,1676.88+1017.76j,1676.88+1017.76j
2017-10-18 05:30:00,1686.4+1016.6j,1686.4+1016.6j,1686.4+1016.6j
2017-10-18 05:40:00,1695.24+1015.44j,1695.24+1015.44j,1695.24+1015.44j
2017-10-18 05:50:00,1704.08+1014.36j,1704.08+1014.36j,1704.08+1014.36j
2017-10-18 06:00:00,1713.6+1013.2j,1713.6+1013.2j,1713.6+1013.2j
2017-10-18 06:10:00,1730.6+996.18j,1730.6+996.18j,1730.6+996.18j
