#timPSTamp,	constant_power_A,constant_power_B,constant_power_C
2017-10-18 00:00:00,1401.4+710.23j,1401.4+710.23j,1401.4+710.23j
2017-10-18 00:10:00,1382.81+707.04j,1382.81+707.04j,1382.81+707.04j
2017-10-18 00:20:00,1364.7+703.89j,1364.7+703.89j,1364.7+703.89j
2017-10-18 00:30:00,1346.58+700.7j,1346.58+700.7j,1346.58+700.7j
2017-10-18 00:40:00,1327.99+697.51j,1327.99+697.51j,1327.99+697.51j
2017-10-18 00:50:00,1309.88+694.36j,1309.88+694.36j,1309.88+694.36j
2017-10-18 01:00:00,1291.77+691.17j,1291.77+691.17j,1291.77+691.17j
2017-10-18 01:10:00,1279.37+695.12j,1279.37+695.12j,1279.37+695.12j
2017-10-18 01:20:00,1267.93+699.13j,1267.93+699.13j,1267.93+699.13j
2017-10-18 01:30:00,1256.02+703.08j,1256.02+703.08j,1256.02+703.08j
2017-10-18 01:40:00,1243.62+707.04j,1243.62+707.04j,1243.62+707.04j
2017-10-18 01:50:00,1232.18+711.04j,1232.18+711.04j,1232.18+711.04j
2017-10-18 02:00:00,1220.27+715j,1220.27+715j,1220.27+715j
2017-10-18 02:10:00,1209.78+715j,1209.78+715j,1209.78+715j
2017-10-18 02:20:00,1199.29+715j,1199.29+715j,1199.29+715j
2017-10-18 02:30:00,1189.28+715j,1189.28+715j,1189.28+715j
2017-10-18 02:40:00,1178.8+715j,1178.8+715j,1178.8+715j
2017-10-18 02:50:00,1168.31+715j,1168.31+715j,1168.31+715j
2017-10-18 03:00:00,1158.3+715j,1158.3+715j,1158.3+715j
2017-10-18 03:10:00,1158.78+714.19j,1158.78+714.19j,1158.78+714.19j
2017-10-18 03:20:00,1159.73+713.43j,1159.73+713.43j,1159.73+713.43j
2017-10-18 03:30:00,1160.68+712.62j,1160.68+712.62j,1160.68+712.62j
2017-10-18 03:40:00,1161.16+711.81j,1161.16+711.81j,1161.16+711.81j
2017-10-18 03:50:00,1162.11+711.04j,1162.11+711.04j,1162.11+711.04j
2017-10-18 04:00:00,1163.07+710.23j,1163.07+710.23j,1163.07+710.23j
2017-10-18 04:10:00,1163.07+711.04j,1163.07+711.04j,1163.07+711.04j
2017-10-18 04:20:00,1162.59+711.81j,1162.59+711.81j,1162.59+711.81j
2017-10-18 04:30:00,1163.07+712.62j,1163.07+712.62j,1163.07+712.62j
2017-10-18 04:40:00,1163.07+713.43j,1163.07+713.43j,1163.07+713.43j
2017-10-18 04:50:00,1162.59+714.19j,1162.59+714.19j,1162.59+714.19j
2017-10-18 05:00:00,1163.07+715j,1163.07+715j,1163.07+715j
2017-10-18 05:10:00,1169.26+714.19j,1169.26+714.19j,1169.26+714.19j
2017-10-18 05:20:00,1175.46+713.43j,1175.46+713.43j,1175.46+713.43j
2017-10-18 05:30:00,1182.13+712.62j,1182.13+712.62j,1182.13+712.62j
2017-10-18 05:40:00,1188.33+711.81j,1188.33+711.81j,1188.33+711.81j
2017-10-18 05:50:00,1194.53+711.04j,1194.53+711.04j,1194.53+711.04j
2017-10-18 06:00:00,1201.2+710.23j,1201.2+710.23j,1201.2+710.23j
2017-10-18 06:10:00,1213.12+698.3j,1213.12+698.3j,1213.12+698.3j
2017-10-18 06:20:00,1224.56+686.41j,1224.56+686.41j,1224.56+686.41j
2017-10-18 06:30:00,1236.95+674.48j,1236.95+674.48j,1236.95+674.48j
2017-10-18 06:40:00,1248.87+662.55j,1248.87+662.55j,1248.87+662.55j
2017-10-18 06:50:00,1260.31+650.66j,1260.31+650.66j,1260.31+650.66j
2017-10-18 07:00:00,1272.7+638.73j,1272.7+638.73j,1272.7+638.73j
2017-10-18 07:10:00,1211.21+626.82j,1211.21+626.82j,1211.21+626.82j
2017-10-18 07:20:00,1150.2+614.9j,1150.2+614.9j,1150.2+614.9j
2017-10-18 07:30:00,1089.18+602.98j,1089.18+602.98j,1089.18+602.98j
2017-10-18 07:40:00,1027.69+591.07j,1027.69+591.07j,1027.69+591.07j
2017-10-18 07:50:00,966.68+579.15j,966.68+579.15j,966.68+579.15j
2017-10-18 08:00:00,905.67+567.23j,905.67+567.23j,905.67+567.23j
2017-10-18 08:10:00,922.83+560.88j,922.83+560.88j,922.83+560.88j
2017-10-18 08:20:00,940.46+554.52j,940.46+554.52j,940.46+554.52j
2017-10-18 08:30:00,958.1+548.17j,958.1+548.17j,958.1+548.17j
2017-10-18 08:40:00,975.26+541.81j,975.26+541.81j,975.26+541.81j
2017-10-18 08:50:00,992.9+535.45j,992.9+535.45j,992.9+535.45j
2017-10-18 09:00:00,1010.53+529.1j,1010.53+529.1j,1010.53+529.1j
2017-10-18 09:10:00,999.09+544.2j,999.09+544.2j,999.09+544.2j
2017-10-18 09:20:00,988.13+559.29j,988.13+559.29j,988.13+559.29j
2017-10-18 09:30:00,977.17+574.38j,977.17+574.38j,977.17+574.38j
2017-10-18 09:40:00,965.73+589.48j,965.73+589.48j,965.73+589.48j
2017-10-18 09:50:00,954.76+604.57j,954.76+604.57j,954.76+604.57j
2017-10-18 10:00:00,943.8+619.67j,943.8+619.67j,943.8+619.67j
2017-10-18 10:10:00,941.89+615.71j,941.89+615.71j,941.89+615.71j
2017-10-18 10:20:00,940.46+611.72j,940.46+611.72j,940.46+611.72j
2017-10-18 10:30:00,939.03+607.75j,939.03+607.75j,939.03+607.75j
2017-10-18 10:40:00,937.13+603.78j,937.13+603.78j,937.13+603.78j
2017-10-18 10:50:00,935.7+599.8j,935.7+599.8j,935.7+599.8j
2017-10-18 11:00:00,934.27+595.83j,934.27+595.83j,934.27+595.83j
2017-10-18 11:10:00,946.66+602.19j,946.66+602.19j,946.66+602.19j
2017-10-18 11:20:00,959.53+608.54j,959.53+608.54j,959.53+608.54j
2017-10-18 11:30:00,972.4+614.9j,972.4+614.9j,972.4+614.9j
2017-10-18 11:40:00,984.79+621.27j,984.79+621.27j,984.79+621.27j
2017-10-18 11:50:00,997.66+627.59j,997.66+627.59j,997.66+627.59j
2017-10-18 12:00:00,1010.53+633.97j,1010.53+633.97j,1010.53+633.97j
2017-10-18 12:10:00,1016.73+679.24j,1016.73+679.24j,1016.73+679.24j
2017-10-18 12:20:00,1022.93+724.55j,1022.93+724.55j,1022.93+724.55j
2017-10-18 12:30:00,1029.6+769.82j,1029.6+769.82j,1029.6+769.82j
2017-10-18 12:40:00,1035.8+815.09j,1035.8+815.09j,1035.8+815.09j
2017-10-18 12:50:00,1041.99+860.4j,1041.99+860.4j,1041.99+860.4j
2017-10-18 13:00:00,1048.67+905.67j,1048.67+905.67j,1048.67+905.67j
2017-10-18 13:10:00,1044.38+881.06j,1044.38+881.06j,1044.38+881.06j
