#timPSTamp,	constant_power_A,constant_power_B,constant_power_C
2017-10-18 00:00:00,2165.8+1097.63j,2165.8+1097.63j,2165.8+1097.63j
2017-10-18 00:10:00,2137.07+1092.7j,2137.07+1092.7j,2137.07+1092.7j
2017-10-18 00:20:00,2109.08+1087.84j,2109.08+1087.84j,2109.08+1087.84j
2017-10-18 00:30:00,2081.08+1082.9j,2081.08+1082.9j,2081.08+1082.9j
2017-10-18 00:40:00,2052.35+1077.96j,2052.35+1077.96j,2052.35+1077.96j
2017-10-18 00:50:00,2024.36+1073.1j,2024.36+1073.1j,2024.36+1073.1j
2017-10-18 01:00:00,1996.37+1068.17j,1996.37+1068.17j,1996.37+1068.17j
2017-10-18 01:10:00,1977.21+1074.28j,1977.21+1074.28j,1977.21+1074.28j
2017-10-18 01:20:00,1959.53+1080.47j,1959.53+1080.47j,1959.53+1080.47j
2017-10-18 01:30:00,1941.12+1086.58j,1941.12+1086.58j,1941.12+1086.58j
2017-10-18 01:40:00,1921.96+1092.7j,1921.96+1092.7j,1921.96+1092.7j
2017-10-18 01:50:00,1904.28+1098.89j,1904.28+1098.89j,1904.28+1098.89j
2017-10-18 02:00:00,1885.87+1105j,1885.87+1105j,1885.87+1105j
2017-10-18 02:10:00,1869.66+1105j,1869.66+1105j,1869.66+1105j
2017-10-18 02:20:00,1853.45+1105j,1853.45+1105j,1853.45+1105j
2017-10-18 02:30:00,1837.98+1105j,1837.98+1105j,1837.98+1105j
2017-10-18 02:40:00,1821.78+1105j,1821.78+1105j,1821.78+1105j
2017-10-18 02:50:00,1805.57+1105j,1805.57+1105j,1805.57+1105j
2017-10-18 03:00:00,1790.1+1105j,1790.1+1105j,1790.1+1105j
2017-10-18 03:10:00,1790.84+1103.75j,1790.84+1103.75j,1790.84+1103.75j
2017-10-18 03:20:00,1792.31+1102.57j,1792.31+1102.57j,1792.31+1102.57j
2017-10-18 03:30:00,1793.78+1101.32j,1793.78+1101.32j,1793.78+1101.32j
2017-10-18 03:40:00,1794.52+1100.06j,1794.52+1100.06j,1794.52+1100.06j
2017-10-18 03:50:00,1795.99+1098.89j,1795.99+1098.89j,1795.99+1098.89j
2017-10-18 04:00:00,1797.47+1097.63j,1797.47+1097.63j,1797.47+1097.63j
2017-10-18 04:10:00,1797.47+1098.89j,1797.47+1098.89j,1797.47+1098.89j
2017-10-18 04:20:00,1796.73+1100.06j,1796.73+1100.06j,1796.73+1100.06j
2017-10-18 04:30:00,1797.47+1101.32j,1797.47+1101.32j,1797.47+1101.32j
2017-10-18 04:40:00,1797.47+1102.57j,1797.47+1102.57j,1797.47+1102.57j
2017-10-18 04:50:00,1796.73+1103.75j,1796.73+1103.75j,1796.73+1103.75j
2017-10-18 05:00:00,1797.47+1105j,1797.47+1105j,1797.47+1105j
2017-10-18 05:10:00,1807.04+1103.75j,1807.04+1103.75j,1807.04+1103.75j
2017-10-18 05:20:00,1816.62+1102.57j,1816.62+1102.57j,1816.62+1102.57j
2017-10-18 05:30:00,1826.93+1101.32j,1826.93+1101.32j,1826.93+1101.32j
2017-10-18 05:40:00,1836.51+1100.06j,1836.51+1100.06j,1836.51+1100.06j
2017-10-18 05:50:00,1846.09+1098.89j,1846.09+1098.89j,1846.09+1098.89j
2017-10-18 06:00:00,1856.4+1097.63j,1856.4+1097.63j,1856.4+1097.63j
2017-10-18 06:10:00,1874.82+1079.19j,1874.82+1079.19j,1874.82+1079.19j
2017-10-18 06:20:00,1892.5+1060.82j,1892.5+1060.82j,1892.5+1060.82j
2017-10-18 06:30:00,1911.65+1042.38j,1911.65+1042.38j,1911.65+1042.38j
2017-10-18 06:40:00,1930.07+1023.94j,1930.07+1023.94j,1930.07+1023.94j
2017-10-18 06:50:00,1947.75+1005.57j,1947.75+1005.57j,1947.75+1005.57j
2017-10-18 07:00:00,1966.9+987.13j,1966.9+987.13j,1966.9+987.13j
2017-10-18 07:10:00,1871.87+968.72j,1871.87+968.72j,1871.87+968.72j
2017-10-18 07:20:00,1777.58+950.3j,1777.58+950.3j,1777.58+950.3j
2017-10-18 07:30:00,1683.28+931.88j,1683.28+931.88j,1683.28+931.88j
2017-10-18 07:40:00,1588.25+913.47j,1588.25+913.47j,1588.25+913.47j
2017-10-18 07:50:00,1493.96+895.05j,1493.96+895.05j,1493.96+895.05j
2017-10-18 08:00:00,1399.67+876.63j,1399.67+876.63j,1399.67+876.63j
2017-10-18 08:10:00,1426.19+866.81j,1426.19+866.81j,1426.19+866.81j
2017-10-18 08:20:00,1453.44+856.99j,1453.44+856.99j,1453.44+856.99j
2017-10-18 08:30:00,1480.7+847.17j,1480.7+847.17j,1480.7+847.17j
2017-10-18 08:40:00,1507.22+837.35j,1507.22+837.35j,1507.22+837.35j
2017-10-18 08:50:00,1534.48+827.52j,1534.48+827.52j,1534.48+827.52j
2017-10-18 09:00:00,1561.73+817.7j,1561.73+817.7j,1561.73+817.7j
2017-10-18 09:10:00,1544.05+841.03j,1544.05+841.03j,1544.05+841.03j
2017-10-18 09:20:00,1527.11+864.35j,1527.11+864.35j,1527.11+864.35j
2017-10-18 09:30:00,1510.17+887.68j,1510.17+887.68j,1510.17+887.68j
2017-10-18 09:40:00,1492.49+911.01j,1492.49+911.01j,1492.49+911.01j
2017-10-18 09:50:00,1475.54+934.34j,1475.54+934.34j,1475.54+934.34j
2017-10-18 10:00:00,1458.6+957.67j,1458.6+957.67j,1458.6+957.67j
2017-10-18 10:10:00,1455.65+951.55j,1455.65+951.55j,1455.65+951.55j
2017-10-18 10:20:00,1453.44+945.39j,1453.44+945.39j,1453.44+945.39j
2017-10-18 10:30:00,1451.23+939.25j,1451.23+939.25j,1451.23+939.25j
2017-10-18 10:40:00,1448.29+933.11j,1448.29+933.11j,1448.29+933.11j
2017-10-18 10:50:00,1446.08+926.97j,1446.08+926.97j,1446.08+926.97j
2017-10-18 11:00:00,1443.87+920.83j,1443.87+920.83j,1443.87+920.83j
2017-10-18 11:10:00,1463.02+930.66j,1463.02+930.66j,1463.02+930.66j
2017-10-18 11:20:00,1482.91+940.47j,1482.91+940.47j,1482.91+940.47j
2017-10-18 11:30:00,1502.8+950.3j,1502.8+950.3j,1502.8+950.3j
2017-10-18 11:40:00,1521.95+960.15j,1521.95+960.15j,1521.95+960.15j
2017-10-18 11:50:00,1541.84+969.92j,1541.84+969.92j,1541.84+969.92j
2017-10-18 12:00:00,1561.73+979.77j,1561.73+979.77j,1561.73+979.77j
2017-10-18 12:10:00,1571.31+1049.73j,1571.31+1049.73j,1571.31+1049.73j
2017-10-18 12:20:00,1580.89+1119.76j,1580.89+1119.76j,1580.89+1119.76j
2017-10-18 12:30:00,1591.2+1189.72j,1591.2+1189.72j,1591.2+1189.72j
2017-10-18 12:40:00,1600.78+1259.68j,1600.78+1259.68j,1600.78+1259.68j
2017-10-18 12:50:00,1610.35+1329.71j,1610.35+1329.71j,1610.35+1329.71j
2017-10-18 13:00:00,1620.67+1399.67j,1620.67+1399.67j,1620.67+1399.67j
2017-10-18 13:10:00,1614.04+1361.63j,1614.04+1361.63j,1614.04+1361.63j
2017-10-18 13:20:00,1608.14+1323.52j,1608.14+1323.52j,1608.14+1323.52j
2017-10-18 13:30:00,1602.25+1285.48j,1602.25+1285.48j,1602.25+1285.48j
2017-10-18 13:40:00,1595.62+1247.45j,1595.62+1247.45j,1595.62+1247.45j
2017-10-18 13:50:00,1589.73+1209.33j,1589.73+1209.33j,1589.73+1209.33j
2017-10-18 14:00:00,1583.83+1171.3j,1583.83+1171.3j,1583.83+1171.3j
2017-10-18 14:10:00,1578.68+1208.16j,1578.68+1208.16j,1578.68+1208.16j
2017-10-18 14:20:00,1573.52+1244.94j,1573.52+1244.94j,1573.52+1244.94j
2017-10-18 14:30:00,1569.1+1281.8j,1569.1+1281.8j,1569.1+1281.8j
2017-10-18 14:40:00,1563.94+1318.66j,1563.94+1318.66j,1563.94+1318.66j
2017-10-18 14:50:00,1558.79+1355.44j,1558.79+1355.44j,1558.79+1355.44j
2017-10-18 15:00:00,1554.37+1392.3j,1554.37+1392.3j,1554.37+1392.3j
2017-10-18 15:10:00,1582.36+1382.48j,1582.36+1382.48j,1582.36+1382.48j
2017-10-18 15:20:00,1610.35+1372.65j,1610.35+1372.65j,1610.35+1372.65j
2017-10-18 15:30:00,1639.08+1362.83j,1639.08+1362.83j,1639.08+1362.83j
2017-10-18 15:40:00,1667.08+1353.01j,1667.08+1353.01j,1667.08+1353.01j
2017-10-18 15:50:00,1695.07+1343.19j,1695.07+1343.19j,1695.07+1343.19j
2017-10-18 16:00:00,1723.8+1333.37j,1723.8+1333.37j,1723.8+1333.37j
