#timPSTamp,	constant_power_A,constant_power_B,constant_power_C
2017-10-18 00:00:00,1695.4+859.23j,1695.4+859.23j,1695.4+859.23j
2017-10-18 00:10:00,1672.91+855.37j,1672.91+855.37j,1672.91+855.37j
2017-10-18 00:20:00,1651+851.56j,1651+851.56j,1651+851.56j
2017-10-18 00:30:00,1629.08+847.7j,1629.08+847.7j,1629.08+847.7j
2017-10-18 00:40:00,1606.59+843.84j,1606.59+843.84j,1606.59+843.84j
2017-10-18 00:50:00,1584.68+840.03j,1584.68+840.03j,1584.68+840.03j
2017-10-18 01:00:00,1562.77+836.17j,1562.77+836.17j,1562.77+836.17j
2017-10-18 01:10:00,1547.77+840.95j,1547.77+840.95j,1547.77+840.95j
2017-10-18 01:20:00,1533.93+845.8j,1533.93+845.8j,1533.93+845.8j
2017-10-18 01:30:00,1519.52+850.58j,1519.52+850.58j,1519.52+850.58j
2017-10-18 01:40:00,1504.52+855.37j,1504.52+855.37j,1504.52+855.37j
2017-10-18 01:50:00,1490.68+860.21j,1490.68+860.21j,1490.68+860.21j
2017-10-18 02:00:00,1476.27+865j,1476.27+865j,1476.27+865j
2017-10-18 02:10:00,1463.58+865j,1463.58+865j,1463.58+865j
2017-10-18 02:20:00,1450.89+865j,1450.89+865j,1450.89+865j
2017-10-18 02:30:00,1438.78+865j,1438.78+865j,1438.78+865j
2017-10-18 02:40:00,1426.1+865j,1426.1+865j,1426.1+865j
2017-10-18 02:50:00,1413.41+865j,1413.41+865j,1413.41+865j
2017-10-18 03:00:00,1401.3+865j,1401.3+865j,1401.3+865j
2017-10-18 03:10:00,1401.88+864.02j,1401.88+864.02j,1401.88+864.02j
2017-10-18 03:20:00,1403.03+863.1j,1403.03+863.1j,1403.03+863.1j
2017-10-18 03:30:00,1404.18+862.12j,1404.18+862.12j,1404.18+862.12j
2017-10-18 03:40:00,1404.76+861.14j,1404.76+861.14j,1404.76+861.14j
2017-10-18 03:50:00,1405.91+860.21j,1405.91+860.21j,1405.91+860.21j
2017-10-18 04:00:00,1407.07+859.23j,1407.07+859.23j,1407.07+859.23j
2017-10-18 04:10:00,1407.07+860.21j,1407.07+860.21j,1407.07+860.21j
2017-10-18 04:20:00,1406.49+861.14j,1406.49+861.14j,1406.49+861.14j
2017-10-18 04:30:00,1407.07+862.12j,1407.07+862.12j,1407.07+862.12j
2017-10-18 04:40:00,1407.07+863.1j,1407.07+863.1j,1407.07+863.1j
2017-10-18 04:50:00,1406.49+864.02j,1406.49+864.02j,1406.49+864.02j
2017-10-18 05:00:00,1407.07+865j,1407.07+865j,1407.07+865j
2017-10-18 05:10:00,1414.56+864.02j,1414.56+864.02j,1414.56+864.02j
2017-10-18 05:20:00,1422.06+863.1j,1422.06+863.1j,1422.06+863.1j
2017-10-18 05:30:00,1430.13+862.12j,1430.13+862.12j,1430.13+862.12j
2017-10-18 05:40:00,1437.63+861.14j,1437.63+861.14j,1437.63+861.14j
2017-10-18 05:50:00,1445.13+860.21j,1445.13+860.21j,1445.13+860.21j
2017-10-18 06:00:00,1453.2+859.23j,1453.2+859.23j,1453.2+859.23j
2017-10-18 06:10:00,1467.62+844.8j,1467.62+844.8j,1467.62+844.8j
2017-10-18 06:20:00,1481.46+830.42j,1481.46+830.42j,1481.46+830.42j
2017-10-18 06:30:00,1496.45+815.98j,1496.45+815.98j,1496.45+815.98j
2017-10-18 06:40:00,1510.87+801.55j,1510.87+801.55j,1510.87+801.55j
2017-10-18 06:50:00,1524.71+787.17j,1524.71+787.17j,1524.71+787.17j
2017-10-18 07:00:00,1539.7+772.73j,1539.7+772.73j,1539.7+772.73j
2017-10-18 07:10:00,1465.31+758.32j,1465.31+758.32j,1465.31+758.32j
2017-10-18 07:20:00,1391.5+743.9j,1391.5+743.9j,1391.5+743.9j
2017-10-18 07:30:00,1317.68+729.48j,1317.68+729.48j,1317.68+729.48j
2017-10-18 07:40:00,1243.29+715.07j,1243.29+715.07j,1243.29+715.07j
2017-10-18 07:50:00,1169.48+700.65j,1169.48+700.65j,1169.48+700.65j
2017-10-18 08:00:00,1095.67+686.23j,1095.67+686.23j,1095.67+686.23j
2017-10-18 08:10:00,1116.43+678.55j,1116.43+678.55j,1116.43+678.55j
2017-10-18 08:20:00,1137.76+670.85j,1137.76+670.85j,1137.76+670.85j
2017-10-18 08:30:00,1159.1+663.17j,1159.1+663.17j,1159.1+663.17j
2017-10-18 08:40:00,1179.86+655.48j,1179.86+655.48j,1179.86+655.48j
2017-10-18 08:50:00,1201.2+647.79j,1201.2+647.79j,1201.2+647.79j
2017-10-18 09:00:00,1222.53+640.1j,1222.53+640.1j,1222.53+640.1j
2017-10-18 09:10:00,1208.69+658.36j,1208.69+658.36j,1208.69+658.36j
2017-10-18 09:20:00,1195.43+676.62j,1195.43+676.62j,1195.43+676.62j
2017-10-18 09:30:00,1182.17+694.88j,1182.17+694.88j,1182.17+694.88j
2017-10-18 09:40:00,1168.33+713.15j,1168.33+713.15j,1168.33+713.15j
2017-10-18 09:50:00,1155.06+731.4j,1155.06+731.4j,1155.06+731.4j
2017-10-18 10:00:00,1141.8+749.67j,1141.8+749.67j,1141.8+749.67j
2017-10-18 10:10:00,1139.49+744.88j,1139.49+744.88j,1139.49+744.88j
2017-10-18 10:20:00,1137.76+740.05j,1137.76+740.05j,1137.76+740.05j
2017-10-18 10:30:00,1136.03+735.25j,1136.03+735.25j,1136.03+735.25j
2017-10-18 10:40:00,1133.73+730.45j,1133.73+730.45j,1133.73+730.45j
2017-10-18 10:50:00,1132+725.64j,1132+725.64j,1132+725.64j
2017-10-18 11:00:00,1130.27+720.83j,1130.27+720.83j,1130.27+720.83j
2017-10-18 11:10:00,1145.26+728.53j,1145.26+728.53j,1145.26+728.53j
2017-10-18 11:20:00,1160.83+736.21j,1160.83+736.21j,1160.83+736.21j
2017-10-18 11:30:00,1176.4+743.9j,1176.4+743.9j,1176.4+743.9j
2017-10-18 11:40:00,1191.39+751.61j,1191.39+751.61j,1191.39+751.61j
2017-10-18 11:50:00,1206.96+759.26j,1206.96+759.26j,1206.96+759.26j
2017-10-18 12:00:00,1222.53+766.97j,1222.53+766.97j,1222.53+766.97j
2017-10-18 12:10:00,1230.03+821.73j,1230.03+821.73j,1230.03+821.73j
2017-10-18 12:20:00,1237.53+876.55j,1237.53+876.55j,1237.53+876.55j
2017-10-18 12:30:00,1245.6+931.32j,1245.6+931.32j,1245.6+931.32j
2017-10-18 12:40:00,1253.1+986.08j,1253.1+986.08j,1253.1+986.08j
2017-10-18 12:50:00,1260.59+1040.9j,1260.59+1040.9j,1260.59+1040.9j
2017-10-18 13:00:00,1268.67+1095.67j,1268.67+1095.67j,1268.67+1095.67j
2017-10-18 13:10:00,1263.48+1065.89j,1263.48+1065.89j,1263.48+1065.89j
2017-10-18 13:20:00,1258.86+1036.06j,1258.86+1036.06j,1258.86+1036.06j
2017-10-18 13:30:00,1254.25+1006.28j,1254.25+1006.28j,1254.25+1006.28j
2017-10-18 13:40:00,1249.06+976.51j,1249.06+976.51j,1249.06+976.51j
2017-10-18 13:50:00,1244.45+946.67j,1244.45+946.67j,1244.45+946.67j
2017-10-18 14:00:00,1239.83+916.9j,1239.83+916.9j,1239.83+916.9j
2017-10-18 14:10:00,1235.8+945.75j,1235.8+945.75j,1235.8+945.75j
2017-10-18 14:20:00,1231.76+974.55j,1231.76+974.55j,1231.76+974.55j
2017-10-18 14:30:00,1228.3+1003.4j,1228.3+1003.4j,1228.3+1003.4j
2017-10-18 14:40:00,1224.26+1032.25j,1224.26+1032.25j,1224.26+1032.25j
2017-10-18 14:50:00,1220.23+1061.05j,1220.23+1061.05j,1220.23+1061.05j
2017-10-18 15:00:00,1216.77+1089.9j,1216.77+1089.9j,1216.77+1089.9j
2017-10-18 15:10:00,1238.68+1082.21j,1238.68+1082.21j,1238.68+1082.21j
2017-10-18 15:20:00,1260.59+1074.52j,1260.59+1074.52j,1260.59+1074.52j
2017-10-18 15:30:00,1283.08+1066.83j,1283.08+1066.83j,1283.08+1066.83j
2017-10-18 15:40:00,1305+1059.15j,1305+1059.15j,1305+1059.15j
2017-10-18 15:50:00,1326.91+1051.45j,1326.91+1051.45j,1326.91+1051.45j
2017-10-18 16:00:00,1349.4+1043.77j,1349.4+1043.77j,1349.4+1043.77j
2017-10-18 16:10:00,1367.28+1046.63j,1367.28+1046.63j,1367.28+1046.63j
2017-10-18 16:20:00,1385.73+1049.55j,1385.73+1049.55j,1385.73+1049.55j
2017-10-18 16:30:00,1404.18+1052.42j,1404.18+1052.42j,1404.18+1052.42j
2017-10-18 16:40:00,1422.06+1055.28j,1422.06+1055.28j,1422.06+1055.28j
2017-10-18 16:50:00,1440.51+1058.2j,1440.51+1058.2j,1440.51+1058.2j
2017-10-18 17:00:00,1458.97+1061.07j,1458.97+1061.07j,1458.97+1061.07j
2017-10-18 17:10:00,1437.63+1057.24j,1437.63+1057.24j,1437.63+1057.24j
2017-10-18 17:20:00,1416.29+1053.36j,1416.29+1053.36j,1416.29+1053.36j
