#timPSTamp,	constant_power_A,constant_power_B,constant_power_C
2017-10-18 00:00:00,9584.4+4857.4j,9584.4+4857.4j,9584.4+4857.4j
2017-10-18 00:10:00,9457.26+4835.56j,9457.26+4835.56j,9457.26+4835.56j
2017-10-18 00:20:00,9333.38+4814.04j,9333.38+4814.04j,9333.38+4814.04j
2017-10-18 00:30:00,9209.5+4792.2j,9209.5+4792.2j,9209.5+4792.2j
2017-10-18 00:40:00,9082.36+4770.36j,9082.36+4770.36j,9082.36+4770.36j
2017-10-18 00:50:00,8958.48+4748.84j,8958.48+4748.84j,8958.48+4748.84j
2017-10-18 01:00:00,8834.6+4727j,8834.6+4727j,8834.6+4727j
2017-10-18 01:10:00,8749.84+4754.06j,8749.84+4754.06j,8749.84+4754.06j
2017-10-18 01:20:00,8671.6+4781.44j,8671.6+4781.44j,8671.6+4781.44j
2017-10-18 01:30:00,8590.1+4808.5j,8590.1+4808.5j,8590.1+4808.5j
2017-10-18 01:40:00,8505.34+4835.56j,8505.34+4835.56j,8505.34+4835.56j
2017-10-18 01:50:00,8427.1+4862.94j,8427.1+4862.94j,8427.1+4862.94j
2017-10-18 02:00:00,8345.6+4890j,8345.6+4890j,8345.6+4890j
2017-10-18 02:10:00,8273.88+4890j,8273.88+4890j,8273.88+4890j
2017-10-18 02:20:00,8202.16+4890j,8202.16+4890j,8202.16+4890j
2017-10-18 02:30:00,8133.7+4890j,8133.7+4890j,8133.7+4890j
2017-10-18 02:40:00,8061.98+4890j,8061.98+4890j,8061.98+4890j
2017-10-18 02:50:00,7990.26+4890j,7990.26+4890j,7990.26+4890j
2017-10-18 03:00:00,7921.8+4890j,7921.8+4890j,7921.8+4890j
2017-10-18 03:10:00,7925.06+4884.46j,7925.06+4884.46j,7925.06+4884.46j
2017-10-18 03:20:00,7931.58+4879.24j,7931.58+4879.24j,7931.58+4879.24j
2017-10-18 03:30:00,7938.1+4873.7j,7938.1+4873.7j,7938.1+4873.7j
2017-10-18 03:40:00,7941.36+4868.16j,7941.36+4868.16j,7941.36+4868.16j
2017-10-18 03:50:00,7947.88+4862.94j,7947.88+4862.94j,7947.88+4862.94j
2017-10-18 04:00:00,7954.4+4857.4j,7954.4+4857.4j,7954.4+4857.4j
2017-10-18 04:10:00,7954.4+4862.94j,7954.4+4862.94j,7954.4+4862.94j
2017-10-18 04:20:00,7951.14+4868.16j,7951.14+4868.16j,7951.14+4868.16j
2017-10-18 04:30:00,7954.4+4873.7j,7954.4+4873.7j,7954.4+4873.7j
2017-10-18 04:40:00,7954.4+4879.24j,7954.4+4879.24j,7954.4+4879.24j
2017-10-18 04:50:00,7951.14+4884.46j,7951.14+4884.46j,7951.14+4884.46j
2017-10-18 05:00:00,7954.4+4890j,7954.4+4890j,7954.4+4890j
2017-10-18 05:10:00,7996.78+4884.46j,7996.78+4884.46j,7996.78+4884.46j
2017-10-18 05:20:00,8039.16+4879.24j,8039.16+4879.24j,8039.16+4879.24j
2017-10-18 05:30:00,8084.8+4873.7j,8084.8+4873.7j,8084.8+4873.7j
2017-10-18 05:40:00,8127.18+4868.16j,8127.18+4868.16j,8127.18+4868.16j
2017-10-18 05:50:00,8169.56+4862.94j,8169.56+4862.94j,8169.56+4862.94j
2017-10-18 06:00:00,8215.2+4857.4j,8215.2+4857.4j,8215.2+4857.4j
2017-10-18 06:10:00,8296.7+4775.8j,8296.7+4775.8j,8296.7+4775.8j
2017-10-18 06:20:00,8374.94+4694.5j,8374.94+4694.5j,8374.94+4694.5j
2017-10-18 06:30:00,8459.7+4612.9j,8459.7+4612.9j,8459.7+4612.9j
2017-10-18 06:40:00,8541.2+4531.3j,8541.2+4531.3j,8541.2+4531.3j
2017-10-18 06:50:00,8619.44+4450j,8619.44+4450j,8619.44+4450j
2017-10-18 07:00:00,8704.2+4368.4j,8704.2+4368.4j,8704.2+4368.4j
2017-10-18 07:10:00,8283.66+4286.9j,8283.66+4286.9j,8283.66+4286.9j
2017-10-18 07:20:00,7866.38+4205.4j,7866.38+4205.4j,7866.38+4205.4j
2017-10-18 07:30:00,7449.1+4123.9j,7449.1+4123.9j,7449.1+4123.9j
2017-10-18 07:40:00,7028.56+4042.4j,7028.56+4042.4j,7028.56+4042.4j
2017-10-18 07:50:00,6611.28+3960.9j,6611.28+3960.9j,6611.28+3960.9j
2017-10-18 08:00:00,6194+3879.4j,6194+3879.4j,6194+3879.4j
2017-10-18 08:10:00,6311.36+3835.94j,6311.36+3835.94j,6311.36+3835.94j
2017-10-18 08:20:00,6431.98+3792.46j,6431.98+3792.46j,6431.98+3792.46j
2017-10-18 08:30:00,6552.6+3749j,6552.6+3749j,6552.6+3749j
2017-10-18 08:40:00,6669.96+3705.54j,6669.96+3705.54j,6669.96+3705.54j
2017-10-18 08:50:00,6790.58+3662.06j,6790.58+3662.06j,6790.58+3662.06j
2017-10-18 09:00:00,6911.2+3618.6j,6911.2+3618.6j,6911.2+3618.6j
2017-10-18 09:10:00,6832.96+3721.84j,6832.96+3721.84j,6832.96+3721.84j
2017-10-18 09:20:00,6757.98+3825.06j,6757.98+3825.06j,6757.98+3825.06j
2017-10-18 09:30:00,6683+3928.3j,6683+3928.3j,6683+3928.3j
2017-10-18 09:40:00,6604.76+4031.54j,6604.76+4031.54j,6604.76+4031.54j
2017-10-18 09:50:00,6529.78+4134.76j,6529.78+4134.76j,6529.78+4134.76j
2017-10-18 10:00:00,6454.8+4238j,6454.8+4238j,6454.8+4238j
2017-10-18 10:10:00,6441.76+4210.94j,6441.76+4210.94j,6441.76+4210.94j
2017-10-18 10:20:00,6431.98+4183.66j,6431.98+4183.66j,6431.98+4183.66j
2017-10-18 10:30:00,6422.2+4156.5j,6422.2+4156.5j,6422.2+4156.5j
2017-10-18 10:40:00,6409.16+4129.34j,6409.16+4129.34j,6409.16+4129.34j
