#timPSTamp,	constant_power_A,constant_power_B,constant_power_C
2017-10-18 00:00:00,6183.8+3133.97j,6183.8+3133.97j,6183.8+3133.97j
2017-10-18 00:10:00,6101.77+3119.87j,6101.77+3119.87j,6101.77+3119.87j
2017-10-18 00:20:00,6021.84+3105.99j,6021.84+3105.99j,6021.84+3105.99j
2017-10-18 00:30:00,5941.92+3091.9j,5941.92+3091.9j,5941.92+3091.9j
2017-10-18 00:40:00,5859.89+3077.81j,5859.89+3077.81j,5859.89+3077.81j
2017-10-18 00:50:00,5779.96+3063.93j,5779.96+3063.93j,5779.96+3063.93j
2017-10-18 01:00:00,5700.03+3049.83j,5700.03+3049.83j,5700.03+3049.83j
2017-10-18 01:10:00,5645.35+3067.29j,5645.35+3067.29j,5645.35+3067.29j
2017-10-18 01:20:00,5594.87+3084.96j,5594.87+3084.96j,5594.87+3084.96j
2017-10-18 01:30:00,5542.28+3102.42j,5542.28+3102.42j,5542.28+3102.42j
2017-10-18 01:40:00,5487.6+3119.87j,5487.6+3119.87j,5487.6+3119.87j
2017-10-18 01:50:00,5437.12+3137.54j,5437.12+3137.54j,5437.12+3137.54j
2017-10-18 02:00:00,5384.53+3155j,5384.53+3155j,5384.53+3155j
2017-10-18 02:10:00,5338.26+3155j,5338.26+3155j,5338.26+3155j
2017-10-18 02:20:00,5291.99+3155j,5291.99+3155j,5291.99+3155j
2017-10-18 02:30:00,5247.82+3155j,5247.82+3155j,5247.82+3155j
2017-10-18 02:40:00,5201.54+3155j,5201.54+3155j,5201.54+3155j
2017-10-18 02:50:00,5155.27+3155j,5155.27+3155j,5155.27+3155j
2017-10-18 03:00:00,5111.1+3155j,5111.1+3155j,5111.1+3155j
2017-10-18 03:10:00,5113.2+3151.42j,5113.2+3151.42j,5113.2+3151.42j
2017-10-18 03:20:00,5117.41+3148.06j,5117.41+3148.06j,5117.41+3148.06j
2017-10-18 03:30:00,5121.62+3144.48j,5121.62+3144.48j,5121.62+3144.48j
2017-10-18 03:40:00,5123.72+3140.91j,5123.72+3140.91j,5123.72+3140.91j
2017-10-18 03:50:00,5127.93+3137.54j,5127.93+3137.54j,5127.93+3137.54j
2017-10-18 04:00:00,5132.13+3133.97j,5132.13+3133.97j,5132.13+3133.97j
2017-10-18 04:10:00,5132.13+3137.54j,5132.13+3137.54j,5132.13+3137.54j
2017-10-18 04:20:00,5130.03+3140.91j,5130.03+3140.91j,5130.03+3140.91j
2017-10-18 04:30:00,5132.13+3144.48j,5132.13+3144.48j,5132.13+3144.48j
2017-10-18 04:40:00,5132.13+3148.06j,5132.13+3148.06j,5132.13+3148.06j
2017-10-18 04:50:00,5130.03+3151.42j,5130.03+3151.42j,5130.03+3151.42j
2017-10-18 05:00:00,5132.13+3155j,5132.13+3155j,5132.13+3155j
2017-10-18 05:10:00,5159.48+3151.42j,5159.48+3151.42j,5159.48+3151.42j
2017-10-18 05:20:00,5186.82+3148.06j,5186.82+3148.06j,5186.82+3148.06j
2017-10-18 05:30:00,5216.27+3144.48j,5216.27+3144.48j,5216.27+3144.48j
2017-10-18 05:40:00,5243.61+3140.91j,5243.61+3140.91j,5243.61+3140.91j
2017-10-18 05:50:00,5270.95+3137.54j,5270.95+3137.54j,5270.95+3137.54j
2017-10-18 06:00:00,5300.4+3133.97j,5300.4+3133.97j,5300.4+3133.97j
2017-10-18 06:10:00,5352.98+3081.32j,5352.98+3081.32j,5352.98+3081.32j
2017-10-18 06:20:00,5403.46+3028.86j,5403.46+3028.86j,5403.46+3028.86j
2017-10-18 06:30:00,5458.15+2976.22j,5458.15+2976.22j,5458.15+2976.22j
2017-10-18 06:40:00,5510.73+2923.57j,5510.73+2923.57j,5510.73+2923.57j
2017-10-18 06:50:00,5561.21+2871.11j,5561.21+2871.11j,5561.21+2871.11j
2017-10-18 07:00:00,5615.9+2818.47j,5615.9+2818.47j,5615.9+2818.47j
2017-10-18 07:10:00,5344.57+2765.88j,5344.57+2765.88j,5344.57+2765.88j
2017-10-18 07:20:00,5075.34+2713.3j,5075.34+2713.3j,5075.34+2713.3j
2017-10-18 07:30:00,4806.12+2660.72j,4806.12+2660.72j,4806.12+2660.72j
2017-10-18 07:40:00,4534.79+2608.13j,4534.79+2608.13j,4534.79+2608.13j
2017-10-18 07:50:00,4265.56+2555.55j,4265.56+2555.55j,4265.56+2555.55j
2017-10-18 08:00:00,3996.33+2502.97j,3996.33+2502.97j,3996.33+2502.97j
2017-10-18 08:10:00,4072.05+2474.93j,4072.05+2474.93j,4072.05+2474.93j
2017-10-18 08:20:00,4149.88+2446.87j,4149.88+2446.87j,4149.88+2446.87j
2017-10-18 08:30:00,4227.7+2418.83j,4227.7+2418.83j,4227.7+2418.83j
2017-10-18 08:40:00,4303.42+2390.8j,4303.42+2390.8j,4303.42+2390.8j
2017-10-18 08:50:00,4381.24+2362.74j,4381.24+2362.74j,4381.24+2362.74j
2017-10-18 09:00:00,4459.07+2334.7j,4459.07+2334.7j,4459.07+2334.7j
2017-10-18 09:10:00,4408.59+2401.31j,4408.59+2401.31j,4408.59+2401.31j
2017-10-18 09:20:00,4360.21+2467.9j,4360.21+2467.9j,4360.21+2467.9j
2017-10-18 09:30:00,4311.83+2534.52j,4311.83+2534.52j,4311.83+2534.52j
2017-10-18 09:40:00,4261.35+2601.13j,4261.35+2601.13j,4261.35+2601.13j
2017-10-18 09:50:00,4212.98+2667.72j,4212.98+2667.72j,4212.98+2667.72j
2017-10-18 10:00:00,4164.6+2734.33j,4164.6+2734.33j,4164.6+2734.33j
2017-10-18 10:10:00,4156.19+2716.88j,4156.19+2716.88j,4156.19+2716.88j
2017-10-18 10:20:00,4149.88+2699.27j,4149.88+2699.27j,4149.88+2699.27j
2017-10-18 10:30:00,4143.57+2681.75j,4143.57+2681.75j,4143.57+2681.75j
2017-10-18 10:40:00,4135.15+2664.23j,4135.15+2664.23j,4135.15+2664.23j
2017-10-18 10:50:00,4128.84+2646.69j,4128.84+2646.69j,4128.84+2646.69j
2017-10-18 11:00:00,4122.53+2629.17j,4122.53+2629.17j,4122.53+2629.17j
2017-10-18 11:10:00,4177.22+2657.23j,4177.22+2657.23j,4177.22+2657.23j
2017-10-18 11:20:00,4234.01+2685.24j,4234.01+2685.24j,4234.01+2685.24j
2017-10-18 11:30:00,4290.8+2713.3j,4290.8+2713.3j,4290.8+2713.3j
