#timPSTamp,	constant_power_A,constant_power_B,constant_power_C
2017-10-18 00:00:00,392+198.67j,392+198.67j,392+198.67j
2017-10-18 00:10:00,386.8+197.77j,386.8+197.77j,386.8+197.77j
2017-10-18 00:20:00,381.73+196.89j,381.73+196.89j,381.73+196.89j
2017-10-18 00:30:00,376.67+196j,376.67+196j,376.67+196j
2017-10-18 00:40:00,371.47+195.11j,371.47+195.11j,371.47+195.11j
2017-10-18 00:50:00,366.4+194.23j,366.4+194.23j,366.4+194.23j
2017-10-18 01:00:00,361.33+193.33j,361.33+193.33j,361.33+193.33j
2017-10-18 01:10:00,357.87+194.44j,357.87+194.44j,357.87+194.44j
2017-10-18 01:20:00,354.67+195.56j,354.67+195.56j,354.67+195.56j
2017-10-18 01:30:00,351.33+196.67j,351.33+196.67j,351.33+196.67j
2017-10-18 01:40:00,347.87+197.77j,347.87+197.77j,347.87+197.77j
2017-10-18 01:50:00,344.67+198.89j,344.67+198.89j,344.67+198.89j
2017-10-18 02:00:00,341.33+200j,341.33+200j,341.33+200j
2017-10-18 02:10:00,338.4+200j,338.4+200j,338.4+200j
2017-10-18 02:20:00,335.47+200j,335.47+200j,335.47+200j
2017-10-18 02:30:00,332.67+200j,332.67+200j,332.67+200j
2017-10-18 02:40:00,329.73+200j,329.73+200j,329.73+200j
2017-10-18 02:50:00,326.8+200j,326.8+200j,326.8+200j
2017-10-18 03:00:00,324+200j,324+200j,324+200j
2017-10-18 03:10:00,324.13+199.77j,324.13+199.77j,324.13+199.77j
2017-10-18 03:20:00,324.4+199.56j,324.4+199.56j,324.4+199.56j
2017-10-18 03:30:00,324.67+199.33j,324.67+199.33j,324.67+199.33j
2017-10-18 03:40:00,324.8+199.11j,324.8+199.11j,324.8+199.11j
2017-10-18 03:50:00,325.07+198.89j,325.07+198.89j,325.07+198.89j
2017-10-18 04:00:00,325.33+198.67j,325.33+198.67j,325.33+198.67j
2017-10-18 04:10:00,325.33+198.89j,325.33+198.89j,325.33+198.89j
2017-10-18 04:20:00,325.2+199.11j,325.2+199.11j,325.2+199.11j
2017-10-18 04:30:00,325.33+199.33j,325.33+199.33j,325.33+199.33j
2017-10-18 04:40:00,325.33+199.56j,325.33+199.56j,325.33+199.56j
