#timPSTamp,	constant_power_A,constant_power_B,constant_power_C
2017-10-18 00:00:00,4243.4+2150.57j,4243.4+2150.57j,4243.4+2150.57j
2017-10-18 00:10:00,4187.11+2140.9j,4187.11+2140.9j,4187.11+2140.9j
2017-10-18 00:20:00,4132.26+2131.37j,4132.26+2131.37j,4132.26+2131.37j
2017-10-18 00:30:00,4077.42+2121.7j,4077.42+2121.7j,4077.42+2121.7j
2017-10-18 00:40:00,4021.13+2112.03j,4021.13+2112.03j,4021.13+2112.03j
2017-10-18 00:50:00,3966.28+2102.5j,3966.28+2102.5j,3966.28+2102.5j
2017-10-18 01:00:00,3911.43+2092.83j,3911.43+2092.83j,3911.43+2092.83j
2017-10-18 01:10:00,3873.91+2104.81j,3873.91+2104.81j,3873.91+2104.81j
2017-10-18 01:20:00,3839.27+2116.94j,3839.27+2116.94j,3839.27+2116.94j
2017-10-18 01:30:00,3803.18+2128.92j,3803.18+2128.92j,3803.18+2128.92j
2017-10-18 01:40:00,3765.66+2140.9j,3765.66+2140.9j,3765.66+2140.9j
2017-10-18 01:50:00,3731.02+2153.02j,3731.02+2153.02j,3731.02+2153.02j
2017-10-18 02:00:00,3694.93+2165j,3694.93+2165j,3694.93+2165j
2017-10-18 02:10:00,3663.18+2165j,3663.18+2165j,3663.18+2165j
2017-10-18 02:20:00,3631.43+2165j,3631.43+2165j,3631.43+2165j
2017-10-18 02:30:00,3601.12+2165j,3601.12+2165j,3601.12+2165j
2017-10-18 02:40:00,3569.36+2165j,3569.36+2165j,3569.36+2165j
2017-10-18 02:50:00,3537.61+2165j,3537.61+2165j,3537.61+2165j
2017-10-18 03:00:00,3507.3+2165j,3507.3+2165j,3507.3+2165j
2017-10-18 03:10:00,3508.74+2162.55j,3508.74+2162.55j,3508.74+2162.55j
2017-10-18 03:20:00,3511.63+2160.24j,3511.63+2160.24j,3511.63+2160.24j
2017-10-18 03:30:00,3514.52+2157.78j,3514.52+2157.78j,3514.52+2157.78j
2017-10-18 03:40:00,3515.96+2155.33j,3515.96+2155.33j,3515.96+2155.33j
2017-10-18 03:50:00,3518.85+2153.02j,3518.85+2153.02j,3518.85+2153.02j
2017-10-18 04:00:00,3521.73+2150.57j,3521.73+2150.57j,3521.73+2150.57j
2017-10-18 04:10:00,3521.73+2153.02j,3521.73+2153.02j,3521.73+2153.02j
2017-10-18 04:20:00,3520.29+2155.33j,3520.29+2155.33j,3520.29+2155.33j
2017-10-18 04:30:00,3521.73+2157.78j,3521.73+2157.78j,3521.73+2157.78j
2017-10-18 04:40:00,3521.73+2160.24j,3521.73+2160.24j,3521.73+2160.24j
2017-10-18 04:50:00,3520.29+2162.55j,3520.29+2162.55j,3520.29+2162.55j
2017-10-18 05:00:00,3521.73+2165j,3521.73+2165j,3521.73+2165j
2017-10-18 05:10:00,3540.5+2162.55j,3540.5+2162.55j,3540.5+2162.55j
2017-10-18 05:20:00,3559.26+2160.24j,3559.26+2160.24j,3559.26+2160.24j
2017-10-18 05:30:00,3579.47+2157.78j,3579.47+2157.78j,3579.47+2157.78j
2017-10-18 05:40:00,3598.23+2155.33j,3598.23+2155.33j,3598.23+2155.33j
2017-10-18 05:50:00,3616.99+2153.02j,3616.99+2153.02j,3616.99+2153.02j
2017-10-18 06:00:00,3637.2+2150.57j,3637.2+2150.57j,3637.2+2150.57j
2017-10-18 06:10:00,3673.28+2114.44j,3673.28+2114.44j,3673.28+2114.44j
2017-10-18 06:20:00,3707.92+2078.44j,3707.92+2078.44j,3707.92+2078.44j
2017-10-18 06:30:00,3745.45+2042.32j,3745.45+2042.32j,3745.45+2042.32j
2017-10-18 06:40:00,3781.53+2006.19j,3781.53+2006.19j,3781.53+2006.19j
2017-10-18 06:50:00,3816.17+1970.19j,3816.17+1970.19j,3816.17+1970.19j
2017-10-18 07:00:00,3853.7+1934.07j,3853.7+1934.07j,3853.7+1934.07j
2017-10-18 07:10:00,3667.51+1897.98j,3667.51+1897.98j,3667.51+1897.98j
2017-10-18 07:20:00,3482.76+1861.9j,3482.76+1861.9j,3482.76+1861.9j
2017-10-18 07:30:00,3298.02+1825.82j,3298.02+1825.82j,3298.02+1825.82j
2017-10-18 07:40:00,3111.83+1789.73j,3111.83+1789.73j,3111.83+1789.73j
2017-10-18 07:50:00,2927.08+1753.65j,2927.08+1753.65j,2927.08+1753.65j
2017-10-18 08:00:00,2742.33+1717.57j,2742.33+1717.57j,2742.33+1717.57j
2017-10-18 08:10:00,2794.29+1698.33j,2794.29+1698.33j,2794.29+1698.33j
2017-10-18 08:20:00,2847.7+1679.07j,2847.7+1679.07j,2847.7+1679.07j
2017-10-18 08:30:00,2901.1+1659.83j,2901.1+1659.83j,2901.1+1659.83j
2017-10-18 08:40:00,2953.06+1640.59j,2953.06+1640.59j,2953.06+1640.59j
2017-10-18 08:50:00,3006.46+1621.34j,3006.46+1621.34j,3006.46+1621.34j
2017-10-18 09:00:00,3059.87+1602.1j,3059.87+1602.1j,3059.87+1602.1j
2017-10-18 09:10:00,3025.23+1647.81j,3025.23+1647.81j,3025.23+1647.81j
2017-10-18 09:20:00,2992.03+1693.51j,2992.03+1693.51j,2992.03+1693.51j
2017-10-18 09:30:00,2958.83+1739.22j,2958.83+1739.22j,2958.83+1739.22j
2017-10-18 09:40:00,2924.19+1784.93j,2924.19+1784.93j,2924.19+1784.93j
2017-10-18 09:50:00,2891+1830.62j,2891+1830.62j,2891+1830.62j
2017-10-18 10:00:00,2857.8+1876.33j,2857.8+1876.33j,2857.8+1876.33j
2017-10-18 10:10:00,2852.03+1864.35j,2852.03+1864.35j,2852.03+1864.35j
2017-10-18 10:20:00,2847.7+1852.27j,2847.7+1852.27j,2847.7+1852.27j
2017-10-18 10:30:00,2843.37+1840.25j,2843.37+1840.25j,2843.37+1840.25j
2017-10-18 10:40:00,2837.59+1828.23j,2837.59+1828.23j,2837.59+1828.23j
2017-10-18 10:50:00,2833.26+1816.19j,2833.26+1816.19j,2833.26+1816.19j
2017-10-18 11:00:00,2828.93+1804.17j,2828.93+1804.17j,2828.93+1804.17j
2017-10-18 11:10:00,2866.46+1823.42j,2866.46+1823.42j,2866.46+1823.42j
