#timPSTamp,	constant_power_A,constant_power_B,constant_power_C
2017-10-18 00:00:00,78.4+39.73j,78.4+39.73j,78.4+39.73j
2017-10-18 00:10:00,77.36+39.55j,77.36+39.55j,77.36+39.55j
2017-10-18 00:20:00,76.35+39.38j,76.35+39.38j,76.35+39.38j
2017-10-18 00:30:00,75.33+39.2j,75.33+39.2j,75.33+39.2j
2017-10-18 00:40:00,74.29+39.02j,74.29+39.02j,74.29+39.02j
2017-10-18 00:50:00,73.28+38.85j,73.28+38.85j,73.28+38.85j
2017-10-18 01:00:00,72.27+38.67j,72.27+38.67j,72.27+38.67j
2017-10-18 01:10:00,71.57+38.89j,71.57+38.89j,71.57+38.89j
2017-10-18 01:20:00,70.93+39.11j,70.93+39.11j,70.93+39.11j
2017-10-18 01:30:00,70.27+39.33j,70.27+39.33j,70.27+39.33j
2017-10-18 01:40:00,69.57+39.55j,69.57+39.55j,69.57+39.55j
2017-10-18 01:50:00,68.93+39.78j,68.93+39.78j,68.93+39.78j
2017-10-18 02:00:00,68.27+40j,68.27+40j,68.27+40j
2017-10-18 02:10:00,67.68+40j,67.68+40j,67.68+40j
2017-10-18 02:20:00,67.09+40j,67.09+40j,67.09+40j
2017-10-18 02:30:00,66.53+40j,66.53+40j,66.53+40j
2017-10-18 02:40:00,65.95+40j,65.95+40j,65.95+40j
2017-10-18 02:50:00,65.36+40j,65.36+40j,65.36+40j
2017-10-18 03:00:00,64.8+40j,64.8+40j,64.8+40j
2017-10-18 03:10:00,64.83+39.95j,64.83+39.95j,64.83+39.95j
2017-10-18 03:20:00,64.88+39.91j,64.88+39.91j,64.88+39.91j
2017-10-18 03:30:00,64.93+39.87j,64.93+39.87j,64.93+39.87j
2017-10-18 03:40:00,64.96+39.82j,64.96+39.82j,64.96+39.82j
2017-10-18 03:50:00,65.01+39.78j,65.01+39.78j,65.01+39.78j
2017-10-18 04:00:00,65.07+39.73j,65.07+39.73j,65.07+39.73j
2017-10-18 04:10:00,65.07+39.78j,65.07+39.78j,65.07+39.78j
2017-10-18 04:20:00,65.04+39.82j,65.04+39.82j,65.04+39.82j
2017-10-18 04:30:00,65.07+39.87j,65.07+39.87j,65.07+39.87j
2017-10-18 04:40:00,65.07+39.91j,65.07+39.91j,65.07+39.91j
2017-10-18 04:50:00,65.04+39.95j,65.04+39.95j,65.04+39.95j
2017-10-18 05:00:00,65.07+40j,65.07+40j,65.07+40j
2017-10-18 05:10:00,65.41+39.95j,65.41+39.95j,65.41+39.95j
2017-10-18 05:20:00,65.76+39.91j,65.76+39.91j,65.76+39.91j
2017-10-18 05:30:00,66.13+39.87j,66.13+39.87j,66.13+39.87j
2017-10-18 05:40:00,66.48+39.82j,66.48+39.82j,66.48+39.82j
2017-10-18 05:50:00,66.83+39.78j,66.83+39.78j,66.83+39.78j
2017-10-18 06:00:00,67.2+39.73j,67.2+39.73j,67.2+39.73j
2017-10-18 06:10:00,67.87+39.07j,67.87+39.07j,67.87+39.07j
2017-10-18 06:20:00,68.51+38.4j,68.51+38.4j,68.51+38.4j
2017-10-18 06:30:00,69.2+37.73j,69.2+37.73j,69.2+37.73j
2017-10-18 06:40:00,69.87+37.07j,69.87+37.07j,69.87+37.07j
2017-10-18 06:50:00,70.51+36.4j,70.51+36.4j,70.51+36.4j
2017-10-18 07:00:00,71.2+35.73j,71.2+35.73j,71.2+35.73j
2017-10-18 07:10:00,67.76+35.07j,67.76+35.07j,67.76+35.07j
2017-10-18 07:20:00,64.35+34.4j,64.35+34.4j,64.35+34.4j
2017-10-18 07:30:00,60.93+33.73j,60.93+33.73j,60.93+33.73j
2017-10-18 07:40:00,57.49+33.07j,57.49+33.07j,57.49+33.07j
2017-10-18 07:50:00,54.08+32.4j,54.08+32.4j,54.08+32.4j
2017-10-18 08:00:00,50.67+31.73j,50.67+31.73j,50.67+31.73j
2017-10-18 08:10:00,51.63+31.38j,51.63+31.38j,51.63+31.38j
2017-10-18 08:20:00,52.61+31.02j,52.61+31.02j,52.61+31.02j
2017-10-18 08:30:00,53.6+30.67j,53.6+30.67j,53.6+30.67j
2017-10-18 08:40:00,54.56+30.31j,54.56+30.31j,54.56+30.31j
2017-10-18 08:50:00,55.55+29.96j,55.55+29.96j,55.55+29.96j
2017-10-18 09:00:00,56.53+29.6j,56.53+29.6j,56.53+29.6j
2017-10-18 09:10:00,55.89+30.44j,55.89+30.44j,55.89+30.44j
2017-10-18 09:20:00,55.28+31.29j,55.28+31.29j,55.28+31.29j
2017-10-18 09:30:00,54.67+32.13j,54.67+32.13j,54.67+32.13j
2017-10-18 09:40:00,54.03+32.98j,54.03+32.98j,54.03+32.98j
2017-10-18 09:50:00,53.41+33.82j,53.41+33.82j,53.41+33.82j
2017-10-18 10:00:00,52.8+34.67j,52.8+34.67j,52.8+34.67j
2017-10-18 10:10:00,52.69+34.45j,52.69+34.45j,52.69+34.45j
2017-10-18 10:20:00,52.61+34.22j,52.61+34.22j,52.61+34.22j
2017-10-18 10:30:00,52.53+34j,52.53+34j,52.53+34j
2017-10-18 10:40:00,52.43+33.78j,52.43+33.78j,52.43+33.78j
2017-10-18 10:50:00,52.35+33.56j,52.35+33.56j,52.35+33.56j
2017-10-18 11:00:00,52.27+33.33j,52.27+33.33j,52.27+33.33j
2017-10-18 11:10:00,52.96+33.69j,52.96+33.69j,52.96+33.69j
2017-10-18 11:20:00,53.68+34.04j,53.68+34.04j,53.68+34.04j
2017-10-18 11:30:00,54.4+34.4j,54.4+34.4j,54.4+34.4j
2017-10-18 11:40:00,55.09+34.76j,55.09+34.76j,55.09+34.76j
2017-10-18 11:50:00,55.81+35.11j,55.81+35.11j,55.81+35.11j
2017-10-18 12:00:00,56.53+35.47j,56.53+35.47j,56.53+35.47j
2017-10-18 12:10:00,56.88+38j,56.88+38j,56.88+38j
2017-10-18 12:20:00,57.23+40.53j,57.23+40.53j,57.23+40.53j
2017-10-18 12:30:00,57.6+43.07j,57.6+43.07j,57.6+43.07j
2017-10-18 12:40:00,57.95+45.6j,57.95+45.6j,57.95+45.6j
2017-10-18 12:50:00,58.29+48.13j,58.29+48.13j,58.29+48.13j
2017-10-18 13:00:00,58.67+50.67j,58.67+50.67j,58.67+50.67j
2017-10-18 13:10:00,58.43+49.29j,58.43+49.29j,58.43+49.29j
2017-10-18 13:20:00,58.21+47.91j,58.21+47.91j,58.21+47.91j
2017-10-18 13:30:00,58+46.53j,58+46.53j,58+46.53j
2017-10-18 13:40:00,57.76+45.16j,57.76+45.16j,57.76+45.16j
2017-10-18 13:50:00,57.55+43.78j,57.55+43.78j,57.55+43.78j
2017-10-18 14:00:00,57.33+42.4j,57.33+42.4j,57.33+42.4j
2017-10-18 14:10:00,57.15+43.73j,57.15+43.73j,57.15+43.73j
2017-10-18 14:20:00,56.96+45.07j,56.96+45.07j,56.96+45.07j
2017-10-18 14:30:00,56.8+46.4j,56.8+46.4j,56.8+46.4j
2017-10-18 14:40:00,56.61+47.73j,56.61+47.73j,56.61+47.73j
2017-10-18 14:50:00,56.43+49.07j,56.43+49.07j,56.43+49.07j
2017-10-18 15:00:00,56.27+50.4j,56.27+50.4j,56.27+50.4j
2017-10-18 15:10:00,57.28+50.04j,57.28+50.04j,57.28+50.04j
2017-10-18 15:20:00,58.29+49.69j,58.29+49.69j,58.29+49.69j
2017-10-18 15:30:00,59.33+49.33j,59.33+49.33j,59.33+49.33j
2017-10-18 15:40:00,60.35+48.98j,60.35+48.98j,60.35+48.98j
2017-10-18 15:50:00,61.36+48.62j,61.36+48.62j,61.36+48.62j
2017-10-18 16:00:00,62.4+48.27j,62.4+48.27j,62.4+48.27j
2017-10-18 16:10:00,63.23+48.4j,63.23+48.4j,63.23+48.4j
2017-10-18 16:20:00,64.08+48.53j,64.08+48.53j,64.08+48.53j
2017-10-18 16:30:00,64.93+48.67j,64.93+48.67j,64.93+48.67j
2017-10-18 16:40:00,65.76+48.8j,65.76+48.8j,65.76+48.8j
2017-10-18 16:50:00,66.61+48.93j,66.61+48.93j,66.61+48.93j
2017-10-18 17:00:00,67.47+49.07j,67.47+49.07j,67.47+49.07j
2017-10-18 17:10:00,66.48+48.89j,66.48+48.89j,66.48+48.89j
2017-10-18 17:20:00,65.49+48.71j,65.49+48.71j,65.49+48.71j
2017-10-18 17:30:00,64.53+48.53j,64.53+48.53j,64.53+48.53j
2017-10-18 17:40:00,63.55+48.36j,63.55+48.36j,63.55+48.36j
2017-10-18 17:50:00,62.56+48.18j,62.56+48.18j,62.56+48.18j
2017-10-18 18:00:00,61.6+48j,61.6+48j,61.6+48j
2017-10-18 18:10:00,62.13+47.96j,62.13+47.96j,62.13+47.96j
2017-10-18 18:20:00,62.67+47.91j,62.67+47.91j,62.67+47.91j
2017-10-18 18:30:00,63.2+47.87j,63.2+47.87j,63.2+47.87j
2017-10-18 18:40:00,63.73+47.82j,63.73+47.82j,63.73+47.82j
2017-10-18 18:50:00,64.27+47.78j,64.27+47.78j,64.27+47.78j
2017-10-18 19:00:00,64.8+47.73j,64.8+47.73j,64.8+47.73j
2017-10-18 19:10:00,67.71+48.18j,67.71+48.18j,67.71+48.18j
2017-10-18 19:20:00,70.67+48.62j,70.67+48.62j,70.67+48.62j
2017-10-18 19:30:00,73.6+49.07j,73.6+49.07j,73.6+49.07j
2017-10-18 19:40:00,76.51+49.51j,76.51+49.51j,76.51+49.51j
2017-10-18 19:50:00,79.47+49.96j,79.47+49.96j,79.47+49.96j
2017-10-18 20:00:00,82.4+50.4j,82.4+50.4j,82.4+50.4j
2017-10-18 20:10:00,87.55+50.53j,87.55+50.53j,87.55+50.53j
2017-10-18 20:20:00,92.69+50.67j,92.69+50.67j,92.69+50.67j
2017-10-18 20:30:00,97.87+50.8j,97.87+50.8j,97.87+50.8j
2017-10-18 20:40:00,103.01+50.93j,103.01+50.93j,103.01+50.93j
2017-10-18 20:50:00,108.16+51.07j,108.16+51.07j,108.16+51.07j
2017-10-18 21:00:00,113.33+51.2j,113.33+51.2j,113.33+51.2j
2017-10-18 21:10:00,111.81+51.29j,111.81+51.29j,111.81+51.29j
2017-10-18 21:20:00,110.29+51.38j,110.29+51.38j,110.29+51.38j
2017-10-18 21:30:00,108.8+51.47j,108.8+51.47j,108.8+51.47j
2017-10-18 21:40:00,107.28+51.56j,107.28+51.56j,107.28+51.56j
2017-10-18 21:50:00,105.76+51.64j,105.76+51.64j,105.76+51.64j
2017-10-18 22:00:00,104.27+51.73j,104.27+51.73j,104.27+51.73j
2017-10-18 22:10:00,101.84+51.24j,101.84+51.24j,101.84+51.24j
2017-10-18 22:20:00,99.47+50.76j,99.47+50.76j,99.47+50.76j
2017-10-18 22:30:00,97.07+50.27j,97.07+50.27j,97.07+50.27j
2017-10-18 22:40:00,94.64+49.78j,94.64+49.78j,94.64+49.78j
2017-10-18 22:50:00,92.27+49.29j,92.27+49.29j,92.27+49.29j
2017-10-18 23:00:00,89.87+48.8j,89.87+48.8j,89.87+48.8j
2017-10-18 23:10:00,89.09+49.38j,89.09+49.38j,89.09+49.38j
2017-10-18 23:20:00,88.35+49.95j,88.35+49.95j,88.35+49.95j
2017-10-18 23:30:00,87.6+50.53j,87.6+50.53j,87.6+50.53j
2017-10-18 23:40:00,86.83+51.11j,86.83+51.11j,86.83+51.11j
2017-10-18 23:50:00,86.08+51.69j,86.08+51.69j,86.08+51.69j
