#timPSTamp,	constant_power_A,constant_power_C
2017-10-18 00:00:00,161.7+81.95j,161.7+81.95j
2017-10-18 00:10:00,159.56+81.58j,159.56+81.58j
2017-10-18 00:20:00,157.47+81.22j,157.47+81.22j
2017-10-18 00:30:00,155.38+80.85j,155.38+80.85j
2017-10-18 00:40:00,153.23+80.48j,153.23+80.48j
2017-10-18 00:50:00,151.14+80.12j,151.14+80.12j
2017-10-18 01:00:00,149.05+79.75j,149.05+79.75j
2017-10-18 01:10:00,147.62+80.21j,147.62+80.21j
2017-10-18 01:20:00,146.3+80.67j,146.3+80.67j
2017-10-18 01:30:00,144.93+81.13j,144.93+81.13j
2017-10-18 01:40:00,143.5+81.58j,143.5+81.58j
2017-10-18 01:50:00,142.18+82.04j,142.18+82.04j
2017-10-18 02:00:00,140.8+82.5j,140.8+82.5j
2017-10-18 02:10:00,139.59+82.5j,139.59+82.5j
2017-10-18 02:20:00,138.38+82.5j,138.38+82.5j
2017-10-18 02:30:00,137.23+82.5j,137.23+82.5j
2017-10-18 02:40:00,136.02+82.5j,136.02+82.5j
2017-10-18 02:50:00,134.81+82.5j,134.81+82.5j
2017-10-18 03:00:00,133.65+82.5j,133.65+82.5j
2017-10-18 03:10:00,133.71+82.41j,133.71+82.41j
2017-10-18 03:20:00,133.82+82.32j,133.82+82.32j
2017-10-18 03:30:00,133.93+82.23j,133.93+82.23j
2017-10-18 03:40:00,133.98+82.13j,133.98+82.13j
2017-10-18 03:50:00,134.09+82.04j,134.09+82.04j
2017-10-18 04:00:00,134.2+81.95j,134.2+81.95j
2017-10-18 04:10:00,134.2+82.04j,134.2+82.04j
2017-10-18 04:20:00,134.15+82.13j,134.15+82.13j
2017-10-18 04:30:00,134.2+82.23j,134.2+82.23j
2017-10-18 04:40:00,134.2+82.32j,134.2+82.32j
2017-10-18 04:50:00,134.15+82.41j,134.15+82.41j
2017-10-18 05:00:00,134.2+82.5j,134.2+82.5j
2017-10-18 05:10:00,134.92+82.41j,134.92+82.41j
2017-10-18 05:20:00,135.63+82.32j,135.63+82.32j
2017-10-18 05:30:00,136.4+82.23j,136.4+82.23j
2017-10-18 05:40:00,137.12+82.13j,137.12+82.13j
2017-10-18 05:50:00,137.83+82.04j,137.83+82.04j
2017-10-18 06:00:00,138.6+81.95j,138.6+81.95j
2017-10-18 06:10:00,139.98+80.57j,139.98+80.57j
2017-10-18 06:20:00,141.3+79.2j,141.3+79.2j
2017-10-18 06:30:00,142.73+77.83j,142.73+77.83j
2017-10-18 06:40:00,144.1+76.45j,144.1+76.45j
2017-10-18 06:50:00,145.42+75.08j,145.42+75.08j
2017-10-18 07:00:00,146.85+73.7j,146.85+73.7j
2017-10-18 07:10:00,139.76+72.33j,139.76+72.33j
2017-10-18 07:20:00,132.72+70.95j,132.72+70.95j
2017-10-18 07:30:00,125.68+69.58j,125.68+69.58j
2017-10-18 07:40:00,118.58+68.2j,118.58+68.2j
2017-10-18 07:50:00,111.54+66.83j,111.54+66.83j
2017-10-18 08:00:00,104.5+65.45j,104.5+65.45j
2017-10-18 08:10:00,106.48+64.72j,106.48+64.72j
2017-10-18 08:20:00,108.52+63.98j,108.52+63.98j
2017-10-18 08:30:00,110.55+63.25j,110.55+63.25j
2017-10-18 08:40:00,112.53+62.52j,112.53+62.52j
2017-10-18 08:50:00,114.57+61.78j,114.57+61.78j
2017-10-18 09:00:00,116.6+61.05j,116.6+61.05j
2017-10-18 09:10:00,115.28+62.79j,115.28+62.79j
2017-10-18 09:20:00,114.02+64.53j,114.02+64.53j
2017-10-18 09:30:00,112.75+66.28j,112.75+66.28j
2017-10-18 09:40:00,111.43+68.02j,111.43+68.02j
2017-10-18 09:50:00,110.17+69.76j,110.17+69.76j
2017-10-18 10:00:00,108.9+71.5j,108.9+71.5j
2017-10-18 10:10:00,108.68+71.04j,108.68+71.04j
2017-10-18 10:20:00,108.52+70.58j,108.52+70.58j
2017-10-18 10:30:00,108.35+70.13j,108.35+70.13j
2017-10-18 10:40:00,108.13+69.67j,108.13+69.67j
2017-10-18 10:50:00,107.97+69.21j,107.97+69.21j
2017-10-18 11:00:00,107.8+68.75j,107.8+68.75j
2017-10-18 11:10:00,109.23+69.48j,109.23+69.48j
2017-10-18 11:20:00,110.72+70.22j,110.72+70.22j
2017-10-18 11:30:00,112.2+70.95j,112.2+70.95j
2017-10-18 11:40:00,113.63+71.69j,113.63+71.69j
2017-10-18 11:50:00,115.12+72.41j,115.12+72.41j
2017-10-18 12:00:00,116.6+73.15j,116.6+73.15j
2017-10-18 12:10:00,117.32+78.37j,117.32+78.37j
2017-10-18 12:20:00,118.03+83.6j,118.03+83.6j
2017-10-18 12:30:00,118.8+88.83j,118.8+88.83j
2017-10-18 12:40:00,119.52+94.05j,119.52+94.05j
2017-10-18 12:50:00,120.23+99.28j,120.23+99.28j
2017-10-18 13:00:00,121+104.5j,121+104.5j
2017-10-18 13:10:00,120.51+101.66j,120.51+101.66j
2017-10-18 13:20:00,120.07+98.81j,120.07+98.81j
2017-10-18 13:30:00,119.63+95.98j,119.63+95.98j
2017-10-18 13:40:00,119.13+93.14j,119.13+93.14j
2017-10-18 13:50:00,118.69+90.29j,118.69+90.29j
2017-10-18 14:00:00,118.25+87.45j,118.25+87.45j
2017-10-18 14:10:00,117.87+90.2j,117.87+90.2j
2017-10-18 14:20:00,117.48+92.95j,117.48+92.95j
2017-10-18 14:30:00,117.15+95.7j,117.15+95.7j
2017-10-18 14:40:00,116.77+98.45j,116.77+98.45j
2017-10-18 14:50:00,116.38+101.2j,116.38+101.2j
2017-10-18 15:00:00,116.05+103.95j,116.05+103.95j
2017-10-18 15:10:00,118.14+103.22j,118.14+103.22j
2017-10-18 15:20:00,120.23+102.48j,120.23+102.48j
2017-10-18 15:30:00,122.38+101.75j,122.38+101.75j
2017-10-18 15:40:00,124.47+101.02j,124.47+101.02j
2017-10-18 15:50:00,126.56+100.28j,126.56+100.28j
2017-10-18 16:00:00,128.7+99.55j,128.7+99.55j
2017-10-18 16:10:00,130.41+99.82j,130.41+99.82j
2017-10-18 16:20:00,132.17+100.1j,132.17+100.1j
2017-10-18 16:30:00,133.93+100.38j,133.93+100.38j
2017-10-18 16:40:00,135.63+100.65j,135.63+100.65j
2017-10-18 16:50:00,137.39+100.93j,137.39+100.93j
2017-10-18 17:00:00,139.15+101.2j,139.15+101.2j
2017-10-18 17:10:00,137.12+100.84j,137.12+100.84j
2017-10-18 17:20:00,135.08+100.46j,135.08+100.46j
2017-10-18 17:30:00,133.1+100.1j,133.1+100.1j
2017-10-18 17:40:00,131.07+99.74j,131.07+99.74j
2017-10-18 17:50:00,129.03+99.36j,129.03+99.36j
2017-10-18 18:00:00,127.05+99j,127.05+99j
2017-10-18 18:10:00,128.15+98.91j,128.15+98.91j
2017-10-18 18:20:00,129.25+98.82j,129.25+98.82j
2017-10-18 18:30:00,130.35+98.73j,130.35+98.73j
2017-10-18 18:40:00,131.45+98.63j,131.45+98.63j
2017-10-18 18:50:00,132.55+98.54j,132.55+98.54j
2017-10-18 19:00:00,133.65+98.45j,133.65+98.45j
2017-10-18 19:10:00,139.65+99.37j,139.65+99.37j
2017-10-18 19:20:00,145.75+100.28j,145.75+100.28j
2017-10-18 19:30:00,151.8+101.2j,151.8+101.2j
2017-10-18 19:40:00,157.8+102.12j,157.8+102.12j
2017-10-18 19:50:00,163.9+103.03j,163.9+103.03j
2017-10-18 20:00:00,169.95+103.95j,169.95+103.95j
2017-10-18 20:10:00,180.57+104.23j,180.57+104.23j
2017-10-18 20:20:00,191.18+104.5j,191.18+104.5j
2017-10-18 20:30:00,201.85+104.78j,201.85+104.78j
2017-10-18 20:40:00,212.47+105.05j,212.47+105.05j
2017-10-18 20:50:00,223.08+105.32j,223.08+105.32j
2017-10-18 21:00:00,233.75+105.6j,233.75+105.6j
2017-10-18 21:10:00,230.62+105.78j,230.62+105.78j
2017-10-18 21:20:00,227.48+105.97j,227.48+105.97j
2017-10-18 21:30:00,224.4+106.15j,224.4+106.15j
2017-10-18 21:40:00,221.27+106.33j,221.27+106.33j
2017-10-18 21:50:00,218.13+106.52j,218.13+106.52j
2017-10-18 22:00:00,215.05+106.7j,215.05+106.7j
2017-10-18 22:10:00,210.05+105.69j,210.05+105.69j
2017-10-18 22:20:00,205.15+104.68j,205.15+104.68j
2017-10-18 22:30:00,200.2+103.68j,200.2+103.68j
2017-10-18 22:40:00,195.2+102.67j,195.2+102.67j
2017-10-18 22:50:00,190.3+101.66j,190.3+101.66j
