#timPSTamp,	constant_power_A,constant_power_B,constant_power_C
2017-10-18 00:00:00,1274+645.67j,1274+645.67j,1274+645.67j
2017-10-18 00:10:00,1257.1+642.76j,1257.1+642.76j,1257.1+642.76j
2017-10-18 00:20:00,1240.63+639.9j,1240.63+639.9j,1240.63+639.9j
2017-10-18 00:30:00,1224.17+637j,1224.17+637j,1224.17+637j
2017-10-18 00:40:00,1207.27+634.1j,1207.27+634.1j,1207.27+634.1j
2017-10-18 00:50:00,1190.8+631.24j,1190.8+631.24j,1190.8+631.24j
2017-10-18 01:00:00,1174.33+628.33j,1174.33+628.33j,1174.33+628.33j
2017-10-18 01:10:00,1163.07+631.93j,1163.07+631.93j,1163.07+631.93j
2017-10-18 01:20:00,1152.67+635.57j,1152.67+635.57j,1152.67+635.57j
2017-10-18 01:30:00,1141.83+639.17j,1141.83+639.17j,1141.83+639.17j
2017-10-18 01:40:00,1130.57+642.76j,1130.57+642.76j,1130.57+642.76j
2017-10-18 01:50:00,1120.17+646.4j,1120.17+646.4j,1120.17+646.4j
2017-10-18 02:00:00,1109.33+650j,1109.33+650j,1109.33+650j
2017-10-18 02:10:00,1099.8+650j,1099.8+650j,1099.8+650j
2017-10-18 02:20:00,1090.27+650j,1090.27+650j,1090.27+650j
2017-10-18 02:30:00,1081.17+650j,1081.17+650j,1081.17+650j
2017-10-18 02:40:00,1071.63+650j,1071.63+650j,1071.63+650j
2017-10-18 02:50:00,1062.1+650j,1062.1+650j,1062.1+650j
2017-10-18 03:00:00,1053+650j,1053+650j,1053+650j
2017-10-18 03:10:00,1053.43+649.26j,1053.43+649.26j,1053.43+649.26j
2017-10-18 03:20:00,1054.3+648.57j,1054.3+648.57j,1054.3+648.57j
2017-10-18 03:30:00,1055.17+647.83j,1055.17+647.83j,1055.17+647.83j
2017-10-18 03:40:00,1055.6+647.1j,1055.6+647.1j,1055.6+647.1j
2017-10-18 03:50:00,1056.47+646.4j,1056.47+646.4j,1056.47+646.4j
2017-10-18 04:00:00,1057.33+645.67j,1057.33+645.67j,1057.33+645.67j
2017-10-18 04:10:00,1057.33+646.4j,1057.33+646.4j,1057.33+646.4j
2017-10-18 04:20:00,1056.9+647.1j,1056.9+647.1j,1056.9+647.1j
2017-10-18 04:30:00,1057.33+647.83j,1057.33+647.83j,1057.33+647.83j
2017-10-18 04:40:00,1057.33+648.57j,1057.33+648.57j,1057.33+648.57j
2017-10-18 04:50:00,1056.9+649.26j,1056.9+649.26j,1056.9+649.26j
2017-10-18 05:00:00,1057.33+650j,1057.33+650j,1057.33+650j
2017-10-18 05:10:00,1062.97+649.26j,1062.97+649.26j,1062.97+649.26j
2017-10-18 05:20:00,1068.6+648.57j,1068.6+648.57j,1068.6+648.57j
2017-10-18 05:30:00,1074.67+647.83j,1074.67+647.83j,1074.67+647.83j
2017-10-18 05:40:00,1080.3+647.1j,1080.3+647.1j,1080.3+647.1j
2017-10-18 05:50:00,1085.93+646.4j,1085.93+646.4j,1085.93+646.4j
2017-10-18 06:00:00,1092+645.67j,1092+645.67j,1092+645.67j
2017-10-18 06:10:00,1102.83+634.82j,1102.83+634.82j,1102.83+634.82j
2017-10-18 06:20:00,1113.23+624.01j,1113.23+624.01j,1113.23+624.01j
2017-10-18 06:30:00,1124.5+613.17j,1124.5+613.17j,1124.5+613.17j
2017-10-18 06:40:00,1135.33+602.32j,1135.33+602.32j,1135.33+602.32j
2017-10-18 06:50:00,1145.73+591.51j,1145.73+591.51j,1145.73+591.51j
