#timPSTamp,	constant_power_A,constant_power_C
2017-10-18 20:50:00,283.92+134.05j,283.92+134.05j
2017-10-18 21:00:00,297.5+134.4j,297.5+134.4j
2017-10-18 21:10:00,293.51+134.63j,293.51+134.63j
2017-10-18 21:20:00,289.52+134.87j,289.52+134.87j
2017-10-18 21:30:00,285.6+135.1j,285.6+135.1j
2017-10-18 21:40:00,281.61+135.33j,281.61+135.33j
2017-10-18 21:50:00,277.62+135.57j,277.62+135.57j
2017-10-18 22:00:00,273.7+135.8j,273.7+135.8j
2017-10-18 22:10:00,267.33+134.52j,267.33+134.52j
2017-10-18 22:20:00,261.1+133.23j,261.1+133.23j
2017-10-18 22:30:00,254.8+131.95j,254.8+131.95j
2017-10-18 22:40:00,248.43+130.67j,248.43+130.67j
2017-10-18 22:50:00,242.2+129.38j,242.2+129.38j
2017-10-18 23:00:00,235.9+128.1j,235.9+128.1j
2017-10-18 23:10:00,233.87+129.62j,233.87+129.62j
2017-10-18 23:20:00,231.91+131.13j,231.91+131.13j
2017-10-18 23:30:00,229.95+132.65j,229.95+132.65j
2017-10-18 23:40:00,227.92+134.17j,227.92+134.17j
2017-10-18 23:50:00,225.96+135.68j,225.96+135.68j
