#timPSTamp,	constant_power_A,constant_power_B,constant_power_C
2017-10-18 00:00:00,186.2+94.37j,186.2+94.37j,186.2+94.37j
2017-10-18 00:10:00,183.73+93.94j,183.73+93.94j,183.73+93.94j
2017-10-18 00:20:00,181.32+93.52j,181.32+93.52j,181.32+93.52j
2017-10-18 00:30:00,178.92+93.1j,178.92+93.1j,178.92+93.1j
2017-10-18 00:40:00,176.45+92.68j,176.45+92.68j,176.45+92.68j
2017-10-18 00:50:00,174.04+92.26j,174.04+92.26j,174.04+92.26j
2017-10-18 01:00:00,171.63+91.83j,171.63+91.83j,171.63+91.83j
2017-10-18 01:10:00,169.99+92.36j,169.99+92.36j,169.99+92.36j
2017-10-18 01:20:00,168.47+92.89j,168.47+92.89j,168.47+92.89j
2017-10-18 01:30:00,166.88+93.42j,166.88+93.42j,166.88+93.42j
2017-10-18 01:40:00,165.24+93.94j,165.24+93.94j,165.24+93.94j
2017-10-18 01:50:00,163.72+94.47j,163.72+94.47j,163.72+94.47j
2017-10-18 02:00:00,162.13+95j,162.13+95j,162.13+95j
2017-10-18 02:10:00,160.74+95j,160.74+95j,160.74+95j
2017-10-18 02:20:00,159.35+95j,159.35+95j,159.35+95j
2017-10-18 02:30:00,158.02+95j,158.02+95j,158.02+95j
2017-10-18 02:40:00,156.62+95j,156.62+95j,156.62+95j
2017-10-18 02:50:00,155.23+95j,155.23+95j,155.23+95j
2017-10-18 03:00:00,153.9+95j,153.9+95j,153.9+95j
2017-10-18 03:10:00,153.96+94.89j,153.96+94.89j,153.96+94.89j
2017-10-18 03:20:00,154.09+94.79j,154.09+94.79j,154.09+94.79j
2017-10-18 03:30:00,154.22+94.68j,154.22+94.68j,154.22+94.68j
2017-10-18 03:40:00,154.28+94.58j,154.28+94.58j,154.28+94.58j
2017-10-18 03:50:00,154.41+94.47j,154.41+94.47j,154.41+94.47j
2017-10-18 04:00:00,154.53+94.37j,154.53+94.37j,154.53+94.37j
2017-10-18 04:10:00,154.53+94.47j,154.53+94.47j,154.53+94.47j
2017-10-18 04:20:00,154.47+94.58j,154.47+94.58j,154.47+94.58j
2017-10-18 04:30:00,154.53+94.68j,154.53+94.68j,154.53+94.68j
2017-10-18 04:40:00,154.53+94.79j,154.53+94.79j,154.53+94.79j
